Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Refundable security deposit,Ownership Type,Building Type,Design,Heating,Total number of floors,Condition,PENB,Age,Front garden,Renovation,New building,Administration fee,Developer name,Project name,Kód jednotky
677441,"CZK 11,800",50.01779,14.40041,"Mezi Vodami, Prague - Modřany",Studio,35 m²,"CZK 2,400",Partially furnished,4,Yes,No,Yes,No,No,Yes,Yes,01. 03. 2022,586,671,"1,481",876,967,,,,,,"CZK 25,000",Personal,Brick building,Premium materials and solutions,District heating,,New build,B,,,,Yes,,,,
539736,"CZK 16,000",50.1019537,14.5635291,"Cukrova, Prague - Černý Most",1 bedroom with open-plan kitchen,51 m²,"CZK 4,076",Partially furnished,1,No,Yes,No,Yes,Yes,No,No,01. 03. 2022,158,657,410,942,722,616,300,875,86,,"CZK 30,000",Personal,Brick building,Standard materials and solutions,District heating,,New build,B,,38 m²,,Yes,,,,
691866,"CZK 10,600",50.04618,14.46108,"Podle Kačerova, Prague - Michle",Studio,30 m²,"CZK 2,200",Partially furnished,3,No,No,No,No,No,No,No,15. 11. 2021,148,616,20,674,102,587,341,347,306,190,"CZK 10,600",Personal,Brick building,,,,Excellent,G,,,,,,,,
169698,"CZK 19,500",50.1088101,14.5069571,"Nemocniční, Prague - Vysočany",2 bedroom with open-plan kitchen,86 m²,"CZK 4,000",Partially furnished,1,No,No,Yes,No,No,No,No,07. 01. 2022,246,636,237,463,213,596,282,185,610,568,"CZK 21,000",Personal,Brick building,,,Middle floor,Excellent,,,,,,,,,
700305,"CZK 12,000",50.04745,14.48485,"Hrusická, Prague - Záběhlice",2 bedroom with open-plan kitchen,55 m²,"CZK 5,000",Partially furnished,1,Yes,No,Yes,No,No,No,No,01. 02. 2022,177,232,278,245,232,"1,496",170,342,"1,101",344,"CZK 36,000",Personal,Brick building,Standard materials and solutions,District heating,Raised ground floor,Good,G,over 50 years years,,,,,,,
352869,"CZK 11,900",50.0561574,14.5133831,"Jasmínová, Prague - Záběhlice",1 bedroom,40 m²,"CZK 3,200",Partially furnished,1,No,No,No,Yes,No,Yes,No,17. 01. 2022,67,529,326,492,404,534,549,804,840,192,"CZK 11,900",Personal,Prefab concrete building,,District heating,Middle floor,Excellent,C,1 to 10 years years,,Overall,,,,,
193968,"CZK 17,000",50.0922137,14.5093943,"Hrdlořezská, Prague - Hrdlořezy",3 bedroom with open-plan kitchen,126 m²,"CZK 4,500",Partially furnished,2,No,No,No,No,Yes,No,No,,204,135,369,99,"1,211",440,"1,131",869,295,,"CZK 18,000",Personal,Brick building,,Gas boiler,Middle floor,,,10 to 30 years years,,,Yes,,,,
574058,"CZK 9,000",50.1055853,14.5791418,Prague - Černý Most,Small studio,24 m²,"CZK 2,500",Partially furnished,3,No,No,No,No,No,No,No,10. 01. 2022,327,731,178,282,110,362,859,193,562,,"CZK 10,000",Personal,Prefab concrete building,,,,,,,,,,,,,
599058,"CZK 16,000",50.101354,14.449707,"Komunardů, Prague - Holešovice",1 bedroom with open-plan kitchen,51 m²,"CZK 2,228",Partially furnished,4,Yes,No,No,No,No,Yes,No,01. 02. 2022,51,355,166,182,93,30,242,205,348,157,"CZK 40,000",Personal,Brick building,Premium materials and solutions,Gas boiler,,Excellent,E,1 to 10 years years,,Interior,,,,,
661847,"CZK 12,000",50.0290025,14.4544345,Prague - Krč,2 bedroom,55 m²,"CZK 4,000",Partially furnished,3,Yes,No,No,No,No,No,No,01. 02. 2022,136,"1,334",409,359,326,517,"1,269",498,164,,"CZK 30,000",Cooperative,Prefab concrete building,,Gas boiler,Top floor,Excellent,G,,,,,,,,
684726,"CZK 13,400",50.1067272,14.4497053,"Poupětova, Prague - Holešovice",1 bedroom,52 m²,"CZK 4,600",Furnished,5,No,No,No,No,No,Yes,No,01. 02. 2022,167,403,15,216,71,219,234,678,332,293,"CZK 26,800",Personal,Brick building,,,,Excellent,G,,,,,,,,
542550,"CZK 12,500",50.0575229,14.4305589,"Na Klikovce, Prague - Nusle",1 bedroom,46 m²,CZK 450,Partially furnished,2,No,No,No,Yes,No,No,Yes,22. 01. 2022,111,841,206,295,55,183,809,397,142,195,"CZK 12,500",Personal,Brick building,Standard materials and solutions,,,Good,,,,Overall,,,,,
700354,"CZK 14,000",50.06304,14.44181,"Táborská, Prague - Nusle",1 bedroom with open-plan kitchen,30 m²,"CZK 2,000",Furnished,3,No,No,No,No,No,Yes,No,21. 01. 2022,55,456,75,176,120,47,189,606,388,327,"CZK 16,000",Personal,Brick building,,,,Excellent,E,,,,,,,,
532181,"CZK 13,000",50.0922004,14.3469154,"Šumberova, Prague - Veleslavín",1 bedroom with open-plan kitchen,37 m²,"CZK 4,000",Furnished,,No,No,Yes,No,No,No,No,ihned,300,502,251,465,378,404,339,328,809,201,"CZK 24,000",Personal,Brick building,,,,Excellent,,,,,,,,,
700351,"CZK 14,000",50.06304,14.44181,"Táborská, Prague - Nusle",Studio,30 m²,"CZK 2,000",Furnished,5,Yes,No,No,No,No,Yes,No,25. 01. 2022,55,456,75,176,120,47,189,606,388,327,"CZK 16,000",Personal,Brick building,,,,Excellent,E,,,,,,,,
561986,"CZK 15,000",50.0446855,14.3198354,"Trávníčkova, Prague - Stodůlky",1 bedroom with open-plan kitchen,51 m²,"CZK 3,000",Partially furnished,10,No,No,Yes,No,No,Yes,No,01. 02. 2022,210,"1,009",215,258,578,242,259,317,580,177,,Cooperative,Prefab concrete building,,District heating,,,,,,,,,,,
604237,"CZK 17,000",50.06309,14.441802,"Táborská, Prague - Nusle",1 bedroom with open-plan kitchen,45 m²,"CZK 3,000",Partially furnished,4,No,No,No,No,No,Yes,No,25. 01. 2022,55,456,76,176,120,47,189,606,388,327,"CZK 20,000",Other,Brick building,,Central heating,,Excellent,C,,,Overall,,,,,
700342,"CZK 13,990",50.14480694444,14.48522305555,"Ďáblická, Prague - Ďáblice",Studio,33 m²,"CZK 1,772",Furnished,2,Yes,No,Yes,No,No,Yes,No,,99,214,96,757,319,408,764,192,,,"CZK 15,762",Personal,Brick building,,,,Excellent,C,,,,,"CZK 15,762

                                
                                
                
i",,,
700341,"CZK 12,990",50.09801472222,14.48129388888,"Novovysočanská, Prague - Vysočany",Studio,38 m²,"CZK 1,952",Furnished,4,No,No,No,No,Yes,Yes,No,,4,"1,386",641,"1,073",562,"1,149",751,744,748,478,"CZK 14,942",Personal,Brick building,,,,Excellent,G,,,,,"CZK 14,942

                                
                                
                
i",,,
180770,"CZK 10,800",50.1011439,14.4909093,"Prokopka, Prague - Vysočany",1 bedroom,37 m²,CZK 900,Partially furnished,2,No,No,No,No,No,No,No,20. 01. 2022,165,"1,206",215,849,308,"1,301",108,193,636,240,"CZK 12,000",Personal,Brick building,Standard materials and solutions,Other,,,,,,,,,,,
614075,"CZK 11,642",50.076834,14.460244,"Slezská, Prague - Vinohrady",Studio,30 m²,CZK 858,Unfurnished,6,No,No,No,No,No,No,No,01. 03. 2022,175,255,131,201,86,157,488,422,533,89,"CZK 25,000",Personal,Brick building,,,,Good,E,,,Interior,,,,,
700326,"CZK 13,800",50.04406,14.46394,"Na Nivách, Prague - Michle",1 bedroom with open-plan kitchen,51 m²,"CZK 1,900",Partially furnished,3,No,No,No,No,No,No,No,01. 04. 2022,296,"1,057",411,"1,115",376,531,499,555,748,315,"CZK 13,000",Personal,Brick building,,,,Excellent,G,,,,,,,,
600486,"CZK 15,800",50.098749,14.360034,Prague - Vokovice,2 bedroom,54 m²,"CZK 2,600",,5,Yes,No,No,No,No,No,No,01. 03. 2022,110,354,200,181,91,210,118,247,"1,208",239,"CZK 18,500",Personal,Prefab concrete building,,,,Excellent,G,,,,,,,,
369932,"CZK 14,500",50.031751,14.5352893,"Janouchova, Prague - Háje",1 bedroom with open-plan kitchen,46 m²,"CZK 2,900",Furnished,7,Yes,No,Yes,No,No,Yes,No,01. 02. 2022,99,346,332,378,329,639,396,168,690,214,"CZK 29,000",Personal,Prefab concrete building,Premium materials and solutions,District heating,,Excellent,C,,,Overall,,,,,
699309,"CZK 13,400",50.0841492,14.4499191,"Vlkova, Prague - Žižkov",1 bedroom with open-plan kitchen,22 m²,"CZK 1,500",Furnished,2,No,No,No,No,No,No,No,16. 01. 2022,201,38,70,65,76,59,185,279,322,566,,Other,Brick building,,,,Good,D,,,,,,,,
699313,"CZK 10,500",50.0841492,14.4499191,"Vlkova, Prague - Žižkov",Small studio,20 m²,"CZK 1,500",Furnished,,No,No,No,No,No,No,No,16. 01. 2022,201,38,70,65,76,59,185,279,322,566,,Other,Brick building,,,,Good,D,,,,,,,,
699301,"CZK 8,400",50.0841492,14.4499191,"Vlkova, Prague - Žižkov",Small studio,10 m²,"CZK 1,500",Furnished,1,No,No,No,No,No,No,No,13. 01. 2022,201,38,70,65,76,59,185,279,322,566,,Other,Brick building,,,,Good,D,,,,,,,,
661662,"CZK 15,250",50.1106031,14.4435861,Prague - Holešovice,1 bedroom with open-plan kitchen,50 m²,"CZK 3,200",Partially furnished,6,No,No,Yes,No,No,Yes,No,03. 05. 2021,219,"1,059",371,"1,062",475,435,597,"1,414",666,561,"CZK 19,000",Personal,Brick building,Standard materials and solutions,Central heating,Middle floor,New build,C,1 to 10 years years,,Overall,Yes,,,,
699531,"CZK 14,100",50.09033,14.4739536,"Viklefova, Prague - Žižkov",1 bedroom with open-plan kitchen,52 m²,"CZK 2,000",Partially furnished,6,No,No,No,No,No,Yes,No,07. 03. 2022,193,"1,012",134,259,16,116,321,332,358,420,"CZK 28,000",Other,Brick building,Standard materials and solutions,Other,Middle floor,Excellent,C,30 to 50 years years,,,,,,,
639417,"CZK 12,300",50.107726,14.447911,"Ortenovo náměstí, Prague - Holešovice",1 bedroom,37 m²,"CZK 1,910",Furnished,3,No,No,No,No,No,Yes,No,01. 03. 2022,54,557,196,436,205,257,258,917,398,185,"CZK 24,600",Personal,Brick building,,Central heating,Middle floor,Excellent,G,10 to 30 years years,,Interior,,,,,
700188,"CZK 10,000",50.08994,14.47427,"Viklefova, Prague - Žižkov",Studio,32 m²,"CZK 3,000",Unfurnished,2,No,No,No,No,No,Yes,No,01. 02. 2022,241,964,182,307,64,164,331,285,405,400,"CZK 13,500",Personal,Brick building,,Gas boiler,Middle floor,Excellent,G,,,,,,,,
64128,"CZK 16,400",50.0724091,14.3884302,"Holeckova, Prague - Košíře",1 bedroom with open-plan kitchen,46 m²,"CZK 2,100",Furnished,2,No,Yes,No,No,No,Yes,No,01. 03. 2022,172,"1,189",159,994,219,"1,140",499,792,"1,306",255,"CZK 18,000",Personal,Brick building,,Gas boiler,Middle floor,Excellent,,,,Overall,,,,,
593481,"CZK 11,000",50.067562,14.505403,"Žernovská, Prague - Strašnice",1 bedroom,40 m²,"CZK 4,000",Furnished,2,Yes,No,No,Yes,No,No,No,17. 01. 2022,164,"1,426",340,"1,101",206,391,359,352,"1,125",195,"CZK 15,000",Personal,Brick building,,District heating,Middle floor,Excellent,G,,,,,,,,
700237,"CZK 12,400",50.08117,14.45362,"Ondříčkova, Prague - Žižkov",Studio,23 m²,"CZK 3,000",Furnished,4,No,No,No,No,Yes,Yes,Yes,20. 01. 2022,319,256,176,395,22,477,353,402,664,171,"CZK 15,400",Personal,Brick building,,,,Excellent,D,,,,,,,,
699474,"CZK 9,500",50.0834925,14.3750573,"Šlikova, Prague - Břevnov",Studio,33 m²,CZK 800,Partially furnished,1,No,No,No,No,No,No,No,17. 01. 2022,245,914,207,414,108,384,304,639,366,498,"CZK 10,300",Other,Brick building,,,,Excellent,G,,,,,,,,
700232,"CZK 12,000",50.07302,14.48617,"Nad Olšinami, Prague - Vinohrady",2 bedroom,56 m²,"CZK 5,500",Partially furnished,3,No,No,No,No,No,No,No,01. 03. 2022,169,812,310,398,205,165,417,580,579,220,"CZK 10,000",Personal,Brick building,,,,Excellent,D,,,,,,,,
700210,"CZK 11,500",50.13033,14.48087,"Bínova, Prague - Střížkov",Studio,32 m²,"CZK 2,500",Furnished,2,No,No,No,No,No,Yes,No,31. 01. 2022,141,"1,025",378,"1,109",273,282,311,450,"1,181",359,"CZK 11,500",Other,Prefab concrete building,,,,Excellent,C,,,,,,,,
700059,"CZK 13,850",50.0394,14.33838,"Janského, Prague - Stodůlky",3 bedroom,80 m²,"CZK 3,800",Unfurnished,4,No,No,Yes,Yes,Yes,Yes,No,24. 01. 2022,190,684,233,700,192,241,60,403,183,112,"CZK 14,000",Personal,Prefab concrete building,Standard materials and solutions,District heating,Middle floor,Good,G,10 to 30 years years,,Exterior,,,,,
443324,"CZK 13,000",50.1058461,14.5245588,"Modrého, Prague - Hloubětín",Studio,40 m²,"CZK 2,500",Partially furnished,4,Yes,No,No,No,No,Yes,No,01. 03. 2022,402,"1,137",527,"1,119",689,909,"1,075","1,134","1,001",61,"CZK 27,000",Personal,Brick building,,,,New build,,1 to 10 years years,,,Yes,,,,
699463,"CZK 20,000",50.08885,14.3696,"Ve Střešovičkách, Prague - Břevnov",3 bedroom,86 m²,"CZK 3,000",Furnished,2,No,No,No,Yes,No,Yes,No,15. 01. 2022,408,808,131,897,332,276,391,630,554,458,"CZK 20,000",Personal,Brick building,,,,Excellent,G,,,,,,,,
700199,"CZK 15,000",50.0239,14.45969,"Pod Krčským lesem, Prague - Krč",1 bedroom with open-plan kitchen,70 m²,"CZK 3,000",Furnished,1,Yes,No,No,No,No,No,No,01. 02. 2022,155,"1,117",855,637,525,237,839,681,,,"CZK 18,000",Personal,Brick building,,,,Excellent,B,,,,,,,,
638943,"CZK 10,000",50.128049,14.502019,"Chotěšovská, Prague - Letňany",Small studio,32 m²,"CZK 2,000",Partially furnished,3,No,No,No,No,No,Yes,No,14. 02. 2022,289,905,97,934,677,843,423,583,214,,"CZK 24,000",Personal,Low-energy building,,,,New build,G,,,,,,,,
700034,"CZK 17,000",50.08475,14.36345,"Patočkova, Prague - Břevnov",1 bedroom with open-plan kitchen,52 m²,"CZK 3,000",Partially furnished,2,No,No,Yes,No,No,No,No,24. 01. 2022,119,96,204,273,219,185,298,649,187,487,"CZK 20,000",Personal,Brick building,,,,Excellent,F,,,,,,,,
645909,"CZK 11,500",50.105381,14.571514,Prague - Černý Most,Studio,37 m²,"CZK 2,200",Partially furnished,3,Yes,No,No,No,No,Yes,No,01. 02. 2022,321,"1,186",253,737,310,210,238,569,83,,"CZK 20,000",Personal,Brick building,,,,New build,B,,,,,,,,
699192,"CZK 12,000",50.04595,14.44492,"Obětí 6. května, Prague - Krč",1 bedroom,32 m²,"CZK 3,000",Partially furnished,3,No,No,Yes,No,No,Yes,No,01. 04. 2022,331,532,191,315,246,272,366,559,826,191,"CZK 15,000",Personal,Brick building,,,,Excellent,A,,,,,,,,
700168,"CZK 19,000",50.05798,14.43477,"Hradeckých, Prague - Nusle",1 bedroom with open-plan kitchen,55 m²,"CZK 2,500",Partially furnished,5,Yes,No,No,No,No,Yes,No,01. 02. 2022,151,"1,274",199,253,100,330,813,433,105,453,"CZK 38,000",Personal,Brick building,,,,Excellent,C,,,,,,,,
627423,"CZK 16,000",50.047188,14.302844,"Svitákova, Prague - Stodůlky",1 bedroom with open-plan kitchen,51 m²,"CZK 3,000",Partially furnished,1,Yes,No,No,No,No,Yes,No,01. 02. 2022,284,194,43,231,"1,059","1,028",654,815,110,,"CZK 16,000",Cooperative,Prefab concrete building,Premium materials and solutions,District heating,Raised ground floor,New build,B,1 to 10 years years,,,Yes,,,,
587366,"CZK 13,500",50.055705,14.444092,"Sdružení, Prague - Nusle",1 bedroom,39 m²,CZK 500,Unfurnished,1,No,No,No,No,No,No,No,01. 01. 2022,370,"1,037",262,809,423,967,272,188,852,353,"CZK 13,500",Personal,Brick building,,,,Excellent,G,,,,,,,,
700125,"CZK 17,000",50.06585,14.44911,"Vršovická, Prague - Vršovice",2 bedroom,76 m²,"CZK 3,950",Unfurnished,3,No,No,Yes,Yes,No,No,No,23. 01. 2022,168,433,85,144,73,270,178,387,286,363,"CZK 19,000",Cooperative,Brick building,,,,Excellent,G,,,,,,,,
700136,"CZK 10,000",50.05184525,14.38408376734,Prague - Radlice,Small studio,23 m²,"CZK 1,500",Furnished,3,No,No,No,No,No,Yes,No,01. 03. 2022,"1,164","1,215","1,132","1,327","1,135","1,293",,,,,"CZK 20,000",Personal,Brick building,,,,Excellent,D,,,,,,,,
699409,"CZK 14,000",50.04736,14.43043,"Kaplická, Prague - Podolí",Studio,40 m²,"CZK 2,500",Unfurnished,7,Yes,No,Yes,Yes,Yes,Yes,No,14. 01. 2022,386,"1,099",182,806,339,879,225,329,749,322,"CZK 16,500",Cooperative,Prefab concrete building,,,,Good,D,,,,,,,,
700112,"CZK 11,000",50.10595,14.58328,"Bryksova, Prague - Černý Most",1 bedroom with open-plan kitchen,40 m²,"CZK 3,000",Partially furnished,5,No,No,No,No,Yes,Yes,No,01. 03. 2022,581,630,372,420,456,767,"1,395",600,567,,"CZK 15,000",Personal,Prefab concrete building,Standard materials and solutions,District heating,Middle floor,Excellent,C,10 to 30 years years,,Exterior,,,,,
654848,"CZK 14,900",50.07251,14.46021,"Ruská, Prague - Vršovice",2 bedroom,62 m²,"CZK 2,400",Partially furnished,1,No,Yes,No,No,No,Yes,No,15. 01. 2022,1,748,92,524,185,522,336,202,701,202,"CZK 20,000",Personal,Brick building,,,,Good,F,,,,,,,,
700113,"CZK 11,900",50.0715099,14.4680919,"28. pluku, Prague - Vršovice",1 bedroom with open-plan kitchen,40 m²,"CZK 4,000",Partially furnished,2,No,No,Yes,No,No,Yes,No,19. 01. 2022,206,601,286,466,118,299,284,156,825,97,"CZK 11,900",Cooperative,Brick building,,,,Excellent,A,,,,,,,,
698674,"CZK 14,000",50.0718,14.48473,"Pod Rapidem, Prague - Vršovice",1 bedroom with open-plan kitchen,39 m²,"CZK 2,000",Unfurnished,1,No,No,No,No,No,No,No,01. 03. 2022,65,651,288,468,35,161,580,419,616,224,"CZK 14,000",Personal,Brick building,,,,Excellent,C,,,,,,,,
700081,"CZK 15,000",50.10783,14.39241,"Kotěrova, Prague - Dejvice",1 bedroom with open-plan kitchen,52 m²,"CZK 3,000",Furnished,1,No,No,No,No,No,No,No,31. 08. 2022,258,"1,250",241,645,289,65,660,234,628,474,"CZK 15,000",Personal,Brick building,Premium materials and solutions,Central heating,Ground floor,Excellent,B,,,Overall,,,,,
626271,"CZK 18,500",50.034486,14.416989,"Branická, Prague - Braník",3 bedroom with open-plan kitchen,78 m²,"CZK 4,000",Unfurnished,3,No,No,Yes,Yes,Yes,Yes,No,01. 01. 2022,199,612,167,103,157,484,485,369,,,"CZK 30,000",Personal,Brick building,,Gas boiler,,Excellent,D,,,,,,,,
108759,"CZK 10,500",50.0483486747,14.5587515831,"Boloňská, Prague - Horní Měcholupy",Studio,33 m²,"CZK 3,000",Partially furnished,4,Yes,No,Yes,No,No,Yes,No,01. 01. 2022,385,"1,033",497,"1,111",184,"1,178",346,312,823,191,"CZK 27,000",Personal,Brick building,,,,,C,,,,,,,,
658032,"CZK 20,900",50.0568,14.37815,"Kačirkova, Prague - Jinonice",1 bedroom with open-plan kitchen,57 m²,"CZK 3,000",Furnished,4,Yes,No,Yes,No,Yes,Yes,Yes,01. 04. 2022,425,383,567,433,477,975,428,"1,467",364,,"CZK 23,900",Personal,Brick building,Standard materials and solutions,Central heating,Middle floor,New build,A,1 to 10 years years,,,Yes,,,,
569904,"CZK 12,700",50.0789302,14.457653,"Baranova, Prague - Žižkov",1 bedroom with open-plan kitchen,48 m²,"CZK 2,600",Partially furnished,5,No,No,Yes,No,No,Yes,No,01. 02. 2022,194,505,65,266,61,335,483,442,771,198,"CZK 12,700",Personal,Brick building,Standard materials and solutions,Gas boiler,Middle floor,Excellent,,,,,,,,,
116220,"CZK 15,000",50.082281,14.4948969,"Chotutická, Prague - Malešice",2 bedroom,55 m²,"CZK 1,500",Furnished,2,No,No,Yes,Yes,No,No,No,01. 03. 2022,338,448,187,490,493,589,229,274,524,79,"CZK 15,000",,Prefab concrete building,,District heating,Middle floor,,,,,Overall,,,,,
335666,"CZK 11,300",50.035375,14.5012327,"Benkova, Prague - Chodov",Studio,30 m²,"CZK 2,600",Partially furnished,6,No,No,No,No,No,Yes,No,01. 02. 2022,326,278,468,"1,034",294,473,362,445,289,184,"CZK 22,000",Personal,Prefab concrete building,,District heating,Middle floor,,,,,Overall,,,,,
700056,"CZK 15,000",50.0216275,14.4502575,"Sulická, Prague - Lhotka",2 bedroom with open-plan kitchen,56 m²,"CZK 3,900",Furnished,6,No,No,No,No,Yes,No,No,01. 02. 2022,198,404,376,"1,425",315,399,538,737,744,369,"CZK 30,000",Personal,Prefab concrete building,,District heating,Middle floor,Excellent,G,,,Overall,,,,,
633616,"CZK 17,500",50.071479,14.384602,"Plzeňská, Prague - Košíře",1 bedroom with open-plan kitchen,52 m²,"CZK 2,000",Partially furnished,3,Yes,No,Yes,No,No,Yes,Yes,17. 01. 2022,211,848,198,"1,063",259,"1,187",273,527,"1,172",481,"CZK 25,000",Personal,Brick building,Premium materials and solutions,Central heating,Top floor,Excellent,D,,,Overall,,,,,
493824,"CZK 11,500",50.0436333,14.5513071,"Rudolfa Antonína Dvorského, Prague - Horní Měcholupy",Small studio,35 m²,"CZK 2,500",Furnished,5,No,No,Yes,No,Yes,No,No,01. 12. 2020,365,553,411,968,500,894,690,760,570,380,"CZK 11,500",Personal,Brick building,Standard materials and solutions,,,,,1 to 10 years years,,,,,,,
377257,"CZK 10,500",50.1157822,14.4746318,"Františka Kadlece, Prague - Libeň",1 bedroom with open-plan kitchen,35 m²,"CZK 4,000",Furnished,2,No,No,No,No,Yes,No,No,01. 03. 2022,191,"1,351",383,"1,263",185,645,562,"1,315",909,285,"CZK 20,000",Personal,Brick building,,Central heating,Middle floor,Excellent,,,,Overall,,,,,
700037,"CZK 16,500",50.06615,14.43427,"Na Folimance, Prague - Vinohrady",1 bedroom with open-plan kitchen,63 m²,"CZK 4,216",Partially furnished,2,No,No,No,No,No,No,No,19. 01. 2022,299,493,296,627,224,427,282,335,241,381,"CZK 35,000",Personal,Brick building,Standard materials and solutions,Other,,Excellent,G,,,Overall,,,,,
517241,"CZK 11,000",50.0296633,14.6016243,Prague - Uhříněves,Studio,136 m²,"CZK 3,008",Furnished,1,Yes,Yes,Yes,No,Yes,Yes,No,14. 07. 2021,60,301,26,310,16,254,183,340,372,388,"CZK 22,000",Personal,Low-energy building,Premium materials and solutions,District heating,Raised ground floor,New build,B,1 to 10 years years,,,Yes,,,,
540297,"CZK 19,999",50.04304,14.31343,"Toufarova, Prague - Stodůlky",1 bedroom with open-plan kitchen,60 m²,"CZK 2,500",Partially furnished,2,Yes,No,No,No,No,No,No,01. 02. 2022,258,485,231,799,821,429,778,559,"1,031",582,"CZK 40,000",Personal,Brick building,Premium materials and solutions,Central heating,Middle floor,New build,B,1 to 10 years years,,,,,,,
625388,"CZK 16,000",50.093588,14.460226,"Na Střelnici, Prague - Karlín",2 bedroom,53 m²,"CZK 1,200",Unfurnished,5,No,No,No,No,No,No,No,01. 02. 2022,396,"1,053",145,664,291,527,152,"1,051",577,93,"CZK 25,000",Personal,Brick building,Standard materials and solutions,Electric boiler,Top floor,Excellent,G,,,Overall,,,,,
545180,"CZK 19,500",50.1078975,14.3941121,"Jugoslávských partyzánů, Prague - Dejvice",1 bedroom with open-plan kitchen,65 m²,"CZK 1,500",Furnished,2,Yes,No,No,No,No,No,No,ihned,109,"1,116",78,510,43,384,416,363,533,332,,Personal,Brick building,,,,,C,,,,,,,,
699286,"CZK 25,000",50.1045652,14.4789467,"Novákových, Prague - Libeň",2 bedroom,88 m²,"CZK 3,000",Partially furnished,1,Yes,No,No,Yes,No,No,No,13. 01. 2022,42,323,150,322,17,275,345,434,186,381,"CZK 50,000",Personal,Brick building,,Gas boiler,Middle floor,Excellent,G,,,,,,,,
699953,"CZK 13,500",50.05513,14.4865,"Záběhlická, Prague - Záběhlice",1 bedroom with open-plan kitchen,64 m²,"CZK 3,000",Furnished,1,No,No,No,No,No,No,No,24. 01. 2022,172,"1,305",153,"1,274",325,778,735,"1,091",229,365,"CZK 27,000",Personal,Brick building,,,,Good,C,,,,,,,,
553305,"CZK 15,000",50.068802,14.4651121,Prague - Vršovice,Studio,43 m²,"CZK 2,650",Furnished,2,No,Yes,No,No,No,No,No,25. 03. 2022,124,442,376,118,356,695,178,473,593,506,"CZK 19,000",Personal,Low-energy building,Premium materials and solutions,District heating,Middle floor,New build,B,1 to 10 years years,100 m²,,Yes,,,,
223862,"CZK 10,990",50.0586145,14.2829816,"Tulešická, Prague - Zličín",Studio,27 m²,"CZK 2,500",Partially furnished,1,No,Yes,No,No,No,Yes,No,24. 01. 2022,344,843,834,763,800,888,234,"1,110",109,,"CZK 16,000",Personal,Brick building,,District heating,Ground floor,New build,,1 to 10 years years,25 m²,,,,,,
620672,"CZK 16,000",50.065369,14.5102,"Královická, Prague - Strašnice",2 bedroom,70 m²,"CZK 3,500",Furnished,3,No,No,No,No,No,Yes,No,01. 03. 2022,435,432,"1,197",231,423,321,360,597,289,,"CZK 24,000",Personal,Brick building,Premium materials and solutions,District heating,,Excellent,G,,,,,,,,
699917,"CZK 14,800",50.10681,14.44864,"Poupětova, Prague - Holešovice",1 bedroom,42 m²,"CZK 1,200",Unfurnished,6,No,Yes,No,No,No,No,No,18. 01. 2022,235,487,69,299,155,303,302,761,400,361,"CZK 16,000",Personal,Brick building,,,,Excellent,D,,,,,,,,
688565,"CZK 21,000",50.0862173,14.5035851,"Prorektorská, Prague - Malešice",2 bedroom with open-plan kitchen,65 m²,"CZK 4,000",Furnished,1,No,Yes,Yes,No,Yes,Yes,No,01. 12. 2021,239,690,719,790,437,895,654,461,726,404,"CZK 20,000",Personal,Brick building,,,,Excellent,G,,,,,,,,
257664,"CZK 9,500",50.0898148,14.3427368,Prague - Veleslavín,Small studio,21 m²,"CZK 2,500",Partially furnished,,No,No,No,No,No,No,No,18. 01. 2022,144,538,103,201,182,257,210,74,869,201,"CZK 15,000",Cooperative,Brick building,,District heating,Ground floor,,,,,,,,,,
699885,"CZK 18,500",50.06634,14.42854,"Sekaninova, Prague - Nusle",2 bedroom,53 m²,"CZK 3,000",Partially furnished,4,Yes,No,No,No,No,Yes,No,01. 02. 2022,273,888,203,554,315,325,609,642,279,176,"CZK 37,000",Personal,Brick building,,,,Excellent,G,,,,,,,,
699212,"CZK 21,000",50.04336,14.39668,"Na Žvahově, Prague - Hlubočepy",3 bedroom,84 m²,"CZK 3,500",Partially furnished,1,No,Yes,No,Yes,Yes,No,Yes,01. 02. 2022,359,612,660,926,713,818,674,,,,"CZK 30,000",Cooperative,Brick building,Standard materials and solutions,Gas boiler,Middle floor,Excellent,G,30 to 50 years years,,Exterior,,,,,
699209,"CZK 17,000",50.0702,14.67902,"Žiželická, Prague - Újezd nad Lesy",2 bedroom with open-plan kitchen,63 m²,"CZK 4,000",Partially furnished,4,Yes,No,No,No,No,No,No,01. 02. 2022,435,206,494,205,389,49,,,,,"CZK 25,000",Personal,Brick building,,,,Excellent,B,,,,,,,,
699204,"CZK 16,000",50.00954,14.45242,"Pavlíkova, Prague - Kamýk",3 bedroom,74 m²,"CZK 3,000",Unfurnished,8,No,No,No,No,No,Yes,No,12. 01. 2022,262,925,177,515,"1,096",510,"1,187",555,98,,"CZK 32,000",Cooperative,Prefab concrete building,,,,Good,C,,,,,,,,
