Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,Design,Heating,Renovation,PENB,Age,Total number of floors,New building,Front garden,Administration fee,Developer name,Project name,Kód jednotky,Investment Advisor
704664,"CZK 30,990",50.09292,14.45004,"Křižíkova, Prague - Karlín",2 bedroom with open-plan kitchen,86 m²,"CZK 3,000",Partially furnished,5,Yes,Yes,No,No,No,Yes,Yes,01. 02. 2022,113,283,157,212,56,236,401,"1,248",273,244,Excellent,"CZK 30,990",Personal,Brick building,,,,B,,,,,,,,,
704662,"CZK 22,000",50.07198,14.45516,"Norská, Prague - Vršovice",2 bedroom with open-plan kitchen,67 m²,"CZK 3,000",Partially furnished,4,No,No,No,No,No,No,No,07. 02. 2022,233,670,74,447,16,445,162,215,522,186,Excellent,"CZK 25,000",Personal,Brick building,,,,G,,,,,,,,,
704657,"CZK 15,000",50.09219,14.44872,"Karlínské náměstí, Prague - Karlín",1 bedroom with open-plan kitchen,62 m²,"CZK 2,530",Furnished,4,No,No,No,No,No,No,No,01. 02. 2022,199,102,64,307,45,331,240,"1,332",358,91,New build,"CZK 15,000",Cooperative,Brick building,,,,G,,,,,,,,,
704655,"CZK 14,000",50.09219,14.44872,"Karlínské náměstí, Prague - Karlín",1 bedroom with open-plan kitchen,43 m²,"CZK 2,530",Furnished,4,No,No,No,No,No,No,No,01. 02. 2022,199,102,64,307,45,331,240,"1,332",358,91,New build,"CZK 14,000",Cooperative,Brick building,,,,G,,,,,,,,,
704647,"CZK 13,000",50.06981,14.48926,"Pod Altánem, Prague - Strašnice",1 bedroom with open-plan kitchen,49 m²,"CZK 4,900",Furnished,3,No,No,No,No,No,No,No,01. 02. 2022,54,"1,004",401,639,128,333,310,806,273,274,Excellent,"CZK 16,900",Personal,Brick building,,,,D,,,,,,,,,
704010,"CZK 12,500",50.10297,14.43574,"U Smaltovny, Prague - Holešovice",Small studio,36 m²,"CZK 2,000",Unfurnished,,No,No,No,No,No,No,No,01. 03. 2022,375,876,111,388,78,249,410,399,898,,Excellent,"CZK 25,000",Personal,Brick building,,,,G,,,,,,,,,
704642,"CZK 14,026",50.10365925,14.496393654922,"Lisabonská, Prague - Libeň",Studio,27 m²,"CZK 2,600",Furnished,1,No,No,No,No,No,Yes,No,15. 04. 2022,259,641,512,240,238,214,699,"1,065",467,443,New build,,Personal,Brick building,,,,G,,,,,,,,,
704639,"CZK 15,000",50.09454,14.45286,"Sokolovská, Prague - Karlín",1 bedroom,34 m²,"CZK 3,500",Partially furnished,5,No,Yes,Yes,No,No,Yes,No,01. 02. 2022,58,410,85,137,20,218,572,"1,354",374,457,Excellent,"CZK 18,500",Cooperative,Brick building,,,,G,,,,,,,,,
210036,"CZK 14,000",50.1033768,14.4780188,"Vacínova, Prague - Libeň",1 bedroom with open-plan kitchen,39 m²,"CZK 2,500",Partially furnished,4,No,No,Yes,No,No,Yes,No,01. 10. 2019,200,108,56,309,153,235,334,306,134,356,Excellent,"CZK 14,000",Cooperative,Brick building,Standard materials and solutions,Gas boiler,Overall,,,Middle floor,,,,,,,
704636,"CZK 14,500",50.0743326,14.4458547,"Chodská, Prague - Vinohrady",1 bedroom with open-plan kitchen,44 m²,"CZK 1,000",Partially furnished,5,No,No,No,No,Yes,Yes,No,01. 02. 2022,245,228,174,581,139,487,407,203,449,236,Excellent,"CZK 20,000",Personal,Brick building,,,,G,,,,,,,,,
695007,"CZK 13,000",50.101802239666,14.452645931906,"Tusarova, Prague - Holešovice",Studio,30 m²,"CZK 2,500",Furnished,5,No,No,No,No,No,Yes,No,01. 02. 2022,171,523,79,246,9,188,385,347,96,262,New build,"CZK 18,000",Personal,Brick building,,,,B,,,,,,,,,
703999,"CZK 10,000",50.0371135,14.381108,"Dreyerova, Prague - Hlubočepy",1 bedroom with open-plan kitchen,45 m²,"CZK 5,000",Furnished,4,No,No,No,Yes,Yes,No,No,01. 03. 2022,152,556,444,470,457,504,373,370,305,115,Excellent,,Personal,Prefab concrete building,,District heating,,B,,,,,,,,,
249017,"CZK 10,500",50.0886376054,14.4097052903,"U lužického semináře, Prague - Malá Strana",Small studio,19 m²,"CZK 2,500",Unfurnished,4,No,Yes,No,No,No,No,No,01. 01. 2022,297,440,112,418,0,718,476,322,958,176,Excellent,"CZK 13,000",Personal,Brick building,Premium materials and solutions,Other,Overall,,1 to 10 years years,Top floor,,10 m²,,,,,
297888,"CZK 25,000",50.083517,14.3681811,"Kutnauerovo náměstí, Prague - Břevnov",3 bedroom,80 m²,"CZK 1,500",Furnished,1,No,No,No,No,No,No,No,01. 02. 2022,226,463,115,154,116,293,261,414,360,477,Excellent,"CZK 25,000",Personal,Brick building,Standard materials and solutions,Gas boiler,Overall,,1 to 10 years years,Raised ground floor,,,,,,,
604830,"CZK 12,500",50.05203,14.454573,"Michelská, Prague - Michle",1 bedroom with open-plan kitchen,51 m²,"CZK 1,500",,2,Yes,No,No,No,No,No,No,01. 03. 2022,100,465,22,722,58,683,66,352,830,483,Excellent,"CZK 20,000",Personal,Brick building,,,,G,,,,,,,,,
704613,"CZK 16,000",49.9605,14.36926,"U Žlábku, Prague - Lipence",1 bedroom with open-plan kitchen,45 m²,"CZK 4,000",Partially furnished,,No,No,No,No,Yes,No,No,01. 02. 2022,350,964,737,"1,165",,,,,,,New build,"CZK 32,000",Personal,Other,,,,A,,,,,,,,,
500781,"CZK 15,900",50.0596497,14.4345526,"Lounských, Prague - Nusle",2 bedroom,58 m²,"CZK 2,000",Partially furnished,3,Yes,No,No,No,No,No,No,01. 04. 2022,243,935,186,550,171,498,403,677,505,532,,"CZK 20,000",Personal,Brick building,Standard materials and solutions,Gas boiler,,,over 50 years years,Middle floor,,,,,,,
704609,"CZK 11,000",50.04013,14.41061,"Branická, Prague - Braník",1 bedroom with open-plan kitchen,38 m²,"CZK 3,000",Furnished,4,No,No,Yes,No,No,No,No,01. 02. 2022,46,448,91,75,713,331,555,"1,205",280,,Excellent,"CZK 10,000",Personal,Brick building,,,,G,,,,,,,,,
646292,"CZK 10,500",50.04341,14.427855,Prague - Podolí,Small studio,25 m²,"CZK 2,290",Furnished,3,No,No,No,No,No,No,No,01. 02. 2022,69,"1,114",149,"1,157",561,"1,214",464,676,630,675,Good,"CZK 20,000",Personal,Brick building,,,,D,,,,,,,,,
473985,"CZK 21,000",50.0473402,14.3031131,"Svitákova, Prague - Stodůlky",1 bedroom with open-plan kitchen,62 m²,"CZK 4,200",Partially furnished,12,No,Yes,No,No,Yes,Yes,Yes,01. 03. 2022,285,227,74,223,"1,028",996,623,784,142,,New build,"CZK 42,000",Personal,Brick building,Premium materials and solutions,District heating,,A,1 to 10 years years,Middle floor,Yes,,,,,,
687848,"CZK 19,000",50.10727,14.50628,"Za Lidovým domem, Prague - Vysočany",2 bedroom with open-plan kitchen,56 m²,"CZK 5,000",Unfurnished,1,No,Yes,No,No,Yes,Yes,Yes,01. 03. 2022,440,729,431,523,392,688,476,10,804,438,Excellent,,Personal,Brick building,,,,A,,,,,,,,,
499226,"CZK 11,500",50.0570682,14.4302357,"Na Dolinách, Prague - Nusle",Studio,30 m²,"CZK 2,820",Furnished,4,No,No,No,No,Yes,Yes,No,02. 03. 2022,76,771,301,304,11,277,713,492,107,151,Excellent,"CZK 15,000",Personal,Brick building,Premium materials and solutions,Central heating,Overall,,10 to 30 years years,Middle floor,,,,,,,
284743,"CZK 12,000",50.060287,14.409617,"Nádražní, Prague - Smíchov",1 bedroom with open-plan kitchen,55 m²,"CZK 2,500",Furnished,4,No,Yes,No,No,No,No,No,,26,295,56,"1,343",153,367,"1,231","1,423",631,884,,,Personal,Brick building,,,,,,,,,,,,,
703851,"CZK 16,500",50.07105,14.46905,"Novorossijská, Prague - Vršovice",2 bedroom,64 m²,"CZK 3,800",Partially furnished,3,Yes,No,No,No,No,Yes,No,27. 01. 2022,128,458,285,370,266,281,222,148,729,245,Excellent,"CZK 12,000",Personal,Brick building,,,,G,,,,,,,,,
703852,"CZK 12,300",50.06878,14.41582,"Podskalská, Prague - Nové Město",Small studio,26 m²,"CZK 1,000",Partially furnished,8,No,No,No,No,No,Yes,No,01. 04. 2022,172,954,25,422,62,232,276,306,329,156,Excellent,"CZK 13,300",Cooperative,Brick building,,,,G,,,,,,,,,
678461,"CZK 20,000",50.08458,14.36419,"Břevnovská, Prague - Břevnov",2 bedroom,81 m²,"CZK 3,500",Partially furnished,3,Yes,No,No,No,No,Yes,Yes,06. 08. 2021,134,0,130,199,145,111,236,588,113,444,Excellent,"CZK 40,000",Personal,Brick building,Standard materials and solutions,District heating,,G,10 to 30 years years,Middle floor,,,,,,,
593117,"CZK 13,500",50.071856,14.371181,"Nad Buďánkami ​Ⅰ, Prague - Smíchov",Studio,36 m²,"CZK 2,000",Partially furnished,4,Yes,Yes,No,No,No,No,No,01. 06. 2021,309,518,286,670,538,566,763,"1,044",482,474,Excellent,"CZK 13,500",Personal,Brick building,Standard materials and solutions,Central heating,,G,,Top floor,,,,,,,
698310,"CZK 29,000",50.07766,14.43357,"Římská, Prague - Vinohrady",1 bedroom with open-plan kitchen,50 m²,"CZK 6,000",Furnished,4,No,No,No,No,No,Yes,No,10. 01. 2022,183,233,230,245,81,172,512,512,508,662,New build,"CZK 58,000",Personal,Brick building,,,,G,,,,,,,,,
703821,"CZK 16,000",50.04529,14.45471,"Bítovská, Prague - Michle",2 bedroom with open-plan kitchen,65 m²,"CZK 5,600",Furnished,1,No,No,No,No,No,No,No,26. 01. 2022,356,550,506,532,254,504,406,375,462,108,Excellent,"CZK 20,000",Personal,Prefab concrete building,,,,G,,,,,,,,,
496946,"CZK 14,000",50.0218224,14.4407186,"Písnická, Prague - Kamýk",2 bedroom,66 m²,"CZK 4,500",Unfurnished,4,No,No,Yes,Yes,No,Yes,No,,128,674,164,648,722,549,409,412,800,282,Excellent,"CZK 18,500",Personal,Prefab concrete building,Standard materials and solutions,District heating,Interior,,,Middle floor,,,,,,,
703740,"CZK 12,000",50.06017,14.42715,"Mikuláše z Husi, Prague - Nusle",Studio,29 m²,CZK 500,Partially furnished,2,No,No,No,No,No,No,No,27. 01. 2022,9,649,93,298,53,393,470,139,99,309,Good,"CZK 12,000",Personal,Brick building,,,,D,,,,,,,,,
536102,"CZK 14,500",50.0225996,14.4945038,"Zlešická, Prague - Chodov",1 bedroom with open-plan kitchen,47 m²,,Partially furnished,6,No,No,No,No,No,Yes,No,01. 03. 2022,189,759,214,857,522,664,235,520,333,61,Good,"CZK 15,000",Personal,Prefab concrete building,Standard materials and solutions,Central heating,Overall,C,10 to 30 years years,Middle floor,,,,,,,
699860,"CZK 14,000",50.07791,14.47677,"Vinohradská, Prague - Vinohrady",1 bedroom,42 m²,"CZK 1,800",Partially furnished,5,No,No,No,No,No,Yes,No,19. 01. 2022,28,983,14,484,50,16,739,858,172,150,Excellent,"CZK 12,000",Personal,Brick building,,,,G,,,,,,,,,
703689,"CZK 8,000",50.07485,14.49166,"Nad Primaskou, Prague - Strašnice",Small studio,19 m²,"CZK 1,800",Unfurnished,3,No,No,Yes,No,No,No,No,01. 04. 2022,145,226,123,194,139,170,134,452,649,183,Excellent,"CZK 9,800",Personal,Brick building,,,,G,,,,,,,,,
613482,"CZK 13,000",50.069526,14.369954,"Pod Kavalírkou, Prague - Košíře",1 bedroom,62 m²,"CZK 3,000",Partially furnished,5,No,No,No,No,No,No,No,04. 04. 2022,125,488,133,221,31,118,264,"1,202",584,120,Excellent,"CZK 13,000",Personal,Brick building,Standard materials and solutions,,,G,,Attic,,,,,,,
442780,"CZK 28,000",50.0692087,14.4169822,"Plavecká, Prague - Nové Město",2 bedroom with open-plan kitchen,73 m²,"CZK 1,500",Furnished,5,No,No,Yes,No,No,Yes,No,01. 03. 2022,279,838,114,279,44,274,132,196,186,169,Excellent,"CZK 28,000",Personal,Brick building,,Gas boiler,Overall,,,Middle floor,,,,,,,
703620,"CZK 14,000",50.00346,14.46193,"Výletní, Prague - Písnice",1 bedroom with open-plan kitchen,44 m²,"CZK 3,300",Partially furnished,1,No,No,No,No,No,Yes,No,24. 01. 2022,243,794,174,156,421,425,888,,,,Excellent,"CZK 42,000",Personal,Prefab concrete building,,,,D,,,,,,,,,
703606,"CZK 13,000",50.0396,14.55988,"Lessnerova, Prague - Petrovice",1 bedroom with open-plan kitchen,43 m²,"CZK 2,500",Partially furnished,6,No,No,Yes,No,Yes,Yes,No,01. 02. 2022,95,196,132,161,230,141,304,398,759,126,Excellent,"CZK 39,000",Personal,Prefab concrete building,,,,A,,,,,,,,,
456763,"CZK 19,000",50.0786,14.4237301,"Navrátilova, Prague - Nové Město",1 bedroom with open-plan kitchen,42 m²,"CZK 6,000",Unfurnished,2,No,No,No,No,No,No,No,01. 02. 2022,181,650,164,189,30,299,194,515,511,452,,"CZK 38,000",Personal,Brick building,,,,,,,,,,,,,
620328,"CZK 21,000",50.08553055,14.410704804813,Prague - Staré Město,1 bedroom with open-plan kitchen,74 m²,"CZK 3,800",Furnished,3,Yes,No,No,No,No,Yes,No,01. 02. 2022,532,419,209,398,87,805,455,567,735,178,Excellent,"CZK 42,000",Personal,Brick building,Premium materials and solutions,Gas boiler,Overall,G,,Middle floor,,,,,,,
406938,"CZK 14,000",50.0568155,14.3279016,"Za Mototechnou, Prague - Stodůlky",2 bedroom with open-plan kitchen,70 m²,"CZK 4,000",Partially furnished,2,No,No,No,Yes,No,No,No,,307,502,"1,494",815,"1,162","1,461","1,139",739,418,,Good,"CZK 16,000",Other,Other,,Other,,G,10 to 30 years years,,,,,,,,
704205,"CZK 22,000",50.01239,14.40096,"Vrátnická, Prague - Modřany",1 bedroom with open-plan kitchen,60 m²,"CZK 2,000",Partially furnished,3,Yes,No,Yes,Yes,No,Yes,Yes,01. 03. 2022,426,"1,386",854,"1,481",703,"1,184","1,052","1,135",638,379,New build,"CZK 30,000",Personal,Low-energy building,,Central heating,,B,,,,,,,,,
644385,"CZK 17,000",50.07184,14.429817,Prague - Nové Město,1 bedroom,52 m²,"CZK 2,500",Partially furnished,7,No,Yes,No,No,No,Yes,No,01. 02. 2022,210,480,156,340,181,149,276,410,716,539,Excellent,"CZK 17,000",Personal,Brick building,Standard materials and solutions,Central heating,Overall,G,,Top floor,,,,,,,
682677,"CZK 23,500",50.09891,14.42388,"Dobrovského, Prague - Holešovice",2 bedroom with open-plan kitchen,86 m²,"CZK 2,114",Partially furnished,4,Yes,No,No,No,No,Yes,No,01. 04. 2022,202,233,97,164,127,198,275,387,563,,Excellent,"CZK 25,000",Personal,Brick building,Standard materials and solutions,Other,Interior,G,30 to 50 years years,Middle floor,,,,,,,
700539,"CZK 11,500",50.07913,14.45767,"Baranova, Prague - Žižkov",Small studio,27 m²,"CZK 2,500",Partially furnished,3,No,No,Yes,No,No,Yes,No,24. 01. 2022,216,526,87,287,40,357,461,421,749,177,Excellent,"CZK 14,000",Personal,Brick building,,,,D,,,,,,,,,
700225,"CZK 19,000",50.1228,14.50531,"Zárybská, Prague - Prosek",2 bedroom with open-plan kitchen,68 m²,"CZK 3,500",Partially furnished,1,Yes,No,No,No,No,Yes,No,20. 01. 2022,155,691,194,721,178,633,285,592,"1,378",224,Excellent,"CZK 48,000",Cooperative,Prefab concrete building,,,,G,,,,,,,,,
118686,"CZK 30,000",50.0695036,14.3174676,"Na Fialce II, Prague - Řepy",2 bedroom with open-plan kitchen,110 m²,"CZK 7,000",Furnished,2,Yes,No,No,No,No,No,Yes,01. 06. 2022,358,"1,261",962,"1,327",648,"1,114",770,535,577,211,Excellent,"CZK 70,000",Personal,Brick building,Premium materials and solutions,Gas boiler,,D,10 to 30 years years,Middle floor,,,,,,,
704069,"CZK 16,990",50.04805416666,14.30194138888,"Svitákova, Prague - Stodůlky",1 bedroom with open-plan kitchen,46 m²,"CZK 4,107",Furnished,1,No,No,No,No,Yes,Yes,No,,422,366,207,378,"1,151","1,119",746,907,87,,New build,"CZK 21,097",Personal,Brick building,,,,C,,,Yes,,"CZK 21,097

                                
                                
                
i",,,,
700476,"CZK 16,000",50.08624,14.51552,"Ungarova, Prague - Malešice",1 bedroom with open-plan kitchen,57 m²,"CZK 4,000",Partially furnished,1,Yes,No,Yes,No,Yes,Yes,Yes,24. 01. 2022,261,"1,170",703,"1,322",273,726,599,"1,097",19,253,Excellent,"CZK 30,000",Personal,Low-energy building,,District heating,,C,1 to 10 years years,Raised ground floor,,,,,,,
700376,"CZK 14,500",50.10378,14.45566,"Jankovcova, Prague - Holešovice",1 bedroom with open-plan kitchen,50 m²,"CZK 2,500",Partially furnished,5,No,No,Yes,No,No,Yes,No,24. 01. 2022,123,614,171,346,53,250,584,547,127,442,Excellent,"CZK 20,000",Personal,Brick building,Standard materials and solutions,District heating,Interior,G,over 50 years years,Middle floor,,,,,,,
700407,"CZK 15,000",50.13335,14.50671,"Tupolevova, Prague - Letňany",Studio,50 m²,"CZK 3,600",Partially furnished,2,No,No,No,Yes,No,Yes,No,01. 02. 2022,135,"1,092",255,417,434,571,377,269,254,419,New build,"CZK 20,000",Personal,Prefab concrete building,,,,B,,,,,,,,,
703902,"CZK 15,990",50.11035555555,14.4866525,"Podvinný mlýn, Prague - Libeň",1 bedroom with open-plan kitchen,59 m²,"CZK 3,014",Furnished,4,Yes,No,Yes,No,Yes,Yes,No,,584,735,483,794,51,850,423,575,412,560,Excellent,"CZK 18,706",Personal,Brick building,,,,C,,,,,"CZK 18,706

                                
                                
                
i",,,,
695001,"CZK 16,000",50.101841946188,14.452939237593,"Tusarova, Prague - Holešovice",1 bedroom with open-plan kitchen,45 m²,"CZK 3,000",Furnished,4,No,No,No,No,No,Yes,No,01. 01. 2022,181,539,89,261,7,198,400,363,176,277,New build,"CZK 16,000",Personal,Brick building,,,,B,,,,,,,,,
695067,"CZK 19,000",50.101887608886,14.45268887592,"Tusarova, Prague - Holešovice",1 bedroom with open-plan kitchen,47 m²,"CZK 3,000",Furnished,3,No,No,No,No,No,Yes,No,01. 02. 2022,181,539,89,261,7,198,400,363,176,277,New build,"CZK 19,000",Personal,Brick building,,,,B,,,,,,,,,
695003,"CZK 16,000",50.101752312999,14.45294761878,"Tusarova, Prague - Holešovice",1 bedroom,44 m²,"CZK 3,000",Furnished,4,No,No,No,No,No,Yes,No,01. 01. 2022,188,545,95,268,25,205,407,369,113,246,New build,"CZK 16,000",Personal,Brick building,,,,B,,,,,,,,,
700615,"CZK 19,000",50.09525,14.50889,"Mezilehlá, Prague - Hrdlořezy",1 bedroom with open-plan kitchen,55 m²,"CZK 6,700",Furnished,1,Yes,Yes,Yes,No,No,Yes,Yes,01. 03. 2022,189,499,654,463,962,728,"1,279","1,091",262,,New build,"CZK 20,000",Personal,Brick building,Premium materials and solutions,,,G,1 to 10 years years,Ground floor,,,,,,,
700259,"CZK 20,000",50.10428,14.45279,"Přístavní, Prague - Holešovice",3 bedroom with open-plan kitchen,90 m²,"CZK 6,000",Furnished,5,No,No,No,No,No,Yes,No,01. 02. 2022,126,494,83,189,70,195,635,598,291,363,Good,"CZK 40,000",Personal,Brick building,,,,G,,Attic,,,,,,,
698884,"CZK 26,900",50.07758,14.4459,"U Kanálky, Prague - Vinohrady",3 bedroom,87 m²,CZK 500,Partially furnished,5,No,No,No,No,No,Yes,No,22. 02. 2022,256,553,74,361,6,244,328,140,375,258,Excellent,"CZK 26,900",Personal,Brick building,,,,E,,,,,,,,,
628513,"CZK 17,500",50.105935,14.448337,"U Měšťanského pivovaru, Prague - Holešovice",Studio,54 m²,"CZK 3,000",Furnished,,No,No,No,No,Yes,Yes,Yes,14. 03. 2022,227,372,155,229,114,233,419,691,402,508,Excellent,"CZK 35,000",Personal,Other,Premium materials and solutions,District heating,Interior,G,10 to 30 years years,Raised ground floor,,,,,,,
700382,"CZK 18,500",50.0204964,14.4029624,"Šífařská, Prague - Hodkovičky",1 bedroom with open-plan kitchen,55 m²,"CZK 3,500",Partially furnished,3,Yes,No,Yes,Yes,No,Yes,Yes,01. 02. 2022,456,622,"1,217",407,"1,143",,,,,,New build,"CZK 35,000",Personal,Other,,,,C,,,,,,,,,
703632,"CZK 15,990",50.03329555555,14.52759111111,"Emilie Hyblerové, Prague - Háje",3 bedroom,70 m²,"CZK 3,698",Unfurnished,2,Yes,No,No,No,No,Yes,No,,88,557,244,251,134,46,365,187,195,134,Excellent,"CZK 19,688",Personal,Prefab concrete building,,,,C,,,,,"CZK 19,688

                                
                                
                
i",,,,
703630,"CZK 18,990",50.14239166666,14.43428722222,"Žalovská, Prague - Čimice",3 bedroom,75 m²,"CZK 5,565",Unfurnished,2,Yes,No,No,No,No,Yes,No,,367,571,605,285,589,694,641,190,,,Excellent,"CZK 24,555",Cooperative,Prefab concrete building,,,,G,,,,,"CZK 24,555

                                
                                
                
i",,,,
204133,"CZK 15,000",50.0341378,14.3201522,"Koterovská, Prague - Řeporyje",1 bedroom with open-plan kitchen,56 m²,"CZK 2,500",Furnished,,No,Yes,No,No,Yes,No,No,01. 03. 2022,547,655,"1,295",697,581,"1,307","1,463","1,229",711,,Excellent,"CZK 32,000",Personal,Brick building,,Geothermal heat pump,,,1 to 10 years years,Ground floor,,25 m²,,,,,
665623,"CZK 12,500",50.0561958,14.2908562,Prague - Třebonice,Studio,30 m²,"CZK 2,500",Furnished,3,Yes,No,Yes,No,Yes,Yes,Yes,01. 06. 2021,125,"1,041",399,366,679,477,476,701,317,,New build,"CZK 20,000",Personal,Brick building,Premium materials and solutions,,,A,1 to 10 years years,Middle floor,Yes,,,,,,
699089,"CZK 14,500",50.0694218,14.3759387,"Pod Klamovkou, Prague - Košíře",1 bedroom with open-plan kitchen,42 m²,"CZK 3,500",Furnished,4,No,No,No,No,No,No,Yes,12. 01. 2022,118,183,324,399,354,506,309,871,875,346,New build,"CZK 25,000",Personal,Brick building,,Central heating,,C,,Middle floor,,,,,,,
383036,"CZK 12,000",50.0664599,14.3106597,"Zrzavého, Prague - Řepy",Small studio,30 m²,"CZK 2,500",Furnished,5,No,No,No,No,No,Yes,No,25. 11. 2021,62,409,306,476,517,533,380,404,"1,178",213,Excellent,"CZK 20,000",Personal,Brick building,,,,G,10 to 30 years years,,,,,,,,
446124,"CZK 16,500",50.0058372,14.4149292,"Soukalova, Prague - Modřany",1 bedroom with open-plan kitchen,49 m²,"CZK 3,500",Unfurnished,2,Yes,No,Yes,No,Yes,No,Yes,01. 02. 2022,246,257,379,339,405,40,617,740,869,72,,"CZK 16,500",Personal,Brick building,Premium materials and solutions,District heating,,B,1 to 10 years years,Middle floor,Yes,,,,,,
699900,"CZK 10,700",50.12984,14.42686,"Štětínská, Prague - Bohnice",Studio,45 m²,"CZK 3,260",Furnished,1,No,No,Yes,Yes,No,No,No,18. 01. 2022,359,648,359,921,624,390,414,525,722,29,Excellent,"CZK 25,000",Cooperative,Prefab concrete building,,,,G,,,,,,,,,
699865,"CZK 14,500",50.10604,14.44736,"U Měšťanského pivovaru, Prague - Holešovice",Studio,39 m²,"CZK 2,500",Partially furnished,3,Yes,No,Yes,No,No,Yes,Yes,01. 03. 2022,249,309,153,305,66,215,437,669,404,364,New build,"CZK 25,000",Personal,Brick building,,,,G,,,,,,,,,
699771,"CZK 19,000",50.07683,14.30342,"Karlovarská, Prague - Řepy",3 bedroom,97 m²,"CZK 5,000",Furnished,2,No,No,No,No,No,No,No,01. 02. 2022,80,773,871,"1,056","1,327",,,,,,Excellent,"CZK 19,000",Other,Brick building,,,,G,,,,,,,,,
500196,"CZK 9,000",50.0726461,14.3900917,"Holečkova, Prague - Smíchov",1 bedroom,32 m²,"CZK 3,000",Partially furnished,4,No,No,No,No,No,No,No,15. 02. 2022,292,"1,329",205,888,144,"1,019",378,777,"1,205",135,,"CZK 12,000",Personal,Brick building,,,,C,,,,,,,,,
699664,"CZK 22,500",50.03939,14.3161,"Radouňova, Prague - Stodůlky",2 bedroom with open-plan kitchen,84 m²,"CZK 4,000",Unfurnished,1,No,No,No,Yes,No,Yes,No,17. 01. 2022,280,"1,022",674,978,668,686,679,"1,036","1,068",102,Excellent,"CZK 22,500",Personal,Brick building,,,,A,,,,,,,,,
691866,"CZK 10,600",50.04618,14.46108,"Podle Kačerova, Prague - Michle",Studio,30 m²,"CZK 2,200",Partially furnished,3,No,No,No,No,No,No,No,15. 11. 2021,148,616,20,674,102,587,341,347,306,190,Excellent,"CZK 10,600",Personal,Brick building,,,,G,,,,,,,,,
532181,"CZK 13,000",50.0922004,14.3469154,"Šumberova, Prague - Veleslavín",1 bedroom with open-plan kitchen,37 m²,"CZK 4,000",Furnished,,No,No,Yes,No,No,No,No,ihned,300,502,251,465,378,404,339,328,809,201,Excellent,"CZK 24,000",Personal,Brick building,,,,,,,,,,,,,
180770,"CZK 10,800",50.1011439,14.4909093,"Prokopka, Prague - Vysočany",1 bedroom,37 m²,CZK 900,Partially furnished,2,No,No,No,No,No,No,No,20. 01. 2022,165,"1,206",215,849,308,"1,301",108,193,636,240,,"CZK 12,000",Personal,Brick building,Standard materials and solutions,Other,,,,,,,,,,,
369932,"CZK 14,500",50.031751,14.5352893,"Janouchova, Prague - Háje",1 bedroom with open-plan kitchen,46 m²,"CZK 2,900",Furnished,7,Yes,No,Yes,No,No,Yes,No,01. 02. 2022,99,346,332,378,329,639,396,168,690,214,Excellent,"CZK 29,000",Personal,Prefab concrete building,Premium materials and solutions,District heating,Overall,C,,,,,,,,,
699531,"CZK 14,100",50.09033,14.4739536,"Viklefova, Prague - Žižkov",1 bedroom with open-plan kitchen,52 m²,"CZK 2,000",Partially furnished,6,No,No,No,No,No,Yes,No,07. 03. 2022,193,"1,012",134,259,16,116,321,332,358,420,Excellent,"CZK 28,000",Other,Brick building,Standard materials and solutions,Other,,C,30 to 50 years years,Middle floor,,,,,,,
639417,"CZK 11,900",50.107726,14.447911,"Ortenovo náměstí, Prague - Holešovice",1 bedroom,37 m²,"CZK 1,910",Furnished,3,No,No,No,No,No,Yes,No,01. 03. 2022,54,557,196,436,205,257,258,917,398,185,Excellent,"CZK 25,000",Personal,Brick building,,Central heating,Interior,G,10 to 30 years years,Middle floor,,,,,,,
699474,"CZK 9,500",50.0834925,14.3750573,"Šlikova, Prague - Břevnov",Studio,33 m²,CZK 800,Partially furnished,1,No,No,No,No,No,No,No,17. 01. 2022,245,914,207,414,108,384,304,639,366,498,Excellent,"CZK 10,300",Other,Brick building,,,,G,,,,,,,,,
699463,"CZK 20,000",50.08885,14.3696,"Ve Střešovičkách, Prague - Břevnov",3 bedroom,86 m²,"CZK 3,000",Furnished,2,No,No,No,Yes,No,Yes,No,15. 01. 2022,408,808,131,897,332,276,391,630,554,458,Excellent,"CZK 20,000",Personal,Brick building,,,,G,,,,,,,,,
699409,"CZK 14,900",50.04736,14.43043,"Kaplická, Prague - Podolí",3 bedroom,60 m²,"CZK 3,800",Unfurnished,6,Yes,No,Yes,Yes,Yes,Yes,No,01. 03. 2022,386,"1,099",182,806,339,879,225,329,749,322,,"CZK 20,000",Cooperative,Prefab concrete building,,District heating,,,,Middle floor,,,,,,,
654848,"CZK 14,900",50.07251,14.46021,"Ruská, Prague - Vršovice",2 bedroom,62 m²,"CZK 2,400",Partially furnished,1,No,Yes,No,No,No,Yes,No,15. 01. 2022,1,748,92,524,185,522,336,202,701,202,Good,"CZK 20,000",Personal,Brick building,,,,F,,,,,,,,,
