Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,Design,Heating,Total number of floors,PENB,Renovation,Age,New building,Administration fee,Front garden,Developer name,Project name,Kód jednotky,Investment Advisor
706881,"CZK 16,000",50.0514134,14.5223345,"Hálův statek, Prague - Hostivař",1 bedroom with open-plan kitchen,50 m²,"CZK 4,200",Partially furnished,2,Yes,No,Yes,No,No,No,Yes,01. 04. 2022,273,578,460,507,562,582,634,592,360,244,New build,,Personal,Brick building,,,,B,,,,,,,,,
589152,"CZK 10,000",50.075161,14.486166,"Krátká, Prague - Vinohrady",Small studio,25 m²,"CZK 2,000",Partially furnished,2,No,No,No,No,No,No,No,17. 02. 2022,276,514,81,366,341,388,515,636,896,320,Excellent,"CZK 10,000",Personal,Brick building,,,,F,,1 to 10 years years,,,,,,,
706862,"CZK 8,000",50.09061,14.44044,"Za Poříčskou bránou, Prague - Karlín",1 bedroom,24 m²,"CZK 2,800",Partially furnished,3,No,No,No,No,No,Yes,No,02. 03. 2022,204,720,323,398,14,454,483,930,566,408,Excellent,"CZK 10,800",Personal,Brick building,,,,G,,,,,,,,,
150112,"CZK 12,000",50.0559665,14.4511103,"Nuselská, Prague - Michle",1 bedroom,35 m²,CZK 300,Unfurnished,2,No,No,No,No,No,No,No,07. 03. 2022,250,322,184,253,199,"1,094",364,707,630,420,,"CZK 13,500",Personal,Brick building,,,,,,,,,,,,,
587725,"CZK 19,000",50.013689,14.400643,"Pískařská, Prague - Modřany",1 bedroom with open-plan kitchen,66 m²,"CZK 3,700",Partially furnished,3,No,Yes,Yes,Yes,Yes,Yes,Yes,01. 03. 2022,196,"1,129",313,"1,425",843,"1,434","1,179",765,,,Excellent,"CZK 25,000",Personal,Brick building,Premium materials and solutions,Central heating,Middle floor,A,,1 to 10 years years,,,,,,,
116882,"CZK 9,000",50.073526,14.444901,"Luzicka, Prague - Vinohrady",Studio,15 m²,CZK 750,Furnished,,No,No,No,No,Yes,No,No,01. 03. 2021,282,248,199,741,215,518,425,398,428,215,Excellent,"CZK 12,000",Personal,Brick building,Standard materials and solutions,District heating,,,,1 to 10 years years,,,200 m²,,,,
447031,"CZK 12,400",50.0885471,14.4580317,"Koněvova, Prague - Žižkov",Studio,31 m²,"CZK 2,198",Furnished,2,No,No,No,No,No,Yes,No,01. 03. 2022,388,293,199,577,120,228,356,526,207,465,New build,,Personal,Low-energy building,Premium materials and solutions,,,A,,1 to 10 years years,Yes,,,,,,
706848,"CZK 14,999",50.05882,14.43473,"5. května, Prague - Nusle",Studio,33 m²,"CZK 3,399",Partially furnished,6,No,Yes,No,No,No,Yes,No,17. 02. 2022,317,"1,130",260,493,337,521,519,640,395,632,New build,"CZK 18,398",Personal,Brick building,,,,A,,,,,,,,,
518218,"CZK 25,000",50.070427,14.4189049,Prague - Nové Město,2 bedroom with open-plan kitchen,82 m²,"CZK 1,250",Furnished,5,Yes,Yes,No,No,No,Yes,No,31. 10. 2021,71,622,117,63,70,159,169,165,296,444,Excellent,,Personal,Brick building,Premium materials and solutions,Gas boiler,Middle floor,C,Overall,1 to 10 years years,,,,,,,
706842,"CZK 15,000",50.13177,14.45644,"Mašínova, Prague - Kobylisy",2 bedroom with open-plan kitchen,83 m²,"CZK 5,000",Partially furnished,2,No,No,No,No,No,No,No,01. 03. 2022,248,"1,242",429,"1,119",107,778,"1,012",634,"1,192",370,Excellent,"CZK 20,000",Personal,Brick building,,,,F,,,,,,,,,
688170,"CZK 28,000",50.07052,14.41875,"Vyšehradská, Prague - Nové Město",2 bedroom with open-plan kitchen,82 m²,"CZK 1,500",Furnished,5,Yes,Yes,No,No,No,Yes,No,11. 02. 2022,73,606,101,47,3,143,190,149,259,381,Excellent,,Personal,Brick building,Premium materials and solutions,Gas boiler,,C,Overall,1 to 10 years years,,,,,,,
705027,"CZK 12,000",50.01236,14.54705,"Formanská, Prague - Újezd u Průhonic",Studio,49 m²,"CZK 3,000",Unfurnished,1,No,No,No,No,No,No,No,03. 02. 2022,84,10,83,626,321,,,,,,Excellent,"CZK 36,000",Personal,Brick building,,,,G,,,,,,,,,
633017,"CZK 15,400",50.073347,14.429008,"Sokolská, Prague - Nové Město",Studio,28 m²,"CZK 4,100",Furnished,3,No,No,No,No,Yes,Yes,No,16. 02. 2022,165,741,184,331,26,278,415,490,473,523,Excellent,"CZK 5,000",Personal,Brick building,Premium materials and solutions,Central heating,Ground floor,C,Overall,1 to 10 years years,,,,,,,
598101,"CZK 32,000",50.132957,14.434955,"Pekařova, Prague - Bohnice",2 bedroom with open-plan kitchen,85 m²,"CZK 5,000",Furnished,1,Yes,Yes,Yes,No,Yes,No,Yes,01. 04. 2022,407,437,262,418,959,836,491,336,310,,New build,"CZK 50,000",Personal,Brick building,Premium materials and solutions,Gas boiler,Ground floor,A,,,Yes,,96 m²,,,,
704485,"CZK 14,000",50.0695973,14.4736698,"Amurská, Prague - Vršovice",1 bedroom with open-plan kitchen,48 m²,"CZK 4,000",Partially furnished,4,Yes,No,No,No,No,Yes,No,31. 01. 2022,256,432,184,286,53,467,114,233,182,277,Excellent,"CZK 14,000",Personal,Brick building,Standard materials and solutions,Central heating,Middle floor,A,Interior,,,,,,,,
687896,"CZK 14,000",50.06117,14.40262,"Na Neklance, Prague - Smíchov",1 bedroom with open-plan kitchen,60 m²,CZK 500,Partially furnished,1,No,No,No,No,No,No,No,15. 10. 2021,190,736,233,"1,164",176,210,819,918,902,698,Good,"CZK 28,000",Personal,Brick building,,,,G,,,,,,,,,
575397,"CZK 19,900",50.0663211,14.4311281,"Sekaninova, Prague - Nusle",1 bedroom with open-plan kitchen,45 m²,"CZK 1,000",Furnished,5,Yes,Yes,No,No,Yes,No,Yes,15. 03. 2022,237,627,167,761,64,289,395,448,223,185,New build,,Personal,Brick building,Premium materials and solutions,Gas boiler,Top floor,C,Overall,1 to 10 years years,Yes,,,,,,
706779,"CZK 10,000",50.05744,14.44172,"Na Veselí, Prague - Nusle",Studio,30 m²,CZK 300,Furnished,1,No,No,Yes,No,Yes,No,No,28. 02. 2022,93,"1,160",310,788,288,706,484,459,690,203,Excellent,"CZK 30,000",Personal,Brick building,Standard materials and solutions,Gas boiler,Raised ground floor,E,Interior,1 to 10 years years,,,,,,,
706771,"CZK 14,000",50.04544,14.32438,"U Jezera, Prague - Stodůlky",1 bedroom with open-plan kitchen,48 m²,"CZK 2,500",Partially furnished,6,No,No,No,No,No,No,No,01. 03. 2022,257,651,252,178,284,255,188,17,224,43,Excellent,"CZK 14,000",Personal,Prefab concrete building,,,,G,,,,,,,,,
252450,"CZK 11,000",50.0712944,14.4655148,"Dvacátého osmého pluku, Prague - Vršovice",1 bedroom,43 m²,"CZK 2,830",Partially furnished,2,Yes,No,No,No,No,No,No,,47,610,174,526,170,489,289,179,808,150,,"CZK 11,000",Personal,Brick building,,District heating,,,,,,,,,,,
706759,"CZK 11,990",50.05788083333,14.44697694444,"Družstevní ochoz, Prague - Nusle",1 bedroom,36 m²,"CZK 2,667",Partially furnished,1,Yes,No,No,No,No,No,No,,351,871,162,382,179,962,516,408,842,138,Excellent,"CZK 14,657",Personal,Brick building,,,,C,,,,"CZK 14,657

                                
                                
                
i",,,,,
561986,"CZK 13,000",50.0446855,14.3198354,"Trávníčkova, Prague - Stodůlky",1 bedroom with open-plan kitchen,51 m²,"CZK 3,000",Partially furnished,10,No,No,Yes,No,No,Yes,No,01. 02. 2022,210,"1,009",215,258,578,242,259,317,580,177,,,Cooperative,Prefab concrete building,,District heating,,,,,,,,,,,
614434,"CZK 10,000",50.071331,14.448994,"Černomořská, Prague - Vršovice",Studio,28 m²,CZK 400,Unfurnished,3,No,No,No,No,No,No,No,01. 03. 2022,201,740,210,313,151,549,256,541,260,380,Excellent,"CZK 20,000",Personal,Brick building,Standard materials and solutions,Other,Middle floor,G,Interior,,,,,,,,
271040,"CZK 13,900",50.0761854,14.4314938,"Vocelova, Prague - Vinohrady",1 bedroom with open-plan kitchen,50 m²,CZK 500,Partially furnished,2,No,No,No,No,No,No,No,01. 01. 1970,45,354,45,80,54,132,402,477,353,504,,"CZK 13,900",Personal,Brick building,,,,,,,,,,,,,
698932,"CZK 26,000",50.07954,14.41736,"Opatovická, Prague - Nové Město",1 bedroom with open-plan kitchen,88 m²,"CZK 4,000",Partially furnished,1,No,No,No,No,No,Yes,No,01. 02. 2022,240,604,53,296,31,392,129,248,272,533,Excellent,"CZK 30,000",Personal,Brick building,,,,G,,,,,,,,,
605136,"CZK 25,000",50.095329,14.458173,"Kaizlovy Sady, Prague - Karlín",2 bedroom with open-plan kitchen,78 m²,"CZK 3,485",Furnished,3,Yes,Yes,Yes,No,Yes,Yes,No,01. 12. 2021,85,789,82,529,83,486,289,"1,008",537,220,Excellent,"CZK 27,000",Personal,Brick building,,Central heating,Middle floor,B,Overall,,,,15 m²,,,,
706699,"CZK 8,390",50.07716,14.49625,"Černokostelecká, Prague - Strašnice",Studio,22 m²,"CZK 1,900",Partially furnished,2,No,No,No,No,No,Yes,No,01. 04. 2022,130,297,88,562,325,596,605,313,"1,038",165,Excellent,"CZK 10,290",Personal,Brick building,,,,G,,,,,,,,,
578793,"CZK 11,500",50.064006,14.510408,"Konojedská, Prague - Strašnice",1 bedroom,33 m²,"CZK 3,500",Furnished,1,Yes,No,No,No,No,Yes,No,14. 02. 2022,321,574,"1,181",15,565,319,393,407,313,,Excellent,"CZK 15,000",Personal,Brick building,Standard materials and solutions,Central heating,Middle floor,D,Interior,1 to 10 years years,,,,,,,
706728,"CZK 12,000",50.0554114,14.2904057,"Do Zahrádek Ⅱ, Prague - Třebonice",Studio,37 m²,"CZK 3,800",Partially furnished,5,Yes,No,Yes,No,Yes,Yes,Yes,15. 02. 2022,30,"1,215",353,299,739,410,651,734,491,,New build,"CZK 36,000",Personal,Brick building,,,,B,,,,,,,,,
445036,"CZK 10,000",50.0580695,14.2841563,"Míšovická, Prague - Zličín",Studio,32 m²,"CZK 3,500",Furnished,1,No,Yes,No,No,Yes,No,No,,386,879,798,728,675,852,64,936,104,,,,Personal,Prefab concrete building,,,,,,,,,,,,,
706702,"CZK 16,500",50.11029,14.473,"Horovo náměstí, Prague - Libeň",2 bedroom with open-plan kitchen,73 m²,"CZK 1,500",Partially furnished,1,No,No,No,No,No,No,No,01. 05. 2022,191,"1,134",193,571,318,214,315,888,291,182,Excellent,"CZK 17,500",Personal,Brick building,,,,G,,,,,,,,,
484018,"CZK 16,000",50.1051921,14.4782886,"Na Žertvách, Prague - Libeň",1 bedroom with open-plan kitchen,64 m²,"CZK 2,400",Furnished,2,Yes,No,No,No,Yes,Yes,No,01. 03. 2022,149,401,184,406,75,353,450,258,395,220,Excellent,"CZK 19,000",,Brick building,,,,,,,,,,,,,
698437,"CZK 13,000",50.12662,14.41972,"Hnězdenská, Prague - Troja",Studio,37 m²,"CZK 3,000",Furnished,5,Yes,No,No,Yes,Yes,No,No,15. 02. 2022,304,228,253,298,122,272,739,892,"1,291",400,New build,"CZK 14,000",Personal,Brick building,Standard materials and solutions,District heating,Middle floor,B,Interior,1 to 10 years years,Yes,,,,,,
706678,"CZK 18,900",50.06483,14.41,"Na Plzeňce, Prague - Smíchov",2 bedroom,82 m²,"CZK 1,100",Furnished,4,No,No,No,No,Yes,Yes,No,01. 03. 2022,291,463,331,937,295,708,760,998,450,491,Excellent,,Other,Brick building,,,,G,,,,,,,,,
625757,"CZK 26,000",50.072344,14.439922,"Jana Masaryka, Prague - Vinohrady",1 bedroom,49 m²,"CZK 1,900",,2,No,No,No,No,No,Yes,No,31. 03. 2022,151,370,148,629,46,497,204,285,670,428,Excellent,"CZK 26,000",Personal,Brick building,,,,B,,,,,,,,,
706675,"CZK 12,990",50.10241638888,14.47648416666,"Sokolovská, Prague - Libeň",1 bedroom,44 m²,"CZK 3,479",Furnished,1,No,No,Yes,No,No,No,No,,130,222,63,270,198,305,184,230,208,532,Excellent,"CZK 16,469",Personal,Brick building,,,,B,,,,"CZK 16,469

                                
                                
                
i",,,,,
706672,"CZK 15,990",50.059501647949,14.447299957275,"Horní, Prague - Nusle",1 bedroom with open-plan kitchen,45 m²,"CZK 3,149",,6,Yes,No,Yes,No,No,No,No,,231,905,57,356,196,707,438,604,840,175,Excellent,"CZK 19,139",Personal,Brick building,,,,C,,,,"CZK 19,139

                                
                                
                
i",,,,,
706668,"CZK 17,500",50.0885503,14.3441736,"Křenova, Prague - Veleslavín",3 bedroom,74 m²,"CZK 4,500",Partially furnished,1,No,No,Yes,No,No,No,No,15. 02. 2022,80,381,12,18,105,0,298,280,691,230,Good,"CZK 25,000",Personal,Prefab concrete building,,,,G,,,,,,,,,
628779,"CZK 14,000",50.061238,14.402847,"Na Neklance, Prague - Smíchov",2 bedroom,48 m²,"CZK 3,500",Partially furnished,1,No,No,Yes,No,Yes,Yes,No,01. 04. 2022,191,720,249,"1,181",193,193,835,922,918,682,Excellent,,Personal,Brick building,Standard materials and solutions,,Middle floor,G,Overall,10 to 30 years years,,,,,,,
389581,"CZK 13,000",50.0433026,14.5670631,"Hornoměcholupská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,44 m²,"CZK 3,200",Partially furnished,4,Yes,No,No,No,Yes,Yes,No,,73,967,207,779,680,199,629,627,"1,168",545,New build,"CZK 13,000",Personal,Brick building,Standard materials and solutions,District heating,,C,,1 to 10 years years,Yes,,,,,,
706648,"CZK 16,900",50.06633,14.39952,"Bieblova, Prague - Smíchov",Studio,32 m²,"CZK 3,500",Furnished,3,No,No,Yes,No,No,Yes,No,01. 03. 2022,56,286,17,658,228,370,90,284,546,223,New build,"CZK 16,900",Personal,Low-energy building,,,,A,,,,,,,,,
488534,"CZK 15,500",50.06984,14.4750555,"Lvovská, Prague - Vršovice",2 bedroom,70 m²,"CZK 4,000",Partially furnished,7,No,No,Yes,No,No,Yes,No,14. 02. 2022,181,314,178,402,130,362,151,158,136,180,,"CZK 20,000",Personal,Brick building,,,,,,,,,,,,,
706559,"CZK 21,000",50.0923343,14.4901038,"Koněvova, Prague - Žižkov",2 bedroom,76 m²,"CZK 3,900",Unfurnished,3,No,No,No,No,Yes,No,No,14. 03. 2022,154,132,233,218,33,110,265,268,459,218,Excellent,"CZK 33,000",Personal,Brick building,,,Attic,C,,,,,,,,,
706598,"CZK 13,000",50.0593,14.44594,"Na Jezerce, Prague - Nusle",Studio,35 m²,CZK 500,Furnished,,No,No,No,No,No,No,No,01. 03. 2022,304,"1,031",101,509,195,761,592,642,682,298,Excellent,"CZK 13,500",Cooperative,Low-energy building,,,,G,,,,,,,,,
72709,"CZK 13,500",50.09027,14.42609,"Rybná, Prague - Staré Město",Small studio,31 m²,"CZK 3,500",Furnished,2,No,No,No,No,No,Yes,No,01. 04. 2022,123,154,53,66,16,193,208,159,150,201,,"CZK 17,000",Personal,Brick building,,,,,,,,,,,,,
705768,"CZK 10,000",50.0482863,14.5243139,Prague - Hostivař,Small studio,20 m²,"CZK 3,000",Furnished,2,No,No,Yes,Yes,Yes,Yes,No,01. 03. 2022,225,"1,085",479,"1,065",12,711,485,493,666,345,Excellent,"CZK 20,000",Personal,Prefab concrete building,,,,A,,,,,,,,,
699025,"CZK 21,000",50.10904,14.44733,"Ortenovo náměstí, Prague - Holešovice",2 bedroom,52 m²,"CZK 5,000",Partially furnished,3,No,No,Yes,No,Yes,Yes,No,15. 02. 2022,167,654,39,587,258,432,138,"1,015",529,133,Excellent,"CZK 30,000",Personal,Brick building,Standard materials and solutions,,Middle floor,A,Overall,,,,,,,,
689604,"CZK 37,000",50.078855,14.4503271,"Laubova, Prague - Vinohrady",4 bedroom,145 m²,"CZK 2,400",Partially furnished,2,Yes,No,No,No,No,No,No,01. 01. 2022,170,234,0,233,74,262,103,243,592,130,Excellent,"CZK 74,000",Personal,Brick building,,,,G,,,,,,,,,
693758,"CZK 13,000",50.10778,14.47439,"Andrštova, Prague - Libeň",Studio,48 m²,"CZK 3,000",Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 02. 2022,311,762,258,352,250,361,291,585,379,318,Good,"CZK 15,000",Personal,Brick building,,,,G,,,,,,,,,
705674,"CZK 18,000",50.072196135771,14.454171862148,"Ruská, Prague - Vršovice",1 bedroom with open-plan kitchen,46 m²,"CZK 4,000",Partially furnished,4,No,No,No,No,No,Yes,No,30. 06. 2022,277,778,123,555,93,553,243,323,423,294,Excellent,"CZK 20,000",Personal,Brick building,,,,G,,,,,,,,,
706421,"CZK 12,000",50.04379,14.45913,"Jihlavská, Prague - Michle",1 bedroom with open-plan kitchen,42 m²,"CZK 4,000",Partially furnished,1,No,No,Yes,No,No,Yes,No,01. 05. 2022,275,743,292,772,137,380,604,568,654,306,Good,"CZK 15,000",Personal,Brick building,Standard materials and solutions,Gas boiler,Raised ground floor,G,Exterior,30 to 50 years years,,,,,,,
706540,"CZK 12,000",50.05328,14.5131,"Velenovského, Prague - Záběhlice",2 bedroom,44 m²,"CZK 3,000",Partially furnished,1,No,No,No,No,No,No,No,15. 02. 2022,223,396,386,344,167,392,815,930,730,223,New build,"CZK 15,000",Personal,Brick building,,,,A,,,,,,,,,
544059,"CZK 12,500",50.0431159,14.3133445,"Toufarova, Prague - Stodůlky",Studio,33 m²,"CZK 2,500",Partially furnished,,No,Yes,No,No,Yes,Yes,No,01. 02. 2022,267,495,240,809,830,438,788,568,"1,041",592,,"CZK 15,000",Personal,Brick building,,,,A,,,Yes,,,,,,
72896,"CZK 13,000",50.0768004519,14.4043958187,"Arbesovo náměstí, Prague - Smíchov",1 bedroom,53 m²,"CZK 1,000",Partially furnished,1,No,No,No,No,No,No,No,01. 03. 2022,77,217,16,68,72,104,224,909,729,358,,"CZK 14,000",Personal,Brick building,,Other,Middle floor,G,,,,,,,,,
693332,"CZK 9,500",50.00776,14.4194,"Pejevové, Prague - Modřany",Studio,32 m²,"CZK 3,500",Partially furnished,11,No,No,No,No,No,Yes,No,01. 04. 2022,433,483,264,307,344,300,322,978,993,451,Excellent,"CZK 13,000",Personal,Prefab concrete building,,District heating,Middle floor,E,Overall,,,,,,,,
572023,"CZK 19,000",50.0853905,14.3438632,"Nad Alejí, Prague - Břevnov",2 bedroom,54 m²,"CZK 4,000",Furnished,3,No,No,No,No,No,No,No,01. 05. 2022,215,648,278,410,132,428,77,197,638,226,Excellent,"CZK 30,000",Personal,Prefab concrete building,Premium materials and solutions,District heating,Middle floor,,Overall,1 to 10 years years,,,,,,,
263448,"CZK 10,000",50.1035108,14.4551188,Prague - Holešovice,Small studio,20 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,21. 02. 2022,99,526,165,258,35,162,712,674,123,527,,"CZK 12,000",Personal,Brick building,,,,,,,,,,,,,
484129,"CZK 13,500",50.1028214,14.5708852,"Vašátkova, Prague - Černý Most",1 bedroom with open-plan kitchen,50 m²,"CZK 2,330",Partially furnished,1,No,No,No,No,No,No,No,07. 02. 2022,223,"1,207",345,978,477,589,396,540,418,,,"CZK 13,500",Personal,Prefab concrete building,Standard materials and solutions,District heating,Ground floor,,Overall,1 to 10 years years,,,,,,,
690394,"CZK 12,000",50.12306,14.45288,"Nad Šutkou, Prague - Kobylisy",1 bedroom,54 m²,CZK 690,Unfurnished,2,Yes,No,No,No,No,No,No,01. 11. 2021,9,724,131,219,124,187,269,661,"1,098",377,Excellent,"CZK 24,000",Personal,Brick building,,,,G,,,,,,,,,
706450,"CZK 14,000",50.09259,14.45566,"Šaldova, Prague - Karlín",Studio,40 m²,"CZK 2,785",Partially furnished,1,No,No,No,No,No,No,No,14. 02. 2022,360,709,135,310,149,173,353,"1,283",224,211,Excellent,"CZK 28,000",Personal,Brick building,,,,G,,,,,,,,,
547167,"CZK 16,500",50.1077073,14.527514,Prague - Hloubětín,1 bedroom with open-plan kitchen,53 m²,"CZK 2,630",Partially furnished,4,Yes,No,No,No,No,No,No,01. 08. 2020,67,"1,106",506,"1,088",770,903,"1,053",852,979,325,New build,"CZK 10,000",Cooperative,Low-energy building,Premium materials and solutions,District heating,,B,,1 to 10 years years,Yes,,,,,,
673717,"CZK 13,000",50.0408926,14.3920654,Prague - Hlubočepy,1 bedroom,34 m²,"CZK 2,000",Furnished,2,No,No,No,No,Yes,No,No,01. 09. 2021,165,170,147,913,508,301,242,,,,Excellent,"CZK 10,000",Personal,Brick building,Premium materials and solutions,Electric boiler,Middle floor,G,Interior,1 to 10 years years,,,,,,,
31263,CZK 1,50.1115724,14.4775255,Prague - Libeň,3 bedroom,70 m²,CZK 1,Furnished,,No,No,No,No,No,No,No,26. 02. 2021,207,"1,286",438,977,150,622,756,"1,018",699,41,Good,"CZK 14,996",Personal,Brick building,Standard materials and solutions,Gas boiler,Ground floor,,,,,,,,,,
645720,"CZK 12,000",50.003901,14.405669,"Komořanská, Prague - Modřany",1 bedroom with open-plan kitchen,41 m²,"CZK 2,000",Partially furnished,2,No,No,No,No,No,No,Yes,01. 04. 2022,140,"1,036",152,"1,078",108,130,138,177,787,73,Excellent,"CZK 15,000",Personal,Prefab concrete building,,,Middle floor,C,,,,,,,,,
693665,"CZK 11,000",50.0067412,14.4376047,"Vazovova, Prague - Modřany",Studio,30 m²,"CZK 2,200",Furnished,6,No,No,No,No,No,Yes,No,24. 11. 2021,340,"1,001",354,"1,187",851,479,817,202,,,Excellent,"CZK 20,000",Personal,Prefab concrete building,,,,C,,,,,,,,,
698777,"CZK 32,000",50.10128,14.42327,"Ovenecká, Prague - Bubeneč",4 bedroom,126 m²,"CZK 7,000",Partially furnished,1,No,No,Yes,No,Yes,No,No,08. 03. 2022,171,212,116,136,19,176,492,383,293,,Excellent,,Personal,Brick building,,,,G,,,,,,,,,
459187,"CZK 17,000",50.0199331,14.4536045,"V Štíhlách, Prague - Krč",1 bedroom with open-plan kitchen,63 m²,"CZK 3,000",Furnished,10,Yes,No,Yes,No,Yes,No,No,,137,250,134,"1,494",348,238,910,962,844,544,New build,,Personal,Other,,,Middle floor,B,,1 to 10 years years,,,,,,,
705889,"CZK 14,000",50.01378,14.45408,"Mirotická, Prague - Lhotka",2 bedroom,60 m²,"CZK 3,000",Partially furnished,3,No,No,No,Yes,No,Yes,No,10. 02. 2022,113,818,637,271,"1,156","1,051","1,142","1,095",571,,Excellent,"CZK 20,000",Personal,Prefab concrete building,,,,G,,,,,,,,,
177743,"CZK 14,500",50.1110331231,14.4889452368,"Podvinný mlýn, Prague - Libeň",Studio,55 m²,"CZK 3,500",Furnished,1,No,Yes,No,No,No,Yes,Yes,01. 06. 2022,572,936,718,782,252,650,624,730,449,360,Excellent,"CZK 20,000",Personal,Brick building,Standard materials and solutions,Central heating,Middle floor,,,10 to 30 years years,,,,,,,
705545,"CZK 22,500",50.03169,14.48471,"Petýrkova, Prague - Chodov",2 bedroom with open-plan kitchen,95 m²,"CZK 5,000",Partially furnished,3,No,No,Yes,No,No,Yes,No,01. 04. 2022,283,540,30,653,288,408,248,758,313,91,Excellent,"CZK 27,500",Personal,Prefab concrete building,Premium materials and solutions,District heating,,G,Overall,,,,,,,,
407331,"CZK 14,000",50.0367847,14.3970151,"Švábova, Prague - Hlubočepy",1 bedroom with open-plan kitchen,50 m²,"CZK 2,000",Partially furnished,,No,Yes,No,No,Yes,No,No,01. 04. 2022,292,"1,226",980,"1,291","1,116","1,028",686,,,,Excellent,"CZK 16,000",Personal,Brick building,,Gas boiler,Raised ground floor,C,,,,,50 m²,,,,
613055,"CZK 18,500",50.0884568,14.4176069,"Žatecká, Prague - Josefov",2 bedroom with open-plan kitchen,100 m²,"CZK 5,500",Furnished,1,Yes,No,No,No,No,Yes,No,28. 03. 2022,30,57,35,130,20,437,236,626,208,409,Excellent,"CZK 20,000",Personal,Brick building,Premium materials and solutions,Central heating,Middle floor,C,Overall,1 to 10 years years,,,,,,,
705541,"CZK 10,500",50.07697,14.46556,"Slezská, Prague - Vinohrady",1 bedroom,53 m²,"CZK 4,600",Partially furnished,3,No,No,No,No,No,Yes,No,01. 03. 2022,147,327,188,434,176,401,101,719,145,122,Excellent,"CZK 20,000",Personal,Brick building,,,,G,,,,,,,,,
631005,"CZK 23,000",50.065192,14.425791,"Jaromírova, Prague - Nusle",3 bedroom,100 m²,"CZK 6,000",Furnished,2,No,No,No,No,No,Yes,No,28. 03. 2022,22,"1,004",47,331,96,291,667,566,384,318,Excellent,"CZK 18,000",Personal,Brick building,Standard materials and solutions,Electric boiler,Middle floor,C,Overall,1 to 10 years years,,,,,,,
648810,"CZK 17,500",50.073982,14.492003,"Věšínova, Prague - Strašnice",1 bedroom with open-plan kitchen,64 m²,"CZK 2,000",Furnished,5,No,No,No,No,No,Yes,No,01. 03. 2022,201,298,148,88,223,102,193,508,542,260,Excellent,"CZK 17,500",Personal,Brick building,,District heating,Top floor,G,Interior,,,,,,,,
581839,"CZK 17,400",50.128615,14.483932,"Březenská, Prague - Libeň",1 bedroom with open-plan kitchen,62 m²,"CZK 3,550",Furnished,2,No,No,No,No,Yes,Yes,Yes,01. 02. 2022,163,"1,180",257,"1,235",458,249,195,728,919,192,New build,"CZK 45,000",Personal,Low-energy building,Premium materials and solutions,District heating,Middle floor,B,,1 to 10 years years,Yes,,,,,,
695844,"CZK 25,500",50.06294,14.44052,"Táborská, Prague - Nusle",3 bedroom,102 m²,"CZK 5,000",Partially furnished,4,Yes,Yes,No,No,No,Yes,No,01. 02. 2022,38,363,17,179,39,63,96,513,295,234,New build,"CZK 30,500",Personal,Brick building,Standard materials and solutions,Central heating,Top floor,G,,1 to 10 years years,,,,,,,
705478,"CZK 45,000",50.07848,14.42791,"Krakovská, Prague - Nové Město",2 bedroom with open-plan kitchen,110 m²,"CZK 9,000",Furnished,5,Yes,Yes,No,No,No,Yes,Yes,07. 02. 2022,243,661,215,230,104,322,458,539,202,445,New build,"CZK 45,000",Personal,Prefab concrete building,,,,A,,,,,,,,,
423835,"CZK 10,000",50.1270946,14.4765722,Prague - Libeň,1 bedroom with open-plan kitchen,19 m²,"CZK 1,000",Partially furnished,2,No,No,No,No,No,No,No,07. 01. 2022,167,626,373,658,352,427,350,323,"1,071",355,Excellent,"CZK 11,000",Personal,Brick building,Standard materials and solutions,Central heating,,A,,,,,,,,,
705461,"CZK 19,900",50.06194,14.43608,"Petra Rezka, Prague - Nusle",3 bedroom,97 m²,"CZK 3,400",Unfurnished,3,Yes,No,No,No,No,Yes,No,07. 02. 2022,167,614,151,528,121,457,121,445,399,278,Excellent,"CZK 46,600",Personal,Other,,,,G,,,,,,,,,
421559,"CZK 9,000",50.056173,14.5453454,Prague - Hostivař,Studio,36 m²,CZK 750,Partially furnished,2,No,No,No,No,Yes,No,No,01. 04. 2022,198,"1,062","1,331",207,"1,377",838,922,,,,,"CZK 10,000",Cooperative,Brick building,,,,,,,,,,,,,
338437,"CZK 15,000",50.0765738,14.4574817,"Libická, Prague - Vinohrady",1 bedroom with open-plan kitchen,45 m²,"CZK 3,500",Furnished,1,No,No,No,No,No,No,No,01. 04. 2022,133,505,132,121,192,420,346,422,801,357,,,Personal,Brick building,,,Raised ground floor,,,,,,,,,,
430813,"CZK 19,900",50.1262741,14.4319591,"Velká skála, Prague - Troja",2 bedroom with open-plan kitchen,80 m²,"CZK 5,000",Furnished,2,No,Yes,No,No,Yes,No,No,01. 02. 2022,361,626,69,"1,243",574,"1,042",547,475,481,469,Excellent,"CZK 24,900",Personal,Brick building,,District heating,,A,,,,,,,,,
