Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Administration fee,Ownership Type,Building Type,Age,Design,Heating,Total number of floors,Renovation,PENB,New building,Front garden,Investment Advisor,Developer name,Project name,Kód jednotky
602012,"CZK 10,000",50.017333,14.435375,"U Kamýku, Prague - Kamýk",Studio,40 m²,"CZK 4,700",Furnished,3,Yes,No,No,No,No,Yes,No,20. 02. 2022,100,"1,018",176,"1,010",411,318,482,715,426,329,Excellent,"CZK 15,000",,,Brick building,1 to 10 years years,,Central heating,,,G,,,,,,
352869,"CZK 11,900",50.0561574,14.5133831,"Jasmínová, Prague - Záběhlice",1 bedroom,40 m²,"CZK 3,200",Partially furnished,2,No,No,No,Yes,No,Yes,No,17. 01. 2022,67,529,326,492,404,534,549,804,840,192,Excellent,"CZK 11,900",,Personal,Prefab concrete building,1 to 10 years years,,District heating,Middle floor,Overall,C,,,,,,
707650,"CZK 17,500",50.04017,14.33576,"Tlumačovská, Prague - Stodůlky",1 bedroom with open-plan kitchen,51 m²,"CZK 2,500",Furnished,2,No,No,No,No,Yes,Yes,No,04. 03. 2022,111,636,0,607,386,13,353,618,377,360,Excellent,"CZK 35,000",,Personal,Prefab concrete building,,,,,,D,,,,,,
618247,"CZK 14,500",50.070905,14.451851,"Moskevská, Prague - Vršovice",Studio,53 m²,"CZK 1,500",,4,No,No,No,No,No,No,No,21. 02. 2022,53,582,16,165,45,437,94,344,273,260,New build,"CZK 29,000",,Personal,Brick building,,,,,,G,,,,,,
699655,"CZK 19,000",50.0721,14.47159,"Bělocerkevská, Prague - Vršovice",3 bedroom,65 m²,"CZK 4,000",Partially furnished,4,Yes,No,Yes,No,No,Yes,No,17. 01. 2022,123,489,113,398,315,4,495,383,602,229,Excellent,"CZK 19,000",,Personal,Prefab concrete building,,,,,,G,,,,,,
531724,"CZK 15,000",50.1064556,14.4471687,"Osadní, Prague - Holešovice",Studio,49 m²,"CZK 3,000",Partially furnished,2,Yes,No,Yes,No,Yes,Yes,No,01. 06. 2021,163,331,175,344,88,237,352,691,345,279,Excellent,"CZK 30,000",,Personal,Brick building,,,,,,,,,,,,
671000,"CZK 19,000",50.0442485,14.4501543,Prague - Krč,2 bedroom,104 m²,"CZK 1,500",,,No,Yes,No,No,No,Yes,No,01. 04. 2022,56,796,151,87,71,92,251,664,809,228,Excellent,"CZK 38,000",,Personal,Brick building,,,Gas boiler,Top floor,,,,,,,,
454623,"CZK 9,500",50.1272299,14.4532347,"Přemyšlenská, Prague - Kobylisy",Studio,25 m²,"CZK 2,000",Partially furnished,1,No,No,No,No,No,No,No,01. 03. 2022,112,"1,168",179,446,188,184,423,558,"1,032",278,Excellent,"CZK 12,000",,Personal,Brick building,,Standard materials and solutions,Other,Ground floor,Interior,,,,,,,
545400,"CZK 7,500",50.036559,14.4172471,Prague - Braník,Small studio,25 m²,"CZK 2,000",Furnished,,No,No,No,No,No,No,No,01. 03. 2022,514,627,473,447,573,399,312,784,,,,"CZK 3,000",,Other,Brick building,,,,,,,,,,,,
616112,"CZK 16,500",50.06814,14.557242,"Honzíkova, Prague - Dolní Měcholupy",1 bedroom with open-plan kitchen,54 m²,"CZK 3,200",Furnished,5,Yes,No,No,No,No,Yes,No,01. 03. 2022,834,671,590,850,"1,352","1,492",650,,,,New build,"CZK 30,000",,Cooperative,Brick building,,,District heating,,,G,,,,,,
290281,"CZK 12,000",50.0441173,14.5165636,"Bratislavská, Prague - Hostivař",Studio,40 m²,"CZK 4,000",Furnished,6,Yes,No,No,No,No,No,No,,225,129,196,185,999,293,"1,198",97,,,Excellent,"CZK 12,000",,Personal,Brick building,1 to 10 years years,Standard materials and solutions,,Top floor,,,,,,,,
706743,"CZK 10,500",50.0858459,14.4515982,"Milíčova, Prague - Žižkov",1 bedroom with open-plan kitchen,27 m²,"CZK 1,500",Furnished,1,No,No,Yes,No,No,No,No,01. 03. 2022,92,220,94,192,38,241,243,459,255,534,Excellent,"CZK 12,000",,Personal,Brick building,,,,,,G,,,,,,
706776,"CZK 12,800",50.1265557,14.4956688,"Varnsdorfská, Prague - Střížkov",3 bedroom,53 m²,"CZK 3,000",Unfurnished,5,Yes,No,Yes,No,No,Yes,No,15. 02. 2022,265,575,193,480,264,240,239,334,"1,024",216,Good,"CZK 25,600",,Personal,Prefab concrete building,,,District heating,,,G,,,,,,
704890,"CZK 18,000",50.07866,14.42339,"Navrátilova, Prague - Nové Město",1 bedroom,45 m²,"CZK 2,500",Furnished,2,No,No,No,No,No,Yes,No,04. 03. 2022,156,626,139,165,6,325,219,540,570,477,Excellent,"CZK 30,000",,Personal,Brick building,1 to 10 years years,Premium materials and solutions,Electric boiler,,Overall,A,,,,,,
700232,"CZK 12,000",50.07302,14.48617,"Nad Olšinami, Prague - Vinohrady",2 bedroom,56 m²,"CZK 7,000",Partially furnished,3,No,No,No,No,No,No,No,01. 03. 2022,169,812,310,398,205,165,417,580,579,220,Excellent,"CZK 5,000",,Personal,Brick building,,,,,,D,,,,,,
707535,"CZK 17,000",50.07434,14.44659,"Moravská, Prague - Vinohrady",1 bedroom,44 m²,"CZK 3,500",Partially furnished,1,No,No,Yes,No,No,Yes,No,01. 05. 2022,287,270,216,549,181,520,449,271,449,298,Excellent,"CZK 34,000",,Personal,Brick building,,,,,,G,,,,,,
530752,"CZK 17,000",50.0340383,14.4796019,"Hrudičkova, Prague - Chodov",2 bedroom with open-plan kitchen,65 m²,"CZK 3,500",Partially furnished,3,Yes,No,No,No,No,No,No,ihned,305,981,131,"1,095",245,849,225,"1,177",274,289,,"CZK 30,000",,Personal,Prefab concrete building,,,,,,,,,,,,
540297,"CZK 19,499",50.04304,14.31343,"Toufarova, Prague - Stodůlky",1 bedroom with open-plan kitchen,60 m²,"CZK 2,500",Partially furnished,2,Yes,No,No,No,No,No,No,01. 03. 2022,258,485,231,799,821,429,778,559,"1,031",582,New build,"CZK 40,000",,Personal,Brick building,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,,B,,,,,,
627423,"CZK 15,000",50.047188,14.302844,"Svitákova, Prague - Stodůlky",1 bedroom with open-plan kitchen,51 m²,"CZK 3,000",Unfurnished,1,Yes,No,No,No,No,Yes,No,01. 04. 2022,284,194,43,231,"1,059","1,028",654,815,110,,New build,"CZK 15,000",,Cooperative,Prefab concrete building,1 to 10 years years,Premium materials and solutions,District heating,Raised ground floor,,B,Yes,,,,,
706465,"CZK 18,000",50.14234,14.52168,"Hlučkova, Prague - Letňany",1 bedroom with open-plan kitchen,56 m²,"CZK 3,400",Unfurnished,4,Yes,No,No,No,Yes,Yes,Yes,15. 02. 2022,580,935,"1,264",212,"1,059","1,335","1,182",922,180,,New build,"CZK 36,000",,Personal,Brick building,,,,,,B,Yes,,,,,
707476,"CZK 15,000",50.1332951,14.5105659,"Chlebovická, Prague - Letňany",Studio,40 m²,"CZK 4,000",Partially furnished,1,No,Yes,Yes,No,No,Yes,Yes,01. 03. 2022,121,789,427,372,440,444,305,407,273,33,New build,"CZK 20,000",,Personal,Brick building,,,,,,G,,,,,,
436955,"CZK 12,490",50.046602,14.3054967,Prague - Stodůlky,Studio,39 m²,"CZK 2,600",Partially furnished,2,Yes,No,No,No,No,No,No,01. 03. 2022,2,144,96,"1,351",67,786,882,488,649,158,New build,,,Personal,Other,1 to 10 years years,Standard materials and solutions,District heating,,,B,Yes,,,,,
578219,"CZK 15,500",50.0844941,14.3418042,"Zeyerova alej, Prague - Břevnov",1 bedroom,67 m²,"CZK 3,500",Partially furnished,3,No,Yes,No,No,No,No,No,15. 02. 2022,339,849,437,654,333,667,188,292,677,427,New build,"CZK 38,000",,Personal,Brick building,1 to 10 years years,Premium materials and solutions,,,,G,Yes,,,,,
707464,"CZK 14,500",50.1096142,14.4864486,"Podvinný mlýn, Prague - Libeň",1 bedroom with open-plan kitchen,52 m²,"CZK 2,500",Partially furnished,2,Yes,No,No,No,No,Yes,No,19. 02. 2022,487,638,386,697,47,722,326,478,315,490,Excellent,"CZK 20,000",,Personal,Brick building,,,,,,G,,,,,,
699845,"CZK 18,990",50.08036,14.45009,"Fibichova, Prague - Žižkov",2 bedroom,85 m²,CZK 600,Partially furnished,3,Yes,No,No,No,No,No,No,21. 02. 2022,410,370,240,424,83,339,343,383,698,317,Excellent,"CZK 20,000",,Personal,Brick building,,,,,,G,,,,,,
674119,"CZK 11,000",50.0535,14.4193,"U Kublova, Prague - Podolí",Studio,29 m²,"CZK 1,000",Partially furnished,3,No,No,Yes,No,No,No,No,13. 02. 2022,197,758,83,579,111,776,561,"1,132",113,258,Excellent,"CZK 22,000",,Personal,Brick building,1 to 10 years years,Premium materials and solutions,Other,Middle floor,Overall,G,,,,,,
485661,"CZK 11,900",50.1263568,14.4202859,"Hnězdenská, Prague - Troja",Studio,50 m²,"CZK 2,945",Partially furnished,1,No,No,No,No,No,No,No,14. 02. 2022,226,259,273,329,123,274,781,971,"1,249",401,Excellent,"CZK 14,900",,Personal,Prefab concrete building,10 to 30 years years,,District heating,Ground floor,Interior,C,,,,,,
696347,"CZK 12,500",50.06804,14.26265,"Jasenická, Prague - Sobín",Studio,40 m²,"CZK 1,500",Furnished,2,No,Yes,Yes,No,Yes,No,No,01. 02. 2022,112,"1,094","1,462","1,365","1,462","1,414",,,,,New build,"CZK 12,000",,Personal,Brick building,1 to 10 years years,Standard materials and solutions,,Middle floor,Interior,B,,,,,,
428041,"CZK 10,300",50.0201843,14.4665044,"Merhoutova, Prague - Kunratice",Studio,30 m²,"CZK 2,700",Furnished,5,Yes,No,Yes,No,Yes,Yes,No,01. 04. 2022,325,"1,282","1,159",104,461,609,203,,,,New build,"CZK 20,000",,Personal,Brick building,,,,,,,Yes,,,,,
688119,"CZK 14,000",50.01369,14.40062,"Pískařská, Prague - Modřany",Other,58 m²,"CZK 5,000",Furnished,6,No,No,No,Yes,Yes,Yes,Yes,01. 04. 2022,198,"1,131",315,"1,427",845,"1,436","1,181",767,,,Excellent,"CZK 19,000",,Personal,Brick building,1 to 10 years years,,Electric boiler,Middle floor,,C,Yes,,,,,
604342,"CZK 9,000",50.1431534,14.5786456,"Mladoboleslavská, Prague - Vinoř",Studio,24 m²,"CZK 2,500",Partially furnished,1,No,No,No,No,No,No,No,01. 03. 2022,48,143,293,20,276,529,277,348,339,,Good,"CZK 11,000",,Personal,Brick building,,,Central heating,,,C,,,,,,
335666,"CZK 11,200",50.035375,14.5012327,"Benkova, Prague - Chodov",Studio,30 m²,"CZK 2,600",Partially furnished,6,No,No,No,No,No,Yes,No,01. 02. 2022,326,278,468,"1,034",294,473,362,445,289,184,,"CZK 22,000",,Personal,Prefab concrete building,,,District heating,Middle floor,Overall,,,,,,,
666742,"CZK 8,000",50.07573,14.33054,"Bělohorská, Prague - Břevnov",Small studio,12 m²,CZK 500,Furnished,1,No,No,No,No,Yes,No,No,01. 02. 2022,65,502,453,828,554,"1,066",343,,,,Good,,,Personal,Brick building,10 to 30 years years,Standard materials and solutions,Central heating,Middle floor,,A,,,,,,
419878,"CZK 12,800",50.1395734,14.5179994,"Pavla Beneše, Prague - Letňany",Studio,53 m²,"CZK 3,200",Partially furnished,3,No,Yes,Yes,No,No,Yes,No,01. 04. 2022,379,882,966,496,503,780,910,"1,042",218,,,,,Personal,Brick building,,,,,,B,Yes,,271,,,
706429,"CZK 25,000",50.0513,14.34845,"Petržílkova, Prague - Stodůlky",2 bedroom with open-plan kitchen,88 m²,"CZK 4,000",Furnished,6,No,Yes,Yes,No,Yes,Yes,No,21. 02. 2022,108,558,166,167,101,42,315,286,"1,366",165,New build,,,Personal,Brick building,1 to 10 years years,Premium materials and solutions,District heating,Top floor,,B,,,,,,
25959,"CZK 12,800",50.1335671,14.4751987,"Kubíkova, Prague - Kobylisy",1 bedroom with open-plan kitchen,48 m²,"CZK 2,350",Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 04. 2022,242,978,430,"1,107",305,922,324,445,"1,248",356,,"CZK 20,000",,,Prefab concrete building,,Standard materials and solutions,District heating,Middle floor,,C,,,,,,
706426,"CZK 20,000",50.06646,14.31065,"Zrzavého, Prague - Řepy",2 bedroom with open-plan kitchen,81 m²,"CZK 3,500",Partially furnished,8,Yes,No,Yes,Yes,No,Yes,Yes,01. 04. 2022,63,410,307,476,517,534,381,404,"1,179",214,Excellent,"CZK 20,000",,Personal,Brick building,,,District heating,Middle floor,,C,,,,,,
707202,"CZK 28,990",50.10296333333,14.43471,"Schnirchova, Prague - Holešovice",2 bedroom,80 m²,"CZK 2,249",Partially furnished,6,No,No,No,No,No,Yes,No,,177,833,68,345,76,160,373,455,920,,Excellent,"CZK 31,239","CZK 31,239

                                
                                
                
i",Personal,Brick building,,,,,,G,,,,,,
599076,"CZK 12,900",50.062863,14.445872,"Rostislavova, Prague - Nusle",1 bedroom with open-plan kitchen,45 m²,CZK 400,Partially furnished,4,No,No,Yes,No,No,No,No,01. 05. 2022,159,652,166,355,174,398,540,721,718,629,Excellent,"CZK 13,000",,Personal,Brick building,,Standard materials and solutions,Gas boiler,Middle floor,Overall,E,,,,,,
707166,"CZK 13,500",50.0732478,14.3957879,"Grafická, Prague - Smíchov",Studio,30 m²,"CZK 2,600",Unfurnished,1,No,No,No,No,No,Yes,No,20. 03. 2022,198,802,134,493,35,566,79,"1,139",850,325,New build,"CZK 30,000",,Personal,Other,,,,,,B,,,,,,
707124,"CZK 24,000",50.10744,14.48813,"Matějkova, Prague - Libeň",2 bedroom with open-plan kitchen,92 m²,"CZK 5,500",Partially furnished,3,Yes,No,Yes,No,No,Yes,Yes,01. 04. 2022,178,335,138,479,109,639,408,252,230,243,New build,"CZK 48,000",,Personal,Prefab concrete building,,,,,,B,,,,,,
707120,"CZK 11,000",50.11911,14.46961,"Davídkova, Prague - Libeň",2 bedroom,29 m²,"CZK 1,100",Unfurnished,1,No,No,No,No,No,No,No,09. 03. 2022,98,925,390,"1,223",348,527,654,958,"1,392",606,Excellent,"CZK 12,100",,Personal,Brick building,,,,,,G,,,,,,
705120,"CZK 13,500",50.0268921,14.5300135,"Jurkovičova, Prague - Háje",Studio,42 m²,"CZK 2,200",Partially furnished,4,Yes,No,No,No,No,Yes,Yes,05. 02. 2022,58,933,342,590,370,664,217,433,725,375,New build,"CZK 30,000",,Personal,Brick building,,,,,,B,,,,,,
485055,"CZK 12,000",50.0779528,14.5026837,"Malínská, Prague - Strašnice",1 bedroom with open-plan kitchen,42 m²,"CZK 3,500",Furnished,1,No,No,No,No,No,No,No,01. 04. 2022,128,569,279,513,143,441,548,496,"1,318",447,,"CZK 15,500",,Personal,Brick building,,,,,,,,,,,,
706110,"CZK 16,500",50.0654448,14.443234,"Ctiradova, Prague - Nusle",1 bedroom with open-plan kitchen,48 m²,"CZK 4,500",Furnished,4,No,No,Yes,No,Yes,Yes,No,19. 02. 2022,201,371,235,277,285,265,575,674,652,619,Excellent,"CZK 20,000",,Personal,Brick building,,,,,,G,,,,,,
706895,"CZK 18,000",50.02757,14.53272,"Stříbrského, Prague - Háje",2 bedroom with open-plan kitchen,77 m²,"CZK 3,875",Furnished,4,Yes,No,Yes,No,No,Yes,No,16. 02. 2022,211,744,416,474,581,706,281,540,766,202,Excellent,"CZK 22,602",,Personal,Prefab concrete building,,,,,,C,,,,,,
650321,"CZK 10,400",50.020821,14.40306,Prague - Hodkovičky,Small studio,33 m²,"CZK 2,990",Partially furnished,2,Yes,No,No,No,Yes,Yes,No,01. 04. 2022,419,659,"1,181",370,"1,106",,,,,,New build,"CZK 11,400",,Personal,Brick building,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,,A,Yes,,,,,
425445,"CZK 11,500",50.0582532,14.44353,"Na Jezerce, Prague - Nusle",Small studio,22 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,01. 12. 2021,96,"1,112",343,721,186,792,491,465,675,180,Excellent,"CZK 13,500",,Personal,Brick building,1 to 10 years years,,,,Overall,,,,,,,
706088,"CZK 15,000",50.10508,14.48432,"Sokolovská, Prague - Libeň",2 bedroom,50 m²,"CZK 5,000",Partially furnished,4,No,No,Yes,No,No,Yes,No,01. 03. 2022,114,404,14,117,163,870,142,661,471,118,Excellent,"CZK 20,000",,Personal,Prefab concrete building,10 to 30 years years,Standard materials and solutions,District heating,Middle floor,Interior,G,,,,,,
706080,"CZK 25,000",50.05335,14.49567,"Hyacintová, Prague - Záběhlice",3 bedroom with open-plan kitchen,450 m²,"CZK 35,000",Furnished,4,No,Yes,No,No,Yes,Yes,Yes,12. 02. 2022,349,"1,005",561,"1,374",212,478,132,897,492,401,Good,"CZK 50,000",,Personal,Brick building,,,,,,G,,,,,,
455552,"CZK 12,000",50.079706,14.45761,"Baranova, Prague - Žižkov",Studio,36 m²,"CZK 2,000",Furnished,5,No,Yes,No,No,No,No,No,01. 04. 2022,279,570,123,350,52,420,398,357,686,113,Excellent,"CZK 14,000",,Cooperative,Brick building,,Standard materials and solutions,Central heating,Top floor,Interior,C,,,,,,
706056,"CZK 12,500",50.0562541,14.4320938,"Dačického, Prague - Nusle",1 bedroom with open-plan kitchen,46 m²,"CZK 1,500",Partially furnished,3,Yes,No,No,No,No,Yes,No,01. 03. 2022,158,984,83,279,168,390,634,361,191,165,Good,"CZK 10,000",,Cooperative,Prefab concrete building,,,,,,G,,,,,,
543655,"CZK 14,000",50.0653043,14.4010041,"Na Doubkové, Prague - Smíchov",1 bedroom,55 m²,"CZK 3,500",Partially furnished,1,Yes,No,No,No,No,No,No,01. 06. 2020,237,479,211,736,421,489,272,438,698,339,Good,"CZK 14,000",,Personal,Brick building,over 50 years years,Standard materials and solutions,Central heating,Middle floor,,D,,,,,,
706049,"CZK 12,000",50.1291159,14.4614474,"Šiškova, Prague - Kobylisy",2 bedroom,64 m²,"CZK 4,000",Partially furnished,3,No,No,No,Yes,Yes,Yes,No,12. 02. 2022,186,843,50,623,276,383,474,196,795,96,Good,"CZK 16,000",,Cooperative,Prefab concrete building,,,,,,B,,,,,,
706890,"CZK 13,990",50.05203722222,14.33069055555,"Symfonická, Prague - Stodůlky",Studio,52 m²,"CZK 2,149",Partially furnished,1,Yes,No,No,No,No,Yes,No,,263,979,527,944,628,499,912,521,435,407,Excellent,"CZK 16,139","CZK 16,139

                                
                                
                
i",Personal,Other,,,,,,C,,,,,,
706042,"CZK 12,000",50.09338,14.36867,"Střešovická, Prague - Střešovice",1 bedroom with open-plan kitchen,43 m²,"CZK 4,000",Partially furnished,1,No,No,No,No,No,No,No,01. 03. 2022,202,"1,053",650,"1,257",290,957,759,"1,339",216,163,Excellent,"CZK 16,000",,Personal,Brick building,,,,,,G,,,,,,
706036,"CZK 34,000",50.0740185,14.4976206,"Dětská, Prague - Strašnice",3 bedroom with open-plan kitchen,130 m²,"CZK 4,500",Partially furnished,,No,Yes,No,No,Yes,No,Yes,12. 03. 2022,399,637,257,617,278,641,315,303,684,348,Excellent,,,Personal,Brick building,,Standard materials and solutions,Gas boiler,,Overall,G,,170 m²,,,,
150112,"CZK 12,000",50.0559665,14.4511103,"Nuselská, Prague - Michle",1 bedroom,35 m²,CZK 300,Unfurnished,2,No,No,No,No,No,No,No,07. 03. 2022,250,322,184,253,199,"1,094",364,707,630,420,,"CZK 13,500",,Personal,Brick building,,,,,,,,,,,,
705027,"CZK 12,000",50.01236,14.54705,"Formanská, Prague - Újezd u Průhonic",Studio,49 m²,"CZK 3,000",Unfurnished,1,No,No,No,No,No,No,No,03. 02. 2022,84,10,83,626,321,,,,,,Excellent,"CZK 36,000",,Personal,Brick building,,,,,,G,,,,,,
598101,"CZK 32,000",50.132957,14.434955,"Pekařova, Prague - Bohnice",2 bedroom with open-plan kitchen,85 m²,"CZK 5,000",Furnished,1,Yes,Yes,Yes,No,Yes,No,Yes,01. 04. 2022,407,437,262,418,959,836,491,336,310,,New build,"CZK 50,000",,Personal,Brick building,,Premium materials and solutions,Gas boiler,Ground floor,,A,Yes,96 m²,,,,
575397,"CZK 19,900",50.0663211,14.4311281,"Sekaninova, Prague - Nusle",1 bedroom with open-plan kitchen,45 m²,"CZK 1,000",Furnished,5,Yes,Yes,No,No,Yes,No,Yes,15. 03. 2022,237,627,167,761,64,289,395,448,223,185,New build,,,Personal,Brick building,1 to 10 years years,Premium materials and solutions,Gas boiler,Top floor,Overall,C,Yes,,,,,
706759,"CZK 11,990",50.05788083333,14.44697694444,"Družstevní ochoz, Prague - Nusle",1 bedroom,36 m²,"CZK 2,667",Partially furnished,1,Yes,No,No,No,No,No,No,,351,871,162,382,179,962,516,408,842,138,Excellent,"CZK 14,657","CZK 14,657

                                
                                
                
i",Personal,Brick building,,,,,,C,,,,,,
445036,"CZK 10,000",50.0580695,14.2841563,"Míšovická, Prague - Zličín",Studio,32 m²,"CZK 3,500",Furnished,1,No,Yes,No,No,Yes,No,No,,386,879,798,728,675,852,64,936,104,,,,,Personal,Prefab concrete building,,,,,,,,,,,,
706675,"CZK 12,990",50.10241638888,14.47648416666,"Sokolovská, Prague - Libeň",1 bedroom,44 m²,"CZK 3,479",Furnished,1,No,No,Yes,No,No,No,No,,130,222,63,270,198,305,184,230,208,532,Excellent,"CZK 16,469","CZK 16,469

                                
                                
                
i",Personal,Brick building,,,,,,B,,,,,,
706672,"CZK 15,990",50.059501647949,14.447299957275,"Horní, Prague - Nusle",1 bedroom with open-plan kitchen,45 m²,"CZK 3,149",,6,Yes,No,Yes,No,No,No,No,,231,905,57,356,196,707,438,604,840,175,Excellent,"CZK 19,139","CZK 19,139

                                
                                
                
i",Personal,Brick building,,,,,,C,,,,,,
389581,"CZK 13,000",50.0433026,14.5670631,"Hornoměcholupská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,44 m²,"CZK 3,200",Partially furnished,4,Yes,No,No,No,Yes,Yes,No,,73,967,207,779,680,199,629,627,"1,168",545,New build,"CZK 13,000",,Personal,Brick building,1 to 10 years years,Standard materials and solutions,District heating,,,C,Yes,,,,,
488534,"CZK 15,500",50.06984,14.4750555,"Lvovská, Prague - Vršovice",2 bedroom,70 m²,"CZK 4,000",Partially furnished,7,No,No,Yes,No,No,Yes,No,14. 02. 2022,181,314,178,402,130,362,151,158,136,180,,"CZK 20,000",,Personal,Brick building,,,,,,,,,,,,
705768,"CZK 10,000",50.0482863,14.5243139,Prague - Hostivař,Small studio,20 m²,"CZK 3,000",Furnished,2,No,No,Yes,Yes,Yes,Yes,No,01. 03. 2022,225,"1,085",479,"1,065",12,711,485,493,666,345,Excellent,"CZK 20,000",,Personal,Prefab concrete building,,,,,,A,,,,,,
689604,"CZK 37,000",50.078855,14.4503271,"Laubova, Prague - Vinohrady",4 bedroom,145 m²,"CZK 2,400",Partially furnished,2,Yes,No,No,No,No,No,No,01. 01. 2022,170,234,0,233,74,262,103,243,592,130,Excellent,"CZK 74,000",,Personal,Brick building,,,,,,G,,,,,,
693758,"CZK 13,000",50.10778,14.47439,"Andrštova, Prague - Libeň",Studio,48 m²,"CZK 3,000",Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 02. 2022,311,762,258,352,250,361,291,585,379,318,Good,"CZK 15,000",,Personal,Brick building,,,,,,G,,,,,,
72896,"CZK 13,000",50.0768004519,14.4043958187,"Arbesovo náměstí, Prague - Smíchov",1 bedroom,53 m²,"CZK 1,000",Partially furnished,1,No,No,No,No,No,No,No,01. 03. 2022,77,217,16,68,72,104,224,909,729,358,,"CZK 14,000",,Personal,Brick building,,,Other,Middle floor,,G,,,,,,
572023,"CZK 19,000",50.0853905,14.3438632,"Nad Alejí, Prague - Břevnov",2 bedroom,54 m²,"CZK 4,000",Furnished,3,No,No,No,No,No,No,No,01. 05. 2022,215,648,278,410,132,428,77,197,638,226,Excellent,"CZK 30,000",,Personal,Prefab concrete building,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,Overall,,,,,,,
263448,"CZK 10,000",50.1035108,14.4551188,Prague - Holešovice,Small studio,20 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,21. 02. 2022,99,526,165,258,35,162,712,674,123,527,,"CZK 12,000",,Personal,Brick building,,,,,,,,,,,,
484129,"CZK 13,500",50.1028214,14.5708852,"Vašátkova, Prague - Černý Most",1 bedroom with open-plan kitchen,50 m²,"CZK 2,330",Partially furnished,1,No,No,No,No,No,No,No,07. 02. 2022,223,"1,207",345,978,477,589,396,540,418,,,"CZK 13,500",,Personal,Prefab concrete building,1 to 10 years years,Standard materials and solutions,District heating,Ground floor,Overall,,,,,,,
705701,"CZK 13,000",50.04208,14.44583,"Antala Staška, Prague - Krč",2 bedroom,55 m²,"CZK 5,000",Furnished,3,No,No,No,No,No,No,No,11. 02. 2022,117,556,29,470,194,315,220,179,"1,070",343,Excellent,"CZK 20,000",,Personal,Prefab concrete building,,,,,,G,,,,,,
645720,"CZK 12,000",50.003901,14.405669,"Komořanská, Prague - Modřany",1 bedroom with open-plan kitchen,41 m²,"CZK 2,000",Partially furnished,2,No,No,No,No,No,No,Yes,01. 04. 2022,140,"1,036",152,"1,078",108,130,138,177,787,73,Excellent,"CZK 15,000",,Personal,Prefab concrete building,,,,Middle floor,,C,,,,,,
459187,"CZK 17,000",50.0199331,14.4536045,"V Štíhlách, Prague - Krč",1 bedroom with open-plan kitchen,63 m²,"CZK 3,000",Furnished,10,Yes,No,Yes,No,Yes,No,No,,137,250,134,"1,494",348,238,910,962,844,544,New build,,,Personal,Other,1 to 10 years years,,,Middle floor,,B,,,,,,
177743,"CZK 14,500",50.1110331231,14.4889452368,"Podvinný mlýn, Prague - Libeň",Studio,55 m²,"CZK 3,500",Furnished,1,No,Yes,No,No,No,Yes,Yes,01. 06. 2022,572,936,718,782,252,650,624,730,449,360,Excellent,"CZK 20,000",,Personal,Brick building,10 to 30 years years,Standard materials and solutions,Central heating,Middle floor,,,,,,,,
407331,"CZK 14,000",50.0367847,14.3970151,"Švábova, Prague - Hlubočepy",1 bedroom with open-plan kitchen,50 m²,"CZK 2,000",Partially furnished,,No,Yes,No,No,Yes,No,No,01. 04. 2022,292,"1,226",980,"1,291","1,116","1,028",686,,,,Excellent,"CZK 16,000",,Personal,Brick building,,,Gas boiler,Raised ground floor,,C,,50 m²,,,,
705541,"CZK 12,000",50.07697,14.46556,"Slezská, Prague - Vinohrady",1 bedroom,53 m²,"CZK 4,600",Partially furnished,3,No,No,No,No,No,Yes,No,01. 03. 2022,147,327,188,434,176,401,101,719,145,122,Excellent,"CZK 20,000",,Personal,Brick building,,,,,,G,,,,,,
423835,"CZK 10,000",50.1270946,14.4765722,Prague - Libeň,1 bedroom with open-plan kitchen,19 m²,"CZK 1,000",Partially furnished,2,No,No,No,No,No,No,No,07. 01. 2022,167,626,373,658,352,427,350,323,"1,071",355,Excellent,"CZK 11,000",,Personal,Brick building,,Standard materials and solutions,Central heating,,,A,,,,,,
705461,"CZK 19,900",50.06194,14.43608,"Petra Rezka, Prague - Nusle",3 bedroom,97 m²,"CZK 3,400",Unfurnished,3,Yes,No,No,No,No,Yes,No,07. 02. 2022,167,614,151,528,121,457,121,445,399,278,Excellent,"CZK 46,600",,Personal,Other,,,,,,G,,,,,,
430813,"CZK 19,900",50.1262741,14.4319591,"Velká skála, Prague - Troja",2 bedroom with open-plan kitchen,80 m²,"CZK 5,000",Furnished,2,No,Yes,No,No,Yes,No,No,01. 04. 2022,361,626,69,"1,243",574,"1,042",547,475,481,469,Excellent,"CZK 35,000",,Personal,Brick building,,,District heating,,,A,,,,,,
