Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,New building,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Heating,Total number of floors,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Age,Design,Renovation,Administration fee,Front garden,Developer name,Project name,Kód jednotky,Investment Advisor
561986,"CZK 13,000",50.0446855,14.3198354,"Trávníčkova, Prague - Stodůlky",1 bedroom with open-plan kitchen,,51 m²,"CZK 3,000",,Cooperative,Prefab concrete building,,Partially furnished,10,No,No,Yes,No,No,Yes,No,01. 02. 2022,District heating,,,210,"1,009",215,258,578,242,259,317,580,177,,,,,,,,,
614434,"CZK 10,000",50.071331,14.448994,"Černomořská, Prague - Vršovice",Studio,Excellent,28 m²,CZK 400,"CZK 20,000",Personal,Brick building,,Unfurnished,3,No,No,No,No,No,No,No,01. 03. 2022,Other,Middle floor,G,201,740,210,313,151,549,256,541,260,380,,Standard materials and solutions,Interior,,,,,,
271040,"CZK 13,900",50.0761854,14.4314938,"Vocelova, Prague - Vinohrady",1 bedroom with open-plan kitchen,,50 m²,CZK 500,"CZK 13,900",Personal,Brick building,,Partially furnished,2,No,No,No,No,No,No,No,01. 01. 1970,,,,45,354,45,80,54,132,402,477,353,504,,,,,,,,,
698932,"CZK 26,000",50.07954,14.41736,"Opatovická, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,88 m²,"CZK 4,000","CZK 30,000",Personal,Brick building,,Partially furnished,1,No,No,No,No,No,Yes,No,01. 02. 2022,,,G,240,604,53,296,31,392,129,248,272,533,,,,,,,,,
605136,"CZK 25,000",50.095329,14.458173,"Kaizlovy Sady, Prague - Karlín",2 bedroom with open-plan kitchen,Excellent,78 m²,"CZK 3,485","CZK 27,000",Personal,Brick building,,Furnished,3,Yes,Yes,Yes,No,Yes,Yes,No,01. 12. 2021,Central heating,Middle floor,B,85,789,82,529,83,486,289,"1,008",537,220,,,Overall,,15 m²,,,,
706699,"CZK 8,390",50.07716,14.49625,"Černokostelecká, Prague - Strašnice",Studio,Excellent,22 m²,"CZK 1,900","CZK 10,290",Personal,Brick building,,Partially furnished,2,No,No,No,No,No,Yes,No,01. 04. 2022,,,G,130,297,88,562,325,596,605,313,"1,038",165,,,,,,,,,
578793,"CZK 11,500",50.064006,14.510408,"Konojedská, Prague - Strašnice",1 bedroom,Excellent,33 m²,"CZK 3,500","CZK 15,000",Personal,Brick building,,Furnished,1,Yes,No,No,No,No,Yes,No,14. 02. 2022,Central heating,Middle floor,D,321,574,"1,181",15,565,319,393,407,313,,1 to 10 years years,Standard materials and solutions,Interior,,,,,,
706728,"CZK 12,000",50.0554114,14.2904057,"Do Zahrádek Ⅱ, Prague - Třebonice",Studio,New build,37 m²,"CZK 3,800","CZK 36,000",Personal,Brick building,,Partially furnished,5,Yes,No,Yes,No,Yes,Yes,Yes,15. 02. 2022,,,B,30,"1,215",353,299,739,410,651,734,491,,,,,,,,,,
445036,"CZK 10,000",50.0580695,14.2841563,"Míšovická, Prague - Zličín",Studio,,32 m²,"CZK 3,500",,Personal,Prefab concrete building,,Furnished,1,No,Yes,No,No,Yes,No,No,,,,,386,879,798,728,675,852,64,936,104,,,,,,,,,,
706702,"CZK 16,500",50.11029,14.473,"Horovo náměstí, Prague - Libeň",2 bedroom with open-plan kitchen,Excellent,73 m²,"CZK 1,500","CZK 17,500",Personal,Brick building,,Partially furnished,1,No,No,No,No,No,No,No,01. 05. 2022,,,G,191,"1,134",193,571,318,214,315,888,291,182,,,,,,,,,
484018,"CZK 16,000",50.1051921,14.4782886,"Na Žertvách, Prague - Libeň",1 bedroom with open-plan kitchen,Excellent,64 m²,"CZK 2,400","CZK 19,000",,Brick building,,Furnished,2,Yes,No,No,No,Yes,Yes,No,01. 03. 2022,,,,149,401,184,406,75,353,450,258,395,220,,,,,,,,,
698437,"CZK 13,000",50.12662,14.41972,"Hnězdenská, Prague - Troja",Studio,New build,37 m²,"CZK 3,000","CZK 14,000",Personal,Brick building,Yes,Furnished,5,Yes,No,No,Yes,Yes,No,No,15. 02. 2022,District heating,Middle floor,B,304,228,253,298,122,272,739,892,"1,291",400,1 to 10 years years,Standard materials and solutions,Interior,,,,,,
706678,"CZK 18,900",50.06483,14.41,"Na Plzeňce, Prague - Smíchov",2 bedroom,Excellent,82 m²,"CZK 1,100",,Other,Brick building,,Furnished,4,No,No,No,No,Yes,Yes,No,01. 03. 2022,,,G,291,463,331,937,295,708,760,998,450,491,,,,,,,,,
487726,"CZK 11,500",50.140562878791,14.513373178296,"Letovská, Prague - Letňany",Studio,,34 m²,"CZK 3,000",,Personal,Brick building,,Unfurnished,4,Yes,No,No,No,No,Yes,No,,,,B,287,519,492,980,361,478,591,518,809,226,1 to 10 years years,,,,,,,,
625757,"CZK 26,000",50.072344,14.439922,"Jana Masaryka, Prague - Vinohrady",1 bedroom,Excellent,49 m²,"CZK 1,900","CZK 26,000",Personal,Brick building,,,2,No,No,No,No,No,Yes,No,31. 03. 2022,,,B,151,370,148,629,46,497,204,285,670,428,,,,,,,,,
706675,"CZK 12,990",50.10241638888,14.47648416666,"Sokolovská, Prague - Libeň",1 bedroom,Excellent,44 m²,"CZK 3,479","CZK 16,469",Personal,Brick building,,Furnished,1,No,No,Yes,No,No,No,No,,,,B,130,222,63,270,198,305,184,230,208,532,,,,"CZK 16,469

                                
                                
                
i",,,,,
706672,"CZK 15,990",50.059501647949,14.447299957275,"Horní, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 3,149","CZK 19,139",Personal,Brick building,,,6,Yes,No,Yes,No,No,No,No,,,,C,231,905,57,356,196,707,438,604,840,175,,,,"CZK 19,139

                                
                                
                
i",,,,,
706668,"CZK 17,500",50.0885503,14.3441736,"Křenova, Prague - Veleslavín",3 bedroom,Good,74 m²,"CZK 4,500","CZK 25,000",Personal,Prefab concrete building,,Partially furnished,1,No,No,Yes,No,No,No,No,15. 02. 2022,,,G,80,381,12,18,105,0,298,280,691,230,,,,,,,,,
628779,"CZK 14,000",50.061238,14.402847,"Na Neklance, Prague - Smíchov",2 bedroom,Excellent,48 m²,"CZK 3,500",,Personal,Brick building,,Partially furnished,1,No,No,Yes,No,Yes,Yes,No,01. 04. 2022,,Middle floor,G,191,720,249,"1,181",193,193,835,922,918,682,10 to 30 years years,Standard materials and solutions,Overall,,,,,,
389581,"CZK 13,000",50.0433026,14.5670631,"Hornoměcholupská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,New build,44 m²,"CZK 3,200","CZK 13,000",Personal,Brick building,Yes,Partially furnished,4,Yes,No,No,No,Yes,Yes,No,,District heating,,C,73,967,207,779,680,199,629,627,"1,168",545,1 to 10 years years,Standard materials and solutions,,,,,,,
706648,"CZK 16,900",50.06633,14.39952,"Bieblova, Prague - Smíchov",Studio,New build,32 m²,"CZK 3,500","CZK 16,900",Personal,Low-energy building,,Furnished,3,No,No,Yes,No,No,Yes,No,01. 03. 2022,,,A,56,286,17,658,228,370,90,284,546,223,,,,,,,,,
488534,"CZK 15,500",50.06984,14.4750555,"Lvovská, Prague - Vršovice",2 bedroom,,70 m²,"CZK 4,000","CZK 20,000",Personal,Brick building,,Partially furnished,7,No,No,Yes,No,No,Yes,No,14. 02. 2022,,,,181,314,178,402,130,362,151,158,136,180,,,,,,,,,
706559,"CZK 21,000",50.0923343,14.4901038,"Koněvova, Prague - Žižkov",2 bedroom,Excellent,76 m²,"CZK 3,900","CZK 33,000",Personal,Brick building,,Unfurnished,3,No,No,No,No,Yes,No,No,14. 03. 2022,,Attic,C,154,132,233,218,33,110,265,268,459,218,,,,,,,,,
432562,"CZK 23,000",50.1017809,14.4532674,"Tusarova, Prague - Holešovice",2 bedroom with open-plan kitchen,,75 m²,"CZK 3,620",,Personal,Brick building,,Furnished,2,No,No,No,No,No,No,No,01. 03. 2022,Gas boiler,Middle floor,,210,568,118,290,36,227,429,392,147,306,1 to 10 years years,,Overall,,50 m²,,,,
706598,"CZK 13,000",50.0593,14.44594,"Na Jezerce, Prague - Nusle",Studio,Excellent,35 m²,CZK 500,"CZK 13,500",Cooperative,Low-energy building,,Furnished,,No,No,No,No,No,No,No,01. 03. 2022,,,G,304,"1,031",101,509,195,761,592,642,682,298,,,,,,,,,
72709,"CZK 13,500",50.09027,14.42609,"Rybná, Prague - Staré Město",Small studio,,31 m²,"CZK 3,500","CZK 17,000",Personal,Brick building,,Furnished,2,No,No,No,No,No,Yes,No,01. 04. 2022,,,,123,154,53,66,16,193,208,159,150,201,,,,,,,,,
705768,"CZK 10,000",50.0482863,14.5243139,Prague - Hostivař,Small studio,Excellent,20 m²,"CZK 3,000","CZK 20,000",Personal,Prefab concrete building,,Furnished,2,No,No,Yes,Yes,Yes,Yes,No,01. 03. 2022,,,A,225,"1,085",479,"1,065",12,711,485,493,666,345,,,,,,,,,
699025,"CZK 21,000",50.10904,14.44733,"Ortenovo náměstí, Prague - Holešovice",2 bedroom,Excellent,52 m²,"CZK 5,000","CZK 30,000",Personal,Brick building,,Partially furnished,3,No,No,Yes,No,Yes,Yes,No,15. 02. 2022,,Middle floor,A,167,654,39,587,258,432,138,"1,015",529,133,,Standard materials and solutions,Overall,,,,,,
689604,"CZK 37,000",50.078855,14.4503271,"Laubova, Prague - Vinohrady",4 bedroom,Excellent,145 m²,"CZK 2,400","CZK 74,000",Personal,Brick building,,Partially furnished,2,Yes,No,No,No,No,No,No,01. 01. 2022,,,G,170,234,0,233,74,262,103,243,592,130,,,,,,,,,
693758,"CZK 13,000",50.10778,14.47439,"Andrštova, Prague - Libeň",Studio,Good,48 m²,"CZK 3,000","CZK 15,000",Personal,Brick building,,Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 02. 2022,,,G,311,762,258,352,250,361,291,585,379,318,,,,,,,,,
705674,"CZK 18,000",50.072196135771,14.454171862148,"Ruská, Prague - Vršovice",1 bedroom with open-plan kitchen,Excellent,46 m²,"CZK 4,000","CZK 20,000",Personal,Brick building,,Partially furnished,4,No,No,No,No,No,Yes,No,30. 06. 2022,,,G,277,778,123,555,93,553,243,323,423,294,,,,,,,,,
698009,"CZK 11,000",49.96739,14.38484,"Tunelářů, Prague - Zbraslav",1 bedroom,Good,38 m²,"CZK 3,500",,Cooperative,Prefab concrete building,,Partially furnished,1,No,No,No,No,No,Yes,No,01. 02. 2022,District heating,Middle floor,C,117,"1,271",113,"1,422",195,190,515,386,32,,30 to 50 years years,Standard materials and solutions,Bathroom unit,,,,,,
706421,"CZK 12,000",50.04379,14.45913,"Jihlavská, Prague - Michle",1 bedroom with open-plan kitchen,Good,42 m²,"CZK 4,000","CZK 15,000",Personal,Brick building,,Partially furnished,1,No,No,Yes,No,No,Yes,No,01. 05. 2022,Gas boiler,Raised ground floor,G,275,743,292,772,137,380,604,568,654,306,30 to 50 years years,Standard materials and solutions,Exterior,,,,,,
706540,"CZK 12,000",50.05328,14.5131,"Velenovského, Prague - Záběhlice",2 bedroom,New build,44 m²,"CZK 3,000","CZK 15,000",Personal,Brick building,,Partially furnished,1,No,No,No,No,No,No,No,15. 02. 2022,,,A,223,396,386,344,167,392,815,930,730,223,,,,,,,,,
544059,"CZK 12,500",50.0431159,14.3133445,"Toufarova, Prague - Stodůlky",Studio,,33 m²,"CZK 2,500","CZK 15,000",Personal,Brick building,Yes,Partially furnished,,No,Yes,No,No,Yes,Yes,No,01. 02. 2022,,,A,267,495,240,809,830,438,788,568,"1,041",592,,,,,,,,,
72896,"CZK 11,500",50.0768004519,14.4043958187,"Arbesovo náměstí, Prague - Smíchov",Studio,,37 m²,"CZK 2,200",,Personal,Brick building,,Unfurnished,3,No,No,No,No,No,No,No,01. 03. 2022,Central heating,Middle floor,G,77,217,16,68,72,104,224,909,729,358,,,,,,,,,
693332,"CZK 9,500",50.00776,14.4194,"Pejevové, Prague - Modřany",Studio,Excellent,32 m²,"CZK 3,500","CZK 13,000",Personal,Prefab concrete building,,Partially furnished,11,No,No,No,No,No,Yes,No,01. 04. 2022,District heating,Middle floor,E,433,483,264,307,344,300,322,978,993,451,,,Overall,,,,,,
572023,"CZK 19,000",50.0853905,14.3438632,"Nad Alejí, Prague - Břevnov",2 bedroom,Excellent,54 m²,"CZK 4,000","CZK 30,000",Personal,Prefab concrete building,,Furnished,3,No,No,No,No,No,No,No,01. 05. 2022,District heating,Middle floor,,215,648,278,410,132,428,77,197,638,226,1 to 10 years years,Premium materials and solutions,Overall,,,,,,
263448,"CZK 10,000",50.1035108,14.4551188,Prague - Holešovice,Small studio,,20 m²,"CZK 2,000","CZK 12,000",Personal,Brick building,,Furnished,1,No,No,No,No,No,No,No,21. 02. 2022,,,,99,526,165,258,35,162,712,674,123,527,,,,,,,,,
484129,"CZK 13,500",50.1028214,14.5708852,"Vašátkova, Prague - Černý Most",1 bedroom with open-plan kitchen,,50 m²,"CZK 2,330","CZK 13,500",Personal,Prefab concrete building,,Partially furnished,1,No,No,No,No,No,No,No,07. 02. 2022,District heating,Ground floor,,223,"1,207",345,978,477,589,396,540,418,,1 to 10 years years,Standard materials and solutions,Overall,,,,,,
33641,"CZK 14,000",50.0768071,14.4045114,"Arbesovo náměstí, Prague - Smíchov",1 bedroom,,52 m²,"CZK 2,400","CZK 16,400",Personal,Brick building,,Unfurnished,3,No,No,No,Yes,No,No,No,01. 04. 2022,Central heating,Top floor,G,85,218,24,76,80,112,226,917,737,366,,,Interior,,,,,,
705701,"CZK 13,000",50.04208,14.44583,"Antala Staška, Prague - Krč",2 bedroom,Excellent,55 m²,"CZK 4,000","CZK 20,000",Personal,Prefab concrete building,,Furnished,3,No,No,No,No,No,No,No,11. 02. 2022,,,G,117,556,29,470,194,315,220,179,"1,070",343,,,,,,,,,
690394,"CZK 12,000",50.12306,14.45288,"Nad Šutkou, Prague - Kobylisy",1 bedroom,Excellent,54 m²,CZK 690,"CZK 24,000",Personal,Brick building,,Unfurnished,2,Yes,No,No,No,No,No,No,01. 11. 2021,,,G,9,724,131,219,124,187,269,661,"1,098",377,,,,,,,,,
706450,"CZK 14,000",50.09259,14.45566,"Šaldova, Prague - Karlín",Studio,Excellent,40 m²,"CZK 2,785","CZK 28,000",Personal,Brick building,,Partially furnished,1,No,No,No,No,No,No,No,14. 02. 2022,,,G,360,709,135,310,149,173,353,"1,283",224,211,,,,,,,,,
547167,"CZK 16,500",50.1077073,14.527514,Prague - Hloubětín,1 bedroom with open-plan kitchen,New build,53 m²,"CZK 2,630","CZK 10,000",Cooperative,Low-energy building,Yes,Partially furnished,4,Yes,No,No,No,No,No,No,01. 08. 2020,District heating,,B,67,"1,106",506,"1,088",770,903,"1,053",852,979,325,1 to 10 years years,Premium materials and solutions,,,,,,,
673717,"CZK 13,000",50.0408926,14.3920654,Prague - Hlubočepy,1 bedroom,Excellent,34 m²,"CZK 2,000","CZK 10,000",Personal,Brick building,,Furnished,2,No,No,No,No,Yes,No,No,01. 09. 2021,Electric boiler,Middle floor,G,165,170,147,913,508,301,242,,,,1 to 10 years years,Premium materials and solutions,Interior,,,,,,
31263,CZK 1,50.1115724,14.4775255,Prague - Libeň,3 bedroom,Good,70 m²,CZK 1,"CZK 14,996",Personal,Brick building,,Furnished,,No,No,No,No,No,No,No,26. 02. 2021,Gas boiler,Ground floor,,207,"1,286",438,977,150,622,756,"1,018",699,41,,Standard materials and solutions,,,,,,,
645720,"CZK 12,000",50.003901,14.405669,"Komořanská, Prague - Modřany",1 bedroom with open-plan kitchen,Excellent,41 m²,"CZK 2,000","CZK 15,000",Personal,Prefab concrete building,,Partially furnished,2,No,No,No,No,No,No,Yes,01. 04. 2022,,Middle floor,C,140,"1,036",152,"1,078",108,130,138,177,787,73,,,,,,,,,
541741,"CZK 11,500",50.0574739,14.4452075,"Družstevní ochoz, Prague - Nusle",1 bedroom,Excellent,43 m²,"CZK 3,000","CZK 15,000",Personal,Brick building,,Partially furnished,2,No,No,No,No,No,No,No,,,,,263,"1,005",127,516,93,875,423,398,768,213,,,,,,,,,
698426,"CZK 17,000",50.0891,14.48368,"Olgy Havlové, Prague - Žižkov",1 bedroom with open-plan kitchen,New build,44 m²,"CZK 4,000","CZK 35,000",Personal,Brick building,,Furnished,1,No,Yes,No,No,No,No,No,10. 01. 2022,,,B,452,809,494,570,209,612,436,304,301,60,,,,,,,,,
693665,"CZK 11,000",50.0067412,14.4376047,"Vazovova, Prague - Modřany",Studio,Excellent,30 m²,"CZK 2,200","CZK 20,000",Personal,Prefab concrete building,,Furnished,6,No,No,No,No,No,Yes,No,24. 11. 2021,,,C,340,"1,001",354,"1,187",851,479,817,202,,,,,,,,,,,
698777,"CZK 32,000",50.10128,14.42327,"Ovenecká, Prague - Bubeneč",4 bedroom,Excellent,126 m²,"CZK 7,000",,Personal,Brick building,,Partially furnished,1,No,No,Yes,No,Yes,No,No,08. 03. 2022,,,G,171,212,116,136,19,176,492,383,293,,,,,,,,,,
459187,"CZK 17,000",50.0199331,14.4536045,"V Štíhlách, Prague - Krč",1 bedroom with open-plan kitchen,New build,63 m²,"CZK 3,000",,Personal,Other,,Furnished,10,Yes,No,Yes,No,Yes,No,No,,,Middle floor,B,137,250,134,"1,494",348,238,910,962,844,544,1 to 10 years years,,,,,,,,
705889,"CZK 14,000",50.01378,14.45408,"Mirotická, Prague - Lhotka",2 bedroom,Excellent,60 m²,"CZK 3,000","CZK 20,000",Personal,Prefab concrete building,,Partially furnished,3,No,No,No,Yes,No,Yes,No,10. 02. 2022,,,G,113,818,637,271,"1,156","1,051","1,142","1,095",571,,,,,,,,,,
177743,"CZK 14,500",50.1110331231,14.4889452368,"Podvinný mlýn, Prague - Libeň",Studio,Excellent,55 m²,"CZK 3,500","CZK 20,000",Personal,Brick building,,Furnished,1,No,Yes,No,No,No,Yes,Yes,01. 06. 2022,Central heating,Middle floor,,572,936,718,782,252,650,624,730,449,360,10 to 30 years years,Standard materials and solutions,,,,,,,
705545,"CZK 22,500",50.03169,14.48471,"Petýrkova, Prague - Chodov",2 bedroom with open-plan kitchen,Excellent,95 m²,"CZK 5,000","CZK 27,500",Personal,Prefab concrete building,,Partially furnished,3,No,No,Yes,No,No,Yes,No,01. 04. 2022,District heating,,G,283,540,30,653,288,408,248,758,313,91,,Premium materials and solutions,Overall,,,,,,
407331,"CZK 14,000",50.0367847,14.3970151,"Švábova, Prague - Hlubočepy",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 2,000","CZK 16,000",Personal,Brick building,,Partially furnished,,No,Yes,No,No,Yes,No,No,01. 04. 2022,Gas boiler,Raised ground floor,C,292,"1,226",980,"1,291","1,116","1,028",686,,,,,,,,50 m²,,,,
613055,"CZK 18,500",50.0884568,14.4176069,"Žatecká, Prague - Josefov",2 bedroom with open-plan kitchen,Excellent,100 m²,"CZK 5,500","CZK 20,000",Personal,Brick building,,Furnished,1,Yes,No,No,No,No,Yes,No,28. 03. 2022,Central heating,Middle floor,C,30,57,35,130,20,437,236,626,208,409,1 to 10 years years,Premium materials and solutions,Overall,,,,,,
705541,"CZK 10,500",50.07697,14.46556,"Slezská, Prague - Vinohrady",1 bedroom,Excellent,53 m²,"CZK 4,600","CZK 20,000",Personal,Brick building,,Partially furnished,3,No,No,No,No,No,Yes,No,01. 03. 2022,,,G,147,327,188,434,176,401,101,719,145,122,,,,,,,,,
631005,"CZK 23,000",50.065192,14.425791,"Jaromírova, Prague - Nusle",3 bedroom,Excellent,100 m²,"CZK 6,000","CZK 18,000",Personal,Brick building,,Furnished,2,No,No,No,No,No,Yes,No,28. 03. 2022,Electric boiler,Middle floor,C,22,"1,004",47,331,96,291,667,566,384,318,1 to 10 years years,Standard materials and solutions,Overall,,,,,,
648810,"CZK 17,500",50.073982,14.492003,"Věšínova, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,64 m²,"CZK 2,000","CZK 17,500",Personal,Brick building,,Furnished,5,No,No,No,No,No,Yes,No,01. 03. 2022,District heating,Top floor,G,201,298,148,88,223,102,193,508,542,260,,,Interior,,,,,,
581839,"CZK 17,400",50.128615,14.483932,"Březenská, Prague - Libeň",1 bedroom with open-plan kitchen,New build,62 m²,"CZK 3,550","CZK 45,000",Personal,Low-energy building,Yes,Furnished,2,No,No,No,No,Yes,Yes,Yes,01. 02. 2022,District heating,Middle floor,B,163,"1,180",257,"1,235",458,249,195,728,919,192,1 to 10 years years,Premium materials and solutions,,,,,,,
695844,"CZK 25,500",50.06294,14.44052,"Táborská, Prague - Nusle",3 bedroom,New build,102 m²,"CZK 5,000","CZK 30,500",Personal,Brick building,,Partially furnished,4,Yes,Yes,No,No,No,Yes,No,01. 02. 2022,Central heating,Top floor,G,38,363,17,179,39,63,96,513,295,234,1 to 10 years years,Standard materials and solutions,,,,,,,
705478,"CZK 45,000",50.07848,14.42791,"Krakovská, Prague - Nové Město",2 bedroom with open-plan kitchen,New build,110 m²,"CZK 9,000","CZK 45,000",Personal,Prefab concrete building,,Furnished,5,Yes,Yes,No,No,No,Yes,Yes,07. 02. 2022,,,A,243,661,215,230,104,322,458,539,202,445,,,,,,,,,
423835,"CZK 10,000",50.1270946,14.4765722,Prague - Libeň,1 bedroom with open-plan kitchen,Excellent,19 m²,"CZK 1,000","CZK 11,000",Personal,Brick building,,Partially furnished,2,No,No,No,No,No,No,No,07. 01. 2022,Central heating,,A,167,626,373,658,352,427,350,323,"1,071",355,,Standard materials and solutions,,,,,,,
705461,"CZK 19,900",50.06194,14.43608,"Petra Rezka, Prague - Nusle",3 bedroom,Excellent,97 m²,"CZK 3,400","CZK 46,600",Personal,Other,,Unfurnished,3,Yes,No,No,No,No,Yes,No,07. 02. 2022,,,G,167,614,151,528,121,457,121,445,399,278,,,,,,,,,
421559,"CZK 9,000",50.056173,14.5453454,Prague - Hostivař,Studio,,36 m²,CZK 750,"CZK 10,000",Cooperative,Brick building,,Partially furnished,2,No,No,No,No,Yes,No,No,01. 04. 2022,,,,198,"1,062","1,331",207,"1,377",838,922,,,,,,,,,,,,
338437,"CZK 15,000",50.0765738,14.4574817,"Libická, Prague - Vinohrady",1 bedroom with open-plan kitchen,,45 m²,"CZK 3,500",,Personal,Brick building,,Furnished,1,No,No,No,No,No,No,No,01. 04. 2022,,Raised ground floor,,133,505,132,121,192,420,346,422,801,357,,,,,,,,,
430813,"CZK 19,900",50.1262741,14.4319591,"Velká skála, Prague - Troja",2 bedroom with open-plan kitchen,Excellent,80 m²,"CZK 5,000","CZK 24,900",Personal,Brick building,,Furnished,2,No,Yes,No,No,Yes,No,No,01. 02. 2022,District heating,,A,361,626,69,"1,243",574,"1,042",547,475,481,469,,,,,,,,,
706082,"CZK 18,900",50.08041,14.45483,"Žižkovo náměstí, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 2,000","CZK 38,000",Personal,Brick building,,Partially furnished,1,No,No,Yes,No,Yes,Yes,No,01. 04. 2022,Central heating,,A,367,340,71,443,29,561,401,395,712,217,1 to 10 years years,,Overall,,,,,,
539021,"CZK 22,900",50.1092799,14.4747869,Prague - Libeň,3 bedroom,Excellent,80 m²,"CZK 2,950","CZK 25,000",Personal,Brick building,,Furnished,5,Yes,No,No,No,No,No,No,25. 01. 2019,Gas boiler,Middle floor,C,215,918,187,537,407,265,316,650,283,166,,Premium materials and solutions,Overall,,,,,,
705824,"CZK 19,500",50.03977,14.56813,"Modenská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,New build,129 m²,"CZK 3,500","CZK 25,000",Personal,Brick building,,Partially furnished,1,No,Yes,Yes,Yes,No,Yes,Yes,01. 04. 2022,,,G,284,868,533,733,658,325,426,597,"1,226",335,,,,,,,,,
616328,"CZK 11,500",50.101137,14.369987,Prague - Dejvice,1 bedroom,Excellent,50 m²,"CZK 2,700","CZK 11,500",Personal,Brick building,,Furnished,1,No,No,No,No,No,No,No,01. 04. 2022,Central heating,Ground floor,,262,864,505,501,382,410,807,790,839,377,,Standard materials and solutions,Overall,,50 m²,,,,
604344,"CZK 14,000",50.056015,14.441224,"Na Veselí, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,55 m²,CZK 990,"CZK 14,000",Cooperative,Brick building,,Partially furnished,2,No,No,Yes,No,No,No,No,01. 06. 2020,Gas boiler,,,27,"1,158",180,647,119,537,375,349,"1,067",149,,,,,,,,,
599802,"CZK 17,000",50.070969,14.476678,"Vršovická, Prague - Vršovice",2 bedroom,,67 m²,"CZK 3,800","CZK 17,000",Personal,Brick building,,Partially furnished,1,No,No,No,No,No,No,No,01. 03. 2022,,,D,75,88,80,241,117,136,266,270,361,184,,,,,,,,,
488832,"CZK 11,000",50.0576298,14.2845344,"Sazovická, Prague - Zličín",Studio,,40 m²,"CZK 3,280","CZK 20,000",Personal,Brick building,,Partially furnished,1,No,No,No,No,No,No,No,,,,A,214,"1,023",643,572,778,697,167,919,208,,,,,,,,,,
705362,"CZK 15,000",50.10341,14.51085,"Pod Harfou, Prague - Vysočany",1 bedroom with open-plan kitchen,New build,54 m²,"CZK 4,000","CZK 20,000",Personal,Brick building,,Furnished,5,Yes,No,No,No,No,No,No,01. 03. 2022,,,C,344,162,"1,197",617,893,"1,249",972,45,,,,,,,,,,,
495644,"CZK 12,000",50.0296532,14.449589,"Štúrova, Prague - Krč",Small studio,,24 m²,"CZK 2,000","CZK 15,000",Personal,Prefab concrete building,,Partially furnished,3,No,No,Yes,No,No,No,Yes,01. 03. 2022,,,C,312,"1,483",0,0,761,"1,031","1,357",748,569,,,Premium materials and solutions,,,,,,,
705335,"CZK 18,000",50.08962,14.46521,"Koněvova, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 3,500","CZK 10,000",Personal,Brick building,,Furnished,3,No,No,No,No,No,Yes,No,01. 03. 2022,,,G,139,750,163,51,36,309,640,670,545,200,,,,,,,,,
423801,"CZK 16,500",50.0987807,14.395203,"Kafkova, Prague - Dejvice",1 bedroom with open-plan kitchen,,52 m²,"CZK 3,500","CZK 35,000",Personal,Brick building,,Furnished,5,No,No,No,No,No,No,No,01. 09. 2020,Gas boiler,Top floor,D,71,69,166,157,84,176,598,362,374,189,1 to 10 years years,Premium materials and solutions,Interior,,,,,,
361871,"CZK 13,500",50.1341967,14.5084069,"Vratimovská, Prague - Letňany",2 bedroom,,50 m²,"CZK 2,950","CZK 17,000",Personal,Prefab concrete building,,Partially furnished,6,Yes,No,No,No,No,No,No,07. 02. 2022,,,C,120,837,185,513,386,385,63,330,218,232,,,Overall,,,,,,
704555,"CZK 18,000",50.1037268,14.4539924,"V Háji, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,51 m²,"CZK 4,000","CZK 25,000",Personal,Brick building,,Partially furnished,1,No,No,Yes,No,No,No,No,01. 02. 2022,,,G,60,629,33,219,91,134,665,627,217,509,,,,,,,,,
679210,"CZK 22,000",50.09587,14.5245,"Za mosty, Prague - Hloubětín",3 bedroom,Excellent,162 m²,"CZK 5,000","CZK 27,000",Personal,Brick building,,Partially furnished,1,Yes,Yes,No,No,Yes,No,Yes,01. 05. 2022,Gas boiler,Ground floor,G,380,"1,355","1,139","1,037","1,422","1,246","1,366",723,411,,,Premium materials and solutions,,,60 m²,,,,
706039,"CZK 14,000",50.12272,14.45763,"Pod Statky, Prague - Kobylisy",2 bedroom with open-plan kitchen,Excellent,56 m²,"CZK 2,500","CZK 16,500",Personal,Brick building,,Partially furnished,3,No,No,No,No,No,No,No,15. 02. 2022,,,G,215,514,186,214,311,413,319,252,766,324,,,,,,,,,
