Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Administration fee,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Available from,Age,Total number of floors,Design,Front garden,Heating,Renovation,New building,Developer name,Project name,Kód jednotky
558127,"CZK 13,000",50.0846007,14.362892,"Patočkova, Prague - Břevnov",2 bedroom,,52 m²,"CZK 3,500","CZK 28,000",,Cooperative,Brick building,Partially furnished,3,No,No,No,No,No,No,No,,151,143,206,229,267,233,280,632,234,498,29. 04. 2019,,Middle floor,,,,,,,,
710568,"CZK 22,000",50.10900315,14.506642726155,Prague - Vysočany,1 bedroom with open-plan kitchen,New build,55 m²,"CZK 3,800","CZK 45,000",,Personal,Prefab concrete building,Partially furnished,3,Yes,No,Yes,No,No,No,Yes,A,233,623,224,469,200,583,244,191,597,574,21. 03. 2022,,,,,,,,,,
602005,"CZK 15,500",50.12686,14.41907,"Hnězdenská, Prague - Troja",1 bedroom with open-plan kitchen,New build,52 m²,"CZK 4,100","CZK 40,000",,Personal,Brick building,Furnished,1,Yes,No,No,No,No,No,Yes,B,247,297,292,232,232,339,664,814,"1,433",359,01. 05. 2022,1 to 10 years years,Ground floor,Standard materials and solutions,,District heating,,Yes,,,
710384,"CZK 11,000",50.12737,14.42118,"Sosnovecká, Prague - Troja",1 bedroom,Excellent,29 m²,"CZK 2,294","CZK 13,294",,Personal,Prefab concrete building,Unfurnished,6,No,No,Yes,No,No,Yes,No,G,377,296,193,366,124,274,688,"1,030","1,055",326,01. 04. 2022,,Middle floor,,,District heating,Overall,,,,
555248,"CZK 19,500",50.1062879,14.4529765,"U Uranie, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,47 m²,CZK 550,"CZK 28,000",,Personal,Brick building,Furnished,3,No,No,No,No,No,No,No,,282,615,104,427,61,315,407,878,199,147,01. 05. 2022,,,,,Electric boiler,,,,,
711954,"CZK 10,000",50.09247,14.30791,"Navigátorů, Prague - Liboc",1 bedroom,Excellent,44 m²,"CZK 2,200",,,Personal,Prefab concrete building,Partially furnished,,No,No,Yes,No,No,No,No,G,292,349,256,243,343,299,229,"1,386",134,,02. 05. 2022,,,,,,,,,,
596994,"CZK 9,990",50.026395,14.521774,"Opatovská, Prague - Chodov",Studio,New build,38 m²,CZK 1,"CZK 18,000",,Personal,Brick building,,3,No,No,No,No,No,No,No,A,93,811,106,828,378,311,421,414,924,222,03. 04. 2022,,,,,,,,,,
596997,"CZK 9,990",50.038205,14.592655,"U Uhříněveské obory, Prague - Uhříněves",1 bedroom with open-plan kitchen,New build,40 m²,CZK 1,"CZK 18,000",,Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,A,465,"1,251",602,"1,053",670,"1,039",666,566,"1,446",348,04. 04. 2022,,,Premium materials and solutions,,District heating,,,,,
605756,"CZK 9,980",50.036582,14.593744,"V Bytovkách, Prague - Uhříněves",Studio,New build,40 m²,CZK 1,"CZK 18,000",,Personal,Brick building,,2,No,No,No,No,No,No,No,A,220,"1,006",357,800,699,786,300,321,"1,201",51,05. 04. 2022,,,,,,,,,,
540339,"CZK 14,000",50.0743287,14.3177437,"Čistovická, Prague - Řepy",1 bedroom with open-plan kitchen,,44 m²,"CZK 1,000","CZK 24,000",,Personal,Brick building,Unfurnished,1,No,No,No,No,No,No,No,G,95,407,245,"1,357","1,182",257,370,276,,,01. 03. 2022,,,,,,,,,,
711933,"CZK 11,500",50.0651668,14.4575002,"Přípotoční, Prague - Vršovice",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 4,000","CZK 15,000",,Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,No,No,G,217,384,196,539,210,546,311,558,252,124,01. 04. 2022,,,,,,,,,,
641285,"CZK 22,000",50.064835,14.508364,"Konojedská, Prague - Strašnice",3 bedroom,Excellent,124 m²,"CZK 6,000","CZK 22,000",,Personal,Brick building,Partially furnished,3,Yes,Yes,Yes,No,Yes,No,No,B,285,"1,321",520,997,193,507,485,523,583,424,03. 04. 2022,1 to 10 years years,Top floor,Premium materials and solutions,342 m²,Central heating,Overall,,,,
711896,"CZK 10,000",50.04025,14.42222,"U Dubu, Prague - Braník",Small studio,Excellent,30 m²,"CZK 2,000","CZK 20,000",,Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,G,123,"1,066",642,"1,385",405,"1,012",838,745,"1,144",248,15. 04. 2022,,,,,,,,,,
712585,"CZK 13,000",50.10457,14.39648,"N. A. Někrasova, Prague - Bubeneč",1 bedroom,Excellent,57 m²,"CZK 3,000","CZK 30,000",,Personal,Brick building,Furnished,2,No,No,Yes,No,No,Yes,No,G,127,738,134,167,33,143,316,211,416,52,04. 04. 2022,,,Standard materials and solutions,,Other,Overall,,,,
712575,"CZK 17,000",50.06718,14.31153,"Laudova, Prague - Řepy",2 bedroom with open-plan kitchen,Excellent,65 m²,"CZK 3,000","CZK 20,000",,Personal,Prefab concrete building,Unfurnished,8,No,No,No,Yes,Yes,Yes,No,C,137,498,395,565,562,478,182,244,"1,062",34,01. 06. 2022,,Middle floor,Standard materials and solutions,,Central heating,Overall,,,,
670956,"CZK 24,990",50.10194,14.42425,"Sochařská, Prague - Bubeneč",2 bedroom with open-plan kitchen,Excellent,81 m²,CZK 340,"CZK 25,000",,Other,Brick building,Partially furnished,3,No,No,Yes,No,No,Yes,No,G,373,427,184,356,181,212,333,223,276,,01. 06. 2022,,,,,,,,,,
252450,"CZK 11,000",50.0712944,14.4655148,"Dvacátého osmého pluku, Prague - Vršovice",1 bedroom,,43 m²,"CZK 2,830","CZK 11,000",,Personal,Brick building,Partially furnished,2,Yes,No,No,No,No,No,No,,47,610,174,526,170,489,289,179,808,150,,,,,,District heating,,,,,
712550,"CZK 22,990",50.15683583333,14.51585,"Marie Podvalové, Prague - Čakovice",2 bedroom with open-plan kitchen,New build,66 m²,"CZK 4,233","CZK 27,223","CZK 27,223

                                
                                
                
i",Personal,Other,Partially furnished,5,Yes,No,Yes,No,Yes,Yes,No,G,437,"1,160",338,266,"1,161",213,138,,,,,,,,,,,Yes,,,
629261,"CZK 12,990",50.070006,14.381292,"Hlaváčkova, Prague - Košíře",Studio,New build,31 m²,"CZK 2,200","CZK 25,980",,Personal,Other,Partially furnished,5,Yes,No,Yes,Yes,No,Yes,Yes,B,149,470,66,776,196,883,203,703,"1,101",434,01. 05. 2022,1 to 10 years years,Middle floor,Premium materials and solutions,,Central heating,,Yes,,,
402295,"CZK 12,000",50.1175116,14.454757,"V Holešovičkách, Prague - Libeň",2 bedroom with open-plan kitchen,,75 m²,,"CZK 8,000",,Personal,Brick building,Partially furnished,3,No,No,Yes,No,Yes,No,No,,223,"1,063",964,"1,206",145,615,475,"1,107",585,389,01. 01. 1970,,Top floor,,,,,,,,
274030,"CZK 14,000",50.0893868,14.3315494,"Naardenská, Prague - Liboc",Studio,New build,53 m²,"CZK 3,000","CZK 14,000",,Personal,Brick building,Partially furnished,3,Yes,No,Yes,No,No,No,No,,407,"1,495",500,"1,099",91,"1,139","1,136",261,670,117,15. 04. 2022,1 to 10 years years,,Premium materials and solutions,,District heating,Overall,,,,
658146,"CZK 12,000",50.08429,14.44904,"Víta Nejedlého, Prague - Žižkov",1 bedroom,Excellent,36 m²,CZK 740,,,Personal,Brick building,Furnished,2,No,No,No,No,No,Yes,No,F,301,129,59,156,50,149,149,185,228,530,12. 04. 2021,,,,,Other,,,,,
633016,"CZK 15,000",50.029126,14.363101,"Hugo Haase, Prague - Hlubočepy",1 bedroom with open-plan kitchen,New build,55 m²,"CZK 3,000","CZK 28,000",,Cooperative,Low-energy building,Partially furnished,2,Yes,No,No,No,Yes,Yes,No,B,380,"1,262",503,"1,242",244,"1,280",473,713,798,486,15. 11. 2020,,Middle floor,Premium materials and solutions,,Central heating,,Yes,,,
712524,"CZK 23,990",50.09188777777,14.45656249999,"Pernerova, Prague - Karlín",2 bedroom with open-plan kitchen,Excellent,80 m²,"CZK 5,089","CZK 29,079","CZK 29,079

                                
                                
                
i",Personal,Brick building,Furnished,2,Yes,No,Yes,No,No,No,No,G,480,857,233,458,177,321,219,"1,137",372,145,,,,,,,,,,,
543655,"CZK 14,000",50.0653043,14.4010041,"Na Doubkové, Prague - Smíchov",1 bedroom,Good,55 m²,"CZK 3,500","CZK 14,000",,Personal,Brick building,Partially furnished,1,Yes,No,No,No,No,No,No,D,237,479,211,736,421,489,272,438,698,339,01. 06. 2020,over 50 years years,Middle floor,Standard materials and solutions,,Central heating,,,,,
711206,"CZK 21,500",50.0739998,14.4353957,Prague - Vinohrady,Studio,Excellent,38 m²,"CZK 4,500","CZK 40,000",,Personal,Brick building,Furnished,,Yes,Yes,No,No,No,Yes,No,,170,159,103,200,90,48,92,276,756,899,01. 01. 1970,1 to 10 years years,Middle floor,Premium materials and solutions,,Electric boiler,Overall,,,,
417903,"CZK 13,000",50.1112851,14.4976064,"Paříkova, Prague - Vysočany",Studio,Excellent,43 m²,"CZK 2,500","CZK 16,000",,Other,Brick building,Partially furnished,5,No,No,Yes,No,Yes,Yes,Yes,,0,514,361,282,323,164,688,754,414,408,01. 04. 2022,10 to 30 years years,,Standard materials and solutions,,District heating,,,,,
1972,"CZK 10,000",50.0432226687,14.4977903366,"Čenětická, Prague - Chodov",1 bedroom with open-plan kitchen,Excellent,47 m²,"CZK 4,499","CZK 10,000",,Cooperative,Prefab concrete building,Partially furnished,7,No,No,Yes,No,Yes,Yes,No,,315,"1,207",366,"1,196",325,"1,099",593,"1,055",721,203,01. 05. 2022,,Middle floor,Standard materials and solutions,,District heating,Overall,,,,
483370,"CZK 15,000",50.0445677,14.4603603,"Pod dálnicí, Prague - Michle",2 bedroom,Excellent,60 m²,"CZK 4,500","CZK 20,000",,Cooperative,Prefab concrete building,Partially furnished,19,No,No,No,Yes,No,Yes,No,,202,735,303,793,283,439,609,466,425,119,05. 05. 2022,,Middle floor,,,District heating,,,,,
710751,"CZK 14,500",50.06853,14.38762,"Nad Popelkou, Prague - Smíchov",1 bedroom with open-plan kitchen,Excellent,55 m²,CZK 950,"CZK 29,000",,Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,No,No,F,52,986,661,"1,180",625,"1,073",698,"1,065",537,177,01. 07. 2022,,Ground floor,,,Other,Overall,,,,
655223,"CZK 7,800",50.03556,14.41117,"Zelinářská, Prague - Braník",Studio,Good,23 m²,CZK 800,"CZK 8,000",,Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,G,178,359,220,154,278,389,196,"1,176",207,,01. 04. 2021,,,,,,,,,,
712434,"CZK 11,990",50.103795,14.51251888888,"Podkovářská, Prague - Vysočany",Studio,Excellent,40 m²,"CZK 2,939","CZK 14,929","CZK 14,929

                                
                                
                
i",Personal,Brick building,Furnished,8,Yes,No,No,No,No,Yes,No,G,150,248,"1,314",965,459,696,"1,119",842,221,,,,,,,,,,,,
611491,"CZK 25,000",50.07715,14.43733,"Anny Letenské, Prague - Vinohrady",2 bedroom,Excellent,70 m²,"CZK 2,000","CZK 25,000",,Personal,Brick building,Furnished,1,No,No,No,No,No,Yes,No,C,77,350,186,47,70,87,225,314,365,696,01. 06. 2022,,Middle floor,Standard materials and solutions,,Gas boiler,Overall,,,,
712420,"CZK 10,500",50.0736565,14.4926777,"Saratovská, Prague - Strašnice",1 bedroom,Good,43 m²,CZK 600,"CZK 21,000",,Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,G,165,314,218,196,278,208,85,524,521,313,01. 04. 2022,,,,,,,,,,
607713,"CZK 19,900",50.071796,14.429385,"Fügnerovo náměstí, Prague - Nové Město",1 bedroom with open-plan kitchen,New build,50 m²,"CZK 1,900","CZK 25,000",,Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,No,G,195,562,237,360,239,190,296,492,736,504,01. 05. 2022,1 to 10 years years,Attic,Premium materials and solutions,,Electric boiler,,Yes,,,
241625,"CZK 15,900",50.1138957,14.4798538,"U Pekařky, Prague - Libeň",1 bedroom with open-plan kitchen,,48 m²,"CZK 1,900","CZK 25,000",,Personal,Brick building,Partially furnished,4,Yes,Yes,Yes,No,Yes,Yes,Yes,,186,177,"1,337",331,980,"1,134","1,350",939,316,,03. 04. 2022,1 to 10 years years,Middle floor,Premium materials and solutions,10 m²,Gas boiler,Overall,Yes,,,
543933,"CZK 22,900",50.1050022,14.3961888,"Nikolaje Alexejeviče Někrasova, Prague - Bubeneč",2 bedroom,,78 m²,"CZK 3,900","CZK 45,000",,Personal,Brick building,Partially furnished,4,Yes,Yes,Yes,Yes,Yes,Yes,No,,153,790,174,218,84,194,264,262,468,103,15. 05. 2022,1 to 10 years years,Attic,Premium materials and solutions,10 m²,Gas boiler,Overall,Yes,,,
708594,"CZK 14,500",50.07206,14.38986,"Plzeňská, Prague - Smíchov",3 bedroom,Excellent,55 m²,"CZK 1,000","CZK 19,000",,Personal,Brick building,Partially furnished,1,No,No,No,No,Yes,No,No,F,194,"1,231",107,823,149,953,414,909,"1,140",247,01. 03. 2022,,,,,,,,,,
712384,"CZK 14,000",50.09139,14.43909,"Sokolovská, Prague - Karlín",1 bedroom with open-plan kitchen,Good,56 m²,CZK 800,"CZK 14,000",,Personal,Brick building,Partially furnished,5,No,No,No,No,No,Yes,No,G,80,482,94,42,5,147,632,658,237,425,01. 05. 2022,,,,,,,,,,
711784,"CZK 14,000",50.0841662,14.4515896,"Seifertova, Prague - Žižkov",1 bedroom,Excellent,39 m²,"CZK 2,500","CZK 16,500",,Personal,Brick building,Partially furnished,4,No,No,No,No,No,No,No,G,83,107,13,101,33,122,299,347,363,463,28. 03. 2022,,,,,,,,,,
607372,"CZK 19,000",50.074462,14.414953,"Gorazdova, Prague - Nové Město",Studio,Excellent,25 m²,"CZK 4,900","CZK 34,000",,Personal,Brick building,Furnished,1,No,No,No,No,No,Yes,No,E,149,414,72,318,57,331,326,674,890,457,01. 04. 2022,1 to 10 years years,Middle floor,Premium materials and solutions,,Central heating,Overall,,,,
712367,"CZK 10,000",50.12578,14.44526,"Čimická, Prague - Kobylisy",Studio,New build,20 m²,"CZK 2,600","CZK 10,000",,Cooperative,Brick building,Furnished,4,No,No,No,No,No,No,No,G,178,"1,331",236,525,178,211,533,369,755,241,31. 03. 2022,,,,,,,,,,
711775,"CZK 10,500",50.10535,14.54103,"Liblická, Prague - Hloubětín",1 bedroom,Excellent,34 m²,"CZK 1,200","CZK 22,000",,Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,G,151,208,219,226,407,281,529,394,388,144,01. 05. 2022,,,,,,,,,,
194783,"CZK 14,500",50.0556475,14.4435143,Prague - Nusle,Studio,,45 m²,"CZK 4,500","CZK 20,000",,Personal,Brick building,Furnished,1,No,No,Yes,No,Yes,Yes,Yes,,148,"1,030",35,605,200,744,148,123,841,113,01. 05. 2022,1 to 10 years years,,Premium materials and solutions,,,,Yes,,,
509104,"CZK 27,000",50.10466,14.45848,"Sanderova, Prague - Holešovice",1 bedroom with open-plan kitchen,,62 m²,"CZK 5,000","CZK 54,000",,Personal,Other,Furnished,7,No,Yes,Yes,No,Yes,Yes,No,B,271,"1,037",400,600,210,476,905,983,460,144,04. 04. 2022,,,,,,,Yes,,,
712360,"CZK 25,000",50.09143,14.44914,"Kollárova, Prague - Karlín",3 bedroom with open-plan kitchen,Excellent,102 m²,"CZK 4,600","CZK 25,000",,Cooperative,Brick building,Partially furnished,2,No,No,No,No,No,No,No,C,254,192,42,368,77,392,151,"1,251",468,152,31. 03. 2022,,,,,,,,,,
520398,"CZK 24,000",50.0127421,14.3877674,Prague - Velká Chuchle,2 bedroom with open-plan kitchen,,96 m²,"CZK 3,000","CZK 48,000",,Personal,Brick building,Furnished,,Yes,No,No,No,Yes,No,No,C,197,372,300,504,598,,,,,,Ihned,,,,,,,,,,
118686,"CZK 30,000",50.0695036,14.3174676,"Na Fialce II, Prague - Řepy",2 bedroom with open-plan kitchen,Excellent,110 m²,"CZK 7,000","CZK 70,000",,Personal,Brick building,Furnished,2,Yes,No,No,No,No,No,Yes,D,358,"1,261",962,"1,327",648,"1,114",770,535,577,211,01. 06. 2022,10 to 30 years years,Middle floor,Premium materials and solutions,,Gas boiler,,,,,
628389,"CZK 14,000",50.057523,14.43402,"Na Pankráci, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 3,000","CZK 28,000",,Personal,Brick building,Partially furnished,3,No,No,No,No,No,Yes,No,C,51,"1,274",123,153,101,246,825,380,113,352,01. 10. 2020,,,,,,,,,,
216916,"CZK 15,500",50.0868140356,14.4540507614,"Roháčova, Prague - Žižkov",2 bedroom with open-plan kitchen,,60 m²,"CZK 4,500","CZK 31,000",,Personal,Brick building,Unfurnished,1,No,No,No,No,No,No,No,,131,181,97,504,112,246,348,296,348,437,,1 to 10 years years,Middle floor,Standard materials and solutions,,District heating,Overall,,,,
54274,"CZK 12,000",50.0716571,14.4612222,"Bulharská, Prague - Vršovice",Studio,Good,31 m²,"CZK 2,800","CZK 10,000",,Personal,Brick building,Furnished,,No,No,Yes,No,No,Yes,No,,173,780,128,557,50,555,369,287,773,220,07. 04. 2022,,Ground floor,Premium materials and solutions,,Other,Overall,,,,
712290,"CZK 12,900",50.09887,14.3966,"Kafkova, Prague - Dejvice",Studio,Good,34 m²,,,,Personal,Brick building,Furnished,4,No,No,No,No,No,Yes,No,G,134,30,92,131,64,76,507,422,357,257,01. 05. 2022,,,,,,,,,,
648507,"CZK 20,000",50.086382,14.445103,"Řehořova, Prague - Žižkov",2 bedroom with open-plan kitchen,Excellent,63 m²,"CZK 2,000","CZK 40,000",,Personal,Brick building,Unfurnished,4,No,Yes,Yes,No,No,Yes,Yes,C,166,680,439,635,157,648,415,455,497,649,01. 05. 2022,1 to 10 years years,Middle floor,Standard materials and solutions,,Central heating,Overall,,,,
545416,"CZK 17,900",50.0704284,14.4512084,"Košická, Prague - Vršovice",1 bedroom with open-plan kitchen,Excellent,61 m²,"CZK 1,600","CZK 35,800",,Personal,Brick building,Unfurnished,4,No,No,Yes,No,No,Yes,No,,126,555,100,102,59,417,178,355,334,272,01. 05. 2022,1 to 10 years years,Middle floor,Standard materials and solutions,,Gas boiler,Overall,,,,
654520,"CZK 10,900",50.06173,14.46551,"Pod Sychrovem Ⅰ, Prague - Vršovice",Studio,Excellent,62 m²,"CZK 2,000","CZK 12,900",,Personal,Brick building,Partially furnished,3,No,Yes,No,No,No,No,No,G,267,"1,128",484,"1,173",217,836,"1,382",240,"1,028",462,01. 05. 2022,,,,,,,,,,
613116,"CZK 7,990",50.057305,14.555202,"V Nížinách, Prague - Dolní Měcholupy",Studio,Excellent,22 m²,"CZK 2,200","CZK 10,190",,Personal,Brick building,,1,No,Yes,No,No,No,No,No,G,424,462,579,661,"1,426",723,"1,029",,,,01. 05. 2022,,,,,,,,,,
712258,"CZK 8,900",50.05479,14.49812,"U Zahradního města, Prague - Záběhlice",Studio,Excellent,34 m²,"CZK 2,300","CZK 11,200",,Personal,Brick building,Partially furnished,1,No,Yes,No,No,No,No,No,G,431,729,507,"1,225",514,515,453,244,763,588,01. 05. 2022,,,,,,,,,,
712249,"CZK 15,000",50.15707,14.52082,"Marty Krásové, Prague - Čakovice",1 bedroom with open-plan kitchen,Excellent,68 m²,"CZK 5,000","CZK 20,000",,Personal,Brick building,Furnished,5,Yes,No,No,No,Yes,Yes,Yes,G,132,780,300,308,"1,364",801,303,73,,,01. 04. 2022,,,,,,,,,,
217836,"CZK 14,000",50.067098,14.4440605,"Vršovická, Prague - Vršovice",Studio,,46 m²,"CZK 3,000","CZK 28,000",,Personal,Brick building,Partially furnished,3,Yes,No,No,No,No,No,No,B,425,600,182,598,0,419,404,308,143,439,01. 06. 2022,1 to 10 years years,Middle floor,Premium materials and solutions,,Central heating,,,,,
712237,"CZK 15,000",50.08671,14.4691,"Basilejské náměstí, Prague - Žižkov",Studio,Good,38 m²,CZK 1,"CZK 30,000",,Personal,Brick building,Furnished,3,No,No,No,No,No,Yes,No,G,113,402,67,214,92,357,391,382,355,421,31. 03. 2022,,,,,,,,,,
712226,"CZK 17,500",50.07329,14.43979,"Záhřebská, Prague - Vinohrady",Studio,New build,26 m²,"CZK 2,900","CZK 35,000",,Personal,Other,Furnished,3,No,No,No,No,No,Yes,No,A,159,309,52,476,76,481,103,455,672,499,01. 04. 2022,,,,,,,,,,
712219,"CZK 23,000",50.0748,14.44408,"Šumavská, Prague - Vinohrady",2 bedroom,Excellent,75 m²,CZK 700,"CZK 23,000",,Personal,Brick building,Unfurnished,2,No,No,No,No,No,Yes,No,G,72,123,25,515,5,308,302,188,510,264,30. 03. 2022,,,,,,,,,,
690101,"CZK 16,000",50.08168,14.36474,"Hošťálkova, Prague - Břevnov",1 bedroom with open-plan kitchen,Excellent,62 m²,"CZK 4,000","CZK 25,000",,Personal,Brick building,Furnished,,No,Yes,No,No,No,No,No,G,471,617,427,485,369,576,393,865,515,328,01. 05. 2022,1 to 10 years years,Ground floor,Standard materials and solutions,8 m²,Other,Overall,,,,
712209,"CZK 12,990",50.08360611111,14.56736472222,"Na spojce, Prague - Dolní Počernice",Studio,Excellent,29 m²,"CZK 2,634","CZK 15,624","CZK 15,624

                                
                                
                
i",Personal,Brick building,Furnished,4,No,No,Yes,No,No,Yes,No,B,500,"1,309",655,877,"1,474",388,,,,,,,,,,,,,,,
712208,"CZK 13,000",50.09776,14.36629,"Kladenská, Prague - Vokovice",2 bedroom,Good,50 m²,CZK 600,"CZK 13,000",,Personal,Brick building,Unfurnished,2,No,No,No,No,No,No,No,G,479,364,461,369,52,240,753,591,921,85,30. 03. 2022,,,,,,,,,,
288662,"CZK 19,500",50.1014102,14.3708384,"Vostrovská, Prague - Dejvice",2 bedroom,Good,50 m²,"CZK 4,000","CZK 45,000",,Personal,Brick building,Unfurnished,1,No,No,No,No,No,No,No,G,294,928,442,564,441,347,743,854,776,314,01. 04. 2021,,Middle floor,Standard materials and solutions,,Gas boiler,Interior,,,,
712205,"CZK 14,990",50.03019805555,14.51509444444,"Mikulova, Prague - Chodov",2 bedroom,Excellent,53 m²,"CZK 4,529","CZK 19,519","CZK 19,519

                                
                                
                
i",Personal,Prefab concrete building,Unfurnished,4,Yes,No,Yes,No,No,Yes,No,D,223,346,268,"1,109",451,463,268,246,746,60,,,,,,,,,,,
66020,"CZK 18,500",50.0866182,14.4531338,"Roháčova, Prague - Žižkov",2 bedroom,Excellent,74 m²,CZK 810,"CZK 37,000",,,Brick building,Partially furnished,1,No,No,No,Yes,No,No,No,D,120,255,151,447,58,317,291,355,291,496,01. 05. 2022,1 to 10 years years,Middle floor,Premium materials and solutions,,Gas boiler,Overall,,,,
711691,"CZK 10,000",50.00814,14.42203,"Pejevové, Prague - Modřany",Studio,Excellent,30 m²,"CZK 2,500","CZK 20,000",,Personal,Prefab concrete building,Partially furnished,2,No,No,Yes,No,No,Yes,No,G,334,591,442,454,436,479,364,906,828,623,01. 05. 2022,,,,,,,,,,
204039,"CZK 9,000",50.0528044,14.3418212,"Dominova, Prague - Stodůlky",1 bedroom,,40 m²,"CZK 3,000",,,Personal,Prefab concrete building,Furnished,4,Yes,No,No,No,No,No,No,,346,415,372,420,347,339,304,178,"1,166",123,,,,,,,,,,,
711672,"CZK 29,000",50.09012,14.4045,"Valdštejnské náměstí, Prague - Malá Strana",1 bedroom with open-plan kitchen,Excellent,78 m²,"CZK 3,664","CZK 60,000",,Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,G,59,388,358,354,96,318,302,653,"1,005",772,01. 04. 2022,,,,,,,,,,
484284,"CZK 15,000",50.137298193862,14.509526933869,"Šumperská, Prague - Letňany",2 bedroom,,55 m²,"CZK 3,700","CZK 15,000",,Personal,Brick building,Partially furnished,1,Yes,No,Yes,No,No,No,No,D,121,549,302,636,263,73,276,746,412,207,01. 04. 2022,,Raised ground floor,Standard materials and solutions,,District heating,Overall,,,,
688130,"CZK 16,000",50.1029,14.52922,"Nademlejnská, Prague - Hloubětín",1 bedroom with open-plan kitchen,Excellent,51 m²,"CZK 4,500","CZK 20,000",,Personal,Brick building,Furnished,1,No,Yes,Yes,No,Yes,Yes,Yes,B,306,979,424,960,107,906,977,"1,025",842,533,01. 05. 2022,1 to 10 years years,Raised ground floor,Standard materials and solutions,,Central heating,,,,,
510077,"CZK 23,000",50.027717,14.4287618,"Novodvorská, Prague - Braník",3 bedroom,,74 m²,"CZK 2,000","CZK 44,000",,Personal,Brick building,Partially furnished,3,No,No,Yes,No,No,No,No,,89,654,340,626,459,432,305,249,"1,245",322,01. 09. 2022,,Top floor,Standard materials and solutions,,Central heating,Overall,,,,
457605,"CZK 18,000",50.0450286,14.4444703,"Herálecká III, Prague - Krč",2 bedroom,Good,52 m²,"CZK 3,000","CZK 36,000",,Personal,Prefab concrete building,Furnished,3,No,No,No,No,No,No,No,,272,447,226,378,222,312,296,343,756,328,01. 04. 2022,,Middle floor,,,District heating,Overall,,,,
688853,"CZK 7,500",50.07186,14.46305,"Bulharská, Prague - Vršovice",Other,Excellent,31 m²,"CZK 1,500","CZK 18,000",,Personal,Brick building,Unfurnished,,No,No,No,No,No,No,No,G,201,860,203,689,182,687,525,419,641,161,01. 07. 2022,,,,,,,,,,
511386,"CZK 19,500",50.1061477,14.4942345,"Ocelářská, Prague - Vysočany",1 bedroom with open-plan kitchen,,68 m²,"CZK 4,800","CZK 24,300",,Personal,Brick building,Furnished,2,Yes,No,No,No,Yes,Yes,Yes,,119,541,214,819,248,306,312,652,406,380,21. 03. 2022,,,,,,,Yes,,,
712102,"CZK 14,500",50.0651,14.50935,"Uhříněveská, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 4,358","CZK 30,000",,Personal,Brick building,Furnished,3,No,No,Yes,No,Yes,No,Yes,G,394,"1,431",440,"1,106",223,431,396,447,590,342,04. 04. 2022,,,,,,,,,,
697214,"CZK 12,500",50.06194,14.43608,"Petra Rezka, Prague - Nusle",1 bedroom,Excellent,49 m²,"CZK 2,500","CZK 30,000",,Personal,Other,Unfurnished,2,Yes,No,No,No,No,Yes,No,G,167,614,151,528,121,457,121,445,399,278,01. 04. 2022,,,,,,,,,,
711568,"CZK 24,900",50.10594,14.4733,"Světova, Prague - Libeň",2 bedroom with open-plan kitchen,Excellent,80 m²,"CZK 5,000","CZK 25,000",,Personal,Brick building,Partially furnished,3,No,No,No,No,Yes,Yes,No,G,56,607,54,92,39,108,218,497,362,264,01. 05. 2022,,,,,,,,,,
712094,"CZK 13,000",50.09033,14.4739536,"Biskupcova, Prague - Žižkov",2 bedroom,Good,50 m²,"CZK 3,500","CZK 16,500",,Personal,Brick building,Partially furnished,5,No,No,Yes,No,No,No,No,G,193,"1,012",134,259,16,116,321,332,358,420,29. 03. 2022,,,,,,,,,,
712092,"CZK 19,500",50.0799819,14.492109,"Hřibská, Prague - Strašnice",2 bedroom,Good,54 m²,"CZK 3,700","CZK 25,000",,Personal,Prefab concrete building,Furnished,6,No,No,Yes,Yes,Yes,Yes,No,G,325,617,394,601,579,159,669,548,765,458,15. 04. 2022,,,,,,,,,,
574900,"CZK 24,000",50.0280815,14.5150316,"Křejpského, Prague - Chodov",4 bedroom,Excellent,75 m²,"CZK 3,000","CZK 48,000",,Personal,Prefab concrete building,Partially furnished,5,No,No,No,No,No,Yes,No,C,385,495,345,"1,158",260,470,199,158,998,110,01. 06. 2022,,,,,District heating,Overall,,,,
