Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,Age,Heating,Total number of floors,PENB,Design,Renovation,New building,Front garden,Administration fee,Developer name,Project name,Kód jednotky
625757,"CZK 17,900",50.072344,14.439922,"Jana Masaryka, Prague - Vinohrady",1 bedroom,49 m²,"CZK 1,900",,2,No,No,No,No,No,Yes,No,16. 11. 2021,151,370,148,629,46,497,204,285,670,428,Excellent,"CZK 20,000",Personal,Brick building,,,,B,,,,,,,,
596845,"CZK 14,500",50.03448,14.486659,"Kloknerova, Prague - Chodov",1 bedroom with open-plan kitchen,48 m²,"CZK 3,800",Partially furnished,48,No,No,Yes,No,No,Yes,No,01. 02. 2022,247,649,289,483,139,449,569,844,484,288,Excellent,"CZK 32,000",Personal,Prefab concrete building,,District heating,Top floor,B,Standard materials and solutions,Overall,,,,,,
680782,"CZK 10,000",50.08588,14.37037,"Nad Kajetánkou, Prague - Břevnov",Studio,40 m²,"CZK 1,600",Partially furnished,3,No,No,No,No,No,Yes,No,23. 08. 2021,187,746,406,601,143,440,468,285,745,626,Excellent,"CZK 15,000",Cooperative,Brick building,,District heating,Middle floor,G,,Overall,,50 m²,,,,
327297,"CZK 17,500",50.0795223,14.4589054,"Sudoměřská, Prague - Žižkov",1 bedroom with open-plan kitchen,55 m²,"CZK 1,704",Partially furnished,6,No,No,Yes,No,No,Yes,No,,230,500,173,357,41,417,511,336,665,151,New build,"CZK 20,000",Personal,Brick building,,Gas boiler,Attic,,,,Yes,,,,,
698894,"CZK 15,000",50.012400271582,14.401224848854,"Vrátnická, Prague - Modřany",Studio,42 m²,"CZK 2,900",Partially furnished,,No,Yes,Yes,No,No,Yes,No,21. 03. 2022,117,991,328,"1,235",653,"1,296","1,298",575,,,New build,"CZK 20,000",Personal,Low-energy building,,Central heating,Ground floor,B,Premium materials and solutions,,Yes,20 m²,,,,
698330,"CZK 10,500",50.0078,14.41962,"Pejevové, Prague - Modřany",Small studio,30 m²,"CZK 2,500",Partially furnished,5,No,No,Yes,No,No,Yes,No,06. 01. 2022,451,501,281,293,361,317,302,996,998,468,Good,"CZK 21,000",Personal,Prefab concrete building,,District heating,Middle floor,D,Standard materials and solutions,,,,,,,
378003,"CZK 12,500",50.1315915,14.4246538,"Katovická, Prague - Bohnice",1 bedroom with open-plan kitchen,44 m²,"CZK 4,000",Partially furnished,6,No,No,No,No,No,Yes,No,15. 01. 2022,140,917,114,"1,057",668,176,384,794,"1,068",205,,"CZK 16,500",Cooperative,Prefab concrete building,,,,,,,,,,,,
619894,"CZK 9,885",50.036582,14.593744,"V Bytovkách, Prague - Uhříněves",Studio,45 m²,CZK 100,,2,No,No,No,No,No,No,No,20. 01. 2022,220,"1,006",357,800,699,786,300,321,"1,201",51,New build,"CZK 18,000",Personal,Brick building,,,,A,,,,,,,,
619896,"CZK 9,880",50.024706,14.523331,"Jažlovická, Prague - Chodov",Studio,40 m²,CZK 100,,3,No,No,No,No,No,No,No,15. 02. 2022,506,"1,293",493,"1,040",320,772,346,844,"1,137",115,New build,"CZK 18,000",Personal,Brick building,,,,A,,,,,,,,
504664,"CZK 18,500",50.0764113,14.4569736,"Slezská, Prague - Vinohrady",1 bedroom with open-plan kitchen,40 m²,"CZK 1,198",Partially furnished,4,No,No,No,No,No,Yes,No,10. 01. 2022,166,470,133,154,179,372,252,456,839,375,,"CZK 18,500",Personal,Brick building,,Gas boiler,Middle floor,,,,,,,,,
699447,"CZK 9,600",50.12836,14.501,"Kostomlatská, Prague - Letňany",Studio,48 m²,"CZK 3,900",Partially furnished,1,No,No,No,Yes,No,Yes,No,14. 01. 2022,455,"1,071",262,"1,100",843,"1,008",589,749,107,,New build,"CZK 13,500",Personal,Brick building,,District heating,,C,,,,,,,,
623669,"CZK 12,000",50.108034,14.472442,"Zenklova, Prague - Libeň",Studio,28 m²,"CZK 1,500",Furnished,1,No,No,No,No,No,No,No,01. 02. 2022,47,832,70,317,264,137,60,726,113,309,New build,,Personal,Brick building,1 to 10 years years,Central heating,,C,Premium materials and solutions,Overall,Yes,,,,,
662427,"CZK 13,500",50.132329,14.410746,"Cafourkova, Prague - Bohnice",1 bedroom with open-plan kitchen,58 m²,"CZK 3,500",Furnished,11,No,No,Yes,No,No,Yes,No,01. 03. 2022,124,"1,038",182,968,266,"1,035",568,583,364,,Excellent,"CZK 13,500",Personal,Prefab concrete building,,,,,,,,,,,,
252450,"CZK 11,000",50.0712944,14.4655148,"Dvacátého osmého pluku, Prague - Vršovice",1 bedroom,43 m²,"CZK 2,830",Partially furnished,2,Yes,No,No,No,No,No,No,,47,610,174,526,170,489,289,179,808,150,,"CZK 11,000",Personal,Brick building,,District heating,,,,,,,,,,
674093,"CZK 14,000",50.03029,14.53333,"Steinerova, Prague - Háje",3 bedroom,69 m²,"CZK 3,000",Partially furnished,1,No,No,Yes,Yes,No,Yes,No,01. 02. 2022,176,311,193,145,387,447,285,405,507,305,Good,"CZK 14,000",Cooperative,Prefab concrete building,,District heating,,B,Standard materials and solutions,,,,,,,
699429,"CZK 19,000",50.07008,14.47587,"Karpatská, Prague - Vršovice",2 bedroom,66 m²,"CZK 3,000",Partially furnished,7,Yes,No,No,No,No,Yes,No,01. 03. 2022,117,250,114,337,96,297,215,109,200,116,Excellent,"CZK 20,000",Personal,Brick building,,,,G,,,,,,,,
680348,"CZK 16,000",50.10247,14.43634,"Veletržní, Prague - Holešovice",1 bedroom,35 m²,"CZK 2,500",Furnished,3,No,No,No,No,No,No,No,01. 02. 2022,288,850,115,362,0,394,468,"1,500",429,929,Excellent,"CZK 28,000",Personal,Brick building,,Electric boiler,,C,Standard materials and solutions,Overall,,,,,,
699421,"CZK 10,000",50.10186,14.43699,"Bubenská, Prague - Holešovice",Small studio,20 m²,"CZK 1,000",Furnished,4,No,No,No,No,No,No,No,14. 01. 2022,179,976,232,341,135,430,416,"1,439",478,977,Good,"CZK 11,000",Personal,Brick building,,,,C,,,,,,,,
565932,"CZK 14,000",50.0811709,14.4961243,"Počernická, Prague - Malešice",1 bedroom with open-plan kitchen,55 m²,"CZK 2,500",Partially furnished,3,No,No,No,No,No,No,No,01. 07. 2019,59,371,298,340,367,512,272,471,855,252,,"CZK 28,000",Personal,Prefab concrete building,,,,,,,,,,,,
691082,"CZK 15,000",50.07367,14.46134,"Na Zájezdu, Prague - Vinohrady",1 bedroom with open-plan kitchen,46 m²,"CZK 3,500",Unfurnished,,No,No,No,No,No,No,No,14. 01. 2022,226,638,275,582,203,569,520,208,647,299,Excellent,"CZK 15,000",Personal,Brick building,,,Ground floor,G,,,,,,,,
689205,"CZK 26,000",50.07604,14.43068,"Legerova, Prague - Vinohrady",4 bedroom,99 m²,"CZK 1,200",Partially furnished,2,No,No,No,No,No,No,No,09. 01. 2022,89,414,106,108,96,153,342,416,296,443,Excellent,"CZK 27,200",Personal,Brick building,over 50 years years,Gas boiler,Middle floor,G,Standard materials and solutions,Overall,,,,,,
255872,"CZK 12,000",50.1175036,14.4174317,Prague - Troja,Studio,33 m²,CZK 900,Partially furnished,6,Yes,No,No,No,No,Yes,No,20. 01. 2022,55,358,50,"1,460",389,561,211,700,435,,Excellent,"CZK 20,000",Personal,Prefab concrete building,,District heating,Middle floor,B,,Overall,,,,,,
699395,"CZK 11,800",50.08511,14.44727,"Blahníkova, Prague - Žižkov",1 bedroom,40 m²,"CZK 2,400",Furnished,2,No,No,No,No,No,No,No,01. 03. 2022,169,264,31,291,84,285,154,75,292,561,Excellent,"CZK 14,400",Personal,Brick building,,,,G,,,,,,,,
698703,"CZK 16,000",50.04316,14.51389,"Athénská, Prague - Hostivař",1 bedroom with open-plan kitchen,54 m²,"CZK 4,359",Furnished,2,Yes,No,No,No,No,Yes,No,01. 01. 1970,215,379,446,435,"1,245",391,"1,085",171,,,New build,"CZK 16,000",Personal,Brick building,1 to 10 years years,District heating,Middle floor,G,Premium materials and solutions,,Yes,,,,,
699045,"CZK 17,000",50.04112,14.56669,"Hornoměcholupská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,45 m²,"CZK 4,000",Furnished,5,Yes,No,No,No,Yes,Yes,Yes,24. 01. 2022,82,709,316,521,441,224,371,380,"1,105",307,New build,"CZK 60,000",Personal,Brick building,1 to 10 years years,,,A,,,,,,,,
699389,"CZK 20,000",50.10578,14.45444,"U Uranie, Prague - Holešovice",3 bedroom,80 m²,"CZK 5,000",Furnished,1,No,No,Yes,No,No,No,No,14. 01. 2022,159,632,143,444,125,398,525,897,317,266,Good,,Personal,Brick building,,,,G,,,,,,,,
601847,"CZK 34,000",50.078284,14.443172,"Polská, Prague - Vinohrady",2 bedroom with open-plan kitchen,110 m²,"CZK 3,000",Furnished,2,No,No,No,No,No,Yes,No,25. 01. 2022,340,619,153,358,26,243,369,251,124,422,Excellent,"CZK 34,000",Personal,Brick building,1 to 10 years years,,Middle floor,G,Standard materials and solutions,Overall,,,,,,
697383,"CZK 18,000",50.03364,14.50273,"Benkova, Prague - Chodov",1 bedroom with open-plan kitchen,60 m²,"CZK 2,700",Furnished,2,No,No,Yes,No,Yes,Yes,No,01. 03. 2022,156,59,248,918,162,357,273,289,641,211,New build,"CZK 36,000",Personal,Brick building,,,,A,,,,,,,,
671369,"CZK 11,500",50.07878,14.41938,"Spálená, Prague - Nové Město",Studio,34 m²,"CZK 6,400",Furnished,5,Yes,No,No,No,No,Yes,No,01. 04. 2022,75,439,24,81,47,179,163,409,389,581,New build,"CZK 17,900",Personal,Brick building,,,,F,,,,,,,,
699341,"CZK 31,000",50.00736,14.45537,"Kramperova, Prague - Kamýk",2 bedroom with open-plan kitchen,96 m²,"CZK 5,000",Furnished,5,No,Yes,No,Yes,Yes,Yes,Yes,17. 01. 2022,220,706,301,577,692,383,905,539,,,New build,"CZK 62,000",Personal,Brick building,,,,B,,,,,,,,
698594,"CZK 12,000",50.07591,14.49147,"Kralická, Prague - Strašnice",1 bedroom,45 m²,"CZK 2,500",Partially furnished,3,No,No,No,No,No,No,No,10. 01. 2022,146,121,37,254,121,296,260,473,774,308,Excellent,"CZK 12,000",Personal,Brick building,,,,E,,,,,,,,
601016,"CZK 14,900",50.067669,14.401483,"Kováků, Prague - Smíchov",1 bedroom with open-plan kitchen,35 m²,"CZK 2,000",,4,No,No,No,No,No,No,No,14. 01. 2022,132,248,236,371,103,150,403,591,853,162,Excellent,"CZK 15,000",Personal,Brick building,,,,G,,,,,,,,
699336,"CZK 14,500",50.1056561,14.5198189,"U Elektry, Prague - Vysočany",1 bedroom with open-plan kitchen,53 m²,"CZK 4,000",Partially furnished,2,No,No,No,Yes,No,Yes,Yes,20. 02. 2022,276,"1,499",517,"1,481",891,527,"1,253","1,151",700,221,New build,"CZK 30,000",Personal,Other,,,,B,,,,,,,,
699331,"CZK 14,500",50.02978,14.53488,"Hlavatého, Prague - Háje",1 bedroom with open-plan kitchen,45 m²,"CZK 4,000",Furnished,1,No,No,No,Yes,No,Yes,No,13. 01. 2022,288,430,320,326,509,605,166,483,665,278,Excellent,"CZK 14,500",Personal,Prefab concrete building,,,,B,,,,,,,,
699326,"CZK 16,000",50.1079,14.54644,"Lehovecká, Prague - Hloubětín",1 bedroom with open-plan kitchen,54 m²,"CZK 4,500",Unfurnished,1,Yes,No,No,No,Yes,Yes,Yes,07. 03. 2022,48,825,83,843,397,816,556,419,"1,060",533,New build,"CZK 32,000",Personal,Other,,,,B,,,,,,,,
695601,"CZK 13,500",50.11884,14.49549,"Litoměřická, Prague - Prosek",1 bedroom with open-plan kitchen,43 m²,"CZK 3,500",Partially furnished,3,Yes,No,Yes,No,Yes,Yes,Yes,08. 12. 2021,152,704,501,439,286,481,436,406,"1,140",379,Excellent,"CZK 20,000",Personal,Prefab concrete building,,District heating,Middle floor,G,,,,,,,,
688202,"CZK 35,000",50.0658205,14.3845171,"náměstí Josefa Machka, Prague - Košíře",4 bedroom,159 m²,"CZK 7,000",Partially furnished,5,Yes,Yes,Yes,No,No,Yes,Yes,10. 01. 2022,369,"1,235",341,"1,301",370,"1,428","1,086",549,951,458,Excellent,,Personal,Brick building,,,,G,,,,,,,,
696397,"CZK 17,000",50.07799,14.42672,"Ve Smečkách, Prague - Nové Město",1 bedroom with open-plan kitchen,42 m²,"CZK 2,800",Furnished,2,No,No,No,No,No,No,No,01. 01. 2022,109,731,75,282,110,180,323,424,224,330,Excellent,"CZK 17,000",Personal,Brick building,,,,G,,,,,,,,
344561,"CZK 11,000",50.08922,14.46875,"Jana Želivského, Prague - Žižkov",1 bedroom with open-plan kitchen,42 m²,"CZK 4,000",Partially furnished,4,No,No,Yes,No,No,Yes,No,01. 01. 2022,14,676,29,41,8,38,298,407,380,359,,"CZK 15,000",Personal,Brick building,,Other,,,,,,,,,,
516138,"CZK 13,500",50.1320755,14.5512892,Prague - Kbely,1 bedroom with open-plan kitchen,42 m²,"CZK 2,500",Furnished,3,No,No,No,No,Yes,Yes,Yes,01. 02. 2022,175,554,223,331,182,698,444,571,112,,,"CZK 13,500",Personal,Brick building,,District heating,,B,,,Yes,,,,,
400631,"CZK 10,900",50.0157727,14.352559,"U Svahu, Prague - Slivenec",Studio,35 m²,"CZK 2,940",Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 02. 2022,377,736,808,855,891,"1,042",471,,,,,"CZK 13,840",Personal,Brick building,1 to 10 years years,,,B,Premium materials and solutions,,Yes,,,,,
665981,"CZK 10,000",50.03896,14.33062,"Jaroslava Foglara, Prague - Stodůlky",Studio,31 m²,"CZK 3,000",Partially furnished,2,No,No,No,No,No,No,No,01. 12. 2021,399,942,432,912,492,551,691,"1,107",428,401,Excellent,"CZK 13,000",,Brick building,,,,C,,,,,,,,
699287,"CZK 12,900",50.04046,14.32791,"Jeremiášova, Prague - Stodůlky",Studio,33 m²,"CZK 2,600",Partially furnished,1,No,No,No,No,Yes,No,No,13. 01. 2022,176,635,653,605,304,613,490,744,6,320,Excellent,"CZK 20,003",Other,Other,1 to 10 years years,Central heating,,G,Standard materials and solutions,,,,,,,
698545,"CZK 12,000",50.07248,14.47525,"Jakutská, Prague - Vršovice",1 bedroom,39 m²,"CZK 3,000",Unfurnished,3,No,No,Yes,No,No,Yes,No,24. 01. 2022,316,203,321,479,177,241,204,408,604,425,Good,"CZK 24,000",Personal,Brick building,,,,C,,,,,,,,
699279,"CZK 17,000",50.10697,14.39777,"náměstí Interbrigády, Prague - Bubeneč",1 bedroom with open-plan kitchen,62 m²,"CZK 4,000",Furnished,3,Yes,No,Yes,No,No,Yes,No,01. 02. 2022,266,"1,107",269,490,268,409,62,261,785,210,Excellent,"CZK 17,000",Personal,Brick building,,,,B,,,,,,,,
698539,"CZK 26,000",50.0578952,14.4041541,"Pod Kesnerkou, Prague - Smíchov",3 bedroom,108 m²,"CZK 6,000",Partially furnished,1,No,Yes,No,No,No,No,No,01. 03. 2022,135,952,261,"1,479",249,509,"1,081","1,211","1,041",219,Excellent,"CZK 26,000",Personal,Brick building,,,,B,,,,,,,,
692849,"CZK 8,300",50.03722,14.41341,"Školní, Prague - Braník",Studio,34 m²,"CZK 2,700",Partially furnished,2,No,No,No,No,No,Yes,No,19. 11. 2021,330,324,169,144,325,2,206,"1,467",481,,Excellent,"CZK 15,000",Personal,Brick building,,,,G,,,,,,,,
698535,"CZK 8,900",50.13068,14.43328,"Bukolská, Prague - Bohnice",Studio,30 m²,"CZK 2,000",Furnished,2,No,No,No,No,No,Yes,No,01. 04. 2022,293,147,573,55,897,651,201,236,80,,Good,,Personal,Prefab concrete building,,Central heating,,G,,,,,,,,
492198,"CZK 12,000",50.0487061,14.4910263,"Na Chodovci, Prague - Záběhlice",1 bedroom,39 m²,"CZK 2,100",Furnished,4,No,No,No,No,No,No,No,01. 01. 1970,98,501,224,442,334,"1,180",233,462,914,465,,"CZK 12,000",Personal,Brick building,,,,C,,,,,,,,
699249,"CZK 11,990",50.12341805555,14.63142388888,"U Zimoviště, Prague - Horní Počernice",1 bedroom with open-plan kitchen,57 m²,"CZK 4,319",Partially furnished,2,No,No,No,No,No,No,No,,355,764,"1,469",778,659,362,,,,,New build,"CZK 16,309",Personal,Brick building,,,,B,,,Yes,,"CZK 16,309

                                
                                
                
i",,,
699248,"CZK 17,900",50.09243,14.44636,"Karlínské náměstí, Prague - Karlín",2 bedroom,50 m²,CZK 600,Partially furnished,2,No,No,Yes,No,No,No,No,13. 01. 2022,58,206,68,430,100,499,278,"1,248",588,185,Excellent,"CZK 25,000",Cooperative,Brick building,,,,E,,,,,,,,
699244,"CZK 10,490",50.12207583333,14.48345722222,"Habartická, Prague - Střížkov",Studio,33 m²,"CZK 2,475",Unfurnished,8,Yes,No,No,Yes,No,Yes,No,,255,"1,277",225,"1,216",385,749,294,347,234,83,Excellent,"CZK 12,965",Personal,Prefab concrete building,,,,G,,,,,"CZK 12,965

                                
                                
                
i",,,
512968,"CZK 16,500",50.0696037,14.4572728,"Holandská, Prague - Vršovice",1 bedroom with open-plan kitchen,58 m²,"CZK 3,100",Furnished,3,No,No,No,No,No,No,No,01. 03. 2022,167,363,74,139,93,137,220,239,437,207,Excellent,"CZK 16,500",Personal,Brick building,,Gas boiler,Middle floor,D,,Overall,,,,,,
318965,"CZK 11,000",50.037946,14.3129709,"Radouňova, Prague - Řeporyje",Studio,36 m²,"CZK 3,500",Furnished,,No,Yes,No,No,No,Yes,No,,223,"1,000",819,"1,202",398,451,902,"1,147","1,292",333,,,Personal,Brick building,,Central heating,Ground floor,,,,,18 m²,,,,
698527,"CZK 15,000",50.00743,14.42237,"Jordana Jovkova, Prague - Modřany",3 bedroom,69 m²,"CZK 3,500",Furnished,4,Yes,No,Yes,No,No,Yes,No,08. 01. 2022,247,587,463,485,522,510,430,838,914,535,Excellent,"CZK 20,000",Personal,Prefab concrete building,,District heating,Middle floor,G,Standard materials and solutions,Bathroom unit,,,,,,
533387,"CZK 18,000",50.0749451,14.4302213,Prague - Vinohrady,3 bedroom,85 m²,"CZK 4,500",Unfurnished,4,No,No,No,No,No,Yes,No,13. 01. 2022,69,472,90,69,81,167,327,401,384,434,,"CZK 18,000",Personal,Brick building,1 to 10 years years,Gas boiler,Middle floor,,Standard materials and solutions,Overall,,,,,,
698521,"CZK 17,000",50.04896,14.56195,"Hornoměcholupská, Prague - Horní Měcholupy",Studio,44 m²,"CZK 3,000",Partially furnished,5,Yes,No,No,No,No,Yes,Yes,01. 02. 2022,273,"1,280",390,"1,357",76,810,645,780,"1,081",718,New build,"CZK 34,000",Personal,Other,,,,G,,,,,,,,
473442,"CZK 14,000",50.0137321,14.4866846,"Velenická, Prague - Kunratice",2 bedroom,53 m²,"CZK 4,000",Furnished,1,No,Yes,No,No,Yes,No,No,02. 02. 2022,55,370,40,157,413,692,575,175,352,,Excellent,"CZK 28,000",Personal,Brick building,1 to 10 years years,Gas boiler,Ground floor,B,Standard materials and solutions,,,15 m²,,,,
629967,"CZK 20,000",50.092769,14.431964,"Lannova, Prague - Nové Město",2 bedroom,63 m²,"CZK 4,000",Furnished,,No,No,No,No,No,No,No,12. 10. 2020,203,451,123,471,107,349,86,304,665,140,Excellent,"CZK 20,000",Personal,Brick building,,,,,,,,,,,,
699183,"CZK 19,500",50.07989,14.45312,"Velehradská, Prague - Vinohrady",2 bedroom,77 m²,"CZK 1,000",Unfurnished,2,No,No,No,No,No,Yes,No,01. 02. 2022,468,303,108,306,61,569,444,550,813,320,Excellent,"CZK 19,500",Personal,Brick building,,,,G,,,,,,,,
698490,"CZK 9,000",50.08683,14.4501,"Husitská, Prague - Žižkov",Small studio,30 m²,"CZK 3,000",Furnished,1,No,No,No,No,No,Yes,No,10. 01. 2022,139,480,60,451,89,458,264,421,264,694,Excellent,,Personal,Brick building,,,,G,,,,,,,,
599048,"CZK 21,000",50.074957,14.430502,"Legerova, Prague - Vinohrady",1 bedroom,35 m²,"CZK 3,000",Furnished,2,No,No,No,No,No,Yes,No,10. 01. 2022,23,464,81,96,73,159,362,436,384,451,Excellent,"CZK 10,000",Personal,Brick building,1 to 10 years years,District heating,,C,Premium materials and solutions,,,,,,,
698306,"CZK 12,750",50.06606,14.49555,"Strančická, Prague - Strašnice",1 bedroom with open-plan kitchen,40 m²,"CZK 2,000",Partially furnished,1,No,No,No,No,Yes,No,No,06. 01. 2022,155,"1,421",272,"1,125",261,430,339,439,782,514,Excellent,"CZK 12,750",Personal,Brick building,,,,G,,,,,,,,
532956,"CZK 15,500",50.054058,14.3702,Prague - Jinonice,1 bedroom with open-plan kitchen,46 m²,"CZK 2,500",Partially furnished,3,No,No,No,No,Yes,Yes,Yes,10. 01. 2022,24,476,188,369,259,235,568,772,331,,,"CZK 31,000",Personal,Low-energy building,,,Top floor,C,,,,,,,,
400345,"CZK 13,500",50.1194442,14.4815146,"Hejnická, Prague - Střížkov",2 bedroom,64 m²,"CZK 2,000",Partially furnished,3,No,Yes,No,No,No,No,No,01. 02. 2022,268,"1,472",400,"1,410",77,"1,088",538,562,634,262,Excellent,"CZK 28,000",Personal,Brick building,,Gas boiler,Attic,,,,,120 m²,,,,
698455,"CZK 12,000",50.0847279,14.4488467,"Cimburkova, Prague - Žižkov",2 bedroom,41 m²,"CZK 2,300",Partially furnished,2,No,No,No,No,No,No,No,10. 01. 2022,240,123,5,150,31,90,146,179,178,583,Excellent,"CZK 15,000",Personal,Brick building,,,,G,,,,,,,,
697999,"CZK 16,000",50.0287525,14.3618656,"Vítové, Prague - Hlubočepy",1 bedroom with open-plan kitchen,52 m²,"CZK 3,000",Partially furnished,5,Yes,No,No,No,No,Yes,No,10. 02. 2022,437,"1,318",559,"1,298",301,"1,336",529,769,854,542,New build,"CZK 24,000",Cooperative,Brick building,1 to 10 years years,Central heating,Middle floor,C,Premium materials and solutions,,Yes,,,,,
696664,"CZK 12,000",50.02838,14.59518,"Oty Bubeníčka, Prague - Uhříněves",1 bedroom with open-plan kitchen,47 m²,"CZK 3,000",Partially furnished,2,No,No,No,Yes,No,Yes,Yes,20. 12. 2021,202,509,229,618,203,481,927,898,"1,134",325,New build,"CZK 30,000",Personal,Brick building,,,,G,,,Yes,,,,,
699145,"CZK 12,500",50.09338,14.36867,"Střešovická, Prague - Střešovice",1 bedroom with open-plan kitchen,43 m²,"CZK 4,000",Partially furnished,1,No,No,No,No,No,No,No,01. 02. 2022,202,"1,053",650,"1,257",290,957,759,"1,339",216,163,Excellent,"CZK 16,500",Personal,Brick building,10 to 30 years years,Gas boiler,Ground floor,G,,,,,,,,
698009,"CZK 11,000",49.96739,14.38484,"Tunelářů, Prague - Zbraslav",1 bedroom,38 m²,"CZK 4,000",Partially furnished,1,No,No,No,No,No,Yes,No,01. 02. 2022,117,"1,271",113,"1,422",195,190,515,386,32,,Good,,Cooperative,Prefab concrete building,30 to 50 years years,District heating,Middle floor,C,Standard materials and solutions,Bathroom unit,,,,,,
569039,"CZK 8,000",50.1055076,14.4839011,"náměstí Na Balabence, Prague - Libeň",Studio,25 m²,"CZK 3,000",Partially furnished,,No,No,Yes,No,No,No,No,12. 01. 2022,102,482,92,161,241,764,78,671,466,55,,"CZK 16,000",Cooperative,Brick building,,District heating,Ground floor,,Standard materials and solutions,Overall,,,,,,
601635,"CZK 22,000",50.074884,14.390641,"Švédská, Prague - Smíchov",2 bedroom,94 m²,"CZK 3,000",Partially furnished,1,No,Yes,No,No,No,No,No,10. 01. 2022,55,"1,308",262,"1,216",509,"1,167",801,529,"1,238",581,Excellent,"CZK 22,000",Personal,Brick building,over 50 years years,Central heating,Raised ground floor,C,Premium materials and solutions,Overall,,450 m²,,,,
699124,"CZK 19,000",50.05211,14.45815,"Hadovitá, Prague - Michle",1 bedroom with open-plan kitchen,57 m²,"CZK 3,000",Unfurnished,1,Yes,No,Yes,No,No,Yes,Yes,01. 04. 2022,294,963,391,976,264,854,583,859,957,657,New build,"CZK 20,000",Personal,Brick building,,,,G,,,,,,,,
694969,"CZK 12,000",50.10191,14.5049,"Poděbradská, Prague - Vysočany",1 bedroom,35 m²,"CZK 3,000",Furnished,2,No,No,No,No,No,No,No,04. 12. 2021,174,"1,086",194,916,239,699,197,"1,012","1,202",740,Excellent,"CZK 15,000",Personal,Brick building,,,,C,,,,,,,,
672927,"CZK 16,400",50.08022,14.41747,"V Jirchářích, Prague - Nové Město",1 bedroom with open-plan kitchen,34 m²,"CZK 3,500",Furnished,1,Yes,No,No,No,Yes,No,No,28. 12. 2021,305,714,105,269,22,247,171,367,180,542,New build,"CZK 20,000",Personal,Brick building,,,,G,,,,,,,,
221013,"CZK 13,000",50.04877,14.44457,"Hanusova, Prague - Michle",Studio,40 m²,"CZK 3,000",Furnished,6,No,No,No,No,No,No,No,12. 01. 2022,290,454,285,331,259,288,663,717,866,473,New build,"CZK 13,000",Personal,Brick building,1 to 10 years years,District heating,Middle floor,A,,Overall,Yes,,,,,
573125,"CZK 9,000",50.0295549,14.4496702,"Štúrova, Prague - Krč",Studio,19 m²,"CZK 2,000",Unfurnished,11,No,No,No,No,No,No,No,,312,"1,483",0,0,761,"1,031","1,357",748,569,,,"CZK 10,000",Personal,Prefab concrete building,,,,D,,,,,,,,
551267,"CZK 12,900",50.0707135,14.462234,"Dvacátého osmého pluku, Prague - Vršovice",2 bedroom,54 m²,"CZK 2,900",Unfurnished,3,Yes,No,No,No,No,No,No,,76,825,20,557,133,600,326,294,845,491,,"CZK 12,000",Personal,Brick building,,Gas boiler,Middle floor,,,,,,,,,
699109,"CZK 15,000",50.06052,14.43465,Prague - Nusle,1 bedroom with open-plan kitchen,58 m²,"CZK 2,000",Partially furnished,2,No,No,No,No,No,No,No,01. 02. 2022,212,857,50,577,126,525,247,566,488,380,Excellent,"CZK 30,000",Personal,Brick building,,,,G,,,,,,,,
629719,"CZK 32,000",50.071553,14.410305,"Hořejší Nábřeží, Prague - Smíchov",3 bedroom,93 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,Yes,No,07. 01. 2022,283,734,100,219,210,449,716,850,773,333,Excellent,"CZK 32,000",Personal,Brick building,10 to 30 years years,Gas boiler,Middle floor,G,Standard materials and solutions,,,,,,,
686320,"CZK 22,000",50.09314,14.45965,"Kubova, Prague - Karlín",2 bedroom,60 m²,"CZK 2,000",Furnished,5,No,No,No,No,No,Yes,No,07. 01. 2022,356,980,203,581,238,444,101,"1,170",495,26,Good,"CZK 22,000",Personal,Brick building,,,,G,,,,,,,,
699105,"CZK 15,000",50.05272,14.36562,"Bochovská, Prague - Jinonice",2 bedroom with open-plan kitchen,70 m²,"CZK 4,500",Furnished,,No,No,No,Yes,Yes,No,No,05. 02. 2022,404,318,647,344,718,254,963,583,166,,Excellent,"CZK 15,000",Personal,Prefab concrete building,,,,C,,,,,,,,
686324,"CZK 24,000",50.0762,14.40725,"Zborovská, Prague - Smíchov",1 bedroom with open-plan kitchen,73 m²,"CZK 2,000",Furnished,6,No,No,No,No,No,Yes,No,17. 01. 2022,131,142,272,242,15,278,46,984,911,359,Excellent,"CZK 24,000",Personal,Brick building,,,,G,,,,,,,,
467644,"CZK 11,000",50.1248027,14.4722446,"U Slovanky, Prague - Libeň",1 bedroom with open-plan kitchen,43 m²,"CZK 4,000",Furnished,3,No,No,No,No,No,No,No,01. 02. 2022,62,489,183,497,261,416,535,566,991,248,,"CZK 30,000",Personal,Prefab concrete building,,,Top floor,,Standard materials and solutions,,,,,,,
