Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,New building,Design,Heating,Total number of floors,Renovation,Age,Front garden,Developer name,Project name,Kód jednotky,Administration fee
698306,"CZK 12,750",50.06606,14.49555,"Strančická, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,40 m²,"CZK 2,000","CZK 12,750",Personal,Brick building,Partially furnished,1,No,No,No,No,Yes,No,No,06. 01. 2022,G,155,"1,421",272,"1,125",261,430,339,439,782,514,,,,,,,,,,,
699155,"CZK 12,000",50.1339598,14.4748012,"Kubíkova, Prague - Kobylisy",3 bedroom,Excellent,62 m²,"CZK 5,000","CZK 17,000",Cooperative,Prefab concrete building,Partially furnished,,No,No,No,No,No,No,No,01. 02. 2022,G,189,966,386,"1,096",264,976,295,401,"1,195",312,,,District heating,Ground floor,,,,,,,
699142,"CZK 17,500",50.09827,14.40049,"Dejvická, Prague - Dejvice",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 2,000","CZK 35,000",Personal,Brick building,Partially furnished,4,No,No,No,No,No,Yes,No,01. 02. 2022,G,235,383,24,5,24,214,117,774,337,116,,,,,,,,,,,
532956,"CZK 15,500",50.054058,14.3702,Prague - Jinonice,1 bedroom with open-plan kitchen,,46 m²,"CZK 2,500","CZK 31,000",Personal,Low-energy building,Partially furnished,3,No,No,No,No,Yes,Yes,Yes,10. 01. 2022,C,24,476,188,369,259,235,568,772,331,,,,,Top floor,,,,,,,
652280,"CZK 12,500",50.112559,14.514853,"Strnadových, Prague - Vysočany",Studio,New build,37 m²,"CZK 3,056",,Personal,Low-energy building,Partially furnished,6,Yes,No,Yes,No,Yes,Yes,No,07. 01. 2022,B,274,370,380,"1,406","1,063","1,162",472,299,,,,,,,,,,,,,
400345,"CZK 13,500",50.1194442,14.4815146,"Hejnická, Prague - Střížkov",2 bedroom,Excellent,64 m²,"CZK 2,000","CZK 28,000",Personal,Brick building,Partially furnished,3,No,Yes,No,No,No,No,No,06. 12. 2021,,268,"1,472",400,"1,410",77,"1,088",538,562,634,262,,,Gas boiler,Attic,,,120 m²,,,,
467949,"CZK 8,900",50.0638378,14.285821,"Strojírenská, Prague - Zličín",Studio,,26 m²,"CZK 2,739","CZK 8,900",Personal,Low-energy building,Partially furnished,2,No,No,No,No,No,No,No,01. 02. 2022,B,108,134,"1,195","1,384",879,"1,495",694,"1,156",370,,,,,,,,,,,,
698129,"CZK 14,000",50.12534,14.49732,"Českolipská, Prague - Střížkov",3 bedroom,Excellent,56 m²,"CZK 6,000","CZK 25,000",Personal,Prefab concrete building,Unfurnished,2,No,No,Yes,No,No,Yes,No,10. 01. 2022,G,181,329,349,280,272,434,355,201,"1,151",146,,,,,,,,,,,
691965,"CZK 19,000",50.0112896,14.5466177,"Formanská, Prague - Újezd u Průhonic",1 bedroom with open-plan kitchen,Good,52 m²,"CZK 3,224","CZK 23,224",,Other,,1,No,No,No,No,No,No,No,05. 11. 2021,,175,142,219,762,188,,,,,,,,,,,,,,,,
699150,"CZK 16,500",50.1093705,14.3992883,"Ve Struhách, Prague - Bubeneč",3 bedroom,Excellent,60 m²,CZK 500,"CZK 16,500",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,12. 01. 2022,A,284,266,876,305,668,493,353,762,221,,,,,,,,,,,,
395770,"CZK 14,900",50.071136,14.4595507,Prague - Vršovice,1 bedroom with open-plan kitchen,Excellent,36 m²,"CZK 1,400","CZK 30,000",Personal,Brick building,Furnished,2,No,No,No,No,No,Yes,No,15. 01. 2022,,105,627,88,397,55,401,215,265,701,238,,,Gas boiler,Middle floor,,,,,,,
698455,"CZK 12,000",50.0847279,14.4488467,"Cimburkova, Prague - Žižkov",2 bedroom,Excellent,41 m²,"CZK 2,300","CZK 15,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,10. 01. 2022,G,240,123,5,150,31,90,146,179,178,583,,,,,,,,,,,
696834,"CZK 15,000",50.09712,14.34857,"K Červenému vrchu, Prague - Vokovice",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 3,000","CZK 34,000",Personal,Prefab concrete building,Furnished,10,No,No,Yes,Yes,No,Yes,No,22. 12. 2021,A,184,"1,160",166,909,419,319,274,110,388,177,,,,,,,,,,,
697999,"CZK 16,000",50.0287525,14.3618656,"Vítové, Prague - Hlubočepy",1 bedroom with open-plan kitchen,New build,52 m²,"CZK 3,000","CZK 24,000",Cooperative,Brick building,Partially furnished,5,Yes,No,No,No,No,Yes,No,10. 02. 2022,C,437,"1,318",559,"1,298",301,"1,336",529,769,854,542,Yes,Premium materials and solutions,Central heating,Middle floor,,1 to 10 years years,,,,,
621371,"CZK 17,500",50.094947,14.450966,"U Mlýnského kanálu, Prague - Karlín",1 bedroom,New build,44 m²,"CZK 3,500",,Personal,Brick building,,2,Yes,No,No,No,No,Yes,Yes,01. 02. 2022,B,116,421,96,60,41,233,735,"1,369",389,467,,,,,,,,,,,
490462,"CZK 17,000",50.1057853,14.4544575,"U Uranie, Prague - Holešovice",2 bedroom,,56 m²,"CZK 3,000","CZK 40,000",Personal,Brick building,Furnished,2,No,No,Yes,No,No,Yes,No,,,158,633,144,445,126,399,526,898,318,266,,,,,,,,,,,
617449,"CZK 15,000",50.058701,14.329511,"Za Mototechnou, Prague - Stodůlky",1 bedroom with open-plan kitchen,New build,55 m²,"CZK 3,017","CZK 30,000",Personal,Brick building,Partially furnished,2,Yes,No,Yes,No,Yes,Yes,No,01. 03. 2022,C,146,706,704,"1,366","1,343",943,164,,,,,Premium materials and solutions,Central heating,Middle floor,,1 to 10 years years,,,,,
696664,"CZK 13,000",50.02838,14.59518,"Oty Bubeníčka, Prague - Uhříněves",1 bedroom with open-plan kitchen,New build,47 m²,"CZK 3,000","CZK 30,000",Personal,Brick building,Partially furnished,2,No,No,No,Yes,No,Yes,Yes,20. 12. 2021,G,202,509,229,618,203,481,927,898,"1,134",325,,,,,,,,,,,
698322,"CZK 17,000",50.07683,14.46802,"náměstí Jiřího z Lobkovic, Prague - Vinohrady",1 bedroom with open-plan kitchen,Excellent,66 m²,"CZK 2,200","CZK 40,000",Personal,Brick building,Partially furnished,3,No,No,Yes,Yes,No,Yes,No,04. 01. 2022,D,147,439,67,299,57,280,20,784,143,118,,Standard materials and solutions,District heating,Middle floor,Overall,10 to 30 years years,,,,,
604524,"CZK 13,990",50.093418,14.454458,"Křižíkova, Prague - Karlín",Studio,New build,30 m²,"CZK 2,900","CZK 16,890",Personal,Brick building,Furnished,4,No,No,No,No,No,Yes,No,15. 01. 2022,B,426,551,90,195,17,158,343,"1,253",209,430,,,,,,,,,,,
696924,"CZK 31,706",50.0183023,14.5625656,"Ibišková, Prague - Křeslice",4 bedroom with open-plan kitchen,,180 m²,"CZK 10,569",,,,Furnished,1,Yes,Yes,No,No,No,No,Yes,17. 01. 2022,,695,843,921,,,,,,,,,,,,,,,,,,
680075,"CZK 37,500",50.0372353,14.482405,"Hněvkovská, Prague - Chodov",1 bedroom with open-plan kitchen,,40 m²,"CZK 12,500",,,,Furnished,-1,No,Yes,No,No,No,No,No,17. 01. 2022,,469,"1,480",408,"1,340",370,"1,305",889,"1,194",334,309,,,,,,,,,,,
689077,"CZK 26,250",50.0633237,14.4440058,"Mečislavova, Prague - Nusle",1 bedroom with open-plan kitchen,,65 m²,"CZK 8,750",,,,Furnished,2,No,No,No,No,No,No,No,17. 01. 2022,,242,542,99,271,176,314,456,822,634,593,,,,,,,,,,,
680053,"CZK 36,000",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",Studio,,45 m²,"CZK 12,000",,,,Furnished,2,No,No,No,No,No,Yes,No,17. 01. 2022,,156,408,244,342,59,242,281,281,533,788,,,,,,,,,,,
679995,"CZK 28,500",50.0643299,14.4102127,"Strakonická, Prague - Smíchov",1 bedroom,,43 m²,"CZK 9,500",,,,Furnished,7,No,No,No,No,No,Yes,No,17. 01. 2022,,211,382,250,989,170,745,812,"1,050",387,543,,,,,,,,,,,
699145,"CZK 13,000",50.09338,14.36867,"Střešovická, Prague - Střešovice",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 4,000","CZK 17,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 02. 2022,G,202,"1,053",650,"1,257",290,957,759,"1,339",216,163,,,,,,,,,,,
396329,"CZK 22,000",50.074603057385,14.316885061377,"Třanovského, Prague - Řepy",2 bedroom with open-plan kitchen,Excellent,92 m²,"CZK 3,500","CZK 22,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,Yes,No,No,03. 11. 2021,,214,717,181,"1,370","1,195",334,446,352,,,,Standard materials and solutions,Gas boiler,,Overall,,,,,,
575771,"CZK 11,900",50.1059538,14.571259,"Generála Janouška, Prague - Černý Most",1 bedroom with open-plan kitchen,Good,45 m²,"CZK 3,385","CZK 15,000",Personal,Prefab concrete building,Partially furnished,8,No,No,No,No,No,Yes,No,12. 01. 2022,B,282,"1,139",301,751,390,138,342,526,162,,,,District heating,Top floor,,,,,,,
698009,"CZK 11,000",49.96739,14.38484,"Tunelářů, Prague - Zbraslav",1 bedroom,Good,38 m²,"CZK 4,000",,Cooperative,Prefab concrete building,Partially furnished,1,No,No,No,No,No,Yes,No,01. 02. 2022,C,117,"1,271",113,"1,422",195,190,515,386,32,,,Standard materials and solutions,District heating,Middle floor,Bathroom unit,30 to 50 years years,,,,,
699131,"CZK 10,500",50.10195,14.56331,"Cukrova, Prague - Černý Most",Studio,New build,33 m²,"CZK 2,100","CZK 15,000",Personal,Brick building,Partially furnished,6,Yes,No,No,No,No,Yes,No,01. 03. 2022,B,155,654,422,939,719,628,297,872,98,,,,,,,,,,,,
698441,"CZK 12,500",50.0290067,14.5965737,"Oty Bubeníčka, Prague - Uhříněves",1 bedroom with open-plan kitchen,New build,47 m²,"CZK 3,000","CZK 15,000",Personal,Brick building,Partially furnished,4,No,No,No,Yes,No,Yes,Yes,10. 01. 2022,B,216,368,243,478,217,341,730,745,918,178,,,,,,,,,,,
680055,"CZK 36,000",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",1 bedroom,,62 m²,"CZK 12,000",,,,Furnished,1,No,Yes,No,No,No,Yes,No,17. 01. 2022,,156,408,244,342,59,242,281,281,533,788,,,,,,,,,,,
691037,"CZK 41,625",50.0806286,14.4175374,"Ostrovní, Prague - Nové Město",3 bedroom with open-plan kitchen,,112 m²,"CZK 13,875",,,,Furnished,4,No,Yes,No,No,No,Yes,No,17. 01. 2022,,168,738,31,217,8,217,106,336,114,565,,,,,,,,,,,
689498,"CZK 27,495",50.0746503,14.439294,"Blanická, Prague - Vinohrady",2 bedroom,,90 m²,"CZK 9,165",,,,Furnished,4,No,No,No,No,No,Yes,No,31. 01. 2022,,83,392,96,325,138,397,121,465,650,613,,,,,,,,,,,
690488,"CZK 18,000",50.0820746,14.482309,"Na Třebešíně, Prague - Strašnice",1 bedroom with open-plan kitchen,,46 m²,"CZK 6,000",,,,Furnished,1,No,No,No,No,No,No,No,17. 01. 2022,,211,"1,258",662,"1,150",181,848,"1,132",609,96,214,,,,,,,,,,,
690487,"CZK 15,334",50.0839446,14.4142188,"Karoliny Světlé, Prague - Staré Město",1 bedroom,,29 m²,"CZK 5,111",,,,Furnished,2,No,No,No,No,No,No,No,17. 01. 2022,,121,731,23,390,14,376,531,533,489,221,,,,,,,,,,,
686749,"CZK 37,050",50.0865843,14.4323212,"Dlážděná, Prague - Nové Město",1 bedroom with open-plan kitchen,,64 m²,"CZK 12,350",,,,Furnished,3,Yes,Yes,No,No,No,Yes,No,28. 02. 2022,,110,274,157,129,77,143,300,496,282,367,,,,,,,,,,,
498544,"CZK 12,500",50.0690472,14.3730409,"Pod Kavalírkou, Prague - Košíře",Studio,,34 m²,"CZK 3,000","CZK 12,500",Personal,Brick building,Partially furnished,3,Yes,No,No,No,No,No,Yes,,A,196,471,234,210,269,317,378,"1,184",729,118,,Standard materials and solutions,Central heating,,,1 to 10 years years,,,,,
699133,"CZK 18,000",50.0268921,14.5300135,"Jurkovičova, Prague - Háje",2 bedroom with open-plan kitchen,New build,65 m²,"CZK 4,000","CZK 22,000",Personal,Brick building,Partially furnished,5,Yes,No,No,No,Yes,Yes,No,12. 01. 2022,B,58,933,342,590,370,664,217,433,725,375,,,,,,,,,,,
699134,"CZK 17,500",49.99955,14.40727,"K Vystrkovu, Prague - Modřany",1 bedroom with open-plan kitchen,New build,53 m²,"CZK 3,000","CZK 35,000",Personal,Low-energy building,Unfurnished,2,Yes,No,Yes,No,Yes,Yes,Yes,01. 02. 2022,B,59,"1,252",668,"1,372",401,516,653,624,409,416,,,,,,,,,,,
696449,"CZK 33,150",50.09912,14.43261,Prague - Holešovice,1 bedroom with open-plan kitchen,Excellent,74 m²,"CZK 3,270","CZK 66,300",Personal,Brick building,Unfurnished,5,No,Yes,Yes,No,No,Yes,No,20. 12. 2021,A,54,722,20,64,99,38,187,"1,475",177,471,,,,,,,,,,,
696452,"CZK 43,775",50.09912,14.43261,Prague - Holešovice,2 bedroom with open-plan kitchen,Excellent,113 m²,"CZK 4,120","CZK 87,550",Personal,Brick building,Unfurnished,4,No,No,Yes,No,No,Yes,No,20. 12. 2021,A,54,722,20,64,99,38,187,"1,475",177,471,,,,,,,,,,,
664387,"CZK 10,800",50.02152,14.489698,Prague - Kunratice,Studio,Excellent,42 m²,"CZK 4,200","CZK 15,000",Personal,Prefab concrete building,Partially furnished,6,No,No,No,Yes,Yes,Yes,No,01. 02. 2022,G,127,907,181,"1,000",407,200,225,209,455,108,,,District heating,,,,,,,,
699129,"CZK 9,000",50.06372,14.50623,"Přetlucká, Prague - Strašnice",Small studio,Good,25 m²,"CZK 1,000","CZK 10,000",Personal,Prefab concrete building,Furnished,1,No,No,No,Yes,No,No,No,17. 01. 2022,C,144,989,572,665,355,663,716,610,535,479,,,,,,,,,,,
591693,"CZK 17,000",50.078106,14.440722,"Mánesova, Prague - Vinohrady",1 bedroom with open-plan kitchen,Excellent,38 m²,"CZK 4,000","CZK 21,000",Personal,Brick building,Furnished,4,No,No,Yes,No,No,Yes,No,01. 03. 2022,G,210,525,251,116,106,327,127,359,218,559,,,,Top floor,,,,,,,
569039,"CZK 8,000",50.1055076,14.4839011,"náměstí Na Balabence, Prague - Libeň",Studio,,25 m²,"CZK 3,000","CZK 16,000",Cooperative,Brick building,Partially furnished,,No,No,Yes,No,No,No,No,12. 01. 2022,,102,482,92,161,241,764,78,671,466,55,,Standard materials and solutions,District heating,Ground floor,Overall,,,,,,
601635,"CZK 22,000",50.074884,14.390641,"Švédská, Prague - Smíchov",2 bedroom,Excellent,94 m²,"CZK 3,000","CZK 22,000",Personal,Brick building,Partially furnished,1,No,Yes,No,No,No,No,No,10. 01. 2022,C,55,"1,308",262,"1,216",509,"1,167",801,529,"1,238",581,,Premium materials and solutions,Central heating,Raised ground floor,Overall,over 50 years years,450 m²,,,,
543787,"CZK 11,000",50.0412144,14.5673624,"Hornoměcholupská, Prague - Horní Měcholupy",Studio,,30 m²,"CZK 2,900","CZK 14,000",Personal,Brick building,Partially furnished,12,No,Yes,No,No,No,No,No,,C,33,739,346,551,470,254,401,410,"1,134",337,,,,,,,,,,,
690722,"CZK 65,475",50.0817698,14.4068623,"Všehrdova, Prague - Malá Strana",2 bedroom with open-plan kitchen,,77 m²,"CZK 21,825",,,,Furnished,2,Yes,No,No,No,No,Yes,Yes,17. 01. 2022,,127,322,219,536,76,333,171,448,336,251,,,,,,,,,,,
690499,"CZK 13,500",49.9556717,14.3808711,"K Vejvoďáku, Prague - Zbraslav",Studio,,60 m²,"CZK 4,500",,,,Furnished,3,No,No,No,No,No,No,No,17. 01. 2022,,68,"1,125","1,351","1,387","1,058","1,076",,,,,,,,,,,,,,,
693866,"CZK 41,364",50.0928722,14.4500782,"Křižíkova a, Prague - Karlín",2 bedroom with open-plan kitchen,,110 m²,"CZK 13,788",,,,Furnished,4,No,No,No,No,No,Yes,Yes,17. 01. 2022,,123,293,167,222,66,246,411,"1,258",283,254,,,,,,,,,,,
616650,"CZK 19,000",50.054604,14.528006,"Miranova, Prague - Hostivař",2 bedroom with open-plan kitchen,Excellent,85 m²,"CZK 4,700","CZK 24,000",Personal,Brick building,Partially furnished,1,No,Yes,Yes,No,No,No,No,01. 03. 2022,G,338,970,113,932,304,974,990,694,543,546,,,Gas boiler,Raised ground floor,,,,,,,
699124,"CZK 19,000",50.05211,14.45815,"Hadovitá, Prague - Michle",1 bedroom with open-plan kitchen,New build,57 m²,"CZK 2,800","CZK 20,000",Personal,Brick building,Unfurnished,1,Yes,No,Yes,No,No,Yes,Yes,01. 04. 2022,G,294,963,391,976,264,854,583,859,957,657,,,,,,,,,,,
698428,"CZK 14,530",50.07405,14.41767,"Václavská, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 2,200","CZK 29,060",Personal,Brick building,Partially furnished,5,No,No,No,No,No,Yes,No,07. 01. 2022,G,123,267,50,115,85,152,261,534,737,235,,,,,,,,,,,
698426,"CZK 18,500",50.0891,14.48368,"Olgy Havlové, Prague - Žižkov",1 bedroom with open-plan kitchen,New build,44 m²,"CZK 3,500","CZK 37,000",Personal,Brick building,Furnished,1,No,Yes,No,No,No,No,No,10. 01. 2022,B,452,809,494,570,209,612,436,304,301,60,,,,,,,,,,,
694969,"CZK 12,000",50.10191,14.5049,"Poděbradská, Prague - Vysočany",1 bedroom,Excellent,35 m²,"CZK 3,000","CZK 15,000",Personal,Brick building,Furnished,2,No,No,No,No,No,No,No,04. 12. 2021,C,174,"1,086",194,916,239,699,197,"1,012","1,202",740,,,,,,,,,,,
691760,"CZK 19,200",50.0874776,14.3429663,"Na Petřinách, Prague - Břevnov",2 bedroom,Excellent,53 m²,"CZK 4,200","CZK 30,000",Cooperative,Prefab concrete building,Furnished,3,No,No,Yes,No,No,No,No,01. 01. 2022,G,104,501,150,215,290,232,368,229,759,148,,,,,,,,,,,
672927,"CZK 16,400",50.08022,14.41747,"V Jirchářích, Prague - Nové Město",1 bedroom with open-plan kitchen,New build,34 m²,"CZK 3,500","CZK 20,000",Personal,Brick building,Furnished,1,Yes,No,No,No,Yes,No,No,28. 12. 2021,G,305,714,105,269,22,247,171,367,180,542,,,,,,,,,,,
221013,"CZK 13,000",50.04877,14.44457,"Hanusova, Prague - Michle",Studio,New build,40 m²,"CZK 3,000","CZK 13,000",Personal,Brick building,Furnished,6,No,No,No,No,No,No,No,12. 01. 2022,A,290,454,285,331,259,288,663,717,866,473,Yes,,District heating,Middle floor,Overall,1 to 10 years years,,,,,
690507,"CZK 101,363",50.0915501,14.4268683,"Hradební, Prague - Staré Město",5 bedroom,,160 m²,"CZK 33,787",,,,Furnished,6,No,Yes,No,No,No,Yes,No,17. 01. 2022,,102,183,98,123,98,108,208,406,183,306,,,,,,,,,,,
688191,"CZK 22,500",50.0291416,14.531568,"Mnichovická, Prague - Háje",3 bedroom,,78 m²,"CZK 7,500",,,,Furnished,11,No,No,No,No,No,Yes,No,01. 02. 2022,,298,519,190,207,386,448,309,344,508,132,,,,,,,,,,,
698940,"CZK 59,250",50.0873557,14.4001355,"Vlašská, Prague - Malá Strana",2 bedroom with open-plan kitchen,,90 m²,"CZK 19,750",,,,Furnished,2,No,No,No,No,No,No,No,01. 03. 2022,,171,434,49,337,17,310,367,699,784,255,,,,,,,,,,,
573125,"CZK 9,000",50.0295549,14.4496702,"Štúrova, Prague - Krč",Studio,,19 m²,"CZK 2,000","CZK 10,000",Personal,Prefab concrete building,Unfurnished,11,No,No,No,No,No,No,No,,D,312,"1,483",0,0,761,"1,031","1,357",748,569,,,,,,,,,,,,
551267,"CZK 12,900",50.0707135,14.462234,"Dvacátého osmého pluku, Prague - Vršovice",2 bedroom,,54 m²,"CZK 2,900","CZK 12,000",Personal,Brick building,Unfurnished,3,Yes,No,No,No,No,No,No,,,76,825,20,557,133,600,326,294,845,491,,,Gas boiler,Middle floor,,,,,,,
667628,"CZK 17,000",50.08216,14.45073,"Kubelíkova, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,49 m²,"CZK 3,000","CZK 25,000",Personal,Brick building,Furnished,4,No,No,No,No,No,Yes,No,07. 02. 2022,G,421,127,157,388,60,206,419,527,571,485,,,Central heating,Middle floor,Overall,1 to 10 years years,,,,,
630457,"CZK 9,000",50.071753,14.431997,"Lublaňská, Prague - Nové Město",Small studio,Good,25 m²,"CZK 3,000",,Other,Brick building,Furnished,2,No,No,No,No,No,No,No,12. 10. 2020,E,216,344,70,346,22,280,306,274,647,724,,,,,,,,,,,
699110,"CZK 19,000",50.08104,14.49664,"Počernická, Prague - Malešice",3 bedroom,Excellent,72 m²,"CZK 2,600","CZK 19,000",Personal,Prefab concrete building,Partially furnished,4,Yes,No,Yes,No,No,Yes,No,01. 03. 2022,G,110,386,194,339,263,412,286,522,906,148,,Standard materials and solutions,District heating,Middle floor,Overall,,,,,,
699109,"CZK 15,000",50.06052,14.43465,Prague - Nusle,1 bedroom with open-plan kitchen,Excellent,58 m²,"CZK 2,000","CZK 30,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,01. 02. 2022,G,212,857,50,577,126,525,247,566,488,380,,,,,,,,,,,
690498,"CZK 21,375",50.0840733,14.5137237,"Niederleho, Prague - Malešice",3 bedroom with open-plan kitchen,,85 m²,"CZK 7,125",,,,Furnished,2,Yes,No,No,No,No,No,No,17. 01. 2022,,324,"1,262",554,"1,172",336,576,910,"1,176",353,189,,,,,,,,,,,
634253,"CZK 14,300",50.076818,14.421242,"Karlovo náměstí, Prague - Nové Město",1 bedroom,Excellent,38 m²,"CZK 2,600","CZK 12,300",Personal,Brick building,Furnished,2,No,No,No,No,No,No,No,15. 01. 2022,B,179,318,51,239,42,9,336,426,578,373,,Premium materials and solutions,Gas boiler,Middle floor,Overall,1 to 10 years years,,,,,
699106,"CZK 13,000",50.0882,14.48411,"Olgy Havlové, Prague - Žižkov",Studio,New build,38 m²,"CZK 2,000","CZK 26,000",Personal,Low-energy building,Partially furnished,3,No,No,No,No,No,Yes,No,12. 01. 2022,B,331,899,373,733,217,776,600,467,464,245,,,,,,,,,,,
629719,"CZK 32,000",50.071553,14.410305,"Hořejší Nábřeží, Prague - Smíchov",3 bedroom,Excellent,93 m²,"CZK 2,000","CZK 32,000",Personal,Brick building,Furnished,1,No,No,No,No,No,Yes,No,07. 01. 2022,G,283,734,100,219,210,449,716,850,773,333,,Standard materials and solutions,Gas boiler,Middle floor,,10 to 30 years years,,,,,
686320,"CZK 22,000",50.09314,14.45965,"Kubova, Prague - Karlín",2 bedroom,Good,60 m²,"CZK 2,000","CZK 22,000",Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,No,07. 01. 2022,G,356,980,203,581,238,444,101,"1,170",495,26,,,,,,,,,,,
699105,"CZK 15,000",50.05272,14.36562,"Bochovská, Prague - Jinonice",2 bedroom with open-plan kitchen,Excellent,70 m²,"CZK 4,500","CZK 15,000",Personal,Prefab concrete building,Furnished,,No,No,No,Yes,Yes,No,No,05. 02. 2022,C,404,318,647,344,718,254,963,583,166,,,,,,,,,,,,
686324,"CZK 24,000",50.0762,14.40725,"Zborovská, Prague - Smíchov",1 bedroom with open-plan kitchen,Excellent,73 m²,"CZK 2,000","CZK 24,000",Personal,Brick building,Furnished,6,No,No,No,No,No,Yes,No,17. 01. 2022,G,131,142,272,242,15,278,46,984,911,359,,,,,,,,,,,
695557,"CZK 13,000",50.08934,14.47485,"Jeseniova, Prague - Žižkov",1 bedroom with open-plan kitchen,Good,56 m²,"CZK 3,000","CZK 13,000",Personal,Brick building,Unfurnished,2,No,No,No,No,No,No,No,01. 01. 2022,G,350,934,276,331,158,258,301,254,430,306,,,,,,,,,,,
649658,"CZK 9,000",50.065277,14.361933,"V Stráni, Prague - Košíře",1 bedroom with open-plan kitchen,Excellent,55 m²,CZK 900,"CZK 9,900",Personal,Brick building,Furnished,,No,No,Yes,No,Yes,No,No,12. 01. 2022,G,109,"1,349",826,"1,048",229,941,674,443,253,263,,Standard materials and solutions,,Ground floor,Exterior,,50 m²,,,,
690495,"CZK 31,875",50.0718291,14.4385892,"Americká, Prague - Vinohrady",3 bedroom,,72 m²,"CZK 10,625",,,,Furnished,5,No,No,No,No,No,Yes,No,17. 01. 2022,,274,300,81,587,69,312,103,253,793,568,,,,,,,,,,,
694841,"CZK 26,078",50.0940007,14.4535929,"Sokolovská a, Prague - Karlín",Studio,,34 m²,"CZK 8,693",,,,Furnished,6,Yes,No,No,No,No,Yes,Yes,01. 02. 2022,,109,421,13,160,21,228,518,"1,364",384,467,,,,,,,,,,,
467644,"CZK 11,000",50.1248027,14.4722446,"U Slovanky, Prague - Libeň",1 bedroom with open-plan kitchen,,43 m²,"CZK 4,000","CZK 30,000",Personal,Prefab concrete building,Furnished,3,No,No,No,No,No,No,No,01. 02. 2022,,62,489,183,497,261,416,535,566,991,248,,Standard materials and solutions,,Top floor,,,,,,,
449174,"CZK 14,500",50.1307178,14.4952179,"Zakšínská, Prague - Střížkov",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 4,500",,Personal,Brick building,Furnished,2,Yes,No,No,No,No,No,No,01. 03. 2022,,497,"1,068",277,"1,044",732,632,567,546,"1,313",105,,,,,,,,,,,
696032,"CZK 25,000",50.07848,14.42791,"Krakovská, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,58 m²,"CZK 5,000","CZK 50,000",Personal,Brick building,Furnished,4,No,No,No,No,Yes,Yes,No,04. 01. 2022,G,243,661,215,230,104,322,458,539,202,445,,Premium materials and solutions,Central heating,Middle floor,Overall,1 to 10 years years,,,,,
681458,"CZK 18,000",50.08224,14.41475,"Krocínova, Prague - Staré Město",1 bedroom,Excellent,55 m²,"CZK 3,900","CZK 30,000",Personal,Brick building,Furnished,3,Yes,No,No,No,No,Yes,No,01. 02. 2022,B,251,923,174,197,38,175,385,341,297,346,,,,,,,,,,,
648981,"CZK 12,000",50.047402,14.448066,"Přímětická, Prague - Michle",1 bedroom,Excellent,35 m²,"CZK 3,000","CZK 10,000",Cooperative,Prefab concrete building,Furnished,5,No,No,No,No,No,Yes,No,01. 02. 2022,G,247,632,188,178,167,220,231,736,633,328,,,,,,,,,,,
691513,"CZK 12,100",50.0085822,14.4666058,"Na Domovině, Prague - Libuš",Studio,New build,40 m²,"CZK 2,500","CZK 20,000",Personal,Brick building,Furnished,3,No,No,Yes,Yes,No,Yes,No,15. 01. 2022,C,222,567,435,426,479,965,"1,472",,,,Yes,Premium materials and solutions,District heating,,,,,,,,
688580,"CZK 12,900",50.0378,14.33674,"Bašteckého, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,56 m²,"CZK 4,240","CZK 26,000",Personal,Brick building,Furnished,1,No,No,Yes,No,No,Yes,No,17. 10. 2021,G,260,630,239,843,103,502,192,564,112,74,,,,,,,,,,,
573663,"CZK 21,900",50.0899503,14.3420175,"Na Okraji, Prague - Veleslavín",1 bedroom with open-plan kitchen,New build,62 m²,"CZK 3,900","CZK 35,000",Personal,Brick building,Partially furnished,4,Yes,No,No,No,No,Yes,No,06. 09. 2019,C,188,582,118,232,196,272,254,118,913,245,Yes,Premium materials and solutions,Central heating,Top floor,,1 to 10 years years,,,,,
