Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Heating,Total number of floors,Renovation,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,New building,Age,Design,Administration fee,Front garden,Developer name,Project name,Kód jednotky,Investment Advisor
715630,"CZK 13,102",50.02211,14.51531,"Radimovická, Prague - Chodov",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 3,388","CZK 17,500",Personal,Prefab concrete building,Furnished,3,No,No,Yes,No,No,Yes,No,01. 07. 2022,G,,,,214,"1,345",190,639,312,371,899,118,,,,,,,,,,,
715629,"CZK 21,000",50.02487,14.52109,"Tererova, Prague - Chodov",2 bedroom with open-plan kitchen,Excellent,70 m²,"CZK 4,000","CZK 42,000",Personal,Prefab concrete building,Partially furnished,7,No,No,No,Yes,No,No,No,01. 07. 2022,G,District heating,Top floor,Overall,169,"1,010",174,"1,028",385,381,220,613,"1,124",71,,10 to 30 years years,Standard materials and solutions,,,,,,
707946,"CZK 9,490",50.05612583333,14.50633694444,"Jabloňová, Prague - Záběhlice",Studio,Good,28 m²,"CZK 2,366","CZK 11,856",Cooperative,Prefab concrete building,Unfurnished,13,No,No,Yes,No,No,Yes,No,,C,,,,53,483,315,587,138,767,408,397,963,300,,,,"CZK 11,856

                                
                                
                
i",,,,,
715616,"CZK 15,500",50.08835,14.4608,"Roháčova, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 3,800","CZK 31,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,01. 06. 2022,D,,,,182,357,217,371,52,328,402,577,247,284,,,,,,,,,
715600,"CZK 16,000",50.08633,14.37393,"Nad Kajetánkou, Prague - Břevnov",1 bedroom with open-plan kitchen,Excellent,48 m²,"CZK 4,000","CZK 32,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,No,No,01. 05. 2022,G,,,,109,824,339,529,221,232,260,260,537,393,,,,,,,,,
715593,"CZK 11,000",50.1112016,14.394351,"Podbabská, Prague - Bubeneč",Studio,Good,30 m²,"CZK 3,000","CZK 15,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 06. 2022,B,,,,170,"1,471",168,858,303,633,764,531,621,437,,,,,,,,,
715576,"CZK 15,000",50.1113008,14.3943439,"Podbabská, Prague - Bubeneč",2 bedroom,Excellent,50 m²,"CZK 5,300","CZK 20,300",Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,No,No,24. 04. 2022,G,,,,159,"1,482",157,869,292,644,775,542,632,426,,,,,,,,,
369322,"CZK 12,000",50.1101579,14.5084088,"Pod Strojírnami, Prague - Vysočany",Studio,Excellent,30 m²,"CZK 1,800","CZK 12,000",Personal,Brick building,Furnished,2,No,No,No,No,No,No,No,,,,,,56,661,180,477,156,597,380,438,553,559,,1 to 10 years years,Standard materials and solutions,,,,,,
517654,"CZK 26,000",50.0768786,14.4699932,"V Horní Stromce, Prague - Vinohrady",2 bedroom with open-plan kitchen,Excellent,70 m²,"CZK 3,500","CZK 26,000",Personal,Brick building,Furnished,2,No,No,No,No,No,Yes,No,25. 04. 2022,,District heating,Middle floor,,271,625,192,330,317,332,281,"1,022",381,298,,,,,,,,,
569404,"CZK 17,000",50.0401912,14.5681882,"Modenská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,,62 m²,"CZK 3,900","CZK 34,000",Personal,Brick building,Unfurnished,1,Yes,No,Yes,No,Yes,Yes,Yes,01. 06. 2022,B,Central heating,Middle floor,,216,901,469,674,542,358,459,533,"1,259",368,Yes,1 to 10 years years,,,,,,,
710905,"CZK 19,000",50.1316367,14.5540352,"Martinická, Prague - Kbely",1 bedroom with open-plan kitchen,Excellent,46 m²,"CZK 4,000","CZK 30,000",Personal,Brick building,Furnished,1,No,Yes,No,No,No,Yes,Yes,30. 04. 2022,C,District heating,Raised ground floor,,166,764,230,176,215,908,641,780,101,,Yes,,,,,,,,
714357,"CZK 17,000",50.04343,14.51484,"Rižská, Prague - Hostivař",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 3,500","CZK 34,000",Personal,Brick building,Furnished,4,No,No,Yes,Yes,Yes,Yes,Yes,11. 07. 2022,B,District heating,Middle floor,,,,,,,,,,,,Yes,1 to 10 years years,Premium materials and solutions,,,,,,
715537,"CZK 18,000",50.13944,14.44911,"K Beranovu, Prague - Dolní Chabry",Studio,New build,95 m²,"CZK 4,500","CZK 36,000",Personal,Low-energy building,Partially furnished,1,No,Yes,No,No,Yes,Yes,No,01. 05. 2022,A,,,,282,"1,007",164,736,583,"1,091",136,,,,,,,,,,,,
644163,"CZK 12,600",50.103357,14.512565,"Podkovářská, Prague - Vysočany",Studio,Excellent,39 m²,"CZK 2,300","CZK 14,900",Personal,Brick building,Furnished,2,No,No,No,Yes,No,Yes,Yes,01. 06. 2022,G,Central heating,Middle floor,,101,296,"1,266",916,410,648,"1,168",891,270,,,10 to 30 years years,,,,,,,
715525,"CZK 12,490",50.05364583333,14.50818555555,"Práčská, Prague - Záběhlice",2 bedroom,Good,52 m²,"CZK 3,260","CZK 15,750",Personal,Prefab concrete building,Partially furnished,4,No,No,Yes,No,No,Yes,No,,D,,,,68,751,597,699,336,747,690,570,"1,168",464,,,,"CZK 15,750

                                
                                
                
i",,,,,
226603,"CZK 17,790",50.1010663,14.3658334,Prague - Dejvice,2 bedroom,Excellent,55 m²,"CZK 3,180","CZK 20,000",Personal,Brick building,Partially furnished,1,No,No,No,Yes,No,No,No,01. 06. 2022,,District heating,Middle floor,Overall,371,778,804,414,512,679,906,703,"1,121",189,,,Standard materials and solutions,,,,,,
715088,"CZK 19,000",50.04660745,14.306405720331,Prague - Stodůlky,1 bedroom with open-plan kitchen,New build,49 m²,"CZK 3,885","CZK 19,000",Personal,Brick building,Partially furnished,4,Yes,No,No,No,Yes,Yes,Yes,26. 05. 2022,B,,,,21,194,102,"1,275",85,710,807,412,573,208,,,,,,,,,
715522,"CZK 17,990",50.07701277777,14.47691861111,"Hollarovo náměstí, Prague - Vinohrady",1 bedroom with open-plan kitchen,Good,46 m²,"CZK 2,845","CZK 20,835",Personal,Brick building,Partially furnished,5,No,No,Yes,No,No,No,No,,G,,,,166,882,124,472,188,154,741,797,310,110,,,,"CZK 20,835

                                
                                
                
i",,,,,
715514,"CZK 9,990",50.07209666666,14.46993805555,"28. pluku, Prague - Vršovice",Studio,Good,29 m²,"CZK 2,874","CZK 12,864",Personal,Brick building,Furnished,5,No,No,Yes,No,No,Yes,No,,D,,,,65,536,127,372,178,141,442,314,717,100,,,,"CZK 12,864

                                
                                
                
i",,,,,
715215,"CZK 12,000",50.10818115,14.5556455,"Za černým mostem, Prague - Hloubětín",Studio,New build,32 m²,"CZK 3,000","CZK 10,000",Personal,Low-energy building,Furnished,1,No,Yes,Yes,No,No,No,No,21. 04. 2022,A,,,,127,650,224,136,604,370,"1,173","1,288",627,,,,,,,,,,
454348,"CZK 17,000",50.0693943,14.3832932,"Vrchlického, Prague - Košíře",1 bedroom with open-plan kitchen,,46 m²,CZK 590,,Personal,Brick building,Furnished,2,No,No,No,No,No,Yes,No,25. 04. 2022,,,,,293,575,258,859,377,967,377,817,991,447,,,,,,,,,
376757,"CZK 28,000",50.0705246,14.4147691,"Trojická, Prague - Nové Město",3 bedroom,,95 m²,"CZK 3,500",,Personal,Brick building,Furnished,3,No,No,No,No,No,Yes,No,20. 05. 2022,,,,,242,783,35,302,54,64,420,177,473,401,,,,,,,,,
526565,"CZK 14,200",50.0428927,14.5489151,Prague - Horní Měcholupy,Studio,Excellent,48 m²,"CZK 3,000","CZK 29,000",Personal,Brick building,Furnished,3,Yes,No,Yes,No,No,Yes,No,01. 06. 2022,,District heating,Middle floor,,458,678,536,983,807,902,586,673,760,344,,10 to 30 years years,Standard materials and solutions,,,,,,
626750,"CZK 25,900",50.038775,14.395989,"Na Srpečku, Prague - Hlubočepy",3 bedroom,Excellent,83 m²,"CZK 5,195","CZK 25,900",Personal,Brick building,Partially furnished,1,No,Yes,Yes,No,Yes,No,No,01. 06. 2022,B,Gas boiler,Raised ground floor,Overall,138,776,733,795,620,578,654,,,,,,,,,,,,
691645,"CZK 39,000",50.09069,14.42032,"Dušní, Prague - Josefov",3 bedroom with open-plan kitchen,Excellent,93 m²,"CZK 1,900","CZK 41,000",Personal,Brick building,Partially furnished,3,Yes,No,No,No,Yes,Yes,No,01. 05. 2022,E,,,,101,447,205,252,70,269,137,380,248,453,,,,,,,,,
213488,"CZK 15,000",50.0686763,14.3091212,"Žufanova, Prague - Řepy",1 bedroom with open-plan kitchen,,72 m²,"CZK 4,500","CZK 20,000",Other,Prefab concrete building,Furnished,1,No,No,No,Yes,No,No,No,01. 06. 2022,,District heating,Raised ground floor,Overall,227,598,447,816,474,336,342,438,"1,207",51,,10 to 30 years years,Premium materials and solutions,,,,,,
713119,"CZK 19,000",50.0758076,14.419087,"Karlovo náměstí, Prague - Nové Město",1 bedroom with open-plan kitchen,New build,58 m²,"CZK 1,900","CZK 19,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,06. 04. 2022,C,,,,64,90,87,106,154,99,118,495,711,218,,,,,,,,,
715189,"CZK 23,900",50.01932,14.51961,"Pastevců, Prague - Újezd u Průhonic",2 bedroom with open-plan kitchen,Excellent,96 m²,"CZK 5,000","CZK 65,000",Personal,Brick building,Partially furnished,3,No,Yes,Yes,No,No,No,Yes,25. 04. 2022,G,,,,314,649,761,860,954,"1,326",115,,,,,,,,,,,,
581360,"CZK 22,000",50.026392,14.417815,"Údolní, Prague - Braník",2 bedroom with open-plan kitchen,Excellent,70 m²,"CZK 5,000","CZK 44,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 06. 2022,G,,Raised ground floor,Interior,68,"1,050",606,"1,042",457,531,531,682,"1,290",640,,,Premium materials and solutions,,,,,,
697963,"CZK 13,000",50.07486,14.42255,"Salmovská, Prague - Nové Město",Studio,Excellent,21 m²,"CZK 1,200","CZK 14,000",Personal,Brick building,Furnished,2,No,Yes,No,No,No,Yes,No,24. 04. 2022,B,District heating,Middle floor,Overall,150,397,110,388,95,207,304,316,662,421,,1 to 10 years years,Premium materials and solutions,,5 m²,,,,
713756,"CZK 16,000",50.0440154,14.517211,"Bratislavská, Prague - Hostivař",1 bedroom with open-plan kitchen,Excellent,57 m²,"CZK 4,400","CZK 15,000",Personal,Brick building,Partially furnished,2,Yes,No,Yes,No,No,Yes,Yes,01. 05. 2022,G,,,,195,134,201,190,"1,004",212,"1,215",157,,,,,,,,,,,
715370,"CZK 13,000",50.0615746,14.3810292,"Mikšovského, Prague - Košíře",1 bedroom,Good,46 m²,"CZK 2,000","CZK 15,000",Cooperative,Brick building,Partially furnished,2,No,No,No,No,No,No,No,01. 05. 2022,G,,,,279,"1,182",553,969,542,"1,483","1,143",291,"1,166",645,,,,,,,,,
681424,"CZK 12,000",50.0674282,14.4599684,"Moskevská, Prague - Vršovice",1 bedroom with open-plan kitchen,Excellent,37 m²,"CZK 4,350","CZK 24,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,Yes,No,01. 05. 2022,D,,,,73,498,59,298,0,406,497,344,282,295,,,,,,,,,
545400,"CZK 8,500",50.036559,14.4172471,Prague - Braník,Small studio,,25 m²,"CZK 2,500","CZK 3,000",Other,Brick building,Furnished,,No,No,No,No,No,No,No,21. 04. 2022,,,,,514,627,473,447,573,399,312,784,,,,,,,,,,,
715328,"CZK 13,500",50.04276,14.49314,"Klapálkova, Prague - Chodov",Studio,New build,32 m²,"CZK 2,000","CZK 27,000",Personal,Brick building,Unfurnished,1,Yes,No,No,No,No,Yes,No,01. 06. 2022,G,,,,33,832,168,877,517,"1,461",395,"1,201","1,083",262,,,,,,,,,
573326,"CZK 14,000",50.0641277,14.2874444,"Hevlínská, Prague - Zličín",Studio,Excellent,48 m²,"CZK 3,500","CZK 28,000",Personal,Brick building,Furnished,3,Yes,No,Yes,No,No,Yes,No,01. 07. 2022,,Gas boiler,Middle floor,,232,176,"1,056",792,818,"1,086",493,,,,,1 to 10 years years,Premium materials and solutions,,,,,,
610174,"CZK 12,000",50.049054,14.345899,"V Hůrkách, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,33 m²,"CZK 2,700","CZK 15,000",Personal,Prefab concrete building,Partially furnished,2,No,No,No,No,No,Yes,No,01. 05. 2022,,,Middle floor,Overall,355,487,115,288,179,351,99,317,"1,176",18,,,,,,,,,
715307,"CZK 24,500",50.08709,14.46381,"V Kapslovně, Prague - Žižkov",3 bedroom,Excellent,98 m²,"CZK 3,000","CZK 25,000",Personal,Brick building,Partially furnished,2,No,Yes,No,No,No,Yes,Yes,21. 04. 2022,C,,,,238,742,121,386,39,564,646,641,563,455,,,,,,,,,
376531,"CZK 18,000",50.0713399,14.4867799,Prague - Strašnice,1 bedroom with open-plan kitchen,Excellent,46 m²,"CZK 2,200","CZK 18,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,16. 05. 2022,C,,Middle floor,Interior,46,774,390,514,130,77,432,612,408,328,,,Standard materials and solutions,,,,,,
401143,"CZK 12,500",50.0544343,14.5127755,"Práčská, Prague - Záběhlice",2 bedroom,Good,52 m²,"CZK 3,600","CZK 24,000",Personal,Prefab concrete building,Partially furnished,2,No,No,No,No,Yes,Yes,No,17. 03. 2022,C,District heating,,Exterior,214,442,432,483,306,438,648,903,831,140,,,Standard materials and solutions,,,,,,
709962,"CZK 13,000",50.09935,14.42987,"Milady Horákové, Prague - Holešovice",Studio,Excellent,30 m²,"CZK 2,500","CZK 20,000",Personal,Brick building,Furnished,2,Yes,No,Yes,No,No,No,No,22. 04. 2022,G,,,,75,523,33,158,86,70,139,60,409,,,,,,,,,,
652153,"CZK 15,000",50.071528,14.430216,"Fügnerovo náměstí, Prague - Nové Město",Studio,Excellent,20 m²,"CZK 4,500","CZK 3,000",Personal,Brick building,Furnished,3,No,No,No,No,Yes,Yes,Yes,19. 04. 2022,C,Central heating,Middle floor,Overall,210,499,175,346,159,239,220,429,661,519,,1 to 10 years years,Premium materials and solutions,,,,,,
605139,"CZK 25,000",50.095329,14.458173,"Kaizlovy Sady, Prague - Karlín",1 bedroom with open-plan kitchen,Excellent,48 m²,"CZK 2,263","CZK 25,000",Personal,Brick building,Furnished,2,Yes,Yes,Yes,No,Yes,Yes,No,25. 04. 2022,B,Central heating,Middle floor,Overall,85,789,82,529,83,486,289,"1,008",537,220,,,,,15 m²,,,,
600130,"CZK 10,000",50.072442,14.392718,"Plzeňská, Prague - Smíchov",Studio,Excellent,30 m²,"CZK 2,500","CZK 12,500",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 07. 2022,G,Central heating,Middle floor,,64,925,20,616,155,745,212,"1,000",933,226,,,,,,,,,
506568,"CZK 20,900",50.0692665,14.3734225,"Pod Kavalírkou, Prague - Košíře",1 bedroom with open-plan kitchen,New build,55 m²,"CZK 5,500","CZK 50,000",Personal,Brick building,Furnished,3,Yes,Yes,Yes,No,Yes,Yes,No,31. 05. 2022,B,Central heating,Middle floor,,203,249,242,217,279,325,480,962,832,165,Yes,1 to 10 years years,Premium materials and solutions,,50 m²,,,,
707202,"CZK 28,990",50.10296333333,14.43471,"Schnirchova, Prague - Holešovice",2 bedroom,Excellent,80 m²,"CZK 2,249","CZK 31,239",Personal,Brick building,Partially furnished,6,No,No,No,No,No,Yes,No,,G,,,,177,833,68,345,76,160,373,455,920,,,,,"CZK 31,239

                                
                                
                
i",,,,,
537507,"CZK 30,000",50.0787284,14.4380824,"Anny Letenské, Prague - Vinohrady",3 bedroom,,90 m²,"CZK 5,000","CZK 30,000",Personal,Brick building,Furnished,3,No,No,No,No,No,No,No,01. 01. 2019,,,,,143,504,340,202,92,241,214,214,280,611,,,,,,,,,
713216,"CZK 15,000",50.03495,14.38949,"Devonská, Prague - Hlubočepy",Studio,New build,60 m²,"CZK 6,000","CZK 21,000",Personal,Brick building,Partially furnished,2,Yes,No,Yes,No,No,Yes,No,14. 05. 2022,G,Central heating,,,202,"1,286",669,"1,194",642,"1,252","1,272","1,272","1,205",91,,,,,,,,,
599897,"CZK 18,000",50.079357,14.448796,"Ondříčkova, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,40 m²,"CZK 1,800","CZK 16,000",Personal,Brick building,Furnished,1,Yes,No,No,No,No,Yes,No,01. 05. 2022,B,District heating,,Overall,316,378,43,377,103,406,247,287,691,274,,1 to 10 years years,,,,,,,
588609,"CZK 17,000",50.108993,14.624449,"Ve žlíbku, Prague - Horní Počernice",3 bedroom,Excellent,82 m²,"CZK 3,000","CZK 17,000",Personal,Brick building,Unfurnished,2,Yes,No,No,No,No,No,No,01. 06. 2022,B,Gas boiler,Middle floor,,104,758,967,716,501,910,368,,,,,,,,,,,,
715151,"CZK 20,990",50.09762888888,14.34767472222,"Vokovická, Prague - Vokovice",3 bedroom,Good,78 m²,"CZK 3,534","CZK 24,524",Personal,Prefab concrete building,Partially furnished,12,Yes,No,No,No,No,Yes,No,,D,,,,122,"1,174",57,891,309,286,214,125,278,186,,,,"CZK 24,524

                                
                                
                
i",,,,,
587681,"CZK 13,500",50.079564,14.428764,"Krakovská, Prague - Nové Město",2 bedroom,Good,51 m²,"CZK 5,500","CZK 19,000",Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,No,01. 09. 2022,E,Gas boiler,Attic,,273,540,175,46,147,201,498,676,330,582,,30 to 50 years years,Premium materials and solutions,,,,,,
715128,"CZK 14,000",50.01729,14.44441,"Zdislavická, Prague - Kamýk",1 bedroom with open-plan kitchen,Good,40 m²,"CZK 3,000","CZK 14,000",Personal,Prefab concrete building,Furnished,6,Yes,No,Yes,No,No,Yes,No,01. 06. 2022,B,,,,162,652,130,"1,233",570,166,492,442,939,170,,,,,,,,,
715113,"CZK 21,000",50.04804,14.4852,"Hrusická, Prague - Záběhlice",3 bedroom,Excellent,72 m²,"CZK 2,000","CZK 21,000",Personal,Brick building,Furnished,3,No,No,No,Yes,No,No,No,01. 06. 2022,C,,,,198,334,261,275,219,121,293,"1,053",296,,,,,,,,,,
452524,"CZK 14,900",50.1057184,14.5300966,"Konzumní, Prague - Hloubětín",1 bedroom with open-plan kitchen,,50 m²,CZK 700,"CZK 15,000",Personal,Brick building,Unfurnished,1,Yes,No,No,No,No,No,No,01. 05. 2022,,,,,203,797,178,778,542,648,739,597,636,435,,,,,,,,,
714225,"CZK 18,519",50.08065,14.431,"Washingtonova, Prague - Nové Město",Studio,Excellent,24 m²,"CZK 3,200","CZK 32,208",Personal,Brick building,Furnished,2,No,No,No,No,No,Yes,No,01. 06. 2022,D,,,,124,331,157,252,102,6,301,804,219,527,,,,,,,,,
714221,"CZK 26,867",50.08065,14.431,"Washingtonova, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,38 m²,"CZK 4,200","CZK 46,726",Personal,Brick building,Furnished,2,No,No,No,No,No,Yes,No,01. 06. 2022,D,,,,124,331,157,252,102,6,301,804,219,527,,,,,,,,,
596022,"CZK 30,000",50.071549,14.446247,"Voroněžská, Prague - Vršovice",3 bedroom with open-plan kitchen,Good,110 m²,"CZK 5,000","CZK 70,000",Personal,Brick building,,4,Yes,No,No,No,No,Yes,No,01. 06. 2022,G,,,,88,582,11,510,62,650,453,440,253,242,,,,,,,,,
596903,"CZK 14,000",50.029986,14.369024,"Voskovcova, Prague - Hlubočepy",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 3,000","CZK 17,000",Personal,Prefab concrete building,Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 10. 2021,C,District heating,Middle floor,Overall,111,862,87,859,36,851,205,258,498,193,,,Standard materials and solutions,,,,,,
657522,"CZK 15,500",50.06862,14.40104,"Ostrovského, Prague - Smíchov",1 bedroom with open-plan kitchen,Excellent,61 m²,"CZK 3,000","CZK 18,500",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 05. 2022,D,,,,27,143,131,268,19,44,346,591,852,149,,,,,,,,,
714416,"CZK 23,000",50.09179,14.44168,"Sokolovská, Prague - Karlín",1 bedroom,Excellent,27 m²,"CZK 4,500","CZK 23,000",Personal,Brick building,Furnished,3,No,Yes,No,No,No,No,No,18. 04. 2022,G,,,,170,423,142,168,13,109,427,891,261,225,,,,,,,,,
710458,"CZK 25,000",50.08156,14.64289,"Nesměřická, Prague - Újezd nad Lesy",Other,Excellent,30 m²,,CZK 500,Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,18. 04. 2022,G,,,,359,851,433,768,887,703,310,,,,,,Standard materials and solutions,,10 m²,,,,
526339,"CZK 9,100",50.063656,14.4444206,"Mečislavova, Prague - Nusle",1 bedroom,,38 m²,CZK 800,"CZK 25,000",Personal,Brick building,Partially furnished,4,No,No,No,No,No,No,No,24. 06. 2022,,Other,Middle floor,Interior,286,508,121,251,211,258,490,787,669,627,,1 to 10 years years,,,,,,,
714177,"CZK 9,999",50.0586,14.3773,"Peroutkova, Prague - Jinonice",Studio,Excellent,18 m²,"CZK 3,000","CZK 15,000",Personal,Prefab concrete building,Furnished,2,No,Yes,No,No,No,Yes,No,15. 04. 2022,G,,,,224,560,239,988,377,755,"1,151",453,"1,165",130,,,,,,,,,
451823,"CZK 13,800",50.0740589,14.4437095,"Šumavská, Prague - Vinohrady",1 bedroom,Excellent,58 m²,"CZK 1,700","CZK 14,000",Personal,Brick building,Furnished,3,No,No,No,No,No,No,No,15. 05. 2022,D,Gas boiler,Middle floor,Overall,163,129,116,617,96,399,289,279,497,251,,,,,,,,,
140217,"CZK 10,000",50.095907,14.3655905,"Na Rozdílu, Prague - Vokovice",1 bedroom with open-plan kitchen,,55 m²,"CZK 4,000","CZK 10,000",Personal,Brick building,Unfurnished,-1,No,No,No,No,Yes,No,No,01. 05. 2022,D,Other,Ground floor,Interior,454,449,482,458,133,151,726,679,869,109,,over 50 years years,,,,,,,
714384,"CZK 17,800",50.13026,14.42985,"Gdaňská, Prague - Bohnice",2 bedroom,Excellent,57 m²,"CZK 3,000","CZK 36,000",Personal,Prefab concrete building,Partially furnished,8,No,No,No,Yes,No,No,No,16. 04. 2022,C,District heating,Top floor,Overall,119,407,276,"1,226",403,552,518,285,559,117,,1 to 10 years years,Standard materials and solutions,,,,,,
456763,"CZK 19,000",50.0786,14.4237301,"Navrátilova, Prague - Nové Město",1 bedroom with open-plan kitchen,,42 m²,"CZK 6,000","CZK 40,000",Personal,Brick building,Unfurnished,2,No,No,No,No,No,No,No,01. 02. 2022,,,,,181,650,164,189,30,299,194,515,511,452,,,,,,,,,
27966,"CZK 18,000",50.0757964,14.4035156,"Štefánikova, Prague - Smíchov",1 bedroom,,30 m²,"CZK 2,000","CZK 20,000",Personal,Brick building,Unfurnished,3,No,Yes,No,No,No,No,No,01. 06. 2022,G,Other,Middle floor,,28,239,70,78,57,33,265,"1,013",833,438,,,,,,,,,
714142,"CZK 16,500",50.04296,14.54984,"Padovská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,Excellent,54 m²,"CZK 3,750","CZK 33,000",Personal,Brick building,Partially furnished,3,Yes,No,Yes,No,Yes,Yes,Yes,01. 07. 2022,B,,,,395,616,474,921,847,839,531,610,652,294,,,,,,,,,
603998,"CZK 18,000",50.02628,14.530734,"Loosova, Prague - Háje",1 bedroom with open-plan kitchen,New build,53 m²,"CZK 4,500","CZK 30,000",Personal,Brick building,,3,Yes,Yes,No,No,No,Yes,Yes,01. 05. 2022,A,,,,97,973,382,630,464,704,311,473,764,410,,,,,,,,,
714473,"CZK 12,500",50.1271,14.37922,"Sídlištní, Prague - Lysolaje",Studio,Excellent,37 m²,"CZK 2,500","CZK 25,000",Personal,Low-energy building,Furnished,2,No,No,No,No,No,Yes,No,01. 05. 2022,G,,,,,,,,,,,,,,,,,,,,,,
714472,"CZK 15,000",50.01325,14.42609,"Daškova, Prague - Modřany",1 bedroom,Excellent,41 m²,"CZK 3,000","CZK 30,000",Personal,Prefab concrete building,Partially furnished,7,No,No,No,No,No,Yes,No,01. 05. 2022,C,District heating,Top floor,Exterior,,,,,,,,,,,,1 to 10 years years,Standard materials and solutions,,,,,,
714471,"CZK 38,900",50.09292,14.45004,"Křižíkova, Prague - Karlín",Studio,Excellent,49 m²,,"CZK 38,900",Personal,Brick building,Furnished,2,Yes,No,No,No,No,Yes,No,02. 05. 2022,C,,,,,,,,,,,,,,,,,,,,,,
714470,"CZK 28,900",50.07035,14.45073,"Košická, Prague - Vršovice",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 2,900","CZK 28,900",Personal,Brick building,Furnished,4,No,No,No,No,No,Yes,No,22. 04. 2022,E,Gas boiler,,,,,,,,,,,,,,,,,,,,,
714459,"CZK 13,000",50.07165,14.45777,"Bulharská, Prague - Vršovice",Studio,Excellent,30 m²,"CZK 2,228","CZK 25,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,01. 05. 2022,G,,,,,,,,,,,,,,,,,,,,,,
713960,"CZK 21,000",50.0519,14.43436,"Pujmanové, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,69 m²,"CZK 4,000","CZK 30,000",Personal,Prefab concrete building,Furnished,3,No,No,No,No,No,Yes,No,01. 05. 2022,G,,,,337,842,397,240,391,122,102,158,420,208,,,,,,,,,
706672,"CZK 14,990",50.059501647949,14.447299957275,"Horní, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 3,149","CZK 18,139",Personal,Brick building,,6,Yes,No,Yes,No,No,No,No,,C,,,,231,905,57,356,196,707,438,604,840,175,,,,"CZK 18,139

                                
                                
                
i",,,,,
706082,"CZK 18,900",50.08041,14.45483,"Žižkovo náměstí, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 2,000","CZK 38,000",Personal,Brick building,Unfurnished,1,No,No,Yes,No,Yes,Yes,No,01. 04. 2022,A,Central heating,,Overall,367,340,71,443,29,561,401,395,712,217,,1 to 10 years years,,,,,,,
714387,"CZK 10,000",50.1521164,14.5330516,"Zámišova, Prague - Čakovice",1 bedroom with open-plan kitchen,Good,55 m²,"CZK 2,000","CZK 12,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 06. 2022,G,District heating,Ground floor,,184,"1,008",275,421,217,"1,095","1,261",853,,,,,Standard materials and solutions,,,,,,
714374,"CZK 23,000",50.04247,14.34236,"U Albrechtova vrchu, Prague - Stodůlky",2 bedroom with open-plan kitchen,Excellent,120 m²,"CZK 4,000","CZK 30,000",Personal,Brick building,Partially furnished,2,No,Yes,No,No,Yes,No,No,01. 06. 2022,G,,,,389,847,682,"1,034",145,707,940,645,779,535,,,,,,,,,
714370,"CZK 22,843",50.10098,14.42605,"Veletržní, Prague - Bubeneč",2 bedroom,Excellent,86 m²,"CZK 1,890","CZK 24,733",Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,01. 05. 2022,G,,,,239,292,136,205,89,33,319,132,480,,,,,,,,,,
713110,"CZK 23,000",50.1056794,14.4916437,"Kovářská, Prague - Libeň",2 bedroom with open-plan kitchen,New build,80 m²,"CZK 5,000",,Personal,Brick building,Furnished,7,No,No,Yes,No,No,Yes,No,15. 05. 2022,G,,,,59,268,110,330,11,423,6,380,151,122,,,,,,,,,
