Price,Fees,Refundable security deposit,Listing ID,Layout,Avaliable from,Floor,Building type,Administrative fee,Floor space,Fully furnished,Condition,Ownership,EPC,Balcony,Parking,New-build,Lift,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Terrace,Designe,Reconstruction,Cellar,Domácí mazlíčci vítáni,Age,Heating,Enclosed balcony,Garage,Plot type
"CZK 22,000",CZK 700,"CZK 44,000",731874,2 bedroom,8/31/2022,3,Brick,,52 m²,Fully furnished,Very good,,G,,,,1.0,113.11,379.86,71.41,241.99,45.66,98.49,295.44,275.59,558.97,269.92,Prague - Vinohrady,50.0755,14.45124,,,,,,,,,,
"CZK 30,000","CZK 6,000","CZK 30,000",628613,3+1,9/1/2022,1,Brick,,89 m²,Fully furnished,Very good,Personal,G,,,,1.0,167.95,912.97,160.16,349.44,164.94,418.89,576.42,448.95,290.35,341.84,"Slavojova, Prague - Nusle",50.064215,14.424948,,Standard,Complete,,,30 - 50 years,Electric boiler,,,
"CZK 40,000","CZK 10,000","CZK 80,000",725560,3+kk,7/10/2022,1,Other,,138 m²,Unfurnished,Very good,,G,,,,1.0,217.64,234.28,240.62,629.17,210.31,68.85,525.17,314.44,226.55,376.18,Prague - Žižkov,50.08457,14.46719,,,,,,,Central,,,
"CZK 29,000","CZK 5,200","CZK 58,000",554565,3+kk,10/1/2022,1,Brick,,77 m²,Partly,Very good,Personal,,1.0,1.0,1.0,1.0,811.38,1504.11,710.84,1041.71,276.11,1058.02,650.87,802.52,639.07,735.93,"Podvinný mlýn, Prague - Libeň",50.1109789,14.4891272,1.0,Standard,,1.0,,10 to 30 years,,,1.0,
"CZK 48,645","CZK 16,215",,732720,3+1,9/15/2022,2,,,55 m²,Fully furnished,,,,,,,,158.42,248.82,154.82,246.13,112.68,264.3,390.21,408.3,154.53,114.55,"Řásnovka, Prague - Staré Město",50.0918754,14.4250902,,,,,,,,,,
"CZK 10,000",CZK 0,"CZK 10,000",698590,5+1,10/1/2022,2,Brick,,130 m²,Fully furnished,Very good,Personal,G,,,,1.0,244.34,824.44,86.79,277.59,61.66,236.34,404.32,820.6,583.23,930.33,"Schnirchova, Prague - Holešovice",50.10177,14.43515,,,,,,,,,,
"CZK 17,499","CZK 2,500","CZK 40,000",722445,2+kk,9/1/2022,8,Prefab concrete,,37 m²,Partly,New-build,,D,1.0,1.0,1.0,1.0,144.7,754.34,662.45,1990.84,216.86,1268.73,1076.56,1172.95,1192.68,596.3,Prague - Lhotka,50.01389,14.45457,,Standard,Complete,1.0,,10 to 30 years,Central,,1.0,
"CZK 20,000",CZK 0,"CZK 20,000",572303,3+kk,9/6/2022,3,Brick,,75 m²,Unfurnished,,Personal,,,,,,218.11,227.09,256.3,232.12,293.55,339.35,465.43,464.37,820.91,180.03,"Pod Kavalírkou, Prague - Košíře",50.069386,14.3736552,,,,,,,,,,
"CZK 20,000","CZK 3,800","CZK 30,000",590439,2+kk,10/1/2022,1,Brick,,57 m²,Fully furnished,Very good,Personal,C,,,,,38.86,307.15,115.55,201.09,89.04,299.1,388.68,487.16,343.11,321.59,"Minská, Prague - Vršovice",50.067462,14.457853,,Luxurious,Complete,,,,Electric boiler,,,
"CZK 15,000","CZK 5,300","CZK 40,000",728043,2+kk,9/3/2022,3,Brick,,50 m²,Unfurnished,New-build,Personal,A,1.0,1.0,1.0,,472.29,943.14,661.04,1348.71,676.16,989.59,1050.16,1126.49,1467.83,658.23,"Hůrská, Prague - Kyje",50.105237577283,14.554041749073,,Standard,,,,,Central,,,
"CZK 18,000","CZK 3,500","CZK 30,000",686234,2+kk,10/1/2022,4,Low-energy,,61 m²,Fully furnished,New-build,Personal,G,,1.0,,1.0,166.41,277.1,194.99,211.02,122.23,100.75,692.11,679.08,827.84,107.1,"Soukalova, Prague - Modřany",50.0052932,14.4150978,1.0,,,,,Up to 10 years,Other,,1.0,
"CZK 21,500","CZK 4,000","CZK 43,000",725359,2 bedroom,8/28/2022,1,Brick,,80 m²,Partly,Very good,Personal,,1.0,1.0,,,379.01,2220.31,438.76,1628.78,367.87,1674.19,2055.82,2977.16,401.69,189.22,Prague - Hostavice,50.08462,14.55603,1.0,Luxurious,,,,10 to 30 years,,,,
"CZK 14,900","CZK 4,800","CZK 20,000",407176,2+kk,10/1/2022,1,Brick,,52 m²,Partly,Good,Personal,,,,,1.0,89.3,393.79,90.94,279.42,165.7,306.97,490.93,99.47,643.22,248.21,"Boleslavská, Prague - Vinohrady",50.0761886,14.4593094,,,,1.0,,,Gas boiler,,,
"CZK 18,000","CZK 1,000","CZK 18,000",380919,2 bedroom,,4,Brick,,68 m²,Partly,,Cooperative,,1.0,,,,134.35,703.62,295.83,129.71,179.94,179.33,384.73,268.03,283.24,350.29,"Kouřimská, Prague - Vinohrady",50.0776961,14.4719023,,,,1.0,,,Electric boiler,,,
"CZK 14,000","CZK 3,000","CZK 30,000",731675,Studio,9/10/2022,4,Brick,,34 m²,Fully furnished,Very good,,G,,1.0,,1.0,159.96,318.63,144.94,410.41,117.64,270.71,737.06,831.3,943.97,238.54,Prague - Uhříněves,50.03064,14.59533,,,,1.0,,,,1.0,,
"CZK 40,000","CZK 10,000","CZK 40,000",732699,2+kk,9/6/2022,1,Brick,,53 m²,Fully furnished,New-build,,E,,,1.0,1.0,3.57,190.08,21.88,46.72,0.16,49.7,126.81,307.26,210.27,260.67,Prague - Staré Město,50.09081,14.42708,,,,,,,,,,
"CZK 20,000","CZK 6,000","CZK 40,000",732072,2 bedroom,9/15/2022,2,Brick,,55 m²,Fully furnished,Very good,,G,1.0,,,,197.51,1068.45,165.26,322.44,270.55,354.75,196.83,404.6,919.7,310.39,Prague - Troja,50.12383,14.44862,,,,1.0,,,,,,
"CZK 20,000","CZK 3,900","CZK 35,000",484018,2+kk,9/1/2022,2,Brick,,64 m²,Fully furnished,Very good,,,1.0,1.0,,1.0,147.73,398.09,319.69,406.32,74.93,392.19,463.28,254.94,377.71,263.55,"Na Žertvách, Prague - Libeň",50.1051921,14.4782886,,,,,,,,,1.0,
"CZK 16,320","CZK 3,000","CZK 17,000",730193,1 bedroom,8/17/2022,4,Brick,,48 m²,Partly,Very good,,G,,,,1.0,132.32,724.22,171.21,424.33,69.84,458.88,315.63,566.47,243.45,354.39,Prague - Bubeneč,50.10023,14.40394,,,,,,,,,,
"CZK 12,000","CZK 2,700","CZK 24,000",732695,Studio,9/6/2022,3,Brick,,26 m²,Partly,Very good,,G,,,,,233.33,597.58,424.82,268.33,15.01,1219.3,217.85,552.03,354.24,393.59,Prague - Michle,50.05793,14.45218,,,,,,,,,,
"CZK 20,000","CZK 3,500","CZK 40,000",730933,2 bedroom,9/7/2022,6,Brick,,53 m²,Fully furnished,Very good,Personal,E,1.0,1.0,,1.0,249.45,542.09,188.53,762.13,138.43,578.41,416.88,123.11,714.28,256.3,Prague - Žižkov,50.09051,14.49609,,,Complete,1.0,,,Central,,,
"CZK 48,435","CZK 16,145",,730649,3+1,10/20/2022,3,,,108 m²,Fully furnished,,,,,,,1.0,170.36,424.31,260.04,428.7,73.65,305.75,38.65,29.43,439.38,720.46,"Balbínova, Prague - Vinohrady",50.0795643,14.4361068,,,,,,,,,,
"CZK 33,000","CZK 11,000",,728257,3+kk,10/1/2022,2,,,80 m²,Fully furnished,,,,,,,,156.94,402.05,153.34,284.97,151.52,248.16,393.35,447.14,193.37,153.39,"Anežská, Prague - Staré Město",50.0920126,14.4239059,,,,,,,,,,
"CZK 56,250","CZK 18,750",,730578,2+kk,10/19/2022,3,,,47 m²,Fully furnished,,,,,,,1.0,145.3,409.63,254.35,292.12,59.28,309.45,136.5,419.43,177.03,511.6,"Elišky Krásnohorské, Prague - Josefov",50.0906304,14.4198248,,,,,,,,,,
"CZK 37,500","CZK 12,500",,730647,Studio,9/26/2022,2,,,40 m²,Fully furnished,,,,1.0,,,,87.49,353.69,89.13,198.59,58.79,391.02,424.91,274.28,259.74,601.22,"Zborovská, Prague - Smíchov",50.0730353,14.4083714,1.0,,,,,,,,,
"CZK 24,608","CZK 8,202",,730328,2+kk,10/17/2022,2,,,67 m²,Fully furnished,,,,1.0,,,1.0,190.62,1447.15,484.7,1260.45,182.11,737.34,559.67,596.72,660.13,404.95,"V Zahradách, Prague - Libeň",50.1148427,14.4750191,1.0,,,,,,,,1.0,
"CZK 19,500","CZK 6,500",,732119,1 bedroom,11/1/2022,1,,,48 m²,Fully furnished,,,,,,,1.0,204.77,465.61,234.08,276.39,71.8,120.68,308.71,446.98,178.85,556.7,"Františka Křížka, Prague - Holešovice",50.1009689,14.4305059,,,,,,,,,,
"CZK 39,000","CZK 13,000",,732116,2 bedroom,11/1/2022,3,,,72 m²,Fully furnished,,,,,,,1.0,73.01,281.28,58.33,478.54,20.37,379.07,102.37,138.49,668.56,481.36,"Francouzská, Prague - Vinohrady",50.0739894,14.440101,,,,,,,,,,
"CZK 47,025","CZK 15,675",,732115,2+kk,11/1/2022,3,,,64 m²,Fully furnished,,,,1.0,,,1.0,110.1,392.87,177.02,129.22,79.72,168.29,299.92,497.22,273.67,349.66,"Dlážděná, Prague - Nové Město",50.0865843,14.4323212,1.0,,,,,,,,,
"CZK 18,750","CZK 6,250",,732114,Studio,11/1/2022,1,,,25 m²,Fully furnished,,,,,,,,272.71,301.68,85.68,246.48,43.26,206.77,19.97,254.25,110.99,588.48,"Štítného, Prague - Žižkov",50.0855201,14.4494539,,,,,,,,,,
"CZK 22,493","CZK 7,497",,732113,Studio,11/1/2022,3,,,30 m²,Fully furnished,,,,,,,1.0,258.66,685.78,233.92,407.82,154.16,415.37,547.3,506.41,132.73,464.34,"V Háji, Prague - Holešovice",50.1013638,14.4546402,,,,,,,,,1.0,
"CZK 25,500","CZK 8,500",,732231,2+kk,11/2/2022,3,,,48 m²,Fully furnished,,,,,,,1.0,188.32,492.36,64.31,169.76,16.44,202.35,307.51,551.4,544.96,488.43,"Řeznická, Prague - Nové Město",50.0781758,14.4220203,,,,,,,,,,
"CZK 37,500","CZK 12,500",,732692,1 bedroom,11/5/2022,2,,,50 m²,Fully furnished,,,,,,,,187.82,338.29,111.0,241.4,39.4,347.76,25.85,486.49,569.58,575.91,"Karmelitská, Prague - Malá Strana",50.08657,14.4033198,,,,,,,,,,
"CZK 17,000","CZK 3,539","CZK 30,000",709488,Studio,9/7/2022,2,Brick,,32 m²,Fully furnished,Very good,Personal,G,,,,1.0,15.98,569.97,162.62,196.99,41.32,221.23,152.56,579.07,569.44,156.87,"Batelovská, Prague - Michle",50.04577,14.44959,,Luxurious,Complete,,,,Distance,,,
"CZK 18,000","CZK 4,000","CZK 18,000",731912,1 bedroom,11/1/2022,3,Brick,,41 m²,Fully furnished,Very good,,G,1.0,,1.0,1.0,50.4,136.37,17.92,343.39,46.61,70.87,203.62,387.13,82.88,253.52,Prague - Žižkov,50.08769,14.45695,,Standard,Complete,,1.0,Up to 10 years,Central,,,
"CZK 23,500","CZK 5,000","CZK 40,000",731940,3+kk,8/31/2022,1,Prefab concrete,,80 m²,Fully furnished,Very good,Cooperative,E,,1.0,,,118.78,574.72,620.35,1071.13,489.08,568.38,719.0,646.65,464.63,340.39,Prague - Letňany,50.14089,14.51512,,Standard,Complete,1.0,1.0,10 to 30 years,Central,1.0,,
"CZK 13,500","CZK 4,500","CZK 18,000",732631,Studio,9/15/2022,5,Brick,,30 m²,Fully furnished,Very good,Personal,G,,,,1.0,126.42,179.79,94.37,516.65,103.38,245.39,333.11,277.2,232.31,362.64,Prague - Žižkov,50.08678,14.45409,,Standard,,,,10 to 30 years,Electric boiler,,,
"CZK 13,500","CZK 3,000","CZK 20,000",732685,2+kk,9/5/2022,5,Prefab concrete,,42 m²,Partly,Very good,,C,,,,1.0,111.85,1169.22,640.68,883.83,539.37,955.29,719.13,425.1,588.16,295.46,Prague - Žižkov,50.08774,14.47907,,,,1.0,,,,,,
"CZK 18,000","CZK 4,400","CZK 30,000",517723,2+kk,10/1/2022,4,Brick,,46 m²,Partly,,Personal,B,,,,1.0,84.24,854.16,66.74,666.06,36.41,181.67,494.44,214.01,620.87,320.4,"Čumpelíkova, Prague - Kobylisy",50.1275464,14.4599018,,,,,,,Central,,1.0,
"CZK 10,500","CZK 3,500","CZK 14,000",508804,1 bedroom,10/1/2022,2,Brick,,32 m²,Partly,Very good,Personal,,1.0,,,,97.42,775.46,434.8,564.79,33.22,419.85,703.27,593.35,1151.55,236.72,"Vykáňská, Prague - Strašnice",50.0782191,14.5043979,,Standard,Interior,,,,,,,
"CZK 12,000","CZK 5,000","CZK 20,000",731590,2+kk,8/29/2022,,Brick,,46 m²,Partly,Good,,G,,,,,107.51,957.82,19.08,1367.93,79.59,248.01,375.18,199.96,506.8,438.33,Prague - Libeň,50.11625,14.46934,,,,,,Over 50 years,Electric boiler,,,
"CZK 32,000","CZK 2,600","CZK 62,000",732664,3+kk,9/5/2022,2,Brick,,71 m²,Unfurnished,New-build,,B,1.0,1.0,1.0,1.0,80.58,970.2,288.35,326.95,469.13,383.3,436.86,1714.08,660.71,182.37,Prague - Třebonice,50.05601,14.29032,,,,,,,,,1.0,
"CZK 16,800","CZK 5,000","CZK 30,000",261360,1 bedroom,9/1/2022,1,Brick,,42 m²,Partly,Very good,Personal,,,,,,331.24,781.05,684.31,744.39,389.49,703.4,548.2,708.51,1253.91,306.21,Prague - Suchdol,50.1402544,14.3836969,,Luxurious,Complete,,,Over 50 years,Central,,,
"CZK 17,000","CZK 5,828","CZK 25,000",732658,2+kk,9/5/2022,1,Brick,,55 m²,Fully furnished,New-build,Personal,D,,,,,352.01,626.03,109.91,442.25,295.99,353.28,376.87,436.79,384.62,300.21,Prague - Košíře,50.06769,14.36999,1.0,Standard,,1.0,,10 to 30 years,,,1.0,
"CZK 20,000","CZK 9,000","CZK 20,000",732319,3+1,9/4/2022,2,Brick,,90 m²,Partly,Good,Other,G,1.0,,,,58.29,1048.72,549.93,1041.37,533.16,608.6,526.81,806.17,1257.17,530.28,Prague - Hodkovičky,50.02247,14.42174,,,,,1.0,,,,,
"CZK 17,000","CZK 4,148","CZK 17,000",651280,2+kk,9/15/2022,2,Brick,,48 m²,Partly,New-build,Personal,B,,1.0,1.0,,228.11,1233.41,633.21,1332.18,221.1,1084.64,641.83,537.24,927.23,388.57,"Javorová, Prague - Kobylisy",50.136303,14.476185,,Standard,Complete,1.0,,Up to 10 years,Electric boiler,,,
"CZK 13,500","CZK 3,000","CZK 27,000",716902,Studio,5/3/2022,3,Brick,,37 m²,Fully furnished,New-build,Personal,B,,1.0,,1.0,198.28,375.21,953.92,934.57,510.08,471.79,763.33,965.47,423.89,236.43,"Pavla Beneše, Prague - Letňany",50.13927,14.51786,,Standard,,,,Up to 10 years,Central,,1.0,
"CZK 41,100","CZK 13,700",,730539,2+kk,9/19/2022,2,,,68 m²,Fully furnished,,,,,,,1.0,170.48,421.6,257.32,426.75,52.86,339.7,54.65,63.39,473.33,754.41,"Balbínova, Prague - Vinohrady",50.0795659,14.4357789,,,,,,,,,,
"CZK 36,000","CZK 8,000","CZK 72,000",340507,5+1,10/1/2022,8,Other,,150 m²,Partly,Very good,Personal,,,1.0,,1.0,247.96,376.79,351.93,311.97,246.91,302.19,383.0,570.13,857.55,296.31,"Volutová, Prague - Stodůlky",50.0498583,14.3378127,,Luxurious,Interior,,,10 to 30 years,Distance,1.0,,
"CZK 25,000","CZK 4,000","CZK 29,000",684629,3+1,9/23/2022,2,Brick,,90 m²,Partly,Good,Personal,A,1.0,,,,157.96,417.38,60.49,299.49,87.33,438.16,192.59,107.79,437.45,581.6,"Krásova, Prague - Žižkov",50.08552,14.44642,,,Interior,,,,,1.0,,
"CZK 12,000","CZK 2,500","CZK 14,500",731909,Studio,9/19/2022,2,Prefab concrete,,33 m²,Partly,Very good,,A,,,,,84.12,1247.63,724.44,893.53,723.38,1241.82,428.2,294.51,777.75,176.41,Prague - Michle,50.04686,14.4677,,,,,,,,1.0,,
"CZK 21,900","CZK 3,000","CZK 24,900",628098,2 bedroom,9/30/2022,2,Brick,,59 m²,Partly,Good,Personal,A,1.0,,,,158.41,417.83,60.94,299.04,87.78,438.61,193.04,108.24,437.9,582.05,"Krásova, Prague - Žižkov",50.085524,14.446418,,Standard,,,,Up to 10 years,,,,
"CZK 12,000",CZK 700,"CZK 12,000",552380,Studio,9/5/2022,2,Brick,,25 m²,Fully furnished,Very good,Personal,C,,,,,113.86,648.65,21.79,158.91,99.32,194.33,437.79,758.42,490.28,816.9,"Veletržní, Prague - Holešovice",50.1020087,14.4335784,,,,,,,Electric boiler,,,
"CZK 13,990","CZK 3,554","CZK 17,544",732649,1 bedroom,9/6/2022,2,Brick,"CZK 17,544",37 m²,Fully furnished,Good,Personal,G,1.0,,,,205.96,1473.39,136.32,1145.72,182.43,123.65,514.34,163.28,592.77,122.93,"Vyžlovská, Prague - Strašnice",50.06713416666,14.51026305555,,,,1.0,,,,,,
"CZK 23,000","CZK 3,300","CZK 60,000",732646,3+kk,9/5/2022,9,Prefab concrete,,70 m²,Partly,New-build,Personal,G,,,,1.0,185.74,575.87,76.32,249.37,246.31,307.77,497.11,243.58,367.86,341.3,Prague - Háje,50.02921,14.52862,,Luxurious,Complete,1.0,1.0,,Central,1.0,,
"CZK 20,000","CZK 4,500","CZK 45,000",732644,1 bedroom,9/19/2022,2,Brick,,45 m²,Partly,Very good,,G,1.0,,,,410.17,1507.76,969.35,1170.81,576.77,1063.58,847.57,749.16,600.77,554.81,Prague - Košíře,50.06701,14.35662,,,,,,,,,,
"CZK 18,500","CZK 4,000","CZK 22,000",549834,2+kk,12/1/2022,1,Brick,,98 m²,Fully furnished,Very good,Personal,,,,1.0,,154.1,110.15,174.67,1486.96,120.82,918.33,1029.37,620.92,801.21,132.14,"Klementova, Prague - Stodůlky",50.0457666,14.3046522,1.0,Luxurious,Complete,,1.0,Up to 10 years,Electric boiler,,,
"CZK 21,000","CZK 5,000","CZK 21,000",625005,2 bedroom,9/1/2022,1,Brick,,57 m²,Fully furnished,Very good,Personal,D,,,,,204.28,447.36,120.4,316.12,133.65,468.15,168.81,137.77,299.77,570.13,"Husinecká, Prague - Žižkov",50.085831,14.446835,,Standard,Interior,,,10 to 30 years,Gas boiler,,,
"CZK 18,000","CZK 4,500","CZK 30,000",641938,2+kk,9/2/2022,1,Brick,,55 m²,Partly,Very good,Personal,D,,,,,262.41,826.17,291.47,598.66,372.6,612.72,473.47,394.95,593.4,163.71,"Ruská, Prague - Vršovice",50.073149,14.467994,,Standard,Complete,,,,Gas boiler,,,
"CZK 22,000","CZK 3,500","CZK 44,000",731901,2+kk,9/29/2022,7,Low-energy,,50 m²,Fully furnished,New-build,,E,,,,,311.79,937.12,217.43,494.16,172.3,251.34,607.78,1093.67,297.97,798.29,Prague - Holešovice,50.10363,14.43617,1.0,,,,,,,,,
"CZK 15,990","CZK 2,354","CZK 18,344",732638,3+kk,9/7/2022,5,Brick,"CZK 18,344",55 m²,Fully furnished,Good,Cooperative,G,1.0,,,1.0,85.93,367.36,151.37,308.95,330.61,1309.05,339.93,609.93,1041.94,517.48,"Hlavní, Prague - Záběhlice",50.04760944444,14.49129833333,,,,1.0,,,,,,
"CZK 59,000","CZK 9,500","CZK 118,000",432912,5+kk,9/1/2022,6,Brick,,240 m²,Fully furnished,,Personal,,1.0,,,1.0,174.74,280.54,98.82,188.39,115.11,446.45,286.03,336.05,977.41,264.84,Prague - Vinohrady,50.078327416966,14.455739663754,1.0,Luxurious,,,,,,,,
"CZK 11,000","CZK 3,500","CZK 14,500",732636,Studio,9/5/2022,,Brick,,21 m²,Fully furnished,Very good,,G,,1.0,,,182.57,438.66,637.74,1044.28,300.21,795.39,189.81,1052.75,1908.9,130.4,Prague - Jinonice,50.05367,14.36012,,,,,,,,,,
"CZK 25,000","CZK 4,000","CZK 29,000",576278,4+1,9/14/2022,2,Brick,,90 m²,Partly,Good,Personal,,,,,,158.48,417.9,61.01,298.96,87.85,438.69,193.11,108.32,437.97,582.12,"Krásova, Prague - Žižkov",50.0855247,14.4464196,,Standard,,,,,,,,
"CZK 10,868","CZK 2,732","CZK 10,000",648550,Studio,10/1/2022,4,Other,,29 m²,Partly,Very good,Personal,D,,1.0,,1.0,177.61,264.72,253.9,246.27,334.96,266.54,223.23,181.97,262.76,100.97,"Šestajovická, Prague - Hloubětín",50.103805,14.536838,,,,,,,,,,
"CZK 14,000","CZK 4,900","CZK 28,000",728020,2+kk,8/15/2022,5,Brick,,48 m²,Fully furnished,New-build,,A,1.0,1.0,1.0,1.0,180.29,143.58,72.18,1043.56,52.24,878.51,281.06,491.16,562.55,232.84,Prague - Hlubočepy,50.02961,14.36595,,Standard,,,,10 to 30 years,Central,,1.0,
"CZK 7,000","CZK 2,000","CZK 10,000",732632,Small studio,9/5/2022,4,Other,,34 m²,Fully furnished,New-build,,G,,,,1.0,178.58,1079.2,254.49,1044.37,461.31,619.85,1012.02,752.65,415.0,539.01,Prague - Stodůlky,50.05296,14.33228,,,,,,,,,,
"CZK 17,000","CZK 4,800","CZK 17,000",726503,2 bedroom,7/19/2022,3,Brick,,64 m²,Fully furnished,Very good,Cooperative,,1.0,1.0,,,77.26,1194.19,749.99,1186.85,601.55,675.04,515.47,826.4,1235.44,627.62,Prague - Braník,50.02706,14.41658,,Standard,,,,,,,,
"CZK 15,900","CZK 3,000","CZK 18,900",685065,2 bedroom,9/20/2022,3,Brick,,65 m²,Partly,Good,Personal,,,,,,157.96,417.38,60.49,299.49,87.33,438.16,192.59,107.79,437.45,581.6,"Krásova, Prague - Žižkov",50.08552,14.44642,,,,,,,,,,
"CZK 13,500","CZK 2,500","CZK 25,000",731890,1 bedroom,8/31/2022,5,Prefab concrete,,34 m²,Unfurnished,Very good,,G,,,,1.0,246.83,1125.71,266.13,1352.95,317.8,547.91,323.27,954.4,383.94,131.64,Prague - Záběhlice,50.05399,14.49154,,,,,,,,,,
"CZK 13,500","CZK 3,500","CZK 20,000",347163,2+kk,9/12/2022,7,Brick,,49 m²,Unfurnished,New-build,Personal,C,1.0,,1.0,1.0,62.17,938.18,217.05,750.17,651.91,209.62,600.37,598.77,1175.07,555.51,"Hornoměcholupská, Prague - Horní Měcholupy",50.0433142,14.5666989,,Standard,,,,Up to 10 years,Distance,,,
"CZK 29,250","CZK 9,750",,730836,2+kk,10/31/2022,1,,,40 m²,Fully furnished,,,,,,,,29.42,633.78,151.61,536.89,130.46,316.51,391.7,900.17,984.89,128.97,"Šporkova, Prague - Malá Strana",50.0876289,14.3978335,,,,,,,,,,
"CZK 14,900","CZK 4,000","CZK 20,000",731332,Studio,12/15/2022,1,Brick,,32 m²,Unfurnished,Good,,G,,,,,662.77,671.97,654.76,3976.71,693.43,964.64,2776.84,3399.37,829.83,566.35,Prague - Dubeč,50.06447,14.58301,,Standard,Interior,,,Over 50 years,Central,,,
"CZK 13,500","CZK 3,500","CZK 26,000",718465,Studio,6/27/2022,4,Brick,,33 m²,Partly,New-build,Personal,A,1.0,,1.0,1.0,79.0,1760.28,922.96,1519.14,289.88,1166.8,614.6,1227.94,1259.31,536.73,"Vrátnická, Prague - Modřany",50.0124216,14.4017606,,Luxurious,,1.0,,,,,,
"CZK 24,000","CZK 3,892","CZK 24,000",731882,2+kk,8/31/2022,1,Low-energy,,80 m²,Partly,Very good,,G,1.0,,,1.0,405.6,1464.68,497.77,1080.01,146.99,1119.79,1146.85,267.71,674.66,28.68,Prague - Liboc,50.08978,14.33119,,Standard,,1.0,,Up to 10 years,Central,,1.0,
"CZK 28,000",CZK 500,"CZK 28,000",533114,3+1,9/8/2022,1,Brick,,82 m²,Partly,,Personal,E,,,,,165.58,704.11,211.41,196.9,129.03,337.11,559.55,554.51,499.96,268.51,"Žerotínova, Prague - Žižkov",50.088534,14.4649585,,,Complete,,,Up to 10 years,,,,
"CZK 17,900","CZK 4,000","CZK 21,900",731562,2+kk,8/31/2022,2,Other,,52 m²,Partly,New-build,,B,1.0,,1.0,1.0,229.9,947.02,205.09,713.91,247.68,447.39,154.37,412.65,1095.26,196.69,Prague - Modřany,50.0061,14.40679,,,,,,,,,,
"CZK 15,000","CZK 7,500","CZK 30,000",732495,2 bedroom,9/5/2022,2,Brick,,78 m²,Unfurnished,Good,,G,1.0,,,,134.33,305.85,402.68,2461.66,151.56,379.69,716.53,915.02,2639.7,463.98,Prague - Dolní Chabry,50.14444,14.44953,,,,,,,,,,
"CZK 79,000","CZK 20,000","CZK 158,000",714217,3+kk,9/1/2022,4,Other,,164 m²,Fully furnished,New-build,Personal,B,,1.0,,1.0,384.26,1775.9,682.53,228.18,659.39,778.18,602.6,888.16,165.88,617.77,"Ke Dvoru, Prague - Vokovice",50.09653,14.34031,1.0,Luxurious,,1.0,,,Distance,,,
"CZK 30,675","CZK 10,225",,731228,Studio,9/8/2022,2,,,30 m²,Fully furnished,,,,,,,1.0,210.86,390.29,319.5,985.86,301.65,338.01,858.33,290.45,385.77,539.9,"Strakonická, Prague - Smíchov",50.0643299,14.4102127,,,,,,,,,,
"CZK 12,900","CZK 5,000","CZK 20,000",683229,Studio,10/3/2022,1,Brick,,31 m²,Fully furnished,New-build,Personal,A,1.0,1.0,,1.0,487.54,2166.24,1385.09,4808.93,936.78,1178.67,904.69,3237.92,3049.38,780.7,"Švihovská, Prague - Písnice",49.99614,14.47286,,Standard,,,,Up to 10 years,Distance,,,
"CZK 16,000","CZK 1,500","CZK 20,000",643985,Studio,10/1/2022,8,Prefab concrete,,46 m²,Fully furnished,Very good,Personal,C,1.0,,,1.0,72.64,811.93,208.65,339.8,133.5,227.52,419.42,235.53,1583.83,303.0,"Seydlerova, Prague - Stodůlky",50.050322,14.351556,,,Complete,,,,Electric boiler,,,
"CZK 14,500",CZK 500,"CZK 25,000",609104,2 bedroom,9/5/2022,,Brick,,59 m²,,Good,Personal,G,,,,,225.1,1115.58,252.13,729.25,344.37,1317.53,145.66,230.19,667.68,276.5,"Spojovací, Prague - Vysočany",50.101403,14.489725,,,,,,,,,,
"CZK 39,600","CZK 13,200",,717648,2+kk,10/13/2022,2,,,46 m²,Fully furnished,,,,,,,,249.05,258.88,108.69,237.41,65.07,536.83,294.74,273.73,806.33,231.2,"Míšeňská, Prague - Malá Strana",50.0876118,14.4080467,,,,,,,,,,
"CZK 28,000","CZK 3,000","CZK 56,000",732487,2+kk,9/6/2022,3,Brick,,60 m²,Partly,Very good,,D,,,,,,,,,,,,,,,Prague - Nové Město,50.07124,14.4155,,,,,,,,,,
"CZK 37,500","CZK 12,500",,718920,2+kk,9/8/2022,3,,,60 m²,Fully furnished,,,,1.0,,,1.0,241.61,542.2,98.71,270.79,176.01,313.55,455.64,821.55,633.96,593.3,"Mečislavova, Prague - Nusle",50.0633237,14.4440058,1.0,,,,,,,,,
"CZK 30,000","CZK 6,000","CZK 30,000",732480,3+1,9/12/2022,5,Brick,,110 m²,Partly,Very good,,G,,,,1.0,175.3,267.45,128.7,505.43,165.96,170.0,236.82,385.55,605.27,103.86,Prague - Holešovice,50.10212,14.44461,,,,,,,,,,
"CZK 16,000","CZK 5,000","CZK 30,000",436530,2+kk,6/15/2021,3,Brick,,48 m²,Fully furnished,Very good,Personal,A,1.0,1.0,1.0,1.0,476.29,759.76,272.47,574.33,614.49,1017.63,374.01,200.02,805.08,409.87,Prague - Nusle,50.055112474159,14.448289199475,,Standard,,1.0,,Up to 10 years,Distance,,1.0,
"CZK 18,990","CZK 1,200","CZK 18,000",697963,Studio,7/9/2022,3,Brick,,53 m²,Fully furnished,Very good,Personal,B,,,,1.0,151.52,401.41,109.66,391.76,94.68,206.05,303.75,316.12,661.89,418.83,"Salmovská, Prague - Nové Město",50.07486,14.42255,1.0,Luxurious,Complete,,,Up to 10 years,Distance,,,
