Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,New building,Heating,Total number of floors,PENB,Age,Design,Renovation,Front garden,Developer name,Project name,Kód jednotky,Administration fee
666834,"CZK 16,000",50.0667,14.39653,"U Nikolajky, Prague - Smíchov",2 bedroom,69 m²,CZK 440,Partially furnished,2,Yes,No,No,No,No,No,No,01. 02. 2022,236,378,464,734,144,465,325,538,768,338,Excellent,"CZK 32,000",Personal,Brick building,,,,D,,,,,,,,
608954,"CZK 16,000",50.0905802,14.3505593,"Janouškova, Prague - Veleslavín",2 bedroom,55 m²,"CZK 5,000",Furnished,1,No,No,No,No,No,No,No,01. 02. 2022,116,258,112,618,247,392,463,316,364,283,Excellent,"CZK 32,000",Personal,Prefab concrete building,,District heating,Raised ground floor,C,,Standard materials and solutions,,,,,,
162035,"CZK 9,000",50.0257033,14.436275,"Nad lesním divadlem, Prague - Braník",Small studio,24 m²,"CZK 2,000",Partially furnished,8,No,No,No,No,No,Yes,No,,227,270,228,240,317,296,689,373,901,378,,"CZK 5,000",Personal,Prefab concrete building,Yes,,,,,,,,,,,
696139,"CZK 11,500",50.07041,14.45537,"Madridská, Prague - Vršovice",1 bedroom,50 m²,"CZK 1,000",Furnished,1,No,No,No,No,No,No,No,01. 01. 2022,314,509,176,286,136,284,227,16,462,68,Excellent,,Cooperative,Brick building,,,,G,,,,,,,,
297556,"CZK 15,900",50.1050666,14.5181109,"Sousedíkova, Prague - Vysočany",1 bedroom with open-plan kitchen,60 m²,"CZK 3,600",Partially furnished,2,Yes,No,No,No,Yes,Yes,No,10. 01. 2022,350,601,"1,064",610,"1,312","1,115",872,130,,,New build,"CZK 30,000",Personal,Brick building,Yes,,Middle floor,,,,,,,,,
695414,"CZK 10,000",50.09681,14.3476,Prague - Vokovice,Studio,24 m²,"CZK 2,800",Partially furnished,6,No,No,No,No,No,Yes,No,07. 12. 2021,93,"1,136",101,802,346,212,203,202,480,221,Good,"CZK 10,000",Personal,Prefab concrete building,,District heating,Middle floor,G,10 to 30 years years,Standard materials and solutions,,,,,,
583211,"CZK 36,000",50.10506,14.45906,"Sanderova, Prague - Holešovice",2 bedroom with open-plan kitchen,97 m²,"CZK 7,000",Furnished,4,Yes,Yes,Yes,No,Yes,Yes,No,01. 02. 2022,242,"1,008",371,681,181,504,876,"1,012",488,115,New build,"CZK 72,000",Personal,Other,,District heating,,B,,,,,,,,
327297,"CZK 18,500",50.0795223,14.4589054,"Sudoměřská, Prague - Žižkov",1 bedroom with open-plan kitchen,55 m²,"CZK 1,704",Partially furnished,6,No,No,Yes,No,No,Yes,No,,230,500,173,357,41,417,511,336,665,151,New build,"CZK 20,000",Personal,Brick building,Yes,Gas boiler,Attic,,,,,,,,,
627804,"CZK 13,000",50.07479,14.324004,"Čistovická, Prague - Řepy",Studio,35 m²,CZK 500,Partially furnished,1,No,Yes,No,No,No,No,No,01. 01. 2022,234,266,685,"1,426",499,462,517,,,,New build,"CZK 26,000",Personal,Brick building,,Gas boiler,Ground floor,G,1 to 10 years years,Standard materials and solutions,,,,,,
153003,"CZK 13,000",50.0674856,14.3969289,"Ostrovského, Prague - Smíchov",Small studio,30 m²,"CZK 2,000",Furnished,3,Yes,No,No,No,No,No,No,,298,229,221,618,23,316,387,600,501,392,,"CZK 15,000",Personal,Brick building,,,,,,,,,,,,
599189,"CZK 14,900",50.073823,14.41605,"Dittrichova, Prague - Nové Město",1 bedroom with open-plan kitchen,45 m²,"CZK 1,760",,2,No,No,No,No,No,Yes,No,16. 03. 2020,134,380,77,225,73,292,375,505,827,344,Excellent,"CZK 14,900",Personal,Brick building,,,,D,,,,,,,,
583093,"CZK 19,500",50.083767,14.507001,"Káranská, Prague - Malešice",3 bedroom,76 m²,"CZK 2,500",Unfurnished,12,Yes,No,Yes,No,No,Yes,No,01. 10. 2021,169,549,242,568,111,722,677,416,709,240,Excellent,"CZK 25,000",Personal,Prefab concrete building,,,,C,,,,,,,,
603139,"CZK 25,000",50.088083,14.425475,"Templová, Prague - Staré Město",3 bedroom,95 m²,"CZK 2,000",Furnished,2,No,No,No,No,No,Yes,No,14. 12. 2021,248,235,19,226,39,357,267,249,241,257,Excellent,"CZK 25,000",Personal,Brick building,,,,C,,Standard materials and solutions,,,,,,
696112,"CZK 14,000",50.02704,14.42587,"Psohlavců, Prague - Braník",3 bedroom,60 m²,"CZK 1,000",Furnished,3,Yes,No,No,No,Yes,Yes,No,01. 01. 2022,327,840,469,826,327,388,491,434,"1,384",47,Good,"CZK 16,000",Personal,Prefab concrete building,,District heating,,G,,,,,,,,
695002,"CZK 23,000",50.101840109189,14.452761226864,"Tusarova, Prague - Holešovice",1 bedroom with open-plan kitchen,65 m²,"CZK 4,000",Furnished,5,No,No,No,No,No,Yes,No,01. 01. 2022,181,539,89,261,7,198,400,363,176,277,New build,"CZK 23,000",Personal,Brick building,,,,B,,,,,,,,
696094,"CZK 9,500",50.07252,14.40967,"Lidická, Prague - Smíchov",Small studio,31 m²,CZK 500,Partially furnished,1,No,No,No,No,No,No,No,10. 01. 2022,120,555,108,166,73,469,594,757,954,514,Excellent,"CZK 19,000",Personal,Brick building,,,,G,,,,,,,,
696106,"CZK 20,000",50.07316,14.43293,"Bělehradská, Prague - Vinohrady",2 bedroom,80 m²,"CZK 1,000",Unfurnished,2,Yes,No,No,No,No,No,No,14. 12. 2021,20,335,5,109,28,142,206,255,692,780,Excellent,"CZK 20,000",Personal,Brick building,,,,G,,,,,,,,
695066,"CZK 20,000",50.10188313919,14.452900916946,"Tusarova, Prague - Holešovice",1 bedroom with open-plan kitchen,51 m²,"CZK 3,000",Furnished,5,Yes,No,No,No,No,Yes,No,01. 01. 2022,175,534,82,256,31,192,396,358,179,289,New build,"CZK 20,000",Personal,Brick building,,,,B,,,,,,,,
695007,"CZK 13,000",50.101802239666,14.452645931906,"Tusarova, Prague - Holešovice",Studio,30 m²,"CZK 2,500",Furnished,5,No,No,No,No,No,Yes,No,01. 01. 2022,171,523,79,246,9,188,385,347,96,262,New build,"CZK 20,000",Personal,Brick building,,,,B,,,,,,,,
685842,"CZK 22,000",50.0849763,14.4166195,"Liliová, Prague - Staré Město",1 bedroom with open-plan kitchen,59 m²,"CZK 8,500",Furnished,1,No,No,No,No,No,Yes,No,01. 10. 2021,295,456,131,473,16,50,422,735,463,100,Excellent,"CZK 44,000",Personal,Brick building,,,,B,,,,,,,,
278329,"CZK 9,800",50.1408794,14.5068988,"Malkovského, Prague - Letňany",Studio,33 m²,"CZK 2,300",Partially furnished,8,Yes,No,Yes,No,No,Yes,No,05. 01. 2022,260,926,116,970,422,291,488,349,422,204,Excellent,"CZK 22,000",Personal,Other,,Electric boiler,Middle floor,,,Standard materials and solutions,,,,,,
118847,"CZK 11,000",50.0816415,14.4579484,"Sudoměřská, Prague - Žižkov",1 bedroom,36 m²,"CZK 3,000",Partially furnished,3,No,No,No,No,No,Yes,No,,157,489,135,150,119,658,266,91,420,333,,"CZK 22,000",Other,Brick building,,,,,,,,,,,,
695634,"CZK 24,900",50.08599,14.46719,"Malešická, Prague - Žižkov",1 bedroom with open-plan kitchen,80 m²,"CZK 8,124",Furnished,1,No,Yes,Yes,No,No,Yes,No,08. 12. 2021,311,439,356,522,221,362,698,218,225,247,New build,"CZK 30,000",Personal,Brick building,,District heating,Ground floor,C,1 to 10 years years,Premium materials and solutions,,35 m²,,,,
212896,"CZK 14,900",50.067383,14.455164,"Oblouková, Prague - Vršovice",1 bedroom with open-plan kitchen,60 m²,"CZK 3,000",Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 10. 2021,158,41,150,209,0,209,263,453,215,444,Good,"CZK 15,000",Personal,Brick building,,Gas boiler,Middle floor,,over 50 years years,,Interior,,,,,
696073,"CZK 8,500",50.0069821,14.4247561,Prague - Modřany,Studio,32 m²,"CZK 2,800",Furnished,2,No,No,No,No,No,Yes,No,06. 01. 2022,217,546,368,535,341,620,568,605,674,302,Excellent,"CZK 8,500",Personal,Prefab concrete building,,District heating,,,,,,,,,,
638943,"CZK 10,000",50.128049,14.502019,"Chotěšovská, Prague - Letňany",Small studio,32 m²,"CZK 2,000",Partially furnished,3,No,No,No,No,No,Yes,No,01. 02. 2022,289,905,97,934,677,843,423,583,214,,New build,"CZK 24,000",Personal,Low-energy building,,,,G,,,,,,,,
529237,"CZK 15,500",50.0077566,14.4193998,"Pejevové, Prague - Modřany",3 bedroom,69 m²,"CZK 5,000",Partially furnished,1,No,Yes,Yes,No,No,Yes,No,08. 12. 2021,433,483,264,307,344,300,322,978,993,451,Excellent,"CZK 20,000",Personal,Prefab concrete building,,District heating,,,,Standard materials and solutions,Overall,,,,,
695601,"CZK 13,500",50.11884,14.49549,"Litoměřická, Prague - Prosek",1 bedroom with open-plan kitchen,43 m²,"CZK 3,500",Partially furnished,3,Yes,No,Yes,No,Yes,Yes,Yes,08. 12. 2021,152,704,501,439,286,481,436,406,"1,140",379,Excellent,"CZK 20,000",Personal,Prefab concrete building,,District heating,Middle floor,G,,,,,,,,
695876,"CZK 13,000",50.08939,14.46746,"Biskupcova, Prague - Žižkov",1 bedroom with open-plan kitchen,48 m²,"CZK 1,500",Furnished,5,No,No,No,No,No,Yes,No,14. 12. 2021,101,739,26,69,80,97,399,484,431,263,Excellent,"CZK 17,000",Personal,Brick building,,Gas boiler,Attic,G,over 50 years years,Standard materials and solutions,Overall,,,,,
696026,"CZK 7,000",50.07225,14.39608,"Plzeňská, Prague - Smíchov",Small studio,15 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,Yes,No,14. 12. 2021,201,669,27,360,39,511,190,"1,143",743,350,Excellent,"CZK 5,000",Other,Brick building,,,,G,,,,,,,,
696027,"CZK 9,500",50.07225,14.39608,"Plzeňská, Prague - Smíchov",1 bedroom,20 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,Yes,No,01. 01. 2022,201,669,27,360,39,511,190,"1,143",743,350,Excellent,"CZK 6,250",Other,Brick building,,,,G,,,,,,,,
696031,"CZK 8,500",50.07225,14.39608,"Plzeňská, Prague - Smíchov",Small studio,18 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,Yes,No,14. 12. 2021,201,669,27,360,39,511,190,"1,143",743,350,Excellent,"CZK 5,750",Other,Brick building,,,,G,,,,,,,,
695930,"CZK 16,000",50.12776,14.41251,"Svídnická, Prague - Troja",3 bedroom,70 m²,"CZK 3,000",Partially furnished,1,Yes,No,Yes,No,No,Yes,No,20. 12. 2021,102,487,176,422,422,334,171,361,377,,Excellent,"CZK 32,000",Cooperative,Prefab concrete building,,,,G,,,,,,,,
691820,"CZK 17,000",50.07451,14.42258,"Salmovská, Prague - Nové Město",3 bedroom,79 m²,"CZK 2,700",Unfurnished,3,No,No,No,No,No,Yes,No,11. 11. 2021,189,436,149,427,134,246,339,352,700,460,Good,"CZK 17,000",Personal,Brick building,,Central heating,Middle floor,G,,Standard materials and solutions,,,,,,
607608,"CZK 17,800",50.085862,14.416961,"Karlova, Prague - Staré Město",2 bedroom,50 m²,"CZK 2,000",Furnished,4,No,No,No,No,No,Yes,No,13. 12. 2021,169,297,32,314,18,110,439,790,500,259,Excellent,"CZK 18,000",Personal,Brick building,,,,C,,,,,,,,
132016,"CZK 19,000",50.1010657,14.5049,"U Harfy, Prague - Vysočany",2 bedroom,95 m²,CZK 450,Partially furnished,2,Yes,No,No,No,No,No,No,01. 06. 2018,221,"1,132",241,963,286,745,243,"1,059","1,249",787,,"CZK 19,000",Personal,Brick building,,,,,,,,,,,,
489262,"CZK 13,000",50.0214212,14.3597803,"Dominínská, Prague - Slivenec",2 bedroom,83 m²,"CZK 5,000",Furnished,2,No,No,No,No,No,No,No,01. 01. 2022,115,640,294,228,534,455,,,,,Excellent,"CZK 20,000",Personal,Brick building,,Geothermal heat pump,Top floor,C,1 to 10 years years,Standard materials and solutions,Overall,,,,,
692339,"CZK 17,000",50.1015246,14.4343981,"Janovského, Prague - Holešovice",2 bedroom,50 m²,"CZK 3,000",Partially furnished,2,No,No,Yes,No,No,No,No,15. 11. 2021,136,760,135,135,67,303,263,521,854,,Excellent,"CZK 30,000",Personal,Brick building,,,,G,,,,,,,,
693946,"CZK 9,990",50.12311416666,14.49222861111,"Vysočanská, Prague - Prosek",1 bedroom with open-plan kitchen,43 m²,,Unfurnished,1,No,No,Yes,No,No,Yes,No,,274,558,145,496,330,270,564,291,625,154,Good,"CZK 14,584",Personal,Prefab concrete building,,,,D,,,,,,,,"CZK 14,584

                                
                                
                
i"
696022,"CZK 19,000",50.08412,14.34603,"Na Klášterním, Prague - Břevnov",3 bedroom,70 m²,"CZK 4,000",Partially furnished,,Yes,No,Yes,No,No,No,No,01. 01. 2022,224,759,123,525,247,543,325,161,418,249,Excellent,"CZK 38,000",Personal,Prefab concrete building,,District heating,Ground floor,G,,Standard materials and solutions,Overall,,,,,
667421,"CZK 19,000",50.07285,14.38707,"Mošnova, Prague - Smíchov",2 bedroom with open-plan kitchen,65 m²,"CZK 2,500",Unfurnished,2,No,No,No,No,No,No,No,03. 08. 2021,418,"1,156",434,"1,327",484,"1,378",622,537,"1,464",555,Excellent,"CZK 38,000",Personal,Brick building,,,,G,,,,8 m²,,,,
628826,"CZK 7,000",50.072332,14.397928,"Plzeňská, Prague - Smíchov",Small studio,20 m²,"CZK 3,000",Furnished,1,No,Yes,No,No,No,No,No,15. 12. 2021,323,570,180,261,153,373,302,"1,043",743,415,Excellent,,Personal,Brick building,,Gas boiler,,G,,Standard materials and solutions,,,,,,
479561,"CZK 10,000",50.1143715,14.4695677,"Kašparovo náměstí, Prague - Libeň",Studio,35 m²,"CZK 3,000",Furnished,1,Yes,No,No,No,No,Yes,No,,192,"1,082",50,"1,199",150,321,123,"1,359",819,257,Excellent,"CZK 13,000",Personal,Low-energy building,,District heating,Middle floor,C,10 to 30 years years,Standard materials and solutions,Interior,,,,,
696008,"CZK 10,500",50.02682,14.37242,"Lipová alej, Prague - Hlubočepy",Small studio,29 m²,"CZK 1,587",Furnished,1,Yes,No,No,No,No,No,No,01. 02. 2022,274,"1,132",699,"1,129",538,"1,121",485,383,269,525,Excellent,"CZK 10,500",Personal,Brick building,,,,E,,,,,,,,
416859,"CZK 6,500",50.0115444,14.3856734,"Starochuchelská, Prague - Velká Chuchle",Small studio,17 m²,CZK 600,Unfurnished,3,No,No,No,No,No,No,No,,41,100,54,328,528,,,,,,,"CZK 10,000",Personal,Brick building,,,,,,,,,,,,
639393,"CZK 12,000",50.067151,14.417589,"Vratislavova, Prague - Vyšehrad",1 bedroom with open-plan kitchen,32 m²,"CZK 2,000",Partially furnished,4,No,No,No,No,No,Yes,No,30. 01. 2022,272,"1,068",103,434,18,92,41,517,201,150,Excellent,"CZK 14,000",Personal,Brick building,,,,G,,,,,,,,
125833,"CZK 12,800",50.0729885,14.3939938,"Graficka, Prague - Smíchov",2 bedroom,62 m²,CZK 700,Partially furnished,1,No,No,No,No,No,No,No,01. 01. 1970,130,916,22,607,1,698,57,974,964,276,,"CZK 13,500",,Brick building,,,,,,,,,,,,
668845,"CZK 9,900",50.1348573,14.5101522,"Třinecká, Prague - Letňany",Studio,39 m²,"CZK 3,000",Partially furnished,5,No,No,Yes,No,No,Yes,Yes,23. 12. 2021,180,776,347,625,312,255,333,742,385,484,Excellent,"CZK 15,000",Personal,Brick building,,District heating,Middle floor,D,,,Overall,,,,,
691082,"CZK 15,000",50.07367,14.46134,"Na Zájezdu, Prague - Vinohrady",1 bedroom with open-plan kitchen,46 m²,"CZK 3,500",Unfurnished,-1,No,No,No,No,No,No,No,08. 11. 2021,226,638,275,582,203,569,520,208,647,299,Excellent,"CZK 15,000",Personal,Brick building,,,,G,,,,,,,,
695532,"CZK 12,500",50.0655895,14.4556055,"Sportovní, Prague - Vršovice",1 bedroom with open-plan kitchen,53 m²,CZK 600,Partially furnished,1,No,No,No,No,No,Yes,Yes,13. 12. 2021,122,187,123,443,140,505,232,562,371,226,Excellent,"CZK 25,000",Personal,Brick building,,Other,,G,,,Interior,,,,,
695784,"CZK 9,900",50.05942,14.45008,"Nuselská, Prague - Michle",1 bedroom,36 m²,"CZK 2,638",Partially furnished,3,No,No,No,No,No,No,No,20. 12. 2021,51,760,54,167,28,730,214,387,732,216,Excellent,"CZK 15,000",Personal,Brick building,,,,G,,,,,,,,
36818,"CZK 12,500",50.0607687007,14.4003510475,Prague - Smíchov,2 bedroom,50 m²,"CZK 2,200",Partially furnished,3,No,No,No,No,Yes,No,No,03. 01. 2022,172,849,215,974,158,397,650,789,711,589,Excellent,"CZK 25,000",Personal,Brick building,,Other,Middle floor,C,,Premium materials and solutions,Interior,,,,,
695461,"CZK 11,000",50.08898,14.46722,"Zelenky-Hajského, Prague - Žižkov",1 bedroom,43 m²,CZK 800,Partially furnished,2,No,No,No,No,No,Yes,No,Ihned,146,748,34,131,142,159,419,443,389,243,Excellent,"CZK 25,000",Personal,Brick building,,,Middle floor,G,,Standard materials and solutions,Interior,,,,,
607609,"CZK 14,800",50.085862,14.416961,"Karlova, Prague - Staré Město",1 bedroom,39 m²,"CZK 2,000",,4,No,No,No,No,No,Yes,No,13. 12. 2021,169,297,32,314,18,110,439,790,500,259,Excellent,"CZK 14,800",Personal,Brick building,,,,C,,,,,,,,
695980,"CZK 14,500",50.08271,14.46634,"Olšanská, Prague - Žižkov",Studio,38 m²,"CZK 3,500",Furnished,9,No,Yes,Yes,No,Yes,Yes,Yes,14. 12. 2021,154,381,505,689,441,367,584,600,445,518,New build,"CZK 18,000",Personal,Other,,Central heating,,A,,,,,,,,
664472,"CZK 13,000",50.05073,14.34669,"Seydlerova, Prague - Stodůlky",Studio,31 m²,"CZK 2,500",Furnished,4,No,No,No,No,Yes,Yes,No,15. 12. 2021,109,633,29,128,94,0,316,269,"1,341",203,New build,"CZK 13,000",Personal,Low-energy building,Yes,,,A,,,,,,,,
695957,"CZK 14,900",50.04257,14.44224,"Krčská, Prague - Krč",2 bedroom,67 m²,"CZK 3,000",Partially furnished,4,No,No,Yes,No,No,No,No,01. 02. 2022,240,223,273,437,194,256,488,269,737,273,Excellent,"CZK 29,800",Personal,Brick building,,District heating,Top floor,G,,,,,,,,
498267,"CZK 15,000",50.0258641,14.5231414,"Doubravická, Prague - Chodov",1 bedroom with open-plan kitchen,47 m²,"CZK 3,000",Furnished,9,Yes,No,Yes,No,No,Yes,No,13. 12. 2021,184,970,170,859,250,452,437,573,955,172,,"CZK 15,000",Cooperative,Prefab concrete building,,,,,,,,,,,,
540297,"CZK 19,999",50.04304,14.31343,"Toufarova, Prague - Stodůlky",1 bedroom with open-plan kitchen,60 m²,"CZK 2,500",Partially furnished,2,Yes,No,No,No,No,No,No,01. 01. 2022,258,485,231,799,821,429,778,559,"1,031",582,New build,"CZK 40,000",Personal,Brick building,,Central heating,Middle floor,B,1 to 10 years years,Premium materials and solutions,,,,,,
695962,"CZK 16,000",50.03491,14.38651,"Geologická, Prague - Hlubočepy",1 bedroom with open-plan kitchen,41 m²,"CZK 2,500",Partially furnished,1,No,No,Yes,Yes,No,Yes,No,13. 12. 2021,120,"1,007",407,914,246,972,"1,139","1,125","1,093",327,Excellent,"CZK 16,000",Personal,Brick building,,,,G,,,,,,,,
695809,"CZK 21,000",50.03658,14.37323,"Lamačova, Prague - Hlubočepy",4 bedroom,90 m²,"CZK 4,000",Furnished,6,Yes,No,No,No,No,Yes,No,15. 01. 2022,318,419,229,400,350,463,520,313,941,225,Excellent,"CZK 21,000",Personal,Prefab concrete building,,,,G,,,,,,,,
695506,"CZK 19,000",50.0989,14.3915,"Kafkova, Prague - Dejvice",1 bedroom with open-plan kitchen,53 m²,"CZK 5,500",Partially furnished,3,No,No,Yes,No,No,Yes,No,13. 12. 2021,425,519,520,494,437,612,"1,027",326,797,411,Excellent,"CZK 38,000",Personal,Brick building,,,,D,,,,,,,,
695958,"CZK 11,000",50.09198,14.44936,"Křižíkova, Prague - Karlín",Studio,24 m²,"CZK 3,000",Furnished,1,No,Yes,No,No,No,Yes,No,14. 12. 2021,154,171,5,269,6,293,246,"1,266",368,132,Excellent,"CZK 13,000",Personal,Brick building,,,,C,,,,,,,,
695953,"CZK 13,700",50.0922,14.34462,"Šumberova, Prague - Veleslavín",2 bedroom,52 m²,"CZK 3,300",Partially furnished,2,No,No,Yes,No,No,No,No,15. 12. 2021,312,543,263,477,482,446,351,349,851,164,Good,"CZK 27,400",Personal,Brick building,,,,E,,,,,,,,
695949,"CZK 24,000",50.08045,14.4557,"Radhošťská, Prague - Žižkov",2 bedroom,60 m²,"CZK 4,000",Furnished,,No,No,No,No,No,No,No,13. 12. 2021,316,433,103,359,86,556,349,343,661,139,Excellent,"CZK 24,000",Personal,Other,,,,G,,,,,,,,
622347,"CZK 16,000",50.012711,14.400015,"Vorařská, Prague - Modřany",1 bedroom with open-plan kitchen,53 m²,"CZK 3,000",Partially furnished,1,No,No,No,No,No,Yes,No,01. 09. 2020,236,"1,117",454,"1,361",778,"1,422","1,350",701,,,Excellent,"CZK 16,000",Personal,Brick building,,,,C,1 to 10 years years,Standard materials and solutions,Overall,,,,,
646292,"CZK 11,000",50.04341,14.427855,Prague - Podolí,Small studio,25 m²,"CZK 2,290",Furnished,3,No,No,No,No,No,No,No,17. 01. 2022,69,"1,114",149,"1,157",561,"1,214",464,676,630,675,Good,,Personal,Brick building,,,,D,,,,,,,,
620446,"CZK 13,500",50.044534,14.455606,"Jihlavská, Prague - Michle",1 bedroom with open-plan kitchen,53 m²,"CZK 4,000",Partially furnished,4,Yes,No,No,No,No,Yes,No,01. 01. 2022,323,619,458,509,144,382,309,443,542,130,Excellent,"CZK 30,000",Personal,Brick building,,District heating,Middle floor,C,over 50 years years,Standard materials and solutions,,,,,,
695478,"CZK 30,000",50.07755,14.43073,"Čelakovského sady, Prague - Vinohrady",2 bedroom with open-plan kitchen,76 m²,"CZK 7,500",Furnished,4,No,No,No,No,No,Yes,No,12. 12. 2021,231,407,203,126,70,313,504,578,223,376,Excellent,"CZK 30,000",Personal,Brick building,,Gas boiler,Top floor,G,,Premium materials and solutions,Overall,,,,,
695476,"CZK 10,000",50.0229,14.42724,"Vavřenova, Prague - Braník",Studio,27 m²,"CZK 3,000",Furnished,13,No,No,Yes,No,Yes,Yes,No,01. 03. 2022,182,677,191,670,313,344,180,457,859,94,Excellent,"CZK 10,000",Personal,Prefab concrete building,,District heating,Top floor,G,,Standard materials and solutions,Overall,,,,,
545062,"CZK 15,500",50.096946,14.3664174,"Na Dlouhém lánu, Prague - Vokovice",2 bedroom,54 m²,"CZK 3,500",Partially furnished,1,No,No,No,No,No,No,No,01. 01. 2022,402,423,469,431,108,126,677,653,851,132,,"CZK 19,000",Personal,Brick building,,District heating,Middle floor,,,,,,,,,
624569,"CZK 11,500",50.0907222,14.4240094,"Rámová, Prague - Staré Město",Studio,20 m²,"CZK 2,500",Furnished,1,No,No,No,No,No,No,No,04. 01. 2022,27,370,32,168,31,160,334,316,150,152,Excellent,"CZK 11,500",Other,Brick building,,Gas boiler,Middle floor,D,1 to 10 years years,Standard materials and solutions,Overall,,,,,
558993,"CZK 17,500",50.0486178,14.4324484,"Milevská, Prague - Podolí",3 bedroom,65 m²,"CZK 4,000",Furnished,3,Yes,No,No,No,No,No,No,02. 05. 2019,179,789,311,480,289,567,441,476,532,70,,"CZK 25,000",Cooperative,Prefab concrete building,,,Top floor,,,Standard materials and solutions,Interior,,,,,
595157,"CZK 17,800",50.1084461,14.518437,"Svatošových, Prague - Vysočany",1 bedroom with open-plan kitchen,60 m²,"CZK 3,950",Partially furnished,2,Yes,No,No,No,No,Yes,Yes,01. 03. 2022,486,596,"1,437",606,931,"1,289","1,255",328,93,,New build,"CZK 35,600",Personal,Brick building,Yes,District heating,Middle floor,B,,,,,,,,
695364,"CZK 13,000",50.02089,14.48591,"Dolnomlýnská, Prague - Kunratice",Studio,35 m²,"CZK 2,500",Furnished,,No,Yes,Yes,No,Yes,No,No,08. 12. 2021,453,"1,171",367,"1,264",203,319,344,324,790,183,New build,"CZK 13,000",Personal,Brick building,,,Ground floor,B,1 to 10 years years,Standard materials and solutions,,40 m²,,,,
695446,"CZK 18,500",50.03435,14.53284,"Plickova, Prague - Háje",2 bedroom with open-plan kitchen,64 m²,"CZK 3,500",Furnished,2,No,No,Yes,Yes,No,Yes,No,13. 12. 2021,311,424,214,484,207,512,231,354,258,198,Good,"CZK 18,500",Cooperative,Prefab concrete building,,,,C,,,,,,,,
586143,"CZK 15,500",50.097721,14.361393,"Kamerunská, Prague - Vokovice",2 bedroom,56 m²,"CZK 1,900",Partially furnished,2,Yes,No,No,No,No,Yes,No,21. 09. 2020,190,127,232,213,195,243,416,309,"1,415",352,Excellent,"CZK 17,500",Personal,Prefab concrete building,,District heating,Middle floor,C,,Standard materials and solutions,Overall,,,,,
695916,"CZK 10,500",50.0706031,14.4603498,"28. pluku, Prague - Vršovice",Studio,24 m²,"CZK 3,000",Partially furnished,,No,No,No,No,Yes,No,No,03. 01. 2022,31,674,27,441,34,449,263,128,678,282,Excellent,"CZK 13,500",Personal,Brick building,,,,G,,,,,,,,
695592,"CZK 13,000",50.07108,14.45028,"Krymská, Prague - Vršovice",1 bedroom,45 m²,"CZK 1,000",Partially furnished,1,Yes,No,No,No,No,No,No,01. 01. 2022,95,653,107,200,50,515,148,432,298,369,Excellent,"CZK 28,000",Personal,Brick building,,,,G,,,,,,,,
433099,"CZK 10,200",50.0589341,14.5582623,"Dolnoměcholupská, Prague - Dolní Měcholupy",Studio,28 m²,"CZK 2,800",Partially furnished,,No,No,No,No,No,No,No,,13,70,342,436,"1,394",499,997,,,,,"CZK 13,000",Personal,Brick building,,Gas boiler,,C,,,,,,,,
695843,"CZK 12,200",50.04919,14.35058,"Ovčí hájek, Prague - Stodůlky",1 bedroom with open-plan kitchen,47 m²,"CZK 1,300",Partially furnished,4,No,No,No,No,No,Yes,No,01. 01. 2022,236,845,199,388,207,283,336,210,"1,283",257,Excellent,"CZK 8,000",Personal,Prefab concrete building,,,,C,,,,,,,,
137365,"CZK 12,000",50.0911677,14.4292571,"Soukenická, Prague - Nové Město",Studio,30 m²,"CZK 2,500",Partially furnished,1,No,No,No,No,No,No,No,,93,358,203,178,75,256,81,141,421,332,,"CZK 15,000",Personal,Brick building,,Central heating,Middle floor,,,Standard materials and solutions,,,,,,
695350,"CZK 16,900",50.05279,14.51427,"Kamelova, Prague - Záběhlice",1 bedroom with open-plan kitchen,48 m²,"CZK 3,300",Furnished,2,No,No,Yes,Yes,Yes,Yes,Yes,01. 01. 2022,377,341,330,289,90,337,984,"1,196",623,235,New build,"CZK 20,000",Personal,Brick building,Yes,District heating,Middle floor,G,,Premium materials and solutions,,,,,,
507529,"CZK 13,000",50.074442313772,14.444215012195,"Moravská, Prague - Vinohrady",Studio,47 m²,"CZK 2,000",Partially furnished,4,Yes,No,No,No,No,No,No,,135,101,87,607,68,370,280,250,488,242,,"CZK 10,000",Personal,Brick building,,,,,,,,,,,,
615536,"CZK 20,000",50.035466,14.580133,"Losenická, Prague - Uhříněves",2 bedroom with open-plan kitchen,86 m²,"CZK 5,500",Furnished,2,Yes,No,No,No,No,Yes,Yes,01. 02. 2022,303,"1,371","1,016","1,387","1,488","1,398",,,,,New build,"CZK 40,000",Personal,Brick building,,District heating,Middle floor,A,1 to 10 years years,Premium materials and solutions,,,,,,
