Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Floor,New building,Age,Design,Front garden,Heating,Total number of floors,Renovation,Administration fee,Developer name,Project name,Kód jednotky
277546,"CZK 24,999",50.073377,14.443233,"Lužická, Prague - Vinohrady",1 bedroom with open-plan kitchen,Excellent,76 m²,"CZK 4,500","CZK 59,000",Personal,Brick building,Furnished,No,No,No,No,No,No,No,04. 01. 2022,F,184,362,68,779,132,669,370,549,491,244,2,,10 to 30 years years,Premium materials and solutions,,Gas boiler,Middle floor,Interior,,,,
695755,"CZK 25,000",50.10681,14.45168,"U Uranie, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,70 m²,"CZK 5,000","CZK 25,000",Personal,Low-energy building,Partially furnished,Yes,No,Yes,No,No,Yes,Yes,01. 01. 2022,G,249,578,81,390,94,353,298,849,151,112,11,,,,,,,,,,,
363393,"CZK 11,500",50.0545133,14.5142951,"Práčská, Prague - Záběhlice",2 bedroom,Good,53 m²,"CZK 3,000","CZK 29,000",Personal,Prefab concrete building,Partially furnished,Yes,No,Yes,No,No,Yes,No,01. 02. 2022,C,326,333,323,374,198,329,757,"1,012",722,221,5,,over 50 years years,Standard materials and solutions,,District heating,Middle floor,Exterior,,,,
581420,"CZK 12,000",50.052491,14.512779,"Mattioliho, Prague - Záběhlice",Studio,Excellent,32 m²,"CZK 2,500","CZK 24,000",Personal,Other,Furnished,No,No,No,No,Yes,No,No,01. 01. 2022,G,306,458,448,406,207,454,897,993,693,398,1,,,,,,,,,,,
697986,"CZK 17,000",50.08936,14.30808,"Vlastina, Prague - Ruzyně",3 bedroom,Excellent,72 m²,"CZK 5,800","CZK 17,000",Personal,Prefab concrete building,Partially furnished,No,No,No,Yes,No,Yes,No,01. 03. 2022,G,62,150,173,186,160,243,448,"1,310","1,302",85,4,,,,,,,,,,,
697981,"CZK 12,000",50.06981,14.50625,"Pod Strání, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,41 m²,"CZK 4,000","CZK 12,000",Personal,Prefab concrete building,Partially furnished,No,No,No,No,No,No,No,04. 01. 2022,G,187,413,"1,380",300,481,265,521,"1,337",161,,1,,,,,,,,,,,
230298,"CZK 21,000",50.1180194,14.4973165,"Trmická, Prague - Prosek",2 bedroom with open-plan kitchen,Excellent,136 m²,"CZK 5,000","CZK 40,000",Personal,Brick building,Partially furnished,No,Yes,Yes,No,No,Yes,Yes,ihned,,47,800,267,224,87,293,435,381,991,230,5,,,,,,Top floor,,,,,
574349,"CZK 16,000",50.0947079,14.4561382,"Březinova, Prague - Karlín",Studio,,40 m²,"CZK 3,000","CZK 34,000",Personal,Brick building,Furnished,No,No,No,No,No,Yes,No,,,136,648,119,388,25,295,302,"1,209",346,376,2,,,,,Central heating,,Overall,,,,
697963,"CZK 9,500",50.07486,14.42255,"Salmovská, Prague - Nové Město",Studio,Excellent,25 m²,"CZK 1,500","CZK 11,000",Personal,Brick building,Furnished,No,Yes,No,No,No,No,No,06. 01. 2022,B,150,397,110,388,95,207,304,316,662,421,2,,,,,,,,,,,
536396,"CZK 20,500",50.102319,14.4780158,"V Mezihoří, Prague - Libeň",3 bedroom,Excellent,66 m²,"CZK 3,900","CZK 40,000",Personal,Brick building,Furnished,No,No,No,No,No,No,No,19. 01. 2022,,264,291,132,439,355,474,353,147,194,601,3,,,,,Gas boiler,Middle floor,Overall,,,,
536912,"CZK 19,000",50.0848545,14.483906,Prague - Strašnice,1 bedroom with open-plan kitchen,,70 m²,"CZK 5,000","CZK 24,000",Personal,Brick building,Furnished,Yes,No,No,No,No,Yes,Yes,31. 12. 2021,,167,"1,302",579,"1,188",705,920,"1,055",176,690,361,2,Yes,,,,,,,,,,
697936,"CZK 15,000",50.10597,14.45258,"Na Maninách, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 2,000","CZK 30,000",Personal,Brick building,Unfurnished,No,No,No,No,No,No,No,04. 01. 2022,C,311,510,132,323,44,276,435,774,227,175,3,,,,,,,,,,,
542947,"CZK 12,000",50.0905728,14.4926364,"Pod Lipami, Prague - Žižkov",Studio,Excellent,34 m²,"CZK 2,470","CZK 12,000",Personal,Prefab concrete building,Partially furnished,No,No,No,No,No,Yes,No,01. 02. 2022,C,335,328,427,569,384,332,620,275,548,146,6,,1 to 10 years years,Standard materials and solutions,,,Middle floor,Overall,,,,
165513,"CZK 13,000",50.0676332,14.2979591,"Galandova, Prague - Řepy",1 bedroom with open-plan kitchen,Excellent,47 m²,"CZK 3,000",,Personal,Prefab concrete building,Partially furnished,No,No,Yes,Yes,No,No,No,,,258,"1,165",409,"1,127",202,930,739,619,"1,435",104,8,,1 to 10 years years,,,,,,,,,
697606,"CZK 12,500",50.05397,14.3422,"Běhounkova, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,35 m²,"CZK 2,900","CZK 30,700",Personal,Prefab concrete building,Unfurnished,No,No,No,No,No,Yes,No,05. 01. 2022,D,243,534,240,539,442,204,423,163,"1,153",129,5,,10 to 30 years years,Premium materials and solutions,,District heating,Middle floor,Overall,,,,
656885,"CZK 14,400",50.0309311,14.3685927,Prague - Hlubočepy,1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 3,600","CZK 14,400",Personal,Brick building,Furnished,Yes,Yes,No,No,Yes,Yes,No,07. 02. 2022,C,124,839,80,819,131,857,292,300,632,71,1,,1 to 10 years years,,,Central heating,Middle floor,,,,,
536102,"CZK 14,500",50.0225996,14.4945038,"Zlešická, Prague - Chodov",1 bedroom with open-plan kitchen,Good,47 m²,,"CZK 15,000",Personal,Prefab concrete building,Partially furnished,No,No,No,No,No,Yes,No,01. 03. 2022,C,189,759,214,857,522,664,235,520,333,61,6,,10 to 30 years years,Standard materials and solutions,,Central heating,Middle floor,Overall,,,,
545105,"CZK 14,500",50.0672795,14.3679445,"Musílkova, Prague - Košíře",1 bedroom with open-plan kitchen,,50 m²,"CZK 3,150","CZK 20,000",Personal,Brick building,Partially furnished,No,No,No,No,No,No,No,01. 01. 1970,C,306,785,262,594,448,505,364,858,230,452,3,Yes,1 to 10 years years,Premium materials and solutions,,Gas boiler,Top floor,Overall,,,,
694774,"CZK 20,900",50.1027288,14.4368562,"Veletržní, Prague - Holešovice",2 bedroom with open-plan kitchen,Excellent,77 m²,"CZK 2,500","CZK 20,000",Personal,Brick building,Partially furnished,No,No,No,No,No,Yes,No,01. 02. 2022,G,281,904,117,416,57,309,518,375,875,,3,,,,,,,,,,,
311633,"CZK 15,000",50.0969127,14.3475731,"Vokovická, Prague - Vokovice",1 bedroom with open-plan kitchen,,45 m²,"CZK 3,500","CZK 30,000",Personal,Prefab concrete building,Partially furnished,Yes,No,No,No,No,No,No,,,52,"1,203",145,802,345,211,177,171,374,239,11,,,,,,,,,,,
697880,"CZK 22,000",50.07524,14.44714,"Korunní, Prague - Vinohrady",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 1,500","CZK 44,000",Personal,Brick building,Unfurnished,No,No,No,No,No,No,No,17. 01. 2022,G,212,402,166,414,131,377,534,125,502,168,1,,,,,,,,,,,
691655,"CZK 11,700",50.07101,14.44822,"Sevastopolská, Prague - Vršovice",Small studio,Excellent,20 m²,"CZK 2,300","CZK 24,000",Personal,Brick building,Partially furnished,No,No,No,No,No,No,No,15. 11. 2021,G,204,729,198,386,85,576,362,591,365,357,4,,1 to 10 years years,Premium materials and solutions,,,,,,,,
581545,"CZK 19,000",50.079043,14.450264,"Laubova, Prague - Vinohrady",1 bedroom,Excellent,50 m²,"CZK 4,000","CZK 23,000",Cooperative,Brick building,Furnished,No,No,No,No,No,Yes,No,29. 11. 2021,G,190,255,21,254,95,282,123,285,713,150,4,,over 50 years years,,,,,Overall,,,,
695314,"CZK 12,700",50.05464,14.44235,"Sdružení, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,51 m²,"CZK 2,060","CZK 24,000",Personal,Brick building,Partially furnished,Yes,No,Yes,No,No,No,No,01. 01. 2022,G,32,968,124,457,34,600,263,237,956,211,2,,,,,,,,,,,
697842,"CZK 10,800",50.09239,14.53345,"Českobrodská, Prague - Hloubětín",Small studio,Excellent,25 m²,"CZK 2,000","CZK 10,800",Personal,Brick building,Partially furnished,No,No,No,No,No,No,No,03. 01. 2022,G,25,707,854,"1,145","1,324","1,454",842,584,,,1,,,Standard materials and solutions,,Gas boiler,,Overall,,,,
619822,"CZK 10,000",50.072607,14.427693,"Ke Karlovu, Prague - Nové Město",Small studio,Excellent,24 m²,"CZK 2,500","CZK 10,000",Personal,Brick building,Partially furnished,No,No,No,No,No,Yes,No,17. 08. 2020,D,31,713,303,459,11,36,338,384,601,636,2,,,Standard materials and solutions,,Central heating,Middle floor,Overall,,,,
567662,"CZK 13,000",50.0326918,14.5878314,"Františka Diviše, Prague - Uhříněves",1 bedroom with open-plan kitchen,,55 m²,"CZK 4,000","CZK 26,000",Personal,Prefab concrete building,Furnished,Yes,No,No,No,No,No,No,01. 01. 2021,B,539,"1,000",851,"1,092",919,952,"1,085",850,907,,1,,,,,,,,,,,
392789,"CZK 12,000",50.1230046,14.4894172,"Bílinská, Prague - Prosek",3 bedroom,Excellent,53 m²,"CZK 4,500","CZK 24,000",Personal,Prefab concrete building,Partially furnished,No,No,No,Yes,No,Yes,No,01. 01. 2022,G,438,769,152,708,481,409,308,216,411,83,8,,,Standard materials and solutions,,District heating,Top floor,Bathroom unit,,,,
519421,"CZK 13,000",49.9943535,14.3668619,Prague - Radotín,1 bedroom with open-plan kitchen,,52 m²,"CZK 4,000","CZK 13,000",Personal,Brick building,Partially furnished,No,No,No,No,Yes,No,No,14. 02. 2022,,290,"1,228","1,323",886,"1,260","1,215",829,869,"1,321",,3,,,Standard materials and solutions,,Gas boiler,Top floor,Overall,,,,
689519,"CZK 13,000",49.996653165369,14.412188262513,"Sekorova, Prague - Modřany",2 bedroom,Excellent,70 m²,"CZK 2,000","CZK 13,000",Personal,Brick building,Furnished,No,Yes,No,No,No,No,No,01. 02. 2022,C,387,"1,331",822,"1,425",672,"1,153",996,"1,094",693,347,1,,,,,Gas boiler,,,,,,
660702,"CZK 14,000",50.07783,14.43667,"Vinohradská, Prague - Vinohrady",1 bedroom,Excellent,45 m²,"CZK 2,260",,Personal,Brick building,Unfurnished,No,No,No,No,No,No,No,01. 08. 2021,E,82,240,76,129,72,4,335,424,475,805,,,,,,,,,,,,
661115,"CZK 27,500",50.07783,14.43667,"Vinohradská, Prague - Vinohrady",3 bedroom,Excellent,112 m²,"CZK 5,581",,Personal,Brick building,Partially furnished,Yes,No,No,No,No,No,No,01. 07. 2021,F,82,240,76,129,72,4,335,424,475,805,3,,,,,,,,,,,
697817,"CZK 16,900",50.03743,14.48474,"Babákova, Prague - Chodov",3 bedroom,Excellent,90 m²,"CZK 4,900","CZK 21,000",Personal,Prefab concrete building,Furnished,No,No,Yes,Yes,Yes,No,No,01. 02. 2022,G,479,"1,121",179,955,519,920,861,"1,316",483,158,1,,1 to 10 years years,Premium materials and solutions,,,,,,,,
694998,"CZK 19,000",50.101655482973,14.452764628089,"Tusarova, Prague - Holešovice",1 bedroom with open-plan kitchen,New build,47 m²,"CZK 3,500","CZK 19,000",Personal,Brick building,Furnished,No,No,No,No,No,Yes,No,01. 01. 2022,B,181,539,89,261,7,198,400,363,176,277,2,,,,,,,,,,,
695004,"CZK 19,000",50.101747049945,14.452762640491,"Tusarova, Prague - Holešovice",1 bedroom with open-plan kitchen,New build,47 m²,"CZK 3,500","CZK 19,000",Personal,Brick building,Furnished,Yes,Yes,No,No,No,Yes,No,01. 01. 2022,B,182,539,89,262,19,199,401,363,107,252,5,,,,,,,,,,,
595127,"CZK 12,000",50.123979,14.4878,"Rumburská, Prague - Prosek",Studio,Excellent,30 m²,"CZK 3,100","CZK 15,100",Personal,Prefab concrete building,Furnished,Yes,No,No,No,No,Yes,No,01. 02. 2022,G,319,915,273,853,476,440,440,72,271,192,3,,,Standard materials and solutions,,Central heating,,Overall,,,,
697787,"CZK 25,000",50.10559,14.52226,"Modrého, Prague - Hloubětín",2 bedroom with open-plan kitchen,New build,187 m²,"CZK 4,000","CZK 4,000",Personal,Brick building,Furnished,Yes,Yes,No,Yes,Yes,Yes,Yes,03. 01. 2022,A,492,"1,304",694,"1,285",856,742,"1,233","1,301",915,227,2,,,,,,,,,,,
697781,"CZK 10,490",50.13196833333,14.48740555555,"Roudnická, Prague - Střížkov",1 bedroom with open-plan kitchen,Excellent,33 m²,"CZK 2,931","CZK 13,421",Personal,Prefab concrete building,Furnished,No,No,No,No,No,Yes,No,,C,576,768,514,761,494,988,"1,368",113,,,2,,,,,,,,"CZK 13,421

                                
                                
                
i",,,
694814,"CZK 15,000",50.10108,14.44575,"Stupkova, Prague - Holešovice",1 bedroom,Good,45 m²,"CZK 1,500","CZK 15,000",Cooperative,Brick building,Furnished,No,No,Yes,No,No,Yes,No,01. 01. 2022,G,388,365,178,548,168,272,262,414,716,231,3,,,,,,Middle floor,Overall,,,,
474527,"CZK 10,000",50.0242782,14.4551131,"Hurbanova, Prague - Krč",1 bedroom,,34 m²,"CZK 3,500","CZK 20,000",Personal,Prefab concrete building,Partially furnished,Yes,No,No,No,No,No,No,,,372,905,421,461,440,589,"1,340",444,416,,7,,,,,District heating,Top floor,Bathroom unit,,,,
562412,"CZK 12,900",50.053939,14.4220743,"Pod Klaudiánkou, Prague - Podolí",2 bedroom,,59 m²,"CZK 4,200","CZK 10,000",Personal,Brick building,Unfurnished,No,No,No,No,No,No,No,06. 12. 2021,D,437,766,373,565,411,763,536,948,37,381,1,,10 to 30 years years,Standard materials and solutions,100 m²,Other,Ground floor,Interior,,,,
697771,"CZK 12,500",50.04581,14.30266,"Svitákova, Prague - Stodůlky",Studio,New build,39 m²,"CZK 2,000","CZK 14,500",Personal,Other,Partially furnished,Yes,No,No,No,No,Yes,Yes,07. 02. 2022,B,258,122,148,95,"1,023","1,120",725,886,110,,4,,,,,,,,,,,
697770,"CZK 19,900",50.0733476,14.3959227,"Grafická, Prague - Smíchov",1 bedroom with open-plan kitchen,New build,46 m²,"CZK 4,500","CZK 24,400",Personal,Low-energy building,Furnished,No,No,Yes,No,No,Yes,No,03. 01. 2022,G,207,"1,068",123,759,92,889,250,857,"1,077",82,3,,,,,,,,,,,
628788,"CZK 15,900",50.141463,14.523138,"Kadečkové, Prague - Letňany",1 bedroom with open-plan kitchen,New build,50 m²,"CZK 3,500",,Personal,Brick building,,No,Yes,Yes,No,No,Yes,No,05. 10. 2020,B,566,921,"1,250",116,"1,045","1,321","1,168",872,258,,1,,,,,,,,,,,
315164,"CZK 14,000",50.0666262,14.4202683,"Neklanova, Prague - Vyšehrad",1 bedroom with open-plan kitchen,,42 m²,"CZK 4,000","CZK 24,000",Personal,Brick building,Furnished,No,No,Yes,No,No,Yes,No,01. 01. 2022,,200,"1,153",168,194,117,231,202,501,434,204,4,,1 to 10 years years,,,Central heating,,Overall,,,,
655019,"CZK 15,000",50.08379,14.41439,"Karoliny Světlé, Prague - Staré Město",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 1,000","CZK 15,000",Personal,Brick building,Furnished,No,No,No,No,No,No,No,13. 12. 2021,B,141,750,42,370,2,356,511,513,469,227,2,,,,,,,,,,,
697759,"CZK 7,000",50.1162631,14.6208058,Prague - Horní Počernice,Studio,New build,28 m²,"CZK 3,000","CZK 9,000",Personal,Other,Partially furnished,No,No,No,No,No,No,No,03. 01. 2022,C,93,827,312,145,343,661,339,34,,,2,,,,,,,,,,,
694045,"CZK 15,000",50.07608,14.46828,"Šrobárova, Prague - Vinohrady",1 bedroom with open-plan kitchen,Good,47 m²,CZK 650,"CZK 30,000",Cooperative,Brick building,Partially furnished,No,No,Yes,No,No,Yes,No,01. 01. 2022,G,256,606,177,409,53,389,90,716,75,228,5,,,,,,,,,,,
601634,"CZK 14,000",50.127342,14.502952,"Bechlínská, Prague - Letňany",1 bedroom with open-plan kitchen,New build,55 m²,"CZK 3,400","CZK 20,000",Personal,Brick building,,Yes,No,No,No,No,Yes,No,01. 01. 2022,C,229,845,111,874,564,811,344,568,252,,2,,,,,,,,,,,
656973,"CZK 10,466",50.10809,14.43722,"Na Zátorách, Prague - Holešovice",Studio,New build,15 m²,"CZK 3,311","CZK 13,777",Other,Other,Furnished,No,No,No,No,No,Yes,No,01. 02. 2022,G,203,"1,202",318,"1,023",78,445,306,355,606,,4,Yes,1 to 10 years years,,,,,,,,,
632456,"CZK 19,000",50.094447,14.349836,"Pod Dvorem, Prague - Veleslavín",1 bedroom with open-plan kitchen,New build,51 m²,"CZK 5,000","CZK 21,000",Personal,Low-energy building,Furnished,No,No,Yes,No,Yes,Yes,Yes,01. 02. 2022,B,306,986,351,"1,015",331,303,506,614,815,533,,Yes,,,,,,,,,,
697722,"CZK 10,500",50.05787,14.42592,"Doudova, Prague - Podolí",1 bedroom,Excellent,36 m²,CZK 800,"CZK 11,300",Personal,Brick building,Partially furnished,No,No,No,No,No,No,No,15. 01. 2022,G,241,512,45,491,272,458,509,414,278,237,2,,,,,,,,,,,
694351,"CZK 17,000",50.04926,14.33186,"Nová kolonie, Prague - Stodůlky",1 bedroom with open-plan kitchen,New build,54 m²,"CZK 3,500","CZK 32,000",Personal,Brick building,Furnished,No,No,No,No,Yes,Yes,Yes,03. 01. 2022,C,395,703,520,732,325,490,736,462,551,81,3,,,,,,,,,,,
697719,"CZK 14,720",50.05942,14.45008,"Nuselská, Prague - Michle",1 bedroom,Excellent,35 m²,"CZK 2,780","CZK 29,440",Personal,Brick building,Furnished,No,No,Yes,No,No,No,No,01. 02. 2022,G,51,760,54,167,28,730,214,387,732,216,2,,1 to 10 years years,Premium materials and solutions,,Gas boiler,Middle floor,Interior,,,,
697715,"CZK 22,000",50.04719,14.30285,"Svitákova, Prague - Stodůlky",1 bedroom with open-plan kitchen,New build,51 m²,"CZK 4,000","CZK 22,000",Personal,Other,Furnished,Yes,No,No,No,Yes,Yes,Yes,03. 01. 2022,G,285,195,44,232,"1,059","1,027",654,815,110,,5,Yes,1 to 10 years years,,,,,,,,,
471504,"CZK 12,000",50.0671011,14.5518474,Prague - Dolní Měcholupy,Studio,,37 m²,"CZK 2,523","CZK 20,000",Personal,Brick building,Partially furnished,Yes,No,No,No,No,No,No,01. 02. 2022,,451,"1,152",268,187,446,948,"1,116",246,,,2,,,,,,,,,,,
503670,"CZK 27,000",50.0716817,14.4096553,"Na Celné, Prague - Smíchov",1 bedroom with open-plan kitchen,,63 m²,"CZK 3,000","CZK 50,000",Personal,Brick building,Partially furnished,No,No,No,No,No,Yes,No,,,192,631,163,127,120,528,670,921,837,397,3,,,,,,,,,,,
697255,"CZK 22,000",50.10253,14.43365,"Janovského, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 3,000","CZK 30,000",Personal,Brick building,Partially furnished,No,Yes,No,No,No,Yes,No,01. 01. 2022,G,189,721,108,233,117,170,314,528,930,,6,,10 to 30 years years,Standard materials and solutions,,Gas boiler,Attic,Interior,,,,
532900,"CZK 11,900",50.0690181,14.4604519,Prague - Vršovice,Studio,Excellent,35 m²,"CZK 2,500","CZK 15,000",Personal,Brick building,Partially furnished,No,No,No,No,No,Yes,No,01. 02. 2022,C,145,621,205,295,114,407,370,181,500,242,3,,,,,District heating,Middle floor,Overall,,,,
695989,"CZK 14,900",50.04842,14.47884,"Púchovská, Prague - Záběhlice",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 4,000","CZK 16,000",Personal,Brick building,Unfurnished,No,No,No,No,No,No,No,14. 12. 2021,G,253,820,320,366,480,"1,235",609,691,802,212,3,,,,,,,,,,,
697696,"CZK 12,000",50.03225,14.55993,"Jakobiho, Prague - Petrovice",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 2,500","CZK 20,000",Personal,Prefab concrete building,Partially furnished,No,No,No,No,Yes,Yes,No,03. 01. 2022,C,123,"1,094",507,"1,191",86,966,252,125,490,18,10,,,,,,,,,,,
541134,"CZK 12,000",50.0891962,14.3716185,"Ve Střešovičkách, Prague - Střešovice",1 bedroom with open-plan kitchen,Excellent,25 m²,"CZK 1,250","CZK 10,000",Personal,Brick building,Partially furnished,No,Yes,No,Yes,No,No,No,03. 01. 2022,,370,961,213,"1,028",337,429,547,712,406,336,2,Yes,1 to 10 years years,Premium materials and solutions,100 m²,District heating,Middle floor,Overall,,,,
148412,"CZK 14,000",50.0465682,14.4435677,"Za Zelenou liškou, Prague - Krč",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 3,600","CZK 20,000",Personal,Brick building,Furnished,No,No,No,No,No,No,No,01. 04. 2022,,273,439,112,261,162,218,277,586,696,242,,,,,,Other,Ground floor,Overall,,,,
697700,"CZK 18,500",50.05049,14.46551,"Na Záhonech, Prague - Michle",2 bedroom with open-plan kitchen,Excellent,83 m²,"CZK 5,500","CZK 37,000",Personal,Prefab concrete building,Partially furnished,Yes,No,No,No,No,Yes,No,19. 01. 2022,E,157,903,518,937,588,918,565,419,809,127,5,,,,,,,,,,,
681784,"CZK 15,900",50.0699026,14.317461,"Na Fialce Ⅱ, Prague - Řepy",2 bedroom with open-plan kitchen,Excellent,67 m²,"CZK 3,600","CZK 20,000",Personal,Other,Partially furnished,No,No,No,No,No,No,No,29. 12. 2021,G,314,"1,217",918,"1,283",604,"1,071",726,491,533,255,3,,10 to 30 years years,Premium materials and solutions,,Gas boiler,Attic,,,,,
586766,"CZK 12,000",50.012675,14.420254,Prague - Modřany,1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 2,500","CZK 12,000",Personal,Brick building,Unfurnished,No,No,No,No,No,Yes,No,01. 02. 2022,D,190,"1,136",135,"1,038",890,"1,063",264,233,956,233,4,,,,,,,,,,,
697687,"CZK 30,000",50.12005,14.43854,"Trojská, Prague - Troja",3 bedroom,New build,114 m²,"CZK 6,500","CZK 60,000",Personal,Brick building,Partially furnished,Yes,No,No,No,No,No,Yes,02. 01. 2022,B,155,915,"1,262",397,"1,016",960,359,971,988,,2,Yes,1 to 10 years years,Premium materials and solutions,,Geothermal heat pump,,,,,,
384300,"CZK 10,000",50.0482015,14.4386813,"Milevská, Prague - Krč",Small studio,,30 m²,"CZK 2,450","CZK 20,000",Personal,Prefab concrete building,Partially furnished,Yes,No,No,No,No,Yes,No,01. 01. 2022,G,317,311,277,416,191,454,396,519,239,41,3,,,,,,,,,,,
697194,"CZK 13,500",50.07012,14.40722,"Staropramenná, Prague - Smíchov",1 bedroom,Excellent,36 m²,"CZK 4,000","CZK 25,000",Personal,Other,Furnished,No,No,No,No,No,Yes,No,01. 02. 2022,E,217,658,174,313,83,326,751,"1,136",891,377,2,,,Standard materials and solutions,,Gas boiler,Middle floor,,,,,
697214,"CZK 13,500",50.06194,14.43608,"Petra Rezka, Prague - Nusle",1 bedroom,Excellent,49 m²,"CZK 2,500","CZK 32,000",Personal,Other,Unfurnished,Yes,No,No,No,No,Yes,No,01. 01. 2022,G,167,614,151,528,121,457,121,445,399,278,2,,,,,,,,,,,
644544,"CZK 14,400",50.073347,14.429008,"Sokolská, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 5,100","CZK 5,000",Personal,Brick building,Furnished,No,No,No,No,Yes,Yes,No,10. 01. 2022,C,165,741,184,331,26,278,415,490,473,523,3,,1 to 10 years years,Premium materials and solutions,,District heating,Middle floor,Overall,,,,
697209,"CZK 18,000",50.09145,14.44494,"Vítkova, Prague - Karlín",2 bedroom,Excellent,58 m²,"CZK 2,500","CZK 18,000",Cooperative,Brick building,Partially furnished,No,No,No,No,No,Yes,No,01. 01. 2022,G,188,383,12,458,35,432,104,"1,141",540,365,4,,,,,,,,,,,
588758,"CZK 23,000",50.063612,14.360545,"Naskové, Prague - Košíře",3 bedroom,Excellent,85 m²,"CZK 4,900","CZK 30,000",Personal,Brick building,Partially furnished,Yes,No,Yes,No,No,No,Yes,01. 03. 2022,G,13,"1,363","1,089","1,312",734,"1,205",696,40,663,246,2,,,,,Gas boiler,,Overall,,,,
697639,"CZK 9,300",50.09364,14.45514,"Šaldova, Prague - Karlín",2 bedroom,Good,70 m²,"CZK 3,500","CZK 12,800",Personal,Brick building,Partially furnished,No,No,No,No,No,No,No,01. 02. 2022,G,358,627,50,256,60,119,304,"1,325",169,391,4,,,,,,,,,,,
605939,"CZK 13,490",50.056361,14.432318,"Dačického, Prague - Nusle",Studio,Good,45 m²,"CZK 3,000","CZK 16,490",Cooperative,Brick building,,Yes,No,No,No,No,No,No,01. 02. 2022,G,162,988,175,267,207,406,728,454,195,265,3,,,,,Central heating,,,,,,
696367,"CZK 12,000",50.05503,14.51821,"Strašnická, Prague - Hostivař",1 bedroom with open-plan kitchen,Good,40 m²,"CZK 3,970","CZK 12,000",Personal,Prefab concrete building,Partially furnished,No,No,Yes,Yes,No,Yes,No,01. 02. 2022,D,223,333,344,296,317,337,933,"1,000",620,218,1,,,,,,,,,,,
697626,"CZK 24,900",50.07371,14.44602,"Chodská, Prague - Vinohrady",2 bedroom with open-plan kitchen,Excellent,96 m²,CZK 870,"CZK 25,770",Personal,Brick building,Unfurnished,Yes,No,No,No,No,No,No,01. 02. 2022,G,285,298,244,651,208,557,477,273,379,165,3,,,,,,,,,,,
609881,"CZK 20,000",50.079184,14.415364,"Vojtěšská, Prague - Nové Město",3 bedroom,Excellent,80 m²,"CZK 3,700","CZK 40,000",Personal,Brick building,Furnished,No,No,No,No,No,Yes,No,28. 12. 2021,E,144,591,3,369,44,391,55,128,394,353,5,,,,,,Top floor,Interior,,,,
623924,"CZK 13,000",50.105205,14.540247,"Klánovická, Prague - Hloubětín",2 bedroom,Good,54 m²,"CZK 3,000","CZK 16,000",Personal,Brick building,Partially furnished,No,No,Yes,No,Yes,No,No,01. 03. 2022,D,210,209,219,227,416,282,529,451,329,203,1,,10 to 30 years years,Standard materials and solutions,20 m²,Central heating,Raised ground floor,Interior,,,,
320553,"CZK 13,500",50.0344213,14.5327242,"Plickova, Prague - Háje",1 bedroom with open-plan kitchen,,48 m²,"CZK 2,800","CZK 13,000",Cooperative,Prefab concrete building,Partially furnished,No,No,No,Yes,No,No,No,,,320,433,223,493,216,521,222,363,249,208,8,,,,,,,,,,,
631005,"CZK 13,900",50.065192,14.425791,"Jaromírova, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 4,100","CZK 18,000",Personal,Brick building,Furnished,No,No,No,No,No,Yes,No,01. 02. 2022,C,22,"1,004",47,331,96,291,667,566,384,318,5,,1 to 10 years years,Standard materials and solutions,,Electric boiler,Middle floor,Overall,,,,
693370,"CZK 20,000",50.09409,14.44915,"Pobřežní, Prague - Karlín",2 bedroom,Excellent,76 m²,"CZK 2,500","CZK 20,000",Cooperative,Brick building,Partially furnished,No,No,Yes,Yes,No,Yes,No,27. 12. 2021,G,245,413,67,184,0,310,627,"1,379",466,392,2,,,,,,,,,,,
446720,"CZK 18,500",50.1179583,14.4615076,"V Holešovičkách, Prague - Libeň",3 bedroom,,71 m²,"CZK 2,500","CZK 25,000",Personal,Brick building,Partially furnished,Yes,No,No,No,No,No,No,01. 03. 2022,,243,689,606,832,393,496,846,907,"1,353",793,2,,,,,Gas boiler,Middle floor,,,,,
