Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,New building,Age,Design,Total number of floors,Front garden,Heating,Renovation,Administration fee,Developer name,Project name,Kód jednotky,Investment Advisor
478149,"CZK 15,500",50.0541364,14.4837901,"Podle náhonu, Prague - Záběhlice",1 bedroom with open-plan kitchen,Excellent,51 m²,"CZK 3,900","CZK 30,000",Personal,Brick building,Furnished,3,Yes,No,No,No,No,Yes,Yes,01. 04. 2022,,190,"1,150",551,"1,092",231,"1,176",938,747,373,191,Yes,,,,,,,,,,,
580526,"CZK 11,500",50.076584,14.378298,"Pod Hybšmankou, Prague - Smíchov",Studio,Excellent,32 m²,"CZK 1,200","CZK 11,500",Personal,Prefab concrete building,Partially furnished,7,Yes,No,No,No,No,Yes,No,09. 03. 2022,F,326,"1,272",783,"1,353",895,"1,448","1,040",844,835,489,,,Standard materials and solutions,Middle floor,,District heating,Interior,,,,,
709473,"CZK 20,000",50.10678,14.38687,"Na Kocínce, Prague - Dejvice",2 bedroom with open-plan kitchen,Excellent,79 m²,"CZK 5,500","CZK 20,000",Personal,Brick building,Partially furnished,4,No,Yes,No,No,Yes,Yes,No,25. 04. 2022,C,130,"1,355",120,774,73,198,297,327,674,299,,,,,,,,,,,,
709471,"CZK 16,000",50.03535,14.38652,"Chlupáčova, Prague - Hlubočepy",1 bedroom with open-plan kitchen,New build,51 m²,"CZK 3,788","CZK 20,000",Personal,Other,Partially furnished,2,No,No,Yes,Yes,No,Yes,Yes,01. 05. 2022,G,120,"1,062",463,970,302,"1,028","1,195","1,180","1,106",327,,,,,,,,,,,,
483370,"CZK 15,000",50.0445677,14.4603603,"Pod dálnicí, Prague - Michle",2 bedroom,Excellent,60 m²,"CZK 4,500","CZK 20,000",Cooperative,Prefab concrete building,Partially furnished,19,No,No,No,Yes,No,Yes,No,05. 05. 2022,,202,735,303,793,283,439,609,466,425,119,,,,Middle floor,,District heating,,,,,,
296434,"CZK 19,000",50.0917894,14.4479719,Prague - Karlín,1 bedroom with open-plan kitchen,,45 m²,"CZK 2,000",CZK 2,Personal,Brick building,Furnished,2,No,No,Yes,No,No,Yes,No,,B,251,186,102,335,85,387,258,"1,333",396,132,,,,,,,Overall,,,,,
708820,"CZK 17,000",50.0431159,14.3133445,"Toufarova, Prague - Stodůlky",1 bedroom with open-plan kitchen,,55 m²,"CZK 4,700","CZK 17,000",Personal,Prefab concrete building,Partially furnished,,No,Yes,Yes,No,Yes,Yes,Yes,01. 01. 1970,B,267,495,240,809,830,438,788,568,"1,041",592,Yes,1 to 10 years years,Standard materials and solutions,Raised ground floor,37 m²,District heating,,,,,,
704636,"CZK 14,500",50.0743326,14.4458547,"Chodská, Prague - Vinohrady",1 bedroom with open-plan kitchen,Excellent,44 m²,"CZK 1,000","CZK 20,000",Personal,Brick building,Partially furnished,5,No,No,No,No,Yes,Yes,No,15. 03. 2022,G,245,228,174,581,139,487,407,203,449,236,,,,,,,,,,,,
577627,"CZK 15,000",50.0779838,14.422826,"Příčná, Prague - Nové Město",Studio,Excellent,21 m²,"CZK 1,000","CZK 25,000",Personal,Brick building,Furnished,2,No,No,No,No,No,No,No,01. 04. 2020,G,208,545,128,216,20,238,294,487,483,424,,,Standard materials and solutions,Middle floor,,Electric boiler,Overall,,,,,
609937,"CZK 24,500",50.071388,14.409515,"Na Celné, Prague - Smíchov",1 bedroom with open-plan kitchen,Excellent,84 m²,"CZK 4,500","CZK 25,000",Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,No,15. 03. 2022,B,217,656,136,152,145,384,684,958,810,369,,,Premium materials and solutions,Attic,,Gas boiler,,,,,,
709446,"CZK 18,000",50.07202,14.41038,"Na Bělidle, Prague - Smíchov",2 bedroom,Excellent,75 m²,"CZK 1,400","CZK 18,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,Yes,No,01. 04. 2022,G,232,671,152,167,160,501,676,811,821,380,,,,Ground floor,,Gas boiler,,,,,,
708587,"CZK 14,500",50.06126,14.45014,"Kloboučnická, Prague - Nusle",1 bedroom,Excellent,29 m²,"CZK 2,000","CZK 15,000",Personal,Brick building,Furnished,-1,No,No,No,No,No,Yes,No,01. 03. 2022,G,144,"1,031",218,438,142,726,466,462,945,420,,,,,,,,,,,,
709433,"CZK 13,400",50.08967,14.34076,"Na Okraji, Prague - Veleslavín",2 bedroom,Excellent,50 m²,"CZK 3,500","CZK 13,000",Personal,Brick building,Partially furnished,,No,No,Yes,No,No,No,No,01. 05. 2022,B,282,677,212,293,258,333,348,212,996,292,,,,,,,,,,,,
709430,"CZK 24,000",50.08554,14.44835,"Blahníkova, Prague - Žižkov",2 bedroom with open-plan kitchen,New build,85 m²,"CZK 1,500","CZK 35,000",Personal,Brick building,Partially furnished,5,No,No,No,No,No,Yes,No,01. 06. 2022,B,237,333,118,340,77,301,68,161,205,648,,,,,,,,,,,,
594681,"CZK 23,500",50.054429,14.367641,"U Kříže, Prague - Jinonice",2 bedroom,Excellent,69 m²,"CZK 3,500","CZK 25,000",Personal,Brick building,Partially furnished,3,Yes,No,No,No,No,Yes,Yes,01. 04. 2022,C,236,281,437,333,536,245,781,823,218,,,1 to 10 years years,Premium materials and solutions,Top floor,,Gas boiler,Interior,,,,,
6827,"CZK 22,500",50.078068,14.458059,"Baranova, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,99 m²,"CZK 4,500",,Personal,Brick building,Furnished,6,No,Yes,No,No,No,Yes,No,,,95,426,69,168,77,236,547,654,801,288,,,,,,,,,,,,
708753,"CZK 12,000",50.10907,14.5569,"Za černým mostem, Prague - Kyje",Studio,New build,27 m²,"CZK 1,900","CZK 12,000",Personal,Brick building,Partially furnished,2,Yes,No,Yes,No,Yes,Yes,No,01. 03. 2022,B,176,800,136,48,754,418,"1,323","1,438",483,,,,,,,,,,,,,
237071,"CZK 29,000",50.1008217,14.6871026,"Holekova, Prague - Klánovice",3 bedroom,Excellent,140 m²,"CZK 2,000","CZK 34,000",Personal,Brick building,Partially furnished,1,Yes,Yes,No,No,Yes,No,Yes,15. 03. 2022,,343,400,"1,280",810,,,,,,,,1 to 10 years years,Standard materials and solutions,Attic,200 m²,Gas boiler,,,,,,
694966,"CZK 14,000",50.0123751,14.4000073,"Vrátnická, Prague - Modřany",Studio,New build,42 m²,"CZK 2,500","CZK 16,000",Personal,Brick building,Partially furnished,1,Yes,Yes,Yes,No,Yes,Yes,No,31. 03. 2022,A,197,"1,078",373,"1,322",740,"1,383","1,378",662,,,Yes,1 to 10 years years,,Ground floor,26 m²,Central heating,,,,,,
708255,"CZK 13,500",50.13111,14.4717,"Famfulíkova, Prague - Kobylisy",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 3,500","CZK 27,000",Personal,Prefab concrete building,Unfurnished,7,No,No,No,No,No,No,No,25. 02. 2022,G,183,447,257,545,243,423,323,407,"1,474",102,,,,,,,,,,,,
709402,"CZK 24,500",50.14901,14.58026,"Labětínská, Prague - Vinoř",3 bedroom with open-plan kitchen,Excellent,105 m²,"CZK 3,600","CZK 55,000",Personal,Wooden building,Partially furnished,2,No,No,Yes,No,Yes,No,Yes,01. 06. 2022,G,524,762,875,800,858,634,444,591,504,,,,,,,,,,,,,
708715,"CZK 14,500",50.0574,14.44181,"V Zálomu, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,51 m²,"CZK 1,730","CZK 28,000",Cooperative,Brick building,Partially furnished,3,No,No,Yes,No,No,No,No,01. 05. 2022,G,90,"1,164",306,784,284,702,480,455,686,199,,30 to 50 years years,Standard materials and solutions,Middle floor,,Gas boiler,Bathroom unit,,,,,
708190,"CZK 14,000",50.0526728,14.5442451,"Bělinského, Prague - Hostivař",2 bedroom,Good,61 m²,"CZK 3,500","CZK 20,000",Personal,Prefab concrete building,Partially furnished,5,No,No,Yes,Yes,No,Yes,No,30. 04. 2022,C,383,435,308,404,578,856,305,471,255,,,,Standard materials and solutions,Middle floor,,District heating,,,,,,
703606,"CZK 14,000",50.0396,14.55988,"Lessnerova, Prague - Petrovice",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 2,500","CZK 28,000",Personal,Prefab concrete building,Partially furnished,6,No,No,Yes,No,Yes,Yes,No,01. 02. 2022,A,95,196,132,161,230,141,304,398,759,126,,,,,,,,,,,,
542423,"CZK 19,000",50.1050841,14.4492226,"U Průhonu, Prague - Holešovice",1 bedroom with open-plan kitchen,,54 m²,"CZK 1,550","CZK 38,000",Cooperative,Brick building,Furnished,7,No,Yes,No,No,No,Yes,No,01. 03. 2022,,69,259,123,72,96,75,455,534,245,355,,1 to 10 years years,Premium materials and solutions,Top floor,,Gas boiler,,,,,,
708654,"CZK 16,000",50.1086532,14.4894381,"Kovanecká, Prague - Libeň",1 bedroom with open-plan kitchen,New build,56 m²,"CZK 3,000","CZK 16,000",Personal,Brick building,Furnished,1,No,No,No,No,Yes,Yes,No,01. 04. 2022,G,313,464,153,647,195,416,382,67,39,112,,10 to 30 years years,,,,District heating,,,,,,
709370,"CZK 15,000",50.10583,14.39269,"Nikoly Tesly, Prague - Dejvice",1 bedroom with open-plan kitchen,Good,46 m²,CZK 850,"CZK 15,000",Personal,Brick building,Partially furnished,4,No,No,Yes,No,No,Yes,No,12. 03. 2022,G,230,"1,012",219,407,140,320,396,580,793,300,,,,,,,,,,,,
703789,"CZK 12,700",50.05981,14.44846,"Dolní, Prague - Nusle",Studio,Excellent,31 m²,"CZK 1,673","CZK 12,700",Personal,Brick building,Unfurnished,1,No,No,Yes,No,No,No,No,25. 02. 2022,G,137,918,172,285,125,690,367,533,799,140,,over 50 years years,Premium materials and solutions,Middle floor,,Gas boiler,Overall,,,,,
709365,"CZK 12,600",50.08268,14.45364,"Bořivojova, Prague - Žižkov",Studio,Good,31 m²,"CZK 2,000","CZK 12,600",Personal,Brick building,Furnished,4,No,No,No,No,No,Yes,No,21. 03. 2022,G,195,99,69,331,20,281,280,412,633,299,,,,,,,,,,,,
132388,"CZK 9,000",50.0719537,14.3868114,"Holečkova, Prague - Košíře",Studio,Excellent,21 m²,CZK 1,"CZK 10,000",Personal,Brick building,Furnished,,No,No,No,No,No,No,No,,,102,"1,119",89,954,149,"1,077",402,590,"1,235",371,,,,Middle floor,,Central heating,Interior,,,,,
519699,"CZK 16,000",50.0834044,14.4554487,"Chelčického, Prague - Žižkov",1 bedroom with open-plan kitchen,,50 m²,"CZK 1,500","CZK 32,000",Personal,Low-energy building,Furnished,2,No,No,No,No,Yes,No,No,,B,170,384,171,314,119,255,95,321,400,161,,,,,,,,,,,,
647743,"CZK 19,500",50.0814214,14.4299039,"Opletalova, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,52 m²,"CZK 3,500",,Personal,Brick building,Unfurnished,6,No,Yes,No,No,Yes,Yes,No,01. 06. 2022,G,322,273,32,180,43,69,245,976,163,571,,,,Top floor,,Central heating,Overall,,,,,
202471,"CZK 26,900",50.098086,14.403609,"Dejvická, Prague - Dejvice",4 bedroom,,120 m²,CZK 400,CZK 2,Personal,Brick building,Partially furnished,1,Yes,No,No,No,No,No,No,01. 06. 2021,G,135,620,1,202,74,22,174,983,101,292,,,Standard materials and solutions,Middle floor,,Gas boiler,Overall,,,,,
708601,"CZK 24,000",50.07528,14.42415,"Lípová, Prague - Nové Město",2 bedroom with open-plan kitchen,Excellent,86 m²,"CZK 5,000","CZK 49,000",Personal,Brick building,Furnished,2,No,No,No,No,No,Yes,No,01. 04. 2022,E,60,474,25,277,54,284,123,135,483,281,,,,,,,,,,,,
492867,"CZK 33,000",50.124281,14.4762426,"Společná, Prague - Libeň",4 bedroom,,115 m²,"CZK 5,000","CZK 35,000",Personal,Brick building,Unfurnished,1,Yes,No,No,No,Yes,Yes,Yes,,,308,801,313,831,556,751,277,315,"1,053",216,,,Premium materials and solutions,,,Electric boiler,Overall,,,,,
708589,"CZK 9,000",50.1385068,14.4766072,"K Ovčínu, Prague - Kobylisy",Small studio,New build,21 m²,"CZK 2,000","CZK 11,000",Personal,Brick building,Partially furnished,,No,Yes,No,No,Yes,No,No,01. 03. 2022,A,294,"1,036",883,529,956,891,788,593,512,,,,,,,,,,,,,
708585,"CZK 17,000",50.03741,14.41868,"Nad Křížkem, Prague - Braník",2 bedroom,Excellent,80 m²,"CZK 2,500","CZK 17,000",Personal,Brick building,Furnished,,No,Yes,No,No,No,No,No,02. 05. 2022,D,482,748,593,544,693,519,433,557,,,,1 to 10 years years,Premium materials and solutions,Ground floor,,Gas boiler,Interior,,,,,
618563,"CZK 24,000",50.102473,14.434403,"Veletržní, Prague - Holešovice",2 bedroom with open-plan kitchen,Excellent,77 m²,"CZK 2,400","CZK 24,000",Personal,Brick building,,5,Yes,No,No,No,No,Yes,No,01. 06. 2022,B,198,731,34,243,67,246,302,569,950,,,,,,,,,,,,,
632623,"CZK 15,900",50.061349,14.45007,"Kloboučnická, Prague - Nusle",Studio,Excellent,30 m²,"CZK 2,000","CZK 17,000",Personal,Brick building,Furnished,6,No,Yes,No,No,No,Yes,No,25. 10. 2020,G,141,"1,028",214,434,138,722,462,459,941,416,,,Standard materials and solutions,Top floor,,,Overall,,,,,
424824,"CZK 13,000",50.1013364,14.526239,"Nademlejnská, Prague - Hloubětín",Studio,,45 m²,"CZK 4,000","CZK 26,000",Personal,Low-energy building,Furnished,6,No,No,No,No,No,No,No,01. 06. 2022,C,573,"1,245",690,"1,227",239,"1,255","1,252","1,292","1,109",804,Yes,,,,,,,,,,,
709332,"CZK 15,900",50.05227,14.4613,"Psárská, Prague - Michle",1 bedroom with open-plan kitchen,Excellent,52 m²,"CZK 2,900","CZK 30,000",Personal,Prefab concrete building,Partially furnished,5,No,No,Yes,Yes,No,Yes,No,01. 04. 2022,G,402,804,499,977,372,962,487,664,871,371,,,,,,,,,,,,
708548,"CZK 7,950",50.06251,14.44484,"Nuselská, Prague - Nusle",Studio,Excellent,13 m²,"CZK 1,950","CZK 10,000",Personal,Other,Partially furnished,1,No,No,No,No,No,No,No,28. 02. 2022,C,132,567,84,270,174,313,455,733,633,592,,,,,,,,,,,,
174164,"CZK 10,500",50.0163872,14.5847222,"Holubinková, Prague - Pitkovice",1 bedroom with open-plan kitchen,Excellent,51 m²,"CZK 5,000","CZK 15,000",Personal,Brick building,Furnished,1,No,No,No,No,Yes,No,No,14. 01. 2021,C,141,"1,052",,,,,,,,,,10 to 30 years years,Standard materials and solutions,Middle floor,,,,,,,,
708542,"CZK 14,000",50.06862,14.50586,"Nedvězská, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,41 m²,"CZK 3,500","CZK 25,000",Personal,Prefab concrete building,Partially furnished,3,No,No,No,No,No,Yes,No,15. 03. 2022,G,167,338,"1,221",191,382,347,339,"1,245",168,,,,,,,,,,,,,
704205,"CZK 22,000",50.01239,14.40096,"Vrátnická, Prague - Modřany",1 bedroom with open-plan kitchen,New build,60 m²,"CZK 3,100","CZK 30,000",Personal,Low-energy building,Partially furnished,3,Yes,No,Yes,Yes,No,Yes,Yes,01. 03. 2022,B,426,"1,386",854,"1,481",703,"1,184","1,052","1,135",638,379,,,,,,Central heating,,,,,,
704721,"CZK 17,000",50.0427649,14.4931358,"Klapálkova, Prague - Chodov",Studio,New build,36 m²,"CZK 2,500","CZK 34,000",Personal,Brick building,Furnished,1,Yes,No,Yes,No,Yes,No,No,01. 02. 2022,B,33,832,168,877,517,"1,461",395,"1,201","1,083",262,,1 to 10 years years,Premium materials and solutions,Middle floor,,Central heating,,,,,,
704726,"CZK 17,000",50.0427649,14.4931358,"Klapálkova, Prague - Chodov",Studio,New build,36 m²,"CZK 2,500","CZK 34,000",Personal,Brick building,Furnished,1,Yes,No,Yes,No,Yes,No,No,01. 02. 2022,B,33,832,168,877,517,"1,461",395,"1,201","1,083",262,,1 to 10 years years,Premium materials and solutions,Middle floor,,Central heating,Overall,,,,,
707660,"CZK 65,000",50.07423,14.44409,"Šumavská, Prague - Vinohrady",4 bedroom,Excellent,164 m²,"CZK 4,900",,Personal,Brick building,Furnished,4,No,No,Yes,No,No,Yes,No,28. 02. 2022,B,142,108,94,612,75,377,285,257,475,229,,,,,,,,,,,,
704234,"CZK 20,000",50.09782,14.36655,"Kladenská, Prague - Vokovice",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 3,000","CZK 40,000",Personal,Brick building,Partially furnished,3,No,No,Yes,No,No,No,No,01. 01. 1970,G,459,383,480,389,33,259,773,611,901,105,,,Premium materials and solutions,Middle floor,,Gas boiler,Overall,,,,,
587270,"CZK 22,000",50.08898,14.417158,"Široká, Prague - Josefov",1 bedroom,Excellent,39 m²,"CZK 1,300",,Personal,Brick building,Furnished,2,No,No,No,No,No,Yes,No,01. 05. 2022,G,61,143,110,127,39,497,225,617,198,373,,,Premium materials and solutions,Middle floor,,Electric boiler,Overall,,,,,
464793,"CZK 15,000",50.0904126,14.429803,"Truhlářská, Prague - Nové Město",2 bedroom,,63 m²,"CZK 2,700","CZK 10,000",Other,Brick building,Unfurnished,1,No,No,No,No,No,No,No,,,206,507,186,226,196,363,384,223,585,507,,,,,,,,,,,,
700594,"CZK 14,500",50.05446,14.48328,"Podle Náhonu, Prague - Záběhlice",1 bedroom with open-plan kitchen,New build,50 m²,"CZK 3,000","CZK 20,000",Personal,Brick building,Partially furnished,2,Yes,No,No,No,No,Yes,Yes,07. 03. 2022,B,118,"1,266",479,"1,207",316,"1,104","1,104",852,457,276,,1 to 10 years years,Premium materials and solutions,Middle floor,,District heating,,,,,,
83256,"CZK 15,000",50.0676244,14.4965034,"nučická, Prague - Strašnice",2 bedroom,Excellent,68 m²,"CZK 3,600","CZK 20,000",Personal,Other,Partially furnished,3,No,No,Yes,No,No,No,No,01. 05. 2022,A,113,"1,244",108,948,92,253,484,226,695,260,,,,Middle floor,,District heating,Overall,,,,,
708491,"CZK 18,000",50.03033,14.3636,"Werichova, Prague - Hlubočepy",1 bedroom with open-plan kitchen,Excellent,74 m²,"CZK 5,000","CZK 18,000",Personal,Brick building,Furnished,4,No,Yes,No,No,Yes,Yes,Yes,27. 02. 2022,B,401,"1,151",454,"1,132",328,"1,230",556,673,881,430,,,,,,,,,,,,
708471,"CZK 40,000",50.08383,14.41542,"Betlémská, Prague - Staré Město",3 bedroom,Excellent,100 m²,"CZK 3,000","CZK 80,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,Yes,No,01. 03. 2022,G,248,671,89,424,19,264,437,567,463,120,,,,,,Gas boiler,,,,,,
708656,"CZK 18,500",50.08719,14.46056,"Ostromečská, Prague - Žižkov",3 bedroom,Good,85 m²,"CZK 3,000","CZK 40,000",Personal,Prefab concrete building,Partially furnished,7,Yes,No,Yes,Yes,No,Yes,No,01. 04. 2022,G,27,408,125,507,199,379,382,428,298,191,,,Standard materials and solutions,Top floor,,District heating,Exterior,,,,,
633488,"CZK 12,000",50.053457,14.48892,"Záběhlická, Prague - Záběhlice",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 4,184","CZK 24,000",Personal,Brick building,Furnished,3,No,No,No,No,No,Yes,No,01. 01. 1970,B,177,"1,102",201,"1,044",353,732,631,860,362,312,,1 to 10 years years,Standard materials and solutions,Top floor,,Central heating,,,,,,
398053,"CZK 15,500",50.0443911,14.5658259,"Na Křečku, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,Excellent,58 m²,"CZK 3,800","CZK 20,000",Personal,Brick building,Partially furnished,5,Yes,No,No,No,No,No,No,01. 04. 2022,C,66,793,638,750,430,227,604,485,904,282,,1 to 10 years years,,Middle floor,,,,,,,,
709272,"CZK 16,990",50.09061555555,14.49657888888,"Pod lipami, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 2,821","CZK 19,811",Personal,Brick building,Partially furnished,2,Yes,No,Yes,No,No,Yes,No,,G,209,503,154,806,104,534,837,154,752,237,,,,,,,,"CZK 19,811

                                
                                
                
i",,,,
708594,"CZK 14,500",50.07206,14.38986,"Plzeňská, Prague - Smíchov",3 bedroom,Excellent,55 m²,"CZK 1,000","CZK 19,000",Personal,Brick building,Partially furnished,1,No,No,No,No,Yes,No,No,01. 03. 2022,F,194,"1,231",107,823,149,953,414,909,"1,140",247,,,,,,,,,,,,
708966,"CZK 30,000",50.01264,14.38504,"Pod Akáty, Prague - Velká Chuchle",2 bedroom with open-plan kitchen,New build,78 m²,"CZK 3,000","CZK 33,000",Personal,Brick building,Partially furnished,1,Yes,No,No,No,Yes,No,No,02. 03. 2022,G,251,321,336,323,663,,,,,,,,,,,,,,,,,
709265,"CZK 18,000",50.01043,14.42486,"Rakovského, Prague - Modřany",4 bedroom,Excellent,90 m²,"CZK 6,000","CZK 25,000",Cooperative,Prefab concrete building,Partially furnished,1,No,No,No,Yes,No,Yes,No,15. 03. 2022,C,583,"1,002",496,863,469,888,154,657,593,204,,,,,,,,,,,,
612196,"CZK 13,600",50.079953,14.453535,"Velehradská, Prague - Vinohrady",1 bedroom with open-plan kitchen,Excellent,45 m²,CZK 600,"CZK 25,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,15. 03. 2022,G,470,305,106,305,59,567,442,552,815,321,,,,,,,,,,,,
709262,"CZK 12,000",50.06843,14.46089,"Kavkazská, Prague - Vršovice",2 bedroom,Good,58 m²,"CZK 4,000","CZK 24,000",Personal,Brick building,Furnished,6,Yes,No,No,No,No,Yes,No,05. 03. 2022,D,110,607,212,243,55,355,438,304,458,119,,,,,,,,,,,,
549560,"CZK 9,900",50.1053168,14.5019662,"Freyova, Prague - Vysočany",Studio,,24 m²,"CZK 2,900","CZK 20,000",Personal,Low-energy building,Partially furnished,7,No,No,No,No,No,Yes,No,01. 04. 2022,B,430,815,371,484,356,768,498,612,692,308,,1 to 10 years years,Premium materials and solutions,Middle floor,,District heating,,,,,,
687243,"CZK 20,000",50.10328,14.47565,"Heydukova, Prague - Libeň",1 bedroom with open-plan kitchen,New build,53 m²,"CZK 2,000","CZK 25,000",Personal,Brick building,Furnished,5,No,No,Yes,No,No,Yes,No,15. 03. 2022,G,97,166,128,148,55,33,170,321,345,449,,,,,,,,,,,,
706124,"CZK 12,000",50.08898,14.30448,"U Valu, Prague - Ruzyně",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 3,500","CZK 15,500",Personal,Prefab concrete building,Furnished,3,No,No,No,No,Yes,Yes,No,15. 03. 2022,B,225,486,448,435,346,492,357,"1,259",47,,,,Standard materials and solutions,,,District heating,Overall,,,,,
708421,"CZK 14,000",50.06846,14.37025,"Tůmova, Prague - Košíře",Studio,New build,40 m²,"CZK 3,000","CZK 20,000",Personal,Brick building,Partially furnished,2,Yes,No,Yes,No,No,Yes,No,01. 03. 2022,B,372,887,422,544,379,436,279,"1,205",577,530,,,,,,,,,,,,
573384,"CZK 15,300",50.0862555,14.3740346,"Nad Kajetánkou, Prague - Břevnov",1 bedroom with open-plan kitchen,,44 m²,"CZK 1,200","CZK 15,800",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,01. 05. 2022,,117,832,337,527,229,230,258,254,535,387,,,,,,,,,,,,
578495,"CZK 17,000",50.151005,14.536383,"Vrátenská, Prague - Miškovice",1 bedroom with open-plan kitchen,New build,52 m²,"CZK 5,500","CZK 34,000",Personal,Brick building,Furnished,2,Yes,No,No,No,No,No,No,25. 04. 2022,C,615,"1,408",706,812,484,"1,495","1,407",943,,,,1 to 10 years years,Standard materials and solutions,Middle floor,,Gas boiler,,,,,,
709224,"CZK 17,000",50.00696,14.455,"Kramperova, Prague - Kamýk",1 bedroom with open-plan kitchen,New build,55 m²,"CZK 2,000","CZK 25,000",Personal,Brick building,Unfurnished,3,Yes,No,Yes,No,No,Yes,Yes,04. 03. 2022,B,258,729,372,600,715,335,849,609,,,,,,,,,,,,,,
704537,"CZK 35,000",50.07621,14.42885,"Hálkova, Prague - Nové Město",4 bedroom,Excellent,114 m²,CZK 500,"CZK 40,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 01. 1970,B,158,603,131,173,31,68,243,317,159,223,,1 to 10 years years,Premium materials and solutions,Middle floor,,Gas boiler,Overall,,,,,
180770,"CZK 10,800",50.1011439,14.4909093,"Prokopka, Prague - Vysočany",1 bedroom,,37 m²,CZK 900,"CZK 12,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,20. 01. 2022,,165,"1,206",215,849,308,"1,301",108,193,636,240,,,Standard materials and solutions,,,Other,,,,,,
595695,"CZK 25,000",50.076482,14.459036,"Boleslavská, Prague - Vinohrady",2 bedroom with open-plan kitchen,Excellent,103 m²,"CZK 3,000","CZK 25,000",Personal,Brick building,Furnished,3,No,No,Yes,Yes,No,Yes,No,01. 01. 1970,B,75,380,155,238,138,282,462,353,658,214,,1 to 10 years years,Premium materials and solutions,Middle floor,,Gas boiler,,,,,,
596845,"CZK 13,900",50.03448,14.486659,"Kloknerova, Prague - Chodov",1 bedroom with open-plan kitchen,Excellent,48 m²,"CZK 3,800","CZK 27,800",Personal,Prefab concrete building,Partially furnished,48,No,No,Yes,No,No,Yes,No,01. 02. 2022,B,247,649,289,483,139,449,569,844,484,288,,,Standard materials and solutions,Top floor,,District heating,Overall,,,,,
563640,"CZK 12,500",50.0799478,14.458484,"Sudoměřská, Prague - Žižkov",Studio,Excellent,25 m²,"CZK 1,100","CZK 25,000",Personal,Brick building,Furnished,2,No,No,Yes,No,No,Yes,No,01. 05. 2022,,279,550,222,342,12,466,458,283,611,200,,,Standard materials and solutions,Middle floor,,Other,Overall,,,,,
358923,"CZK 10,000",50.1194763,14.4982421,Prague - Prosek,Studio,,30 m²,"CZK 3,500","CZK 10,000",Personal,Prefab concrete building,Furnished,3,Yes,No,No,No,No,No,No,,C,26,556,131,181,70,111,403,544,"1,072",243,,,,Middle floor,,District heating,Overall,,,,,
700037,"CZK 16,500",50.06615,14.43427,"Na Folimance, Prague - Vinohrady",1 bedroom with open-plan kitchen,Excellent,63 m²,"CZK 4,216","CZK 35,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,Yes,No,18. 02. 2022,G,299,493,296,627,224,427,282,335,241,381,,,Standard materials and solutions,Middle floor,,Other,Overall,,,,,
107715,"CZK 12,000",50.1269242,14.4089477,"Krynická, Prague - Troja",1 bedroom,,30 m²,,"CZK 12,000",Cooperative,Prefab concrete building,Unfurnished,12,No,No,No,No,No,Yes,No,leden,,388,792,344,727,609,603,395,173,321,,,,,,,,,,,,,
473621,"CZK 35,000",50.088662,14.4097039,"U Lužického semináře, Prague - Malá Strana",3 bedroom,Excellent,92 m²,"CZK 6,000","CZK 50,000",Personal,Brick building,Unfurnished,4,No,Yes,No,No,No,No,No,01. 05. 2022,,300,442,115,421,2,720,478,325,960,178,,1 to 10 years years,Premium materials and solutions,Attic,,Gas boiler,Overall,,,,,
709162,"CZK 8,569",50.07201,14.43737,"Záhřebská, Prague - Vinohrady",Small studio,Excellent,14 m²,"CZK 1,680","CZK 10,000",Personal,Brick building,Partially furnished,6,No,Yes,No,No,No,Yes,No,07. 03. 2022,C,206,177,124,533,5,383,226,224,913,690,,,,,,,,,,,,
708380,"CZK 4,500",50.04628,14.44537,"Humpolecká, Prague - Krč",1 bedroom with open-plan kitchen,Good,42 m²,"CZK 8,000","CZK 16,000",Cooperative,Brick building,Partially furnished,3,No,No,Yes,No,No,No,No,01. 04. 2022,G,344,516,175,300,231,257,414,608,874,175,,,Standard materials and solutions,Middle floor,,,,,,,,
