Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Age,Design,Total number of floors,Renovation,Heating,New building,Front garden,Administration fee,Developer name,Project name,Kód jednotky,Investment Advisor
704234,"CZK 20,000",50.09782,14.36655,"Kladenská, Prague - Vokovice",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 3,000","CZK 40,000",Personal,Brick building,Partially furnished,3,No,No,Yes,No,No,No,No,01. 04. 2022,G,459,383,480,389,33,259,773,611,901,105,,Premium materials and solutions,Middle floor,Overall,Gas boiler,,,,,,,
587270,"CZK 22,000",50.08898,14.417158,"Široká, Prague - Josefov",1 bedroom,Excellent,39 m²,"CZK 1,300",,Personal,Brick building,Furnished,2,No,No,No,No,No,Yes,No,01. 05. 2022,G,61,143,110,127,39,497,225,617,198,373,,Premium materials and solutions,Middle floor,Overall,Electric boiler,,,,,,,
464793,"CZK 15,000",50.0904126,14.429803,"Truhlářská, Prague - Nové Město",2 bedroom,,63 m²,"CZK 2,700","CZK 10,000",Other,Brick building,Unfurnished,1,No,No,No,No,No,No,No,,,206,507,186,226,196,363,384,223,585,507,,,,,,,,,,,,
700594,"CZK 14,500",50.05446,14.48328,"Podle Náhonu, Prague - Záběhlice",1 bedroom with open-plan kitchen,New build,50 m²,"CZK 3,000","CZK 20,000",Personal,Brick building,Partially furnished,2,Yes,No,No,No,No,Yes,Yes,07. 03. 2022,B,118,"1,266",479,"1,207",316,"1,104","1,104",852,457,276,1 to 10 years years,Premium materials and solutions,Middle floor,,District heating,,,,,,,
83256,"CZK 15,000",50.0676244,14.4965034,"nučická, Prague - Strašnice",2 bedroom,Excellent,68 m²,"CZK 3,600","CZK 20,000",Personal,Other,Partially furnished,3,No,No,Yes,No,No,No,No,01. 05. 2022,A,113,"1,244",108,948,92,253,484,226,695,260,,,Middle floor,Overall,District heating,,,,,,,
705514,"CZK 24,500",50.07366,14.43832,"Varšavská, Prague - Vinohrady",4 bedroom,Excellent,87 m²,CZK 800,"CZK 49,000",Personal,Brick building,Partially furnished,,No,No,No,No,No,No,No,01. 03. 2022,G,183,251,85,429,92,342,130,296,812,634,,Standard materials and solutions,Raised ground floor,Interior,Gas boiler,,,,,,,
633488,"CZK 12,000",50.053457,14.48892,"Záběhlická, Prague - Záběhlice",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 4,184","CZK 24,000",Personal,Brick building,Furnished,3,No,No,No,No,No,Yes,No,01. 06. 2022,B,177,"1,102",201,"1,044",353,732,631,860,362,312,1 to 10 years years,Standard materials and solutions,Top floor,,Central heating,,,,,,,
709272,"CZK 16,990",50.09061555555,14.49657888888,"Pod lipami, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 2,821","CZK 19,811",Personal,Brick building,Partially furnished,2,Yes,No,Yes,No,No,Yes,No,,G,209,503,154,806,104,534,837,154,752,237,,,,,,,,"CZK 19,811

                                
                                
                
i",,,,
708966,"CZK 30,000",50.01264,14.38504,"Pod Akáty, Prague - Velká Chuchle",2 bedroom with open-plan kitchen,New build,78 m²,"CZK 3,000","CZK 33,000",Personal,Brick building,Partially furnished,1,Yes,No,No,No,Yes,No,No,02. 03. 2022,G,251,321,336,323,663,,,,,,,,,,,,,,,,,
709262,"CZK 12,000",50.06843,14.46089,"Kavkazská, Prague - Vršovice",2 bedroom,Good,58 m²,"CZK 4,000","CZK 24,000",Personal,Brick building,Furnished,6,Yes,No,No,No,No,Yes,No,05. 03. 2022,D,110,607,212,243,55,355,438,304,458,119,,,,,,,,,,,,
549560,"CZK 9,900",50.1053168,14.5019662,"Freyova, Prague - Vysočany",Studio,,24 m²,"CZK 2,900","CZK 20,000",Personal,Low-energy building,Partially furnished,7,No,No,No,No,No,Yes,No,01. 04. 2022,B,430,815,371,484,356,768,498,612,692,308,1 to 10 years years,Premium materials and solutions,Middle floor,,District heating,,,,,,,
706124,"CZK 12,000",50.08898,14.30448,"U Valu, Prague - Ruzyně",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 3,500","CZK 15,500",Personal,Prefab concrete building,Furnished,3,No,No,No,No,Yes,Yes,No,15. 03. 2022,B,225,486,448,435,346,492,357,"1,259",47,,,Standard materials and solutions,,Overall,District heating,,,,,,,
573384,"CZK 15,300",50.0862555,14.3740346,"Nad Kajetánkou, Prague - Břevnov",1 bedroom with open-plan kitchen,,44 m²,"CZK 1,200","CZK 15,800",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,01. 05. 2022,,117,832,337,527,229,230,258,254,535,387,,,,,,,,,,,,
578495,"CZK 17,000",50.151005,14.536383,"Vrátenská, Prague - Miškovice",1 bedroom with open-plan kitchen,New build,52 m²,"CZK 5,500","CZK 34,000",Personal,Brick building,Furnished,2,Yes,No,No,No,No,No,No,25. 04. 2022,C,615,"1,408",706,812,484,"1,495","1,407",943,,,1 to 10 years years,Standard materials and solutions,Middle floor,,Gas boiler,,,,,,,
704537,"CZK 35,000",50.07621,14.42885,"Hálkova, Prague - Nové Město",4 bedroom,Excellent,114 m²,CZK 500,"CZK 40,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 01. 1970,B,158,603,131,173,31,68,243,317,159,223,1 to 10 years years,Premium materials and solutions,Middle floor,Overall,Gas boiler,,,,,,,
358923,"CZK 10,000",50.1194763,14.4982421,Prague - Prosek,Studio,,30 m²,"CZK 3,500","CZK 10,000",Personal,Prefab concrete building,Furnished,3,Yes,No,No,No,No,No,No,,C,26,556,131,181,70,111,403,544,"1,072",243,,,Middle floor,Overall,District heating,,,,,,,
107715,"CZK 12,000",50.1269242,14.4089477,"Krynická, Prague - Troja",1 bedroom,,30 m²,,"CZK 12,000",Cooperative,Prefab concrete building,Unfurnished,12,No,No,No,No,No,Yes,No,leden,,388,792,344,727,609,603,395,173,321,,,,,,,,,,,,,
473621,"CZK 35,000",50.088662,14.4097039,"U Lužického semináře, Prague - Malá Strana",3 bedroom,Excellent,92 m²,"CZK 6,000","CZK 50,000",Personal,Brick building,Unfurnished,4,No,Yes,No,No,No,No,No,01. 05. 2022,,300,442,115,421,2,720,478,325,960,178,1 to 10 years years,Premium materials and solutions,Attic,Overall,Gas boiler,,,,,,,
708380,"CZK 4,500",50.04628,14.44537,"Humpolecká, Prague - Krč",1 bedroom with open-plan kitchen,Good,42 m²,"CZK 8,000","CZK 16,000",Cooperative,Brick building,Partially furnished,3,No,No,Yes,No,No,No,No,01. 04. 2022,G,344,516,175,300,231,257,414,608,874,175,,Standard materials and solutions,Middle floor,,,,,,,,,
708362,"CZK 11,400",50.02937,14.59657,"Oty Bubeníčka, Prague - Uhříněves",Studio,New build,34 m²,"CZK 3,300","CZK 20,000",Personal,Low-energy building,Furnished,2,No,No,Yes,Yes,Yes,Yes,No,01. 05. 2022,B,191,331,288,440,259,304,749,830,956,140,,,,,,Yes,,,,,,
704541,"CZK 15,500",50.04714,14.42878,"Na Vrstvách, Prague - Podolí",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 2,460","CZK 30,000",Personal,Brick building,Unfurnished,2,No,No,No,No,No,No,No,01. 03. 2022,D,283,"1,079",242,722,92,776,298,402,822,277,,,,,,,,,,,,
708968,"CZK 30,000",50.01264,14.38504,"Pod Akáty, Prague - Velká Chuchle",2 bedroom with open-plan kitchen,New build,83 m²,"CZK 3,000","CZK 33,000",Personal,Brick building,Partially furnished,1,Yes,No,No,No,Yes,No,No,02. 03. 2022,G,251,321,336,323,663,,,,,,,,,,,,,,,,,
368598,"CZK 15,900",50.07371,14.44602,"Chodská, Prague - Vinohrady",1 bedroom,,52 m²,"CZK 3,000","CZK 18,900",Personal,Brick building,Partially furnished,3,No,No,No,No,No,Yes,No,,,285,298,243,651,208,556,477,272,379,166,,Standard materials and solutions,Middle floor,Bathroom unit,Central heating,,,,,,,
645454,"CZK 11,500",50.126732,14.411453,"Krynická, Prague - Troja",1 bedroom,Excellent,32 m²,"CZK 3,000","CZK 29,000",Personal,Prefab concrete building,Partially furnished,1,No,No,Yes,No,No,Yes,No,01. 04. 2022,G,234,619,117,554,554,411,418,75,143,,,Standard materials and solutions,Middle floor,Overall,District heating,,,,,,,
709110,"CZK 12,990",50.10302305555,14.51165444444,"Poděbradská, Prague - Vysočany",Studio,New build,33 m²,"CZK 2,139","CZK 15,309",Personal,Other,Partially furnished,1,Yes,No,No,No,No,Yes,No,,B,137,407,"1,155",771,446,538,"1,265",988,380,,,,,,,Yes,,"CZK 15,309

                                
                                
                
i",,,,
709106,"CZK 18,600",50.10526,14.51782,"Sousedíkova, Prague - Vysočany",1 bedroom with open-plan kitchen,Excellent,62 m²,"CZK 4,100","CZK 25,000",Personal,Brick building,Furnished,3,Yes,No,Yes,No,Yes,Yes,Yes,01. 05. 2022,G,367,619,"1,082",628,"1,294","1,097",890,112,,,1 to 10 years years,Standard materials and solutions,Middle floor,,,,,,,,,
641729,"CZK 12,500",50.098799,14.481534,"Novovysočanská, Prague - Libeň",Studio,New build,27 m²,"CZK 2,559","CZK 15,059",Personal,Low-energy building,Furnished,1,No,No,Yes,No,No,Yes,No,01. 04. 2022,B,62,"1,492",591,"1,153",512,"1,255",701,694,828,422,1 to 10 years years,Standard materials and solutions,Ground floor,,,Yes,117 m²,,,,,
700121,"CZK 25,000",50.0525289,14.5116808,"Mattioliho, Prague - Záběhlice",1 bedroom with open-plan kitchen,New build,70 m²,"CZK 4,000","CZK 75,000",Personal,Brick building,Furnished,1,Yes,No,Yes,No,No,Yes,Yes,19. 01. 2022,G,225,508,498,551,257,504,945,874,761,446,,,,,,,,,,,,
306364,"CZK 15,500",50.103672,14.487398,Prague - Libeň,1 bedroom with open-plan kitchen,,43 m²,"CZK 3,859","CZK 31,000",Personal,Other,Partially furnished,12,No,No,No,No,No,No,No,07. 03. 2022,,57,296,206,139,74,284,340,782,397,157,,,,,,,,,,,,
705377,"CZK 16,000",50.013,14.40077,"Pískařská, Prague - Modřany",1 bedroom with open-plan kitchen,Excellent,44 m²,"CZK 2,900","CZK 32,000",Personal,Brick building,Partially furnished,,No,Yes,No,No,Yes,Yes,Yes,01. 03. 2022,C,147,"1,079",416,"1,323",741,"1,384","1,245",663,,,,,Middle floor,,District heating,,,,,,,
700590,"CZK 22,000",50.09611,14.40308,"Tychonova, Prague - Hradčany",2 bedroom,Good,82 m²,"CZK 3,000","CZK 22,000",Personal,Brick building,,3,Yes,No,No,No,No,Yes,No,01. 03. 2022,G,173,922,221,182,83,262,104,"1,263",46,394,,Standard materials and solutions,Middle floor,,District heating,,,,,,,
708677,"CZK 6,000",50.11474,14.47017,"Zenklova, Prague - Libeň",Small studio,Good,20 m²,"CZK 2,000","CZK 15,000",Personal,Brick building,Partially furnished,,No,No,No,No,No,No,No,28. 02. 2022,C,152,"1,057",50,"1,251",109,350,216,"1,286",897,260,,,,,,,,,,,,
633593,"CZK 29,000",50.041848,14.487247,"Jihovýchodní Ix, Prague - Záběhlice",2 bedroom with open-plan kitchen,New build,83 m²,"CZK 6,000","CZK 50,000",Personal,Brick building,Partially furnished,,No,Yes,Yes,No,Yes,No,No,01. 01. 2022,B,188,806,833,819,685,637,730,"1,285",528,,,Premium materials and solutions,Ground floor,Overall,Central heating,,400 m²,,,,,
673752,"CZK 20,000",50.02275,14.49511,"Zlešická, Prague - Chodov",2 bedroom with open-plan kitchen,Excellent,68 m²,"CZK 4,000","CZK 23,000",Personal,Prefab concrete building,Partially furnished,6,Yes,No,No,No,No,Yes,No,20. 09. 2021,D,192,736,191,835,515,667,257,497,336,83,,,,,,,,,,,,
700399,"CZK 16,000",50.125936,14.4236053,Prague - Troja,3 bedroom,Excellent,72 m²,"CZK 3,900","CZK 25,000",Personal,Prefab concrete building,Partially furnished,5,No,No,Yes,Yes,No,Yes,No,01. 04. 2022,,234,533,230,603,396,547,631,946,"1,032",245,,,,,District heating,,,,,,,
708932,"CZK 12,500",50.0814,14.35271,"Bělohorská, Prague - Břevnov",1 bedroom,Excellent,42 m²,"CZK 2,200","CZK 12,500",Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,14. 03. 2022,A,637,895,711,765,490,784,894,836,379,559,,,,,,,,,,,,
566145,"CZK 16,000",50.0844139,14.3468361,"Brunclíkova, Prague - Břevnov",2 bedroom,,52 m²,"CZK 3,124","CZK 16,000",Personal,Prefab concrete building,Partially furnished,3,No,No,No,No,No,No,No,01. 05. 2022,,112,696,47,549,238,567,260,285,380,173,,,,,,,,,,,,
582001,"CZK 13,000",50.04171,14.56964,"Mantovská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,New build,52 m²,"CZK 3,627","CZK 26,000",Personal,Prefab concrete building,Partially furnished,1,Yes,Yes,Yes,No,Yes,Yes,Yes,01. 04. 2022,B,248,989,534,801,687,504,651,641,"1,291",551,1 to 10 years years,Premium materials and solutions,Middle floor,,District heating,Yes,,,,,,
578086,"CZK 14,000",50.0459517,14.4949206,"Choceradská, Prague - Záběhlice",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 2,000","CZK 25,000",Personal,Prefab concrete building,Unfurnished,1,No,No,No,No,No,No,No,10. 03. 2022,G,511,908,450,850,683,"1,453",247,"1,119","1,075",562,,,,,,,,,,,,
651316,"CZK 15,000",50.056161,14.292234,"Do Zahrádek I, Prague - Třebonice",1 bedroom with open-plan kitchen,New build,51 m²,"CZK 4,500","CZK 20,000",Personal,Brick building,Partially furnished,4,No,Yes,Yes,No,Yes,Yes,No,01. 04. 2022,B,269,"1,137",519,463,776,574,573,797,414,,1 to 10 years years,Premium materials and solutions,Middle floor,,District heating,Yes,,,,,,
708878,"CZK 13,000",50.06955,14.48319,"V Předpolí, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,47 m²,CZK 550,"CZK 13,550",Personal,Brick building,Unfurnished,3,No,No,Yes,No,No,No,No,01. 03. 2022,G,394,650,331,396,341,475,728,595,472,435,,,,,,,,,,,,
465337,"CZK 11,800",50.1276836,14.5021292,Prague - Letňany,Studio,Excellent,36 m²,"CZK 3,200","CZK 12,000",Personal,Prefab concrete building,Partially furnished,4,Yes,No,Yes,No,No,Yes,No,01. 04. 2022,,183,799,96,828,660,760,318,477,"1,499",313,10 to 30 years years,Standard materials and solutions,Middle floor,,District heating,,,,,,,
708849,"CZK 15,000",50.07098,14.38725,"Mahenova, Prague - Košíře",2 bedroom,Excellent,72 m²,CZK 600,"CZK 15,000",Personal,Brick building,Partially furnished,2,Yes,No,No,No,No,No,No,15. 03. 2022,G,60,904,97,"1,058",37,"1,192",511,814,"1,092",210,,Standard materials and solutions,Middle floor,,Gas boiler,,,,,,,
708817,"CZK 14,490",50.08962055555,14.47229694444,"Ambrožova, Prague - Žižkov",2 bedroom,Good,52 m²,"CZK 1,409","CZK 15,899",Personal,Brick building,Unfurnished,1,Yes,No,Yes,No,No,Yes,No,,G,262,866,58,258,76,285,186,141,550,295,,,,,,,,"CZK 15,899

                                
                                
                
i",,,,
386060,"CZK 13,500",50.0224,14.5125759,"Zdiměřická, Prague - Chodov",3 bedroom,Good,70 m²,"CZK 4,000","CZK 13,500",Personal,Prefab concrete building,Unfurnished,8,No,No,No,Yes,No,Yes,No,01. 04. 2022,,356,"1,338",218,610,213,312,893,138,,,,,Middle floor,Exterior,District heating,,,,,,,
708786,"CZK 19,990",50.07866083333,14.42345777777,"Navrátilova, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,54 m²,"CZK 3,949","CZK 23,939",Personal,Brick building,Furnished,3,No,No,No,No,No,Yes,No,,D,161,630,144,170,10,330,214,535,575,472,,,,,,,,"CZK 23,939

                                
                                
                
i",,,,
553540,"CZK 22,000",50.1074434,14.3253147,"Nad Želivkou, Prague - Nebušice",3 bedroom,,90 m²,"CZK 5,000","CZK 25,000",Personal,Brick building,Partially furnished,1,Yes,No,No,No,No,No,No,Ihned,C,616,635,679,601,597,633,102,,,,,,,,,,,,,,,
626037,"CZK 11,000",50.0002,14.406567,"K Vystrkovu, Prague - Modřany",Studio,New build,26 m²,"CZK 1,500","CZK 12,500",Personal,Brick building,Furnished,3,No,No,No,No,No,Yes,No,31. 03. 2022,B,92,"1,353",650,"1,472",393,498,635,606,383,532,1 to 10 years years,Standard materials and solutions,Top floor,,Central heating,Yes,,,,,,
655768,"CZK 15,000",50.06344,14.45338,"Petrohradská, Prague - Vršovice",2 bedroom,Excellent,53 m²,"CZK 4,500","CZK 20,000",Cooperative,Brick building,Partially furnished,4,No,No,Yes,No,No,Yes,No,01. 04. 2022,G,157,614,155,737,26,597,398,363,402,420,,Standard materials and solutions,Middle floor,,Gas boiler,,,,,,,
671640,"CZK 14,500",50.0789,14.4987,"V Úžlabině, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,35 m²,"CZK 1,340","CZK 15,000",Personal,Prefab concrete building,Furnished,2,No,No,Yes,No,No,No,No,01. 04. 2022,D,265,500,203,343,252,297,473,612,"1,125",114,,,,,,,,,,,,
149785,"CZK 14,000",50.0947483,14.3561901,"Na dlouhém lánu, Prague - Vokovice",1 bedroom with open-plan kitchen,,43 m²,"CZK 1,000","CZK 17,500",Personal,Brick building,Furnished,2,No,No,No,No,No,No,No,11. 03. 2022,,419,521,337,494,365,347,274,616,"1,157",136,,,,,,,,,,,,
708651,"CZK 20,000",50.1040152,14.5088524,"Pod Harfou, Prague - Vysočany",1 bedroom with open-plan kitchen,New build,54 m²,"CZK 3,000",,Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,01. 03. 2022,D,436,134,"1,215",709,"1,038","1,351","1,074",162,,,,,,,,,,,,,,
691513,"CZK 12,800",50.0085822,14.4666058,"Na Domovině, Prague - Libuš",Studio,New build,40 m²,"CZK 2,000","CZK 20,000",Personal,Brick building,Furnished,4,No,No,No,Yes,No,Yes,No,28. 03. 2022,C,222,567,435,426,479,965,"1,472",,,,,Premium materials and solutions,,,District heating,Yes,,,,,,
708630,"CZK 11,990",50.13097083333,14.48613611111,"Černého, Prague - Střížkov",Studio,Good,27 m²,"CZK 1,045","CZK 13,035",Cooperative,Prefab concrete building,Unfurnished,7,Yes,No,Yes,No,No,Yes,No,,G,337,"1,368",530,"1,403",378,523,288,907,"1,130",79,,,,,,,,"CZK 13,035

                                
                                
                
i",,,,
641461,"CZK 27,000",50.013519,14.413676,"Hřebíkova, Prague - Modřany",4 bedroom,,102 m²,"CZK 1,300","CZK 50,000",Personal,Brick building,Partially furnished,1,Yes,No,Yes,No,No,No,No,20. 03. 2022,G,231,"1,189",577,"1,091",361,"1,057",505,626,611,,,Premium materials and solutions,Middle floor,Overall,Gas boiler,,,,,,,
708607,"CZK 26,000",50.064779,14.5525555,"Františka Jansy, Prague - Dolní Měcholupy",2 bedroom with open-plan kitchen,New build,93 m²,"CZK 5,000","CZK 40,000",Cooperative,Brick building,Partially furnished,3,Yes,No,No,No,Yes,No,Yes,01. 04. 2022,D,150,845,468,387,639,"1,165",809,100,,,1 to 10 years years,Standard materials and solutions,Middle floor,Overall,District heating,Yes,,,,,,
708573,"CZK 12,000",50.06296,14.30847,"Jiránkova, Prague - Řepy",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 3,500","CZK 15,500",Personal,Low-energy building,Furnished,11,No,No,Yes,No,No,Yes,No,01. 03. 2022,B,178,201,326,223,425,330,405,612,"1,465",518,,,,,,,,,,,,
708574,"CZK 12,500",50.0736565,14.4926777,"Saratovská, Prague - Strašnice",2 bedroom,Good,68 m²,CZK 800,"CZK 25,000",Personal,Brick building,Unfurnished,2,No,No,No,No,No,No,No,01. 03. 2022,G,165,314,218,196,278,208,85,524,521,313,,,,,,,,,,,,
697214,"CZK 12,500",50.06194,14.43608,"Petra Rezka, Prague - Nusle",1 bedroom,Excellent,49 m²,"CZK 2,500","CZK 30,000",Personal,Other,Unfurnished,2,Yes,No,No,No,No,Yes,No,01. 04. 2022,G,167,614,151,528,121,457,121,445,399,278,,,,,,,,,,,,
708536,"CZK 10,300",50.0647,14.45068,"Novgorodská, Prague - Vršovice",Small studio,Good,28 m²,"CZK 1,800","CZK 15,000",Personal,Brick building,Unfurnished,4,No,No,No,No,No,No,No,01. 03. 2022,C,209,578,211,701,194,420,362,550,366,544,,,,,,,,,,,,
708484,"CZK 15,000",50.0165242,14.4400853,"Krhanická, Prague - Kamýk",2 bedroom,Excellent,60 m²,"CZK 4,500","CZK 19,500",Personal,Prefab concrete building,Partially furnished,14,No,No,Yes,No,Yes,Yes,No,01. 04. 2022,G,270,"1,010",62,"1,256",784,294,399,481,799,333,,,,,,,,,,,,
659383,"CZK 20,000",50.10766,14.44706,"Ortenovo náměstí, Prague - Holešovice",2 bedroom,Excellent,70 m²,"CZK 3,500","CZK 23,500",Personal,Brick building,Partially furnished,1,No,No,No,No,No,Yes,No,01. 03. 2022,G,19,488,114,488,208,308,207,848,402,134,,,,,,,,,,,,
501361,"CZK 14,000",50.0896796,14.4690313,"Biskupcova, Prague - Žižkov",1 bedroom with open-plan kitchen,,42 m²,"CZK 3,000","CZK 20,000",Personal,Brick building,Furnished,5,No,No,Yes,No,No,No,No,02. 05. 2022,,72,734,73,80,48,53,356,394,438,374,1 to 10 years years,Standard materials and solutions,Top floor,Interior,Other,,,,,,,
708451,"CZK 17,000",50.06309,14.44699,"U Pernštejnských, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,48 m²,"CZK 3,660","CZK 20,660",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,Yes,No,01. 04. 2022,C,310,735,349,439,325,481,623,636,802,693,,,,,,,,,,,,
583726,"CZK 16,000",50.078299,14.459112,"Sudoměřská, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 3,100","CZK 16,000",Personal,Brick building,Furnished,3,No,No,No,No,No,Yes,No,01. 05. 2022,B,162,361,105,219,130,170,647,472,736,207,,,,,,,,,,,,
708407,"CZK 14,500",50.05762,14.49675,"Jetelová, Prague - Záběhlice",1 bedroom with open-plan kitchen,New build,50 m²,"CZK 3,600","CZK 20,000",Personal,Brick building,Partially furnished,5,Yes,No,No,No,No,Yes,Yes,01. 04. 2022,G,148,504,161,809,381,130,297,697,317,153,,,,,,,,,,,,
708393,"CZK 11,000",50.0596288,14.446459273258,Prague - Nusle,Studio,Good,20 m²,"CZK 2,400","CZK 10,000",Personal,Other,Furnished,3,No,No,No,No,No,No,No,01. 03. 2022,A,252,"1,011",50,462,265,813,545,694,734,281,,,,,,,,,,,,
581272,"CZK 12,500",50.010477,14.448764,"Smotlachova, Prague - Kamýk",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 3,300","CZK 31,600",Personal,Prefab concrete building,Partially furnished,12,No,No,Yes,No,No,Yes,No,01. 05. 2022,C,531,"1,218",548,501,"1,095",493,856,541,261,,,Standard materials and solutions,Top floor,Overall,District heating,,,,,,,
705442,"CZK 16,500",50.06164,14.36178,"Naskové, Prague - Košíře",1 bedroom with open-plan kitchen,New build,47 m²,"CZK 3,500","CZK 33,000",Personal,Prefab concrete building,Furnished,4,Yes,No,Yes,No,No,Yes,No,01. 03. 2022,B,449,"1,154","1,147",965,"1,241",791,422,"1,082",653,,,,,,,,,,,,,
707670,"CZK 16,000",50.1066,14.56301,"Cíglerova, Prague - Černý Most",2 bedroom,Good,66 m²,"CZK 4,000","CZK 20,000",Personal,Prefab concrete building,Partially furnished,4,Yes,No,Yes,No,No,Yes,No,16. 03. 2022,A,204,353,71,"1,315",572,409,460,631,"1,299",338,,,,,,,,,,,,
704127,"CZK 12,000",50.05509,14.42088,"Pravá, Prague - Podolí",Studio,Excellent,25 m²,"CZK 3,000","CZK 22,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,01. 02. 2022,G,257,556,290,355,329,553,325,907,208,171,,,,,,,,,,,,
706861,"CZK 15,500",50.03182,14.39405,"Lumiérů, Prague - Hlubočepy",3 bedroom,Good,75 m²,"CZK 3,000","CZK 18,500",Cooperative,Brick building,Partially furnished,,No,No,Yes,No,No,No,No,16. 02. 2022,G,149,"1,491",806,"1,399",240,"1,457",128,,,,,,,,,,,,,,,
549513,"CZK 21,500",50.0664655,14.3103868,"Zrzavého, Prague - Řepy",2 bedroom with open-plan kitchen,,75 m²,"CZK 2,500","CZK 21,500",Personal,Brick building,Partially furnished,6,Yes,No,No,No,No,No,No,07. 05. 2022,C,82,429,326,495,536,553,399,423,"1,198",233,,,Middle floor,,District heating,Yes,,,,,,
692252,"CZK 6,000",50.06365,14.37617,"Jinonická, Prague - Košíře",Small studio,Good,18 m²,"CZK 2,400","CZK 6,000",Personal,Brick building,Furnished,-1,No,No,No,No,No,No,No,01. 01. 1970,G,158,"1,041",794,"1,119",782,"1,199",634,657,"1,384",745,,,,,,,,,,,,
685115,"CZK 22,000",50.06636,14.42333,"Horská, Prague - Nové Město",1 bedroom with open-plan kitchen,New build,50 m²,"CZK 5,700","CZK 27,700",Personal,Brick building,Furnished,4,No,No,No,Yes,Yes,Yes,Yes,01. 02. 2022,B,165,981,117,149,162,109,492,669,487,409,,,,,,,,,,,,
685106,"CZK 16,500",50.06662,14.42307,"Horská, Prague - Nové Město",Studio,New build,33 m²,"CZK 4,000","CZK 20,500",Personal,Brick building,Furnished,5,Yes,No,No,No,No,No,No,01. 02. 2022,B,114,989,23,10,23,31,353,549,399,398,,,,,,,,,,,,
626921,"CZK 10,900",50.114484,14.479922,"U Pekařky, Prague - Libeň",Small studio,Excellent,37 m²,"CZK 1,500","CZK 18,000",Personal,Brick building,,2,No,No,No,No,No,No,No,01. 03. 2022,F,250,114,"1,401",395,"1,034","1,070","1,286","1,027",252,,,,,,,,,,,,,
699698,"CZK 35,000",50.08274,14.4226,"Jungmannova, Prague - Nové Město",3 bedroom with open-plan kitchen,Excellent,133 m²,"CZK 5,000","CZK 37,000",Other,Brick building,Partially furnished,2,Yes,No,No,No,No,Yes,No,24. 01. 2022,G,244,749,191,92,50,195,281,667,395,142,,,,,,,,,,,,
707556,"CZK 18,000",50.03233,14.60946,"K Netlukám, Prague - Uhříněves",1 bedroom with open-plan kitchen,Excellent,58 m²,"CZK 4,500","CZK 36,000",Personal,Brick building,Furnished,1,No,No,Yes,Yes,Yes,Yes,Yes,28. 02. 2022,G,195,"1,067",233,"1,076",574,"1,020",592,"1,095",737,276,,,,,,,,,,,,
707544,"CZK 10,000",50.0366328,14.4098252,"Na Mlejnku, Prague - Braník",Studio,Excellent,32 m²,"CZK 1,781","CZK 13,000",Cooperative,Brick building,Partially furnished,4,Yes,No,No,No,Yes,No,No,21. 02. 2022,G,186,360,229,249,340,367,374,"1,197",192,,,Standard materials and solutions,,Interior,Central heating,,,,,,,
477574,"CZK 14,000",50.1025299,14.4540414,Prague - Holešovice,Studio,,50 m²,"CZK 3,800","CZK 20,000",Personal,Other,Furnished,5,No,No,Yes,No,Yes,Yes,No,01. 05. 2022,,100,612,106,273,170,112,545,507,162,441,,,,,,,,,,,,
678729,"CZK 15,400",50.13643,14.43676,"K Ládví, Prague - Čimice",1 bedroom with open-plan kitchen,Excellent,48 m²,"CZK 2,800","CZK 20,000",Personal,Other,Furnished,3,No,Yes,No,No,Yes,No,Yes,01. 09. 2021,C,48,"1,008",337,802,951,497,383,907,339,,,,,,Central heating,,500 m²,,,,,
